Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
11.052	83.296	0.23217
11.107	83.41	0.23205
11.163	83.405	0.23255
11.218	83.46	0.23215
11.273	83.436	0.23236
11.328	83.472	0.23235
11.384	83.526	0.23195
11.439	83.618	0.23209
11.494	83.689	0.23202
11.55	83.612	0.23233
11.605	83.624	0.23205
11.66	83.68	0.23223
11.715	83.745	0.23229
11.771	83.687	0.23277
11.826	83.715	0.2331
11.881	83.728	0.23276
11.936	83.763	0.23261
11.992	83.793	0.23335
12.047	83.808	0.23333
12.102	83.813	0.23331
12.157	83.89	0.23305
12.213	83.948	0.23251
12.268	84.058	0.23251
12.323	84.034	0.23289
12.378	83.976	0.23326
12.434	83.98	0.23337
12.489	84.047	0.233
12.544	84.268	0.23279
12.599	84.192	0.23276
12.655	84.285	0.23239
12.71	84.316	0.23247
12.765	84.247	0.23367
12.821	84.204	0.23375
12.876	84.336	0.23316
12.931	84.445	0.23309
12.986	84.456	0.23294
13.042	84.445	0.23363
13.097	84.45	0.23364
13.152	84.478	0.23404
13.207	84.514	0.23416
13.263	84.494	0.23402
13.318	84.563	0.23379
13.373	84.782	0.23413
13.428	84.658	0.23462
13.484	84.691	0.23476
13.539	84.691	0.23515
13.594	84.752	0.23508
13.649	84.906	0.23472
13.705	84.783	0.23557
13.76	84.836	0.23592
13.815	84.864	0.23659
13.87	84.958	0.23662
13.926	84.804	0.23675
13.981	84.932	0.23697
14.036	84.974	0.23657
14.092	84.925	0.23693
14.147	84.938	0.23634
14.202	85.048	0.23666
14.257	84.998	0.2366
14.313	85.127	0.23648
14.368	85.123	0.23629
14.423	84.928	0.23713
14.478	85.011	0.23674
14.534	84.983	0.23665
14.589	85.049	0.23625
14.644	85.054	0.23643
14.699	85.125	0.23616
14.755	85.179	0.23564
14.81	85.213	0.23548
14.865	85.274	0.23509
14.92	85.436	0.23486
14.976	85.414	0.23492
15.031	85.457	0.23545
15.086	85.465	0.23584
15.141	85.434	0.23631
15.197	85.442	0.23611
15.252	85.426	0.23684
15.307	85.473	0.23805
15.363	85.41	0.23844
15.418	85.488	0.23829
15.473	85.426	0.23862
15.528	85.449	0.23828
15.584	85.452	0.23816
15.639	85.4	0.23848
15.694	85.436	0.2383
15.749	85.508	0.23762
15.805	85.513	0.23747
15.86	85.589	0.23751
15.915	85.66	0.2369
15.97	85.667	0.2361
16.026	85.812	0.23528
16.081	85.896	0.23518
16.136	85.834	0.23485
16.191	85.901	0.23454
16.247	85.876	0.23432
16.302	85.922	0.23425
16.357	85.824	0.23442
16.412	85.907	0.23554
16.468	86.014	0.23552
16.523	85.874	0.23581
16.578	85.905	0.23543
16.634	85.907	0.23612
16.689	85.911	0.23582
16.744	85.957	0.23593
16.799	85.989	0.23585
16.855	86.002	0.23537
16.91	86.046	0.23571
16.965	86.095	0.23596
17.02	86.105	0.23625
17.076	86.133	0.23581
17.131	86.199	0.23605
17.186	86.186	0.23543
17.241	86.261	0.23577
17.297	86.212	0.23607
17.352	86.177	0.2363
17.407	86.191	0.23636
17.462	86.201	0.23607
17.518	86.198	0.23598
17.573	86.233	0.23576
17.628	86.192	0.2353
17.683	86.271	0.23472
17.739	86.237	0.23472
17.794	86.221	0.23498
17.849	86.234	0.23432
17.905	86.171	0.23415
17.96	86.185	0.23374
18.015	86.273	0.23344
18.07	86.327	0.23344
18.126	86.373	0.23335
18.181	86.22	0.2335
18.236	86.247	0.23313
18.291	86.19	0.23339
18.347	86.285	0.23285
18.402	86.171	0.23255
18.457	86.061	0.23283
18.512	86.19	0.23264
18.568	86.227	0.23293
18.623	86.269	0.23294
18.678	86.268	0.23306
18.733	86.269	0.23281
18.789	86.283	0.23226
18.844	86.252	0.2324
18.899	86.228	0.2321
18.954	86.301	0.23227
19.01	86.257	0.23196
19.065	86.36	0.23139
19.12	86.355	0.23129
19.176	86.213	0.23141
19.231	86.251	0.23098
19.286	86.208	0.23104
19.341	86.247	0.23114
19.397	86.222	0.23066
19.452	86.243	0.23119
19.507	86.248	0.23041
19.562	86.233	0.23034
19.618	86.26	0.23038
19.673	86.245	0.23063
19.728	86.217	0.2308
19.783	86.173	0.23024
19.839	86.173	0.22999
19.894	86.111	0.23
19.949	86.13	0.22934
20.004	86.084	0.22962
20.06	86.081	0.22917
20.115	86.008	0.22935
20.17	85.957	0.22958
20.225	85.95	0.22924
20.281	85.936	0.22906
20.336	85.85	0.22838
20.391	85.889	0.22874
20.447	85.891	0.22845
20.502	85.81	0.22851
20.557	85.939	0.22806
20.612	85.897	0.22774
20.668	85.977	0.22699
20.723	85.899	0.22713
20.778	85.864	0.22711
20.833	85.828	0.22612
20.889	85.821	0.22628
20.944	85.868	0.22627
20.999	85.886	0.22627
21.054	85.9	0.22582
21.11	85.806	0.22578
21.165	85.83	0.2258
21.22	85.853	0.22589
21.275	85.876	0.22568
21.331	85.891	0.2257
21.386	85.761	0.22542
21.441	85.782	0.22513
21.496	85.657	0.22478
21.552	85.652	0.22482
21.607	85.71	0.22472
21.662	85.684	0.22481
21.718	85.594	0.22498
21.773	85.538	0.22482
21.828	85.486	0.22483
