MTJend_BEST			mass_A		
1.78837555900000	8.23165229600000	1.88468162700000	1.78837555900000	5.20564071100000	9.16288678400000
1.84798807700000	8.30062551500000	1.87882217600000	1.84798807700000	5.20669584800000	9.16257404600000
1.90760059600000	8.36494543500000	1.87384623400000	1.90760059600000	5.20861973800000	9.16213818400000
1.96721311500000	8.40835834300000	1.87115199500000	1.96721311500000	5.20897901200000	9.16192585500000
2.02682563300000	8.44253342400000	1.86802229000000	2.02682563300000	5.21073182100000	9.16164847100000
2.08643815200000	8.45993752100000	1.86654388000000	2.08643815200000	5.20843794700000	9.16143568400000
2.14605067100000	8.46423866600000	1.86661317900000	2.14605067100000	5.20685740600000	9.16157100000000
2.20566318900000	8.47446536900000	1.86736025400000	2.20566318900000	5.20414228400000	9.16189498500000
2.26527570800000	8.52173971400000	1.86191411300000	2.26527570800000	5.19818318200000	9.16183239100000
2.32488822700000	8.53280188200000	1.86046912100000	2.32488822700000	5.19259087200000	9.16206722300000
2.38450074500000	8.55312511500000	1.85869039400000	2.38450074500000	5.19009130200000	9.16217586600000
2.44411326400000	8.59518712600000	1.85500417600000	2.44411326400000	5.19131982500000	9.16182793700000
2.50372578200000	8.63737129100000	1.85197101100000	2.50372578200000	5.19533964800000	9.16144238100000
2.56333830100000	8.67907377300000	1.84907055400000	2.56333830100000	5.19617079600000	9.16117449800000
2.62295082000000	8.68181634300000	1.84949160700000	2.62295082000000	5.19572603400000	9.16135356200000
2.68256333800000	8.68665308100000	1.84929337500000	2.68256333800000	5.19693023300000	9.16123701100000
2.74217585700000	8.71673947500000	1.84705948900000	2.74217585700000	5.19834164500000	9.16115779400000
2.80178837600000	8.77777638000000	1.84220442500000	2.80178837600000	5.19922837100000	9.16108043600000
2.86140089400000	8.83370226900000	1.83911733200000	2.86140089400000	5.20371658700000	9.16096481600000
2.92101341300000	8.87696664600000	1.83674848900000	2.92101341300000	5.20383467300000	9.16112104500000
2.98062593100000	8.94055550900000	1.83178915900000	2.98062593100000	5.20677213600000	9.16097304100000
3.04023845000000	8.98147529700000	1.82907137400000	3.04023845000000	5.20817598800000	9.16079333600000
3.09985096900000	8.98850518800000	1.82843957200000	3.09985096900000	5.20677484800000	9.16085375900000
3.15946348700000	9.00785280300000	1.82557067100000	3.15946348700000	5.20795102600000	9.16083798700000
3.21907600600000	9.04084552900000	1.82315530100000	3.21907600600000	5.20703726000000	9.16097020000000
3.27868852500000	9.05023151700000	1.82328540600000	3.27868852500000	5.20736445500000	9.16098631200000
3.33830104300000	9.07659327600000	1.82101444400000	3.33830104300000	5.20693232500000	9.16085225000000
3.39791356200000	9.13389119600000	1.81805964400000	3.39791356200000	5.20641292700000	9.16119295200000
3.45752608000000	9.14763721700000	1.81608234900000	3.45752608000000	5.20721460200000	9.16108440900000
3.51713859900000	9.17250450300000	1.81424640000000	3.51713859900000	5.20708132700000	9.16094753300000
3.57675111800000	9.16747315800000	1.81263167900000	3.57675111800000	5.20805940400000	9.16072795900000
3.63636363600000	9.17969498200000	1.81228634200000	3.63636363600000	5.20832657800000	9.16074752300000
3.69597615500000	9.18810501700000	1.81138085900000	3.69597615500000	5.20549351400000	9.16099356700000
3.75558867400000	9.19195442200000	1.81074041800000	3.75558867400000	5.20413886500000	9.16113644700000
3.81520119200000	9.20046933300000	1.81061535500000	3.81520119200000	5.20382497400000	9.16146855800000
3.87481371100000	9.21478862200000	1.80921901300000	3.87481371100000	5.20159604800000	9.16178150000000
3.93442623000000	9.18770704700000	1.80888277700000	3.93442623000000	5.20013667000000	9.16167265100000
3.99403874800000	9.17252561900000	1.80841175400000	3.99403874800000	5.19660833200000	9.16195048800000
4.05365126700000	9.17647148900000	1.80933192200000	4.05365126700000	5.19464694600000	9.16226568800000
4.11326378500000	9.20387826600000	1.80700431800000	4.11326378500000	5.19542203800000	9.16222427000000
4.17287630400000	9.21286302700000	1.80669266600000	4.17287630400000	5.19777936300000	9.16167243000000
4.23248882300000	9.20885837600000	1.80620100200000	4.23248882300000	5.19886885200000	9.16164474900000
4.29210134100000	9.21248333300000	1.80676686900000	4.29210134100000	5.20064306800000	9.16160219000000
4.35171386000000	9.21402695900000	1.80569917400000	4.35171386000000	5.20024788200000	9.16144730400000
4.41132637900000	9.21818312400000	1.80601778900000	4.41132637900000	5.20364812900000	9.16162988400000
4.47093889700000	9.29204643800000	1.80152632000000	4.47093889700000	5.20286908200000	9.16209858000000
4.53055141600000	9.31043705800000	1.80110205400000	4.53055141600000	5.20593800700000	9.16220678300000
4.59016393400000	9.32473743100000	1.80138171800000	4.59016393400000	5.20334598800000	9.16232452700000
4.64977645300000	9.33943437700000	1.80070389500000	4.64977645300000	5.20268699900000	9.16226290100000
4.70938897200000	9.38676835400000	1.79851410800000	4.70938897200000	5.20015057400000	9.16201189400000
4.76900149000000	9.44195385900000	1.79470886800000	4.76900149000000	5.20116694900000	9.16176537400000
4.82861400900000	9.47370454300000	1.79374074300000	4.82861400900000	5.19975271500000	9.16129525100000
4.88822652800000	9.46006201100000	1.79358605000000	4.88822652800000	5.20582672600000	9.16202274900000
4.94783904600000	9.45775650200000	1.79442566100000	4.94783904600000	5.20492117800000	9.16264609800000
5.00745156500000	9.45804969300000	1.79440064000000	5.00745156500000	5.20211845300000	9.16322456500000
5.06706408300000	9.47642814500000	1.79170959000000	5.06706408300000	5.20205915100000	9.16250054400000
5.12667660200000	9.49938818000000	1.79102715800000	5.12667660200000	5.19938286400000	9.16274491600000
5.18628912100000	9.53610744500000	1.78884562400000	5.18628912100000	5.19937917100000	9.16190037500000
5.24590163900000	9.61137632000000	1.78323046900000	5.24590163900000	5.20460522100000	9.16146676400000
5.30551415800000	9.70063231300000	1.77780421100000	5.30551415800000	5.20793601300000	9.16123675800000
5.36512667700000	9.76671814600000	1.77485069600000	5.36512667700000	5.21208623800000	9.16097886100000
5.42473919500000	9.79907322200000	1.77262452600000	5.42473919500000	5.21052502800000	9.16097608200000
5.48435171400000	9.82998642600000	1.77010406600000	5.48435171400000	5.21051067400000	9.16108446200000
5.54396423200000	9.86673291800000	1.76726043600000	5.54396423200000	5.21129958900000	9.16116220500000
5.60357675100000	9.91723786600000	1.76322854100000	5.60357675100000	5.21203612900000	9.16095088100000
5.66318927000000	9.97123269600000	1.75968228200000	5.66318927000000	5.21142946200000	9.16090746600000
5.72280178800000	10.01224690000000	1.75722920700000	5.72280178800000	5.21035286500000	9.16099329200000
5.78241430700000	10.02583016000000	1.75773554400000	5.78241430700000	5.20958099600000	9.16082978300000
5.84202682600000	10.06301136000000	1.75480981100000	5.84202682600000	5.20776079100000	9.16101605900000
5.90163934400000	10.05964494000000	1.75444533800000	5.90163934400000	5.20630955100000	9.16119238300000
5.96125186300000	10.06386245000000	1.75471006600000	5.96125186300000	5.20393312800000	9.16151091300000
6.02086438200000	10.06780570000000	1.75428093600000	6.02086438200000	5.20441903200000	9.16186673100000
6.08047690000000	10.05922682000000	1.75497108400000	6.08047690000000	5.20271660500000	9.16198589500000
6.14008941900000	10.05388308000000	1.75503302400000	6.14008941900000	5.20142485200000	9.16236949300000
6.19970193700000	10.06660282000000	1.75363739500000	6.19970193700000	5.20173972000000	9.16240224000000
6.25931445600000	10.08567338000000	1.75184578000000	6.25931445600000	5.20641537400000	9.16207281200000
6.31892697500000	10.08173201000000	1.75081326200000	6.31892697500000	5.20554903200000	9.16238402100000
6.37853949300000	10.06878678000000	1.75097654300000	6.37853949300000	5.20010439600000	9.16305023000000
6.43815201200000	10.07112069000000	1.74993188400000	6.43815201200000	5.19728300700000	9.16287177800000
6.49776453100000	10.09532788000000	1.74794745900000	6.49776453100000	5.19899829900000	9.16268840100000
6.55737704900000	10.17493313000000	1.74305052800000	6.55737704900000	5.19914854100000	9.16298318700000
6.61698956800000	10.20175352000000	1.74101196300000	6.61698956800000	5.20138402500000	9.16242421400000
6.67660208600000	10.19698184000000	1.74100467900000	6.67660208600000	5.20256567100000	9.16228290900000
6.73621460500000	10.18268108000000	1.74194593500000	6.73621460500000	5.19975147900000	9.16247938400000
6.79582712400000	10.19259078000000	1.74120950200000	6.79582712400000	5.19689889700000	9.16269020100000
6.85543964200000	10.20431809000000	1.73939369300000	6.85543964200000	5.19064146200000	9.16280033400000
6.91505216100000	10.21274736000000	1.73853647700000	6.91505216100000	5.18350606600000	9.16312816300000
6.97466468000000	10.21200884000000	1.73735350000000	6.97466468000000	5.15906331900000	9.16489354200000
7.03427719800000	10.20928210000000	1.73716051200000	7.03427719800000	5.09835786500000	9.16923860600000
7.09388971700000	10.19025688000000	1.73629327000000	7.09388971700000	5.06227204400000	9.17169637700000
7.15350223500000	10.19668519000000	1.73484967100000	7.15350223500000	5.04525252500000	9.17284336300000
7.21311475400000	10.20413159000000	1.72990002400000	7.21311475400000	5.02670735000000	9.17427027600000
7.27272727300000	10.20782860000000	1.72883310000000	7.27272727300000	4.98777400500000	9.17617749500000
7.33233979100000	10.18603724000000	1.72908633800000	7.33233979100000	4.96212675300000	9.17795647700000
7.39195231000000	10.17966088000000	1.73158229300000	7.39195231000000	4.93745985300000	9.17962486000000
7.45156482900000	10.20164760000000	1.72419613000000	7.45156482900000	4.89955187900000	9.18310171900000
7.51117734700000	10.22826289000000	1.72614152500000	7.51117734700000	4.90183178000000	9.18287485600000
7.57078986600000	10.22566871000000	1.72404185200000	7.57078986600000	4.90805414200000	9.18228477200000
7.63040238500000	10.21455890000000	1.72958954600000	7.63040238500000	4.90993012700000	9.18183245400000
7.69001490300000	10.19593016000000	1.73129543100000	7.69001490300000	4.90373922600000	9.18176824100000
7.74962742200000	10.18643656000000	1.73236259500000	7.74962742200000	4.89880621000000	9.18176306500000
7.80923994000000	10.18315746000000	1.73522972500000	7.80923994000000	4.89010058300000	9.18267578900000
7.86885245900000	10.18100385000000	1.73854065600000	7.86885245900000	4.88140172500000	9.18440037000000
7.92846497800000	10.17223557000000	1.74118898700000	7.92846497800000	4.88477564100000	9.18454834400000
7.98807749600000	10.17433124000000	1.74369477200000	7.98807749600000	4.88530378700000	9.18471029500000
8.04769001500000	10.16069384000000	1.74411888000000	8.04769001500000	4.88446579900000	9.18461886500000
8.10730253400000	10.11699574000000	1.74734307500000	8.10730253400000	4.88015021800000	9.18421087200000
8.16691505200000	10.08606517000000	1.74915499800000	8.16691505200000	4.82512928000000	9.18725941900000
8.22652757100000	10.01969670000000	1.75305652800000	8.22652757100000	4.78808948800000	9.18966761900000
8.28614008900000	9.95910831800000	1.75714475300000	8.28614008900000	4.75550318500000	9.19254928000000
8.34575260800000	9.88506766000000	1.76113861000000	8.34575260800000	4.76560184200000	9.19158176300000
8.40536512700000	9.89865087100000	1.76277431600000	8.40536512700000	4.75781268000000	9.19186805200000
8.46497764500000	9.91757880000000	1.76111966000000	8.46497764500000	4.75608594600000	9.19242599400000
8.52459016400000	9.88186949700000	1.76248855600000	8.52459016400000	4.75261229500000	9.19279548600000
8.58420268300000	9.83701083000000	1.76452038700000	8.58420268300000	4.75525523100000	9.19325654400000
8.64381520100000	9.75229482900000	1.76762797300000	8.64381520100000	4.69035919100000	9.19688716700000
8.70342772000000	9.67539755400000	1.77429764000000	8.70342772000000	4.65193119300000	9.19761357300000
8.76304023800000	9.60374195000000	1.77819460700000	8.76304023800000	4.59322493500000	9.20306548800000
8.82265275700000	9.57546065500000	1.78272185100000	8.82265275700000	4.59128057700000	9.20299763900000
8.88226527600000	9.54800254100000	1.78464983800000	8.88226527600000	4.59008042000000	9.20534327100000
8.94187779400000	9.47030247800000	1.79039171500000	8.94187779400000	4.59047328300000	9.20601732100000
9.00149031300000	9.44175118100000	1.79508216400000	9.00149031300000	4.55551542100000	9.20823457500000
9.06110283200000	9.41675470400000	1.79836601000000	9.06110283200000	4.53614597300000	9.20951156200000
9.12071535000000	9.34491228600000	1.80285396900000	9.12071535000000	4.52086078200000	9.20975246900000
9.18032786900000	9.26979338200000	1.80950014900000	9.18032786900000	4.51750027300000	9.20911794200000
9.23994038700000	9.22410001200000	1.81262835100000	9.23994038700000	4.55197841400000	9.20616397100000
9.29955290600000	9.26519888200000	1.81220474200000	9.29955290600000	4.55118580600000	9.20713140300000
9.35916542500000	9.30928832100000	1.80893435500000	9.35916542500000	4.54882160900000	9.20754515500000
9.41877794300000	9.38157067900000	1.80363275000000	9.41877794300000	4.54834276000000	9.20759957000000
9.47839046200000	9.42064940700000	1.80173171100000	9.47839046200000	4.54629771200000	9.20820763400000
9.53800298100000	9.47820574100000	1.79533901400000	9.53800298100000	4.54400929700000	9.20828017300000
9.59761549900000	9.47578908300000	1.79489150400000	9.59761549900000	4.54358923400000	9.20853247500000
9.65722801800000	9.46221668500000	1.79429285600000	9.65722801800000	4.53755223300000	9.20893940500000
9.71684053700000	9.46869513000000	1.79575140900000	9.71684053700000	4.53434727300000	9.20936948700000
9.77645305500000	9.49764309700000	1.79340885200000	9.77645305500000	4.53776875100000	9.20925938900000
9.83606557400000	9.47838535400000	1.79277318500000	9.83606557400000	4.53796794200000	9.20939719400000
9.89567809200000	9.47383672500000	1.79003458400000	9.89567809200000	4.53288761600000	9.20989120600000
9.95529061100000	9.47875765900000	1.78755311800000	9.95529061100000	4.53131519800000	9.21042897200000
10.01490313000000	9.46823837900000	1.78761562700000	10.01490313000000	4.53134576800000	9.21017159200000
10.07451565000000	9.48718604100000	1.78602859800000	10.07451565000000	4.53684988900000	9.21019447100000
10.13412817000000	9.48275384800000	1.78558023700000	10.13412817000000	4.53633950400000	9.20987481000000
10.19374069000000	9.48497287900000	1.78766497200000	10.19374069000000	4.53423082500000	9.20970600900000
10.25335320000000	9.47858872700000	1.78779148100000	10.25335320000000	4.53521053900000	9.20953200100000
10.31296572000000	9.48240302700000	1.78778956300000	10.31296572000000	4.53414433000000	9.20909593200000
10.37257824000000	9.48667332900000	1.78600711700000	10.37257824000000	4.53491560400000	9.20906557700000
10.43219076000000	9.49030375300000	1.78611656600000	10.43219076000000	4.53425722000000	9.20982165100000
10.49180328000000	9.49173847000000	1.78771585400000	10.49180328000000	4.53403370100000	9.21057601400000
10.55141580000000	9.49003684300000	1.78704292700000	10.55141580000000	4.53146245300000	9.21035713500000
10.61102832000000	9.49473967700000	1.78706100100000	10.61102832000000	4.52843727700000	9.21037376500000
10.67064083000000	9.50289110500000	1.78637405800000	10.67064083000000	4.53082660200000	9.20999812600000
10.73025335000000	9.48827544100000	1.78688585100000	10.73025335000000	4.52608906900000	9.21004084100000
10.78986587000000	9.49493676300000	1.78728319300000	10.78986587000000	4.53049491200000	9.20992059100000
10.84947839000000	9.48588136100000	1.78791945700000	10.84947839000000	4.52952766600000	9.20948446600000
10.90909091000000	9.48802995300000	1.78627719500000	10.90909091000000	4.52951209500000	9.20992358200000
10.96870343000000	9.47055707800000	1.78897814700000	10.96870343000000	4.52777571100000	9.20995818000000
11.02831595000000	9.47532002600000	1.78802769300000	11.02831595000000	4.52964636800000	9.20983769800000
11.08792846000000	9.48309331500000	1.78960968100000	11.08792846000000	4.53224940400000	9.20946199700000
11.14754098000000	9.48490151500000	1.78841240600000	11.14754098000000	4.53299611500000	9.20967261600000
11.20715350000000	9.48911771600000	1.78777231200000	11.20715350000000	4.53417324900000	9.20974404900000
11.26676602000000	9.49527521700000	1.78658588000000	11.26676602000000	4.53847447900000	9.20947494500000
11.32637854000000	9.50059025100000	1.78632442900000	11.32637854000000	4.53881137800000	9.20937617000000
11.38599106000000	9.49459100500000	1.78871947400000	11.38599106000000	4.53725379700000	9.20928389100000
11.44560358000000	9.48149930700000	1.79191575900000	11.44560358000000	4.53650905300000	9.20948833700000
11.50521610000000	9.48534456200000	1.79239375200000	11.50521610000000	4.53599257900000	9.20941515800000
11.56482861000000	9.48658237400000	1.79176828200000	11.56482861000000	4.53851631100000	9.20925435400000
11.62444113000000	9.48523021800000	1.79034692500000	11.62444113000000	4.54042423800000	9.20932490600000
11.68405365000000	9.48300478100000	1.79011202100000	11.68405365000000	4.53723266700000	9.20972885700000
11.74366617000000	9.48722653600000	1.78829897800000	11.74366617000000	4.53664998700000	9.20973768800000
11.80327869000000	9.48600332300000	1.78456208500000	11.80327869000000	4.53644826100000	9.20984753100000
11.86289121000000	9.47191452300000	1.78592588900000	11.86289121000000	4.53170382200000	9.21028557300000
11.92250373000000	9.46149996800000	1.78682732400000	11.92250373000000	4.53229302900000	9.21063884000000
11.98211624000000	9.46178857900000	1.78108720800000	11.98211624000000	4.53396727400000	9.21054511000000
12.04172876000000	9.46137664700000	1.77273101400000	12.04172876000000	4.53543810500000	9.21068552800000
12.10134128000000	9.45985030800000	1.76160608700000	12.10134128000000	4.53313010400000	9.21119119600000
12.16095380000000	9.47032579300000	1.75825780700000	12.16095380000000	4.53071120700000	9.21133698400000
12.22056632000000	9.41858610800000	1.74958422000000	12.22056632000000	4.52673868300000	9.21180732100000
12.28017884000000	9.41980021900000	1.72638233600000	12.28017884000000	4.52812218900000	9.21209532900000
12.33979136000000	9.42187135000000	1.71590085000000	12.33979136000000	4.52947619400000	9.21314114600000
12.39940387000000	9.42594942300000	1.70528236300000	12.39940387000000	4.53802029300000	9.21262280200000
12.45901639000000	9.41703951600000	1.69459337700000	12.45901639000000	4.53384064400000	9.21330333900000
12.51862891000000	9.40808426200000	1.68895112900000	12.51862891000000	4.53305962300000	9.21317462900000
12.57824143000000	9.38990379700000	1.69954991900000	12.57824143000000	4.53026264300000	9.21246291400000
12.63785395000000	9.37421721900000	1.70139539200000	12.63785395000000	4.52636752600000	9.21242936200000
12.69746647000000	9.37870170100000	1.70004383300000	12.69746647000000	4.52060842400000	9.21113111000000
12.75707899000000	9.37759952400000	1.70830017500000	12.75707899000000	4.51629701300000	9.21203596900000
12.81669151000000	9.37655262500000	1.71535254400000	12.81669151000000	4.49963685200000	9.21330482200000
12.87630402000000	9.39804936500000	1.72122527400000	12.87630402000000	4.48875354300000	9.21413978100000
12.93591654000000	9.39794163200000	1.72206664900000	12.93591654000000	4.48167815300000	9.21463369000000
12.99552906000000	9.39764257500000	1.72230965200000	12.99552906000000	4.47936041800000	9.21490364400000
13.05514158000000	9.38826674400000	1.72302961300000	13.05514158000000	4.47286865000000	9.21504611300000
13.11475410000000	9.38976860400000	1.72193170700000	13.11475410000000	4.46922684500000	9.21546848800000
13.17436662000000	9.38937340700000	1.71569744900000	13.17436662000000	4.46346996400000	9.21583235300000
13.23397914000000	9.38481188500000	1.71304942900000	13.23397914000000	4.45512352200000	9.21640059800000
13.29359165000000	9.37020240000000	1.69743715600000	13.29359165000000	4.44580509200000	9.21641189600000
13.35320417000000	9.35911956700000	1.69711830500000	13.35320417000000	4.44856106400000	9.21750386600000
13.41281669000000	9.36098602600000	1.69732235000000	13.41281669000000	4.45655176400000	9.21679540200000
13.47242921000000	9.35047405600000	1.70379713400000	13.47242921000000	4.46140344600000	9.21559604500000
13.53204173000000	9.31607224300000	1.71181919700000	13.53204173000000	4.46191576100000	9.21562502400000
13.59165425000000	9.31785513400000	1.71289937000000	13.59165425000000	4.46178490700000	9.21574200100000
13.65126677000000	9.30232046500000	1.71077438600000	13.65126677000000	4.45970013100000	9.21677838400000
13.71087928000000	9.31015902200000	1.71295880600000	13.71087928000000	4.46588850800000	9.21639657200000
13.77049180000000	9.32917582900000	1.71474169100000	13.77049180000000	4.47783384900000	9.21504862700000
13.83010432000000	9.32718535500000	1.70789969300000	13.83010432000000	4.48667233000000	9.21357905200000
13.88971684000000	9.30663928200000	1.71477424700000	13.88971684000000	4.47928106900000	9.21466422500000
13.94932936000000	9.26497410400000	1.72097570100000	13.94932936000000	4.46847320800000	9.21634330300000
14.00894188000000	9.18606538300000	1.72561668400000	14.00894188000000	4.45966815900000	9.21671257100000
14.06855440000000	9.10152812400000	1.73245947900000	14.06855440000000	4.42265938600000	9.21885705900000
14.12816692000000	9.01664010100000	1.74706624700000	14.12816692000000	4.37586146900000	9.22134159400000
14.18777943000000	8.92572159300000	1.75674967700000	14.18777943000000	4.36851607400000	9.22182412100000
14.24739195000000	8.85682519500000	1.76427576000000	14.24739195000000	4.33830137300000	9.22404485300000
14.30700447000000	8.76396254000000	1.77054535100000	14.30700447000000	4.34116971700000	9.22343529000000
14.36661699000000	8.66715146100000	1.77567378200000	14.36661699000000	4.32403432200000	9.22604192300000
14.42622951000000	8.56748368200000	1.77916826900000	14.42622951000000	4.30790367400000	9.22690831600000
14.48584203000000	8.45338635900000	1.79285742300000	14.48584203000000	4.28134366300000	9.22781243000000
14.54545455000000	8.35260608500000	1.80108962600000	14.54545455000000	4.24074336100000	9.23004139400000
14.60506706000000	8.30544667000000	1.80420381200000	14.60506706000000	4.22762015500000	9.23195846100000
14.66467958000000	8.28116833200000	1.80423763800000	14.66467958000000	4.24242132900000	9.23128598100000
14.72429210000000	8.29028789900000	1.80074415700000	14.72429210000000	4.25721550900000	9.23109081500000
14.78390462000000	8.30348133300000	1.80208690600000	14.78390462000000	4.26100448600000	9.22987071900000
14.84351714000000	8.29553429800000	1.80215033300000	14.84351714000000	4.26122634300000	9.22964813800000
14.90312966000000	8.29173483600000	1.80184558400000	14.90312966000000	4.25940713000000	9.22898826000000
14.96274218000000	8.28336097800000	1.80559734200000	14.96274218000000	4.26282274900000	9.22761717900000
15.02235469000000	8.30213589400000	1.80785354300000	15.02235469000000	4.26035607700000	9.22802137300000
15.08196721000000	8.30876577000000	1.80947391500000	15.08196721000000	4.25764344600000	9.22818692800000
15.14157973000000	8.30349841900000	1.80741286800000	15.14157973000000	4.25518830200000	9.22869077400000
15.20119225000000	8.29994270500000	1.80622600400000	15.20119225000000	4.25522889700000	9.22861704100000
15.26080477000000	8.31131690800000	1.80515137200000	15.26080477000000	4.25611104000000	9.22872253300000
15.32041729000000	8.31849410000000	1.80422096200000	15.32041729000000	4.25390769200000	9.22888654300000
15.38002981000000	8.31628867700000	1.80187297900000	15.38002981000000	4.25904073000000	9.22836360300000
15.43964232000000	8.31658257700000	1.80100048300000	15.43964232000000	4.25797244600000	9.22836545900000
15.49925484000000	8.30531301100000	1.80035998900000	15.49925484000000	4.25435297900000	9.22876715200000
15.55886736000000	8.30422459400000	1.80174553900000	15.55886736000000	4.25385939400000	9.22908277100000
15.61847988000000	8.30176220200000	1.80354172700000	15.61847988000000	4.25359846000000	9.22898345700000
15.67809240000000	8.30424328000000	1.80109519400000	15.67809240000000	4.25788873300000	9.22872852100000
15.73770492000000	8.30053132000000	1.80013873700000	15.73770492000000	4.25335848000000	9.22927130500000
15.79731744000000	8.29471510100000	1.80064360300000	15.79731744000000	4.25185861400000	9.22932552500000
15.85692996000000	8.29749348600000	1.80133007600000	15.85692996000000	4.25494544700000	9.22905563200000
15.91654247000000	8.28807494200000	1.80261510900000	15.91654247000000	4.25207819800000	9.22973333300000
15.97615499000000	8.27152741600000	1.80344884200000	15.97615499000000	4.24893067900000	9.22998702700000
16.03576751000000	8.25513083200000	1.80680258400000	16.03576751000000	4.24865776800000	9.22978764100000
16.09538003000000	8.20310540700000	1.81029035800000	16.09538003000000	4.25081812400000	9.22935035200000
16.15499255000000	8.19751752800000	1.81301362900000	16.15499255000000	4.25115930500000	9.22947574100000
16.21460507000000	8.19148941900000	1.81134577000000	16.21460507000000	4.24729735000000	9.23012297200000
16.27421759000000	8.18739373000000	1.80960363200000	16.27421759000000	4.25316899900000	9.23035155200000
16.33383010000000	8.17245852800000	1.80726375600000	16.33383010000000	4.25006321400000	9.23057719800000
16.39344262000000	8.08640336100000	1.81037855100000	16.39344262000000	4.24648718700000	9.23063328800000
16.45305514000000	8.06756291400000	1.80999595300000	16.45305514000000	4.24873061500000	9.23082269500000
16.51266766000000	8.04403641600000	1.80860327100000	16.51266766000000	4.25483467000000	9.23010909800000
16.57228018000000	8.01925401100000	1.80164008100000	16.57228018000000	4.27166987600000	9.22901587100000
16.63189270000000	7.98118339600000	1.80454619200000	16.63189270000000	4.26544859900000	9.22952692300000
16.69150522000000	7.98293126900000	1.80566931200000	16.69150522000000	4.24979877300000	9.23063071100000
16.75111773000000	7.96961738500000	1.81033765300000	16.75111773000000	4.23431103100000	9.23203117100000
16.81073025000000	7.96320774900000	1.81048124300000	16.81073025000000	4.23609698000000	9.23239030200000
16.87034277000000	7.96490691000000	1.81115500100000	16.87034277000000	4.25163095000000	9.23112636100000
16.92995529000000	7.94733620000000	1.81563206500000	16.92995529000000	4.26337254000000	9.22937095100000
16.98956781000000	7.89343046100000	1.82344128600000	16.98956781000000	4.26211192800000	9.22887836400000
17.04918033000000	7.90081811800000	1.82465736200000	17.04918033000000	4.25889405500000	9.22888856900000
17.10879285000000	7.89735052600000	1.83269645000000	17.10879285000000	4.25564441300000	9.22917590000000
17.16840537000000	7.90156161300000	1.83675283800000	17.16840537000000	4.24518782900000	9.22991332800000
17.22801788000000	7.92962733200000	1.83779686800000	17.22801788000000	4.24845017500000	9.22963131000000
