FASC_Dist_BEST			mass_A		
17.40685544000000	26.13914321000000	0.38086998270000	17.28763040000000	3.39447336900000	8.45516052700000
17.46646796000000	26.13488034000000	0.38177646670000	17.34724292000000	3.39437304600000	8.45496132300000
17.52608048000000	26.14858011000000	0.37909515120000	17.40685544000000	3.39319378800000	8.45500687400000
17.58569300000000	26.14418085000000	0.38024615360000	17.46646796000000	3.39329000400000	8.45501728400000
17.64530551000000	26.14167445000000	0.38071036020000	17.52608048000000	3.39237450000000	8.45515616100000
17.70491803000000	26.14485824000000	0.38048094600000	17.58569300000000	3.39388688400000	8.45500952700000
17.76453055000000	26.14638342000000	0.38033894830000	17.64530551000000	3.39404700600000	8.45513895800000
17.82414307000000	26.14524164000000	0.38005634340000	17.70491803000000	3.39329843000000	8.45542937000000
17.88375559000000	26.14404802000000	0.38050381230000	17.76453055000000	3.39278289000000	8.45530323300000
17.94336811000000	26.13470319000000	0.38170788040000	17.82414307000000	3.39234678800000	8.45554928900000
18.00298063000000	26.14286177000000	0.38177851880000	17.88375559000000	3.39345981700000	8.45541204700000
18.06259314000000	26.13356484000000	0.38223612990000	17.94336811000000	3.39310994500000	8.45527595600000
18.12220566000000	26.12431111000000	0.38269065100000	18.00298063000000	3.39301603000000	8.45544578700000
18.18181818000000	26.13795753000000	0.37982708670000	18.06259314000000	3.39133968300000	8.45539286900000
18.24143070000000	26.14271618000000	0.37882413190000	18.12220566000000	3.39091706700000	8.45558757200000
18.30104322000000	26.14421459000000	0.37867055740000	18.18181818000000	3.38990628500000	8.45610399500000
18.36065574000000	26.14209387000000	0.37935890300000	18.24143070000000	3.39220269300000	8.45555370000000
18.42026826000000	26.14178625000000	0.37995962850000	18.30104322000000	3.39351743600000	8.45551682600000
18.47988077000000	26.13585631000000	0.38109245790000	18.36065574000000	3.39361178800000	8.45559665900000
18.53949329000000	26.13504882000000	0.38058999260000	18.42026826000000	3.39371179900000	8.45570008400000
18.59910581000000	26.14631857000000	0.37918073180000	18.47988077000000	3.39315833900000	8.45579305200000
18.65871833000000	26.14228871000000	0.38002023810000	18.53949329000000	3.39340753000000	8.45563301200000
18.71833085000000	26.13647614000000	0.38075660870000	18.59910581000000	3.39511334100000	8.45535618100000
18.77794337000000	26.14498985000000	0.37973135220000	18.65871833000000	3.39473464700000	8.45524178300000
18.83755589000000	26.15055908000000	0.37862731430000	18.71833085000000	3.39386993100000	8.45566925400000
18.89716841000000	26.16204267000000	0.37581393600000	18.77794337000000	3.39441900300000	8.45552916600000
18.95678092000000	26.15444955000000	0.37723501220000	18.83755589000000	3.39483842200000	8.45545409400000
19.01639344000000	26.14393346000000	0.37895248490000	18.89716841000000	3.39500685600000	8.45510487100000
19.07600596000000	26.14466502000000	0.37856482540000	18.95678092000000	3.39506343500000	8.45535433400000
19.13561848000000	26.15000165000000	0.37690720380000	19.01639344000000	3.39501981200000	8.45573213300000
19.19523100000000	26.14355379000000	0.37625698670000	19.07600596000000	3.39555485500000	8.45584583700000
19.25484352000000	26.14833762000000	0.37444661350000	19.13561848000000	3.39525013300000	8.45560066400000
19.31445604000000	26.15044992000000	0.37647737180000	19.19523100000000	3.39472124000000	8.45560282800000
19.37406855000000	26.15706770000000	0.37822999200000	19.25484352000000	3.39566466300000	8.45551239200000
19.43368107000000	26.16124502000000	0.37912289950000	19.31445604000000	3.39536177600000	8.45554097900000
19.49329359000000	26.16038440000000	0.37792486040000	19.37406855000000	3.39533350300000	8.45558061000000
19.55290611000000	26.16032144000000	0.37757361840000	19.43368107000000	3.39620116200000	8.45577197900000
19.61251863000000	26.15004640000000	0.37895061730000	19.49329359000000	3.39659623700000	8.45524282200000
19.67213115000000	26.15380875000000	0.37875655370000	19.55290611000000	3.39573263500000	8.45575250600000
19.73174367000000	26.14818617000000	0.37910872880000	19.61251863000000	3.39597429000000	8.45547017900000
19.79135618000000	26.14873963000000	0.37743206020000	19.67213115000000	3.39635699100000	8.45537671100000
19.85096870000000	26.14479893000000	0.37384292810000	19.73174367000000	3.39641872600000	8.45534772000000
19.91058122000000	26.14174757000000	0.37009030000000	19.79135618000000	3.39514255200000	8.45548926300000
19.97019374000000	26.15140762000000	0.36273127520000	19.85096870000000	3.39442416800000	8.45571478200000
20.02980626000000	26.13909463000000	0.36982173030000	19.91058122000000	3.39340710400000	8.45594737200000
20.08941878000000	26.14540793000000	0.37069087180000	19.97019374000000	3.39332823800000	8.45607499000000
20.14903130000000	26.12006177000000	0.36959694360000	20.02980626000000	3.39279342300000	8.45617231100000
20.20864382000000	26.12898189000000	0.36951039840000	20.08941878000000	3.38893035700000	8.45577266500000
20.26825633000000	26.13743953000000	0.37475737130000	20.14903130000000	3.39175757900000	8.45359959600000
20.32786885000000	26.13543489000000	0.37907826920000	20.20864382000000	3.39344857600000	8.45331132600000
20.38748137000000	26.13922757000000	0.38014089970000	20.26825633000000	3.39511291700000	8.45382947900000
20.44709389000000	26.14194775000000	0.38093811050000	20.32786885000000	3.39383770700000	8.45442211100000
20.50670641000000	26.13944740000000	0.38146751370000	20.38748137000000	3.39422866500000	8.45460384500000
20.56631893000000	26.14163447000000	0.38066682790000	20.44709389000000	3.39573518200000	8.45470126100000
20.62593145000000	26.13979501000000	0.37965647880000	20.50670641000000	3.39512943100000	8.45501214500000
20.68554396000000	26.14354672000000	0.37965179770000	20.56631893000000	3.39534615600000	8.45489461900000
20.74515648000000	26.14475835000000	0.37743921140000	20.62593145000000	3.39613547900000	8.45489126700000
20.80476900000000	26.14582844000000	0.37420146710000	20.68554396000000	3.39562015100000	8.45504670800000
20.86438152000000	26.15438151000000	0.37151194530000	20.74515648000000	3.39773250200000	8.45469725300000
20.92399404000000	26.16349643000000	0.36845276110000	20.80476900000000	3.39814155200000	8.45421857000000
20.98360656000000	26.16980170000000	0.36801139770000	20.86438152000000	3.39814636800000	8.45423205600000
21.04321908000000	26.13523127000000	0.37254662090000	20.92399404000000	3.39878638000000	8.45373465700000
21.10283159000000	26.13285971000000	0.37013737070000	20.98360656000000	3.39822764200000	8.45353613900000
21.16244411000000	26.13774907000000	0.37003075590000	21.04321908000000	3.39540829100000	8.45265118400000
21.22205663000000	26.13305226000000	0.37401671780000	21.10283159000000	3.39462674200000	8.45241571800000
21.28166915000000	26.13576422000000	0.37531513370000	21.16244411000000	3.39396903900000	8.45246344200000
21.34128167000000	26.14088991000000	0.37851130200000	21.22205663000000	3.39574516300000	8.45396070400000
21.40089419000000	26.14266498000000	0.37963342830000	21.28166915000000	3.39489019900000	8.45391407000000
21.46050671000000	26.13896524000000	0.38081311660000	21.34128167000000	3.39563649100000	8.45455074700000
21.52011923000000	26.14205986000000	0.38057711750000	21.40089419000000	3.39498889500000	8.45463900800000
21.57973174000000	26.14292737000000	0.38069044410000	21.46050671000000	3.39455970800000	8.45499374000000
21.63934426000000	26.14469427000000	0.38089805870000	21.52011923000000	3.39585372000000	8.45505383400000
21.69895678000000	26.14246080000000	0.38124903140000	21.57973174000000	3.39526125100000	8.45496881900000
21.75856930000000	26.14052874000000	0.38105391400000	21.63934426000000	3.39550011300000	8.45473518700000
21.81818182000000	26.14089186000000	0.38100910670000	21.69895678000000	3.39468138700000	8.45457404900000
21.87779434000000	26.13557039000000	0.38102997120000	21.75856930000000	3.39519787700000	8.45475965500000
21.93740686000000	26.13983483000000	0.38062276700000	21.81818182000000	3.39449671400000	8.45507766300000
21.99701937000000	26.13849427000000	0.38036168100000	21.87779434000000	3.39445638800000	8.45510120600000
22.05663189000000	26.12967134000000	0.38170250070000	21.93740686000000	3.39505745300000	8.45501763100000
22.11624441000000	26.12391705000000	0.38210452920000	21.99701937000000	3.39451704000000	8.45508254300000
22.17585693000000	26.13008293000000	0.38095785010000	22.05663189000000	3.39123375600000	8.45494222700000
22.23546945000000	26.13248762000000	0.38044418380000	22.11624441000000	3.39081927800000	8.45542526000000
22.29508197000000	26.13446155000000	0.38074300850000	22.17585693000000	3.38956072500000	8.45509008500000
22.35469449000000	26.13223136000000	0.38104885790000	22.23546945000000	3.39138026100000	8.45501518000000
22.41430700000000	26.13146017000000	0.38134967230000	22.29508197000000	3.39249566600000	8.45507670400000
22.47391952000000	26.13631456000000	0.38168725280000	22.35469449000000	3.39218366000000	8.45507308800000
22.53353204000000	26.13646639000000	0.38138326430000	22.41430700000000	3.39275325600000	8.45477342100000
22.59314456000000	26.13839117000000	0.38165611740000	22.47391952000000	3.39413889700000	8.45479060700000
22.65275708000000	26.13865535000000	0.38159585060000	22.53353204000000	3.39488492800000	8.45482763600000
22.71236960000000	26.14228367000000	0.38146107760000	22.59314456000000	3.39387744100000	8.45476104400000
22.77198212000000	26.14149231000000	0.38214613220000	22.65275708000000	3.39466789300000	8.45496787100000
22.83159463000000	26.14061423000000	0.38213571410000	22.71236960000000	3.39553447500000	8.45491464400000
22.89120715000000	26.14594701000000	0.38181407410000	22.77198212000000	3.39553653100000	8.45492113500000
22.95081967000000	26.15463031000000	0.38140048910000	22.83159463000000	3.39524944800000	8.45476598600000
			22.89120715000000	3.39608095600000	8.45491234600000
			22.95081967000000	3.39825489900000	8.45492305700000
