Gfsup			Ext		
21.05437666	39.86049577	-0.840468077	21.05437666	25.48773738	22.46527638
21.10963749	39.8618179	-0.841984239	21.10963749	25.48703387	22.46498567
21.16489832	39.86548701	-0.835662772	21.16489832	25.48818119	22.46453458
21.22015915	39.87588658	-0.833558126	21.22015915	25.48676393	22.46500411
21.27541998	39.86473017	-0.830203122	21.27541998	25.48929834	22.46459733
21.33068081	39.86999481	-0.82748609	21.33068081	25.49198231	22.46443422
21.38594164	39.87332389	-0.825013438	21.38594164	25.49405855	22.46396055
21.44120248	39.87514387	-0.823940823	21.44120248	25.49431012	22.4637794
21.49646331	39.89665603	-0.821814529	21.49646331	25.49293335	22.46387569
21.55172414	39.88360537	-0.824482124	21.55172414	25.49579706	22.46341911
21.60698497	39.86917832	-0.828032113	21.60698497	25.49732271	22.4634515
21.6622458	39.86388287	-0.832430344	21.6622458	25.49789725	22.46314879
21.71750663	39.86540253	-0.82839863	21.71750663	25.49990917	22.46253424
			21.77276746	25.50159273	22.46241175
			21.82802829	25.49986949	22.46296152
			21.88328912	25.50260901	22.46261308
			21.93854996	25.5060031	22.46240242
