CALins2			CALext		
3.363439646000	19.819536820000	7.657867667000	3.363439646000	-5.537762553000	14.751053390000
3.386960203000	19.834242880000	7.665289976000	3.386960203000	-5.537762553000	14.749062810000
3.410480760000	19.850376680000	7.678814775000	3.410480760000	-5.540450100000	14.750506740000
3.434001317000	19.838984370000	7.697322140000	3.434001317000	-5.543364408000	14.750168860000
3.457521874000	19.835867300000	7.702083382000	3.457521874000	-5.552798033000	14.749290360000
3.481042431000	19.835427800000	7.707777201000	3.481042431000	-5.556582980000	14.747708470000
3.504562988000	19.832699140000	7.717608931000	3.504562988000	-5.553979310000	14.744714070000
3.528083545000	19.835285190000	7.717648075000	3.528083545000	-5.550460973000	14.741654110000
3.551604102000	19.845513280000	7.729001299000	3.551604102000	-5.538941802000	14.742531650000
3.575124659000	19.847013640000	7.729071055000	3.575124659000	-5.540371964000	14.743045970000
3.598645216000	19.841655180000	7.728577000000	3.598645216000	-5.545406939000	14.746629520000
3.622165773000	19.841460430000	7.732395127000	3.622165773000	-5.548335065000	14.745514370000
3.645686330000	19.839156620000	7.734188358000	3.645686330000	-5.547649717000	14.741525840000
3.669206887000	19.837317180000	7.730025998000	3.669206887000	-5.546435191000	14.739107960000
3.692727444000	19.834657690000	7.729148203000	3.692727444000	-5.547419378000	14.739338140000
3.716248001000	19.832532150000	7.733470899000	3.716248001000	-5.549568258000	14.738553770000
3.739768558000	19.821057080000	7.743065362000	3.739768558000	-5.546472290000	14.735203650000
3.763289115000	19.828050140000	7.743641159000	3.763289115000	-5.545008049000	14.735078950000
3.786809672000	19.825141410000	7.759206312000	3.786809672000	-5.544069275000	14.736827020000
3.810330229000	19.825171710000	7.765948714000	3.810330229000	-5.542547020000	14.736381810000
3.833850786000	19.820472010000	7.776020726000	3.833850786000	-5.540777036000	14.728256440000
3.857371343000	19.813196710000	7.780004830000	3.857371343000	-5.535359711000	14.725536100000
3.880891900000	19.781110280000	7.784805150000	3.880891900000	-5.545128347000	14.723674770000
3.904412456000	19.749540890000	7.786333478000	3.904412456000	-5.537556144000	14.720157430000
3.927933013000	19.727989400000	7.789961226000	3.927933013000	-5.535531475000	14.721577030000
3.951453570000	19.705085510000	7.795223357000	3.951453570000	-5.533339860000	14.722991520000
3.974974127000	19.699865670000	7.796659087000	3.974974127000	-5.531198893000	14.725278090000
3.998494684000	19.703811540000	7.798810253000	3.998494684000	-5.521740147000	14.733639880000
4.022015241000	19.697922430000	7.806486059000	4.022015241000	-5.531026288000	14.735698530000
4.045535798000	19.698036620000	7.803097824000	4.045535798000	-5.535245649000	14.739071560000
4.069056355000	19.700979870000	7.798015293000	4.069056355000	-5.537576036000	14.739891800000
4.092576912000	19.701494180000	7.796358895000	4.092576912000	-5.544375271000	14.734433100000
4.116097469000	19.702630350000	7.794818262000	4.116097469000	-5.544486617000	14.734048930000
4.139618026000	19.704642070000	7.793045882000	4.139618026000	-5.544610402000	14.727709770000
4.163138583000	19.705307830000	7.790143599000	4.163138583000	-5.549344590000	14.725082820000
4.186659140000	19.698790960000	7.791828541000	4.186659140000	-5.563877576000	14.707693810000
4.210179697000	19.699976150000	7.789003622000	4.210179697000	-5.557383930000	14.695178460000
4.233700254000	19.697672150000	7.788729146000	4.233700254000	-5.538525784000	14.677555060000
4.257220811000	19.691536160000	7.791198434000	4.257220811000	-5.529073905000	14.665193680000
4.280741368000	19.691617120000	7.794948154000	4.280741368000	-5.527341874000	14.649884290000
4.304261925000	19.688167910000	7.796140584000	4.304261925000	-5.557753789000	14.630309270000
4.327782482000	19.689540580000	7.799639586000	4.327782482000	-5.548724979000	14.605071930000
4.351303039000	19.768245800000	7.792655438000	4.351303039000	-5.548407183000	14.592809700000
4.374823596000	19.809170620000	7.788107819000	4.374823596000	-5.534857328000	14.585463070000
4.398344153000	19.836799980000	7.786187238000	4.398344153000	-5.519468999000	14.582961500000
4.421864710000	19.888790400000	7.783745899000	4.421864710000	-5.568076961000	14.561998130000
4.445385267000	19.900163140000	7.783586411000	4.445385267000	-5.567437656000	14.551615400000
4.468905824000	19.908349630000	7.784130471000	4.468905824000	-5.573185451000	14.548057400000
4.492426381000	19.904857030000	7.785829205000	4.492426381000	-5.573524689000	14.532636270000
4.515946938000	19.879147100000	7.786332353000	4.515946938000	-5.639021945000	14.520147160000
4.539467495000	19.881589930000	7.784054668000	4.539467495000	-5.612778155000	14.518773460000
4.562988052000	19.862936670000	7.783857065000	4.562988052000	-5.594378594000	14.519616920000
4.586508609000	19.851742410000	7.784324330000	4.586508609000	-5.611642088000	14.521263990000
4.610029165000	19.852956700000	7.784032182000	4.610029165000	-5.608569357000	14.521225840000
4.633549722000	19.856063820000	7.782653692000	4.633549722000	-5.603300848000	14.519548130000
4.657070279000	19.842021900000	7.784540987000	4.657070279000	-5.594371625000	14.518266410000
4.680590836000	19.835828300000	7.785033059000	4.680590836000	-5.591368585000	14.520035680000
4.704111393000	19.839902140000	7.785391981000	4.704111393000	-5.577554515000	14.516701900000
4.727631950000	19.836239980000	7.786123528000	4.727631950000	-5.570427667000	14.510888060000
4.751152507000	19.828026500000	7.788477787000	4.751152507000	-5.546879316000	14.503758190000
4.774673064000	19.846295290000	7.784238514000	4.774673064000	-5.526277819000	14.500096730000
4.798193621000	19.849315270000	7.784080218000	4.798193621000	-5.512399008000	14.491697380000
4.821714178000	19.825763330000	7.792365735000	4.821714178000	-5.510300007000	14.490043910000
4.845234735000	19.808327240000	7.796238594000	4.845234735000	-5.508569375000	14.488479820000
4.868755292000	19.813902870000	7.792207830000	4.868755292000	-5.507085356000	14.485096790000
4.892275849000	19.829439850000	7.786962265000	4.892275849000	-5.504715601000	14.481707250000
4.915796406000	19.829248720000	7.786225068000	4.915796406000	-5.505637389000	14.480452120000
4.939316963000	19.810192770000	7.791396957000	4.939316963000	-5.505085546000	14.462431080000
4.962837520000	19.826398720000	7.788950058000	4.962837520000	-5.510689326000	14.460476580000
4.986358077000	19.829728390000	7.787875699000	4.986358077000	-5.510571835000	14.459395970000
5.009878634000	19.820773960000	7.787868637000	5.009878634000	-5.523316213000	14.457938430000
5.033399191000	19.823876200000	7.785733941000	5.033399191000	-5.527085252000	14.460327520000
5.056919748000	19.822924450000	7.785050640000	5.056919748000	-5.525135822000	14.458840670000
5.080440305000	19.813712190000	7.785112186000	5.080440305000	-5.523695710000	14.463221360000
5.103960862000	19.766086960000	7.782085904000	5.103960862000	-5.515388277000	14.465411420000
5.127481419000	19.756637840000	7.781966800000	5.127481419000	-5.514347729000	14.469024400000
5.151001976000	19.750324930000	7.781704760000	5.151001976000	-5.510994020000	14.475150280000
5.174522533000	19.735369780000	7.782198288000	5.174522533000	-5.507594712000	14.478634340000
5.198043090000	19.743596200000	7.781286583000	5.198043090000	-5.502961598000	14.480303580000
5.221563647000	19.756956810000	7.778922981000	5.221563647000	-5.490325471000	14.479819350000
5.245084204000	19.732035860000	7.777796349000	5.245084204000	-5.486300280000	14.480654140000
5.268604761000	19.710137400000	7.778213781000	5.268604761000	-5.478362425000	14.478309630000
5.292125318000	19.718776010000	7.775439235000	5.292125318000	-5.464546703000	14.476822920000
5.315645874000	19.687944500000	7.776634208000	5.315645874000	-5.449329137000	14.475847510000
5.339166431000	19.630768660000	7.778626106000	5.339166431000	-5.421474582000	14.468650050000
5.362686988000	19.648093300000	7.776671163000	5.362686988000	-5.397746050000	14.463820250000
5.386207545000	19.624775450000	7.778520712000	5.386207545000	-5.432348663000	14.441978310000
5.409728102000	19.613629450000	7.779737429000	5.409728102000	-5.408139252000	14.411062930000
5.433248659000	19.607397480000	7.780875436000	5.433248659000	-5.405768569000	14.405025290000
5.456769216000	19.604879540000	7.780997583000	5.456769216000	-5.396888657000	14.411864900000
5.480289773000	19.600243030000	7.779240004000	5.480289773000	-5.378207317000	14.404201140000
5.503810330000	19.601661500000	7.779211042000	5.503810330000	-5.377264981000	14.401118860000
5.527330887000	19.598638510000	7.780436873000	5.527330887000	-5.372183182000	14.400798730000
5.550851444000	19.604621730000	7.779979088000	5.550851444000	-5.364211353000	14.391601350000
5.574372001000	19.605429280000	7.780416955000	5.574372001000	-5.367389325000	14.395476100000
5.597892558000	19.590422840000	7.782394048000	5.597892558000	-5.350236400000	14.380049340000
5.621413115000	19.588140160000	7.780542200000	5.621413115000	-5.336155986000	14.377486110000
5.644933672000	19.596998390000	7.778079796000	5.644933672000	-5.341383933000	14.366794300000
5.668454229000	19.596222920000	7.778493985000	5.668454229000	-5.338853059000	14.359692780000
5.691974786000	19.606572110000	7.779030214000	5.691974786000	-5.337255827000	14.346851700000
5.715495343000	19.618605520000	7.777081142000	5.715495343000	-5.336782378000	14.341992670000
5.739015900000	19.621806880000	7.776648532000	5.739015900000	-5.337997525000	14.343390330000
5.762536457000	19.609550870000	7.779535146000	5.762536457000	-5.331821674000	14.336663350000
5.786057014000	19.618221540000	7.777430233000	5.786057014000	-5.333430069000	14.335918230000
5.809577571000	19.618473180000	7.778145928000	5.809577571000	-5.339216837000	14.336209000000
5.833098128000	19.621956000000	7.778510267000	5.833098128000	-5.343180228000	14.337617900000
5.856618685000	19.608471440000	7.780233408000	5.856618685000	-5.340326652000	14.332764880000
5.880139242000	19.608077210000	7.780508549000	5.880139242000	-5.341374747000	14.335836280000
5.903659799000	19.608623060000	7.780114808000	5.903659799000	-5.342264630000	14.334710330000
5.927180356000	19.611473680000	7.780425345000	5.927180356000	-5.346127251000	14.335109230000
5.950700913000	19.623512810000	7.779363556000	5.950700913000	-5.345578772000	14.334428160000
5.974221470000	19.625128950000	7.779202445000	5.974221470000	-5.345521114000	14.335285780000
5.997742027000	19.611471540000	7.780849370000	5.997742027000	-5.342006989000	14.335559850000
6.021262583000	19.616253510000	7.780345499000	6.021262583000	-5.345668072000	14.334705730000
6.044783140000	19.629207640000	7.777869673000	6.044783140000	-5.346489309000	14.335313410000
6.068303697000	19.625061070000	7.778249129000	6.068303697000	-5.342463163000	14.334772410000
6.091824254000	19.624784320000	7.779046116000	6.091824254000	-5.344391596000	14.336108370000
6.115344811000	19.620983590000	7.779207460000	6.115344811000	-5.343261036000	14.335565300000
6.138865368000	19.618879690000	7.779417166000	6.138865368000	-5.346264266000	14.335523390000
6.162385925000	19.615419360000	7.779013402000	6.162385925000	-5.347361122000	14.337246490000
6.185906482000	19.612548360000	7.779318783000	6.185906482000	-5.348312492000	14.338396920000
6.209427039000	19.613795330000	7.779416149000	6.209427039000	-5.349077756000	14.337782530000
6.232947596000	19.612864830000	7.779784870000	6.232947596000	-5.351010154000	14.338573490000
6.256468153000	19.605088640000	7.779108734000	6.256468153000	-5.353028108000	14.339613380000
6.279988710000	19.608247250000	7.779154207000	6.279988710000	-5.352989749000	14.340287070000
6.303509267000	19.624042290000	7.777516761000	6.303509267000	-5.350357737000	14.338379710000
6.327029824000	19.623866310000	7.777788087000	6.327029824000	-5.348868112000	14.338616600000
6.350550381000	19.616335040000	7.779779635000	6.350550381000	-5.349460458000	14.338485600000
6.374070938000	19.610797080000	7.780452030000	6.374070938000	-5.349536653000	14.338362780000
6.397591495000	19.618682450000	7.778595416000	6.397591495000	-5.352910620000	14.339744730000
6.421112052000	19.621050910000	7.777758437000	6.421112052000	-5.353136830000	14.339511410000
6.444632609000	19.621878180000	7.778237639000	6.444632609000	-5.351942112000	14.339729040000
6.468153166000	19.620982200000	7.780031052000	6.468153166000	-5.351533758000	14.340290120000
6.491673723000	19.620525980000	7.779256872000	6.491673723000	-5.354109902000	14.340933600000
6.515194280000	19.621636820000	7.778568118000	6.515194280000	-5.350301862000	14.340641400000
6.538714837000	19.615759370000	7.780246476000	6.538714837000	-5.351010423000	14.340927210000
6.562235394000	19.615015330000	7.780416011000	6.562235394000	-5.351476823000	14.341220750000
6.585755951000	19.609004290000	7.780233228000	6.585755951000	-5.351940741000	14.342038660000
6.609276508000	19.603368660000	7.781202719000	6.609276508000	-5.353404317000	14.341914950000
6.632797065000	19.599870470000	7.780573136000	6.632797065000	-5.352996292000	14.340409680000
6.656317622000	19.598947380000	7.780397930000	6.656317622000	-5.352062915000	14.341247700000
6.679838179000	19.605868570000	7.780170036000	6.679838179000	-5.351343552000	14.341432580000
6.703358736000	19.599768080000	7.781026345000	6.703358736000	-5.353410320000	14.341483360000
6.726879293000	19.597960090000	7.781138307000	6.726879293000	-5.353946156000	14.341758930000
6.750399849000	19.617390730000	7.779597599000	6.750399849000	-5.351624333000	14.342152430000
6.773920406000	19.621454110000	7.779209677000	6.773920406000	-5.352534690000	14.342198700000
6.797440963000	19.612218570000	7.781690554000	6.797440963000	-5.352620913000	14.342567690000
6.820961520000	19.612706730000	7.782548874000	6.820961520000	-5.351664881000	14.343053410000
6.844482077000	19.637803580000	7.780588913000	6.844482077000	-5.347282097000	14.344869140000
6.868002634000	19.632094520000	7.781730911000	6.868002634000	-5.347285609000	14.345358820000
6.891523191000	19.626783270000	7.783256379000	6.891523191000	-5.352234284000	14.343912060000
6.915043748000	19.621647030000	7.784705688000	6.915043748000	-5.348487251000	14.344216620000
6.938564305000	19.621708900000	7.784320550000	6.938564305000	-5.353285618000	14.344218100000
6.962084862000	19.619305880000	7.784423561000	6.962084862000	-5.348397686000	14.344550930000
