SOLfasBEST			SOLfasBEST		
17.0491803300000	-0.3886936072000	10.1868550300000	17.0491803300000	-0.3886936072000	10.1868550300000
17.1087928500000	-0.4817264883000	10.1827774400000	17.1087928500000	-0.4817264883000	10.1827774400000
17.1684053700000	-0.5734964348000	10.1865797400000	17.1684053700000	-0.5734964348000	10.1865797400000
17.2280178800000	-0.6053231529000	10.1874642100000	17.2280178800000	-0.6053231529000	10.1874642100000
17.2876304000000	-0.5503684334000	10.1835350900000	17.2876304000000	-0.5503684334000	10.1835350900000
17.3472429200000	-0.6678400700000	10.1836009200000	17.3472429200000	-0.6678400700000	10.1836009200000
17.4068554400000	-0.7390977368000	10.1859294700000	17.4068554400000	-0.7390977368000	10.1859294700000
17.4664679600000	-0.7397144783000	10.1830434400000	17.4664679600000	-0.7397144783000	10.1830434400000
17.5260804800000	-0.7445045915000	10.1859291700000	17.5260804800000	-0.7445045915000	10.1859291700000
17.5856930000000	-0.8359013728000	10.1865782900000	17.5856930000000	-0.8359013728000	10.1865782900000
17.6453055100000	-0.9366539687000	10.1868918600000	17.6453055100000	-0.9366539687000	10.1868918600000
17.7049180300000	-0.9781559891000	10.1873620700000	17.7049180300000	-0.9781559891000	10.1873620700000
17.7645305500000	-1.0317826980000	10.1860385600000	17.7645305500000	-1.0317826980000	10.1860385600000
17.8241430700000	-1.0874212800000	10.1869081400000	17.8241430700000	-1.0874212800000	10.1869081400000
17.8837555900000	-1.2103140800000	10.1893605000000	17.8837555900000	-1.2103140800000	10.1893605000000
17.9433681100000	-1.2353699230000	10.1901648100000	17.9433681100000	-1.2353699230000	10.1901648100000
18.0029806300000	-1.2813550820000	10.1915838600000	18.0029806300000	-1.2813550820000	10.1915838600000
18.0625931400000	-1.3222664670000	10.1906058200000	18.0625931400000	-1.3222664670000	10.1906058200000
18.1222056600000	-1.2583394870000	10.1929844700000	18.1222056600000	-1.2583394870000	10.1929844700000
18.1818181800000	-1.2894343120000	10.1907681000000	18.1818181800000	-1.2894343120000	10.1907681000000
18.2414307000000	-1.3714363490000	10.1913401400000	18.2414307000000	-1.3714363490000	10.1913401400000
18.3010432200000	-1.3335546710000	10.1916076000000	18.3010432200000	-1.3335546710000	10.1916076000000
18.3606557400000	-1.4040920330000	10.1908413400000	18.3606557400000	-1.4040920330000	10.1908413400000
18.4202682600000	-1.4997696090000	10.1914043100000	18.4202682600000	-1.4997696090000	10.1914043100000
18.4798807700000	-1.6267116060000	10.1933141400000	18.4798807700000	-1.6267116060000	10.1933141400000
18.5394932900000	-1.6010545930000	10.1917795200000	18.5394932900000	-1.6010545930000	10.1917795200000
18.5991058100000	-1.6076169980000	10.1881120400000	18.5991058100000	-1.6076169980000	10.1881120400000
18.6587183300000	-1.6213904390000	10.1895683600000	18.6587183300000	-1.6213904390000	10.1895683600000
18.7183308500000	-1.6546450480000	10.1903909300000	18.7183308500000	-1.6546450480000	10.1903909300000
18.7779433700000	-1.6608665690000	10.1858825800000	18.7779433700000	-1.6608665690000	10.1858825800000
18.8375558900000	-1.8001871280000	10.1912255900000	18.8375558900000	-1.8001871280000	10.1912255900000
18.8971684100000	-1.8139143250000	10.1892371700000	18.8971684100000	-1.8139143250000	10.1892371700000
18.9567809200000	-1.8389303260000	10.1914426100000	18.9567809200000	-1.8389303260000	10.1914426100000
19.0163934400000	-1.8259597370000	10.1909010900000	19.0163934400000	-1.8259597370000	10.1909010900000
19.0760059600000	-1.9072360900000	10.1917909900000	19.0760059600000	-1.9072360900000	10.1917909900000
19.1356184800000	-2.0021820000000	10.1922663200000	19.1356184800000	-2.0021820000000	10.1922663200000
19.1952310000000	-2.0157828560000	10.1918456300000	19.1952310000000	-2.0157828560000	10.1918456300000
19.2548435200000	-2.0583828480000	10.1893550000000	19.2548435200000	-2.0583828480000	10.1893550000000
19.3144560400000	-2.1590392840000	10.1903758900000	19.3144560400000	-2.1590392840000	10.1903758900000
19.3740685500000	-2.1880617170000	10.1878192000000	19.3740685500000	-2.1880617170000	10.1878192000000
19.4336810700000	-2.1389752040000	10.1897439000000	19.4336810700000	-2.1389752040000	10.1897439000000
19.4932935900000	-2.2169115800000	10.1893205700000	19.4932935900000	-2.2169115800000	10.1893205700000
19.5529061100000	-2.3643320550000	10.1857434400000	19.5529061100000	-2.3643320550000	10.1857434400000
19.6125186300000	-2.3659901460000	10.1859485500000	19.6125186300000	-2.3659901460000	10.1859485500000
19.6721311500000	-2.3623550610000	10.1864108500000	19.6721311500000	-2.3623550610000	10.1864108500000
19.7317436700000	-2.3680614550000	10.1839714000000	19.7317436700000	-2.3680614550000	10.1839714000000
19.7913561800000	-2.4118349110000	10.1817038200000	19.7913561800000	-2.4118349110000	10.1817038200000
19.8509687000000	-2.5067371340000	10.1804971100000	19.8509687000000	-2.5067371340000	10.1804971100000
19.9105812200000	-2.5310373810000	10.1842817600000	19.9105812200000	-2.5310373810000	10.1842817600000
19.9701937400000	-2.5998955850000	10.1810905200000	19.9701937400000	-2.5998955850000	10.1810905200000
20.0298062600000	-2.6898004950000	10.1874786700000	20.0298062600000	-2.6898004950000	10.1874786700000
20.0894187800000	-2.6723850270000	10.1879473700000	20.0894187800000	-2.6723850270000	10.1879473700000
20.1490313000000	-2.6866176100000	10.1875893400000	20.1490313000000	-2.6866176100000	10.1875893400000
20.2086438200000	-2.7195042290000	10.1856475900000	20.2086438200000	-2.7195042290000	10.1856475900000
20.2682563300000	-2.7917549110000	10.1830722900000	20.2682563300000	-2.7917549110000	10.1830722900000
20.3278688500000	-2.8483370090000	10.1849843000000	20.3278688500000	-2.8483370090000	10.1849843000000
20.3874813700000	-2.8288126220000	10.1850456400000	20.3874813700000	-2.8288126220000	10.1850456400000
20.4470938900000	-2.8898895210000	10.1845936400000	20.4470938900000	-2.8898895210000	10.1845936400000
20.5067064100000	-3.0033628810000	10.1862518900000	20.5067064100000	-3.0033628810000	10.1862518900000
20.5663189300000	-2.9791870480000	10.1864400000000	20.5663189300000	-2.9791870480000	10.1864400000000
20.6259314500000	-3.0304480060000	10.1887500000000	20.6259314500000	-3.0304480060000	10.1887500000000
20.6855439600000	-3.1647891980000	10.1892272100000	20.6855439600000	-3.1647891980000	10.1892272100000
20.7451564800000	-3.2171593470000	10.1884214700000	20.7451564800000	-3.2171593470000	10.1884214700000
20.8047690000000	-3.2727362180000	10.1889154000000	20.8047690000000	-3.2727362180000	10.1889154000000
20.8643815200000	-3.2482412030000	10.1877028400000	20.8643815200000	-3.2482412030000	10.1877028400000
20.9239940400000	-3.4289957280000	10.1896736700000	20.9239940400000	-3.4289957280000	10.1896736700000
20.9836065600000	-3.4063063080000	10.1873993600000	20.9836065600000	-3.4063063080000	10.1873993600000
21.0432190800000	-3.4459958780000	10.1840888100000	21.0432190800000	-3.4459958780000	10.1840888100000
21.1028315900000	-3.5985142220000	10.1839899700000	21.1028315900000	-3.5985142220000	10.1839899700000
21.1624441100000	-3.6187641650000	10.1858922900000	21.1624441100000	-3.6187641650000	10.1858922900000
21.2220566300000	-3.6074264380000	10.1852814500000	21.2220566300000	-3.6074264380000	10.1852814500000
21.2816691500000	-3.7758729180000	10.1869509700000	21.2816691500000	-3.7758729180000	10.1869509700000
21.3412816700000	-3.9001773710000	10.1883871300000	21.3412816700000	-3.9001773710000	10.1883871300000
21.4008941900000	-3.9147914880000	10.1867914100000	21.4008941900000	-3.9147914880000	10.1867914100000
21.4605067100000	-4.0206915280000	10.1862180900000	21.4605067100000	-4.0206915280000	10.1862180900000
21.5201192300000	-4.0242125910000	10.1897157200000	21.5201192300000	-4.0242125910000	10.1897157200000
21.5797317400000	-4.1447960960000	10.1888570800000	21.5797317400000	-4.1447960960000	10.1888570800000
21.6393442600000	-4.1921171390000	10.1887743000000	21.6393442600000	-4.1921171390000	10.1887743000000
21.6989567800000	-4.1906326080000	10.1873307700000	21.6989567800000	-4.1906326080000	10.1873307700000
21.7585693000000	-4.2690447970000	10.1879358500000	21.7585693000000	-4.2690447970000	10.1879358500000
21.8181818200000	-4.3019247800000	10.1878759400000	21.8181818200000	-4.3019247800000	10.1878759400000
21.8777943400000	-4.3206933650000	10.1879657800000	21.8777943400000	-4.3206933650000	10.1879657800000
21.9374068600000	-4.4635232070000	10.1869009600000	21.9374068600000	-4.4635232070000	10.1869009600000
21.9970193700000	-4.6009257960000	10.1857700000000	21.9970193700000	-4.6009257960000	10.1857700000000
22.0566318900000	-4.5758789250000	10.1860262500000	22.0566318900000	-4.5758789250000	10.1860262500000
22.1162444100000	-4.7491969120000	10.1834147800000	22.1162444100000	-4.7491969120000	10.1834147800000
22.1758569300000	-4.7137611270000	10.1857631800000	22.1758569300000	-4.7137611270000	10.1857631800000
22.2354694500000	-4.7428541390000	10.1872853600000	22.2354694500000	-4.7428541390000	10.1872853600000
22.2950819700000	-4.8188533600000	10.1880910900000	22.2950819700000	-4.8188533600000	10.1880910900000
22.3546944900000	-4.9401308310000	10.1885849000000	22.3546944900000	-4.9401308310000	10.1885849000000
22.4143070000000	-5.0761915300000	10.1859591900000	22.4143070000000	-5.0761915300000	10.1859591900000
22.4739195200000	-5.0677070990000	10.1848031600000	22.4739195200000	-5.0677070990000	10.1848031600000
22.5335320400000	-5.0943162740000	10.1810540500000	22.5335320400000	-5.0943162740000	10.1810540500000
22.5931445600000	-5.1450479920000	10.1851534900000	22.5931445600000	-5.1450479920000	10.1851534900000
22.6527570800000	-5.1045913040000	10.1872035500000	22.6527570800000	-5.1045913040000	10.1872035500000
22.7123696000000	-5.1722401720000	10.1839916900000	22.7123696000000	-5.1722401720000	10.1839916900000
22.7719821200000	-5.2904774700000	10.1789161700000	22.7719821200000	-5.2904774700000	10.1789161700000
22.8315946300000	-5.3047277590000	10.1697099600000	22.8315946300000	-5.3047277590000	10.1697099600000
22.8912071500000	-5.3523944200000	10.1775574700000	22.8912071500000	-5.3523944200000	10.1775574700000
22.9508196700000	-5.4053209510000	10.1787791100000	22.9508196700000	-5.4053209510000	10.1787791100000
