GFsup2BEST			GFextBEST		
6.02343059200000	-1.67399977600000	18.64628201000000	6.02343059200000	-6.53474415800000	24.58609113000000
6.07869142400000	-1.59611233600000	18.64606473000000	6.07869142400000	-6.52873461600000	24.58697662000000
6.13395225500000	-1.58968865200000	18.63851773000000	6.13395225500000	-6.53280201100000	24.58708653000000
6.18921308600000	-1.68144152100000	18.62593986000000	6.18921308600000	-6.53496929100000	24.58647318000000
6.24447391700000	-1.66178187300000	18.63143218000000	6.24447391700000	-6.53548394000000	24.58689752000000
6.29973474800000	-1.54728676200000	18.63865164000000	6.29973474800000	-6.53689787200000	24.58735508000000
6.35499557900000	-1.54107313300000	18.64856287000000	6.35499557900000	-6.53565659500000	24.58801002000000
6.41025641000000	-1.49474104600000	18.66137295000000	6.41025641000000	-6.53328187300000	24.58731350000000
6.46551724100000	-1.35581635100000	18.67365267000000	6.46551724100000	-6.53172983500000	24.58771342000000
6.52077807300000	-1.33051752100000	18.67808023000000	6.52077807300000	-6.53334428800000	24.58855028000000
6.57603890400000	-1.31256848400000	18.67879500000000	6.57603890400000	-6.53144568500000	24.58863211000000
6.63129973500000	-1.29493502300000	18.68543470000000	6.63129973500000	-6.53097077800000	24.58888783000000
6.68656056600000	-1.25398644900000	18.67659099000000	6.68656056600000	-6.52858003900000	24.58925591000000
6.74182139700000	-1.21926607500000	18.68215374000000	6.74182139700000	-6.52695035100000	24.58794101000000
6.79708222800000	-1.22525913400000	18.68405942000000	6.79708222800000	-6.52693681400000	24.58753983000000
6.85234305900000	-1.18104209900000	18.67452159000000	6.85234305900000	-6.52662164200000	24.58874627000000
6.90760389000000	-1.22777695800000	18.68338978000000	6.90760389000000	-6.52692011600000	24.58813951000000
6.96286472100000	-1.19072871600000	18.67912767000000	6.96286472100000	-6.52437136700000	24.58766412000000
7.01812555300000	-1.21989128100000	18.67794001000000	7.01812555300000	-6.52154849300000	24.58751340000000
7.07338638400000	-1.24248708600000	18.67743818000000	7.07338638400000	-6.52388744600000	24.58869135000000
7.12864721500000	-1.24780612600000	18.67514299000000	7.12864721500000	-6.52478972700000	24.58820287000000
7.18390804600000	-1.25601428900000	18.66998941000000	7.18390804600000	-6.52209057700000	24.58949214000000
7.23916887700000	-1.21900746400000	18.66503867000000	7.23916887700000	-6.52516839500000	24.58988097000000
7.29442970800000	-1.17714774000000	18.66013917000000	7.29442970800000	-6.52197838900000	24.58929153000000
7.34969053900000	-1.13927456600000	18.65156600000000	7.34969053900000	-6.52364920200000	24.58939305000000
7.40495137000000	-1.05915014500000	18.65362950000000	7.40495137000000	-6.52022516400000	24.58946030000000
7.46021220200000	-1.03271956900000	18.66196907000000	7.46021220200000	-6.52525803000000	24.58958887000000
7.51547303300000	-1.00483391800000	18.65861348000000	7.51547303300000	-6.52040423200000	24.58995888000000
7.57073386400000	-1.02019989200000	18.64602810000000	7.57073386400000	-6.52324192400000	24.58952503000000
7.62599469500000	-1.04489164400000	18.64968294000000	7.62599469500000	-6.52373256600000	24.58881357000000
7.68125552600000	-1.01613243400000	18.64977725000000	7.68125552600000	-6.52350560200000	24.58818773000000
7.73651635700000	-1.02947436200000	18.64953986000000	7.73651635700000	-6.52349086100000	24.58799631000000
7.79177718800000	-1.02236167600000	18.64628303000000	7.79177718800000	-6.52536648800000	24.58822232000000
7.84703801900000	-0.99888597620000	18.65036219000000	7.84703801900000	-6.52673951300000	24.58863228000000
7.90229885100000	-1.00011526500000	18.64129569000000	7.90229885100000	-6.52661167600000	24.58823730000000
7.95755968200000	-0.96153351610000	18.65286019000000	7.95755968200000	-6.52836755600000	24.58923563000000
8.01282051300000	-0.96696124250000	18.67389729000000	8.01282051300000	-6.52988742100000	24.59062287000000
8.06808134400000	-0.93162313540000	18.67552844000000	8.06808134400000	-6.53345757800000	24.58934577000000
8.12334217500000	-0.93433257990000	18.67500096000000	8.12334217500000	-6.53084846000000	24.59140447000000
8.17860300600000	-0.90843513950000	18.67121864000000	8.17860300600000	-6.53150210600000	24.58997130000000
8.23386383700000	-0.84833821810000	18.67286356000000	8.23386383700000	-6.52844939500000	24.58879298000000
8.28912466800000	-0.83142404800000	18.67295694000000	8.28912466800000	-6.53108139600000	24.59066290000000
8.34438550000000	-0.81855393310000	18.67499253000000	8.34438550000000	-6.53171522700000	24.58959219000000
8.39964633100000	-0.84611456540000	18.67485139000000	8.39964633100000	-6.53255183400000	24.58929004000000
8.45490716200000	-0.89802063600000	18.68111467000000	8.45490716200000	-6.53266676100000	24.58989536000000
8.51016799300000	-0.91514629660000	18.68357836000000	8.51016799300000	-6.53276044300000	24.59020426000000
8.56542882400000	-1.00542032700000	18.68537339000000	8.56542882400000	-6.53190712900000	24.59030933000000
8.62068965500000	-0.93357960520000	18.68128562000000	8.62068965500000	-6.53258956800000	24.58963764000000
8.67595048600000	-0.88928936660000	18.67524513000000	8.67595048600000	-6.53142111100000	24.58994231000000
8.73121131700000	-0.88128202420000	18.67762135000000	8.73121131700000	-6.53029729200000	24.58899979000000
8.78647214900000	-0.87217717030000	18.67604031000000	8.78647214900000	-6.53342818100000	24.58899792000000
8.84173298000000	-0.90839788830000	18.68100238000000	8.84173298000000	-6.53400394600000	24.59011747000000
8.89699381100000	-0.89303478390000	18.67763045000000	8.89699381100000	-6.53092593400000	24.58941512000000
8.95225464200000	-0.90069160140000	18.68660466000000	8.95225464200000	-6.53311234800000	24.59067662000000
9.00751547300000	-0.89618245810000	18.68122450000000	9.00751547300000	-6.53257801200000	24.59013572000000
9.06277630400000	-0.87090092480000	18.66784621000000	9.06277630400000	-6.53166399000000	24.58891557000000
9.11803713500000	-0.85960291770000	18.66282622000000	9.11803713500000	-6.53353589500000	24.58971939000000
9.17329796600000	-0.85901537040000	18.66903539000000	9.17329796600000	-6.53118944900000	24.58926933000000
9.22855879800000	-0.77188671050000	18.67126154000000	9.22855879800000	-6.53085845900000	24.58809931000000
9.28381962900000	-0.77617123690000	18.66846039000000	9.28381962900000	-6.53108026900000	24.58803176000000
9.33908046000000	-0.76629231670000	18.66950128000000	9.33908046000000	-6.53106304000000	24.58911211000000
9.39434129100000	-0.76643378740000	18.67215136000000	9.39434129100000	-6.53241465400000	24.58696621000000
9.44960212200000	-0.78202223630000	18.66760225000000	9.44960212200000	-6.53165759400000	24.58797650000000
9.50486295300000	-0.80260909090000	18.67709962000000	9.50486295300000	-6.53439348200000	24.58838427000000
9.56012378400000	-0.74017766800000	18.67354250000000	9.56012378400000	-6.53564912400000	24.58792305000000
9.61538461500000	-0.73818980350000	18.67850265000000	9.61538461500000	-6.53714716500000	24.58833887000000
9.67064544700000	-0.75334324570000	18.67718882000000	9.67064544700000	-6.53826009200000	24.58796394000000
9.72590627800000	-0.70233056370000	18.67863231000000	9.72590627800000	-6.53569743600000	24.58879811000000
9.78116710900000	-0.64500045620000	18.67522060000000	9.78116710900000	-6.53393717600000	24.58837661000000
9.83642794000000	-0.68494389380000	18.67489658000000	9.83642794000000	-6.53614753200000	24.58732047000000
9.89168877100000	-0.68107075220000	18.67329579000000	9.89168877100000	-6.54063996200000	24.58705339000000
9.94694960200000	-0.69246215850000	18.67924972000000	9.94694960200000	-6.53964542700000	24.58817079000000
10.00221043000000	-0.69059941580000	18.67764458000000	10.00221043000000	-6.53546933700000	24.58720764000000
10.05747126000000	-0.66572468470000	18.67403714000000	10.05747126000000	-6.53781078100000	24.58759111000000
10.11273210000000	-0.64582929100000	18.66349569000000	10.11273210000000	-6.53612387500000	24.58650535000000
10.16799293000000	-0.63232103190000	18.66007535000000	10.16799293000000	-6.53640291700000	24.58689606000000
10.22325376000000	-0.58765241070000	18.67500902000000	10.22325376000000	-6.53281865100000	24.58643363000000
10.27851459000000	-0.47825953460000	18.68022086000000	10.27851459000000	-6.53231447100000	24.58725298000000
10.33377542000000	-0.52389543140000	18.66616914000000	10.33377542000000	-6.53131569700000	24.58672819000000
10.38903625000000	-0.55949365660000	18.67470432000000	10.38903625000000	-6.53488010300000	24.58652777000000
10.44429708000000	-0.52595467800000	18.67956144000000	10.44429708000000	-6.53296438700000	24.58670331000000
10.49955791000000	-0.56810622250000	18.67982207000000	10.49955791000000	-6.53027670900000	24.58667197000000
10.55481874000000	-0.57080771600000	18.68273229000000	10.55481874000000	-6.53309686000000	24.58559994000000
10.61007958000000	-0.55847891100000	18.68412333000000	10.61007958000000	-6.53231503200000	24.58559204000000
10.66534041000000	-0.57037807290000	18.68682830000000	10.66534041000000	-6.53648462500000	24.58640869000000
10.72060124000000	-0.57521390310000	18.68226962000000	10.72060124000000	-6.53179282900000	24.58507107000000
10.77586207000000	-0.61319170270000	18.68561658000000	10.77586207000000	-6.53064451100000	24.58584420000000
10.83112290000000	-0.55111436070000	18.68157838000000	10.83112290000000	-6.53349284300000	24.58594375000000
10.88638373000000	-0.51282245630000	18.68708866000000	10.88638373000000	-6.53394644800000	24.58570601000000
10.94164456000000	-0.45803936710000	18.68345835000000	10.94164456000000	-6.53032675100000	24.58608870000000
10.99690539000000	-0.44690107330000	18.68103828000000	10.99690539000000	-6.53211870100000	24.58588472000000
11.05216622000000	-0.40042206970000	18.67642672000000	11.05216622000000	-6.52941341200000	24.58473706000000
11.10742706000000	-0.44059406040000	18.68398219000000	11.10742706000000	-6.52776907900000	24.58562951000000
11.16268789000000	-0.43970450690000	18.68768271000000	11.16268789000000	-6.52952853200000	24.58505544000000
11.21794872000000	-0.44728642730000	18.69401114000000	11.21794872000000	-6.53406932000000	24.58561164000000
11.27320955000000	-0.44762630830000	18.68831431000000	11.27320955000000	-6.53206320400000	24.58548381000000
11.32847038000000	-0.45140230790000	18.68507093000000	11.32847038000000	-6.52879059500000	24.58595259000000
11.38373121000000	-0.46269437000000	18.68486909000000	11.38373121000000	-6.53313758200000	24.58464593000000
11.43899204000000	-0.44071338590000	18.67941661000000	11.43899204000000	-6.52681483300000	24.58471130000000
11.49425287000000	-0.40780915890000	18.67727142000000	11.49425287000000	-6.53095808000000	24.58486729000000
11.54951370000000	-0.44121599510000	18.67725096000000	11.54951370000000	-6.53073123800000	24.58466608000000
11.60477454000000	-0.46206755470000	18.67780201000000	11.60477454000000	-6.52713524700000	24.58511772000000
11.66003537000000	-0.47356711440000	18.67969768000000	11.66003537000000	-6.52947431700000	24.58499078000000
11.71529620000000	-0.43157670810000	18.66725361000000	11.71529620000000	-6.52676100000000	24.58570556000000
11.77055703000000	-0.48681438620000	18.63355177000000	11.77055703000000	-6.52379782000000	24.58387833000000
11.82581786000000	-0.47737378820000	18.59319177000000	11.82581786000000	-6.52703249900000	24.58392602000000
11.88107869000000	-0.47069482400000	18.58733556000000	11.88107869000000	-6.52490459100000	24.58331329000000
11.93633952000000	-0.51354396260000	18.59474544000000	11.93633952000000	-6.52871461400000	24.58341772000000
11.99160035000000	-0.46098351840000	18.59585490000000	11.99160035000000	-6.52829674800000	24.58311529000000
12.04686118000000	-0.45734143470000	18.58994956000000	12.04686118000000	-6.52675921900000	24.58347909000000
12.10212202000000	-0.45466343090000	18.58695578000000	12.10212202000000	-6.52302204900000	24.58231384000000
12.15738285000000	-0.46036778960000	18.58405668000000	12.15738285000000	-6.52247907700000	24.58336242000000
12.21264368000000	-0.44825617310000	18.58069425000000	12.21264368000000	-6.52375438300000	24.58292198000000
12.26790451000000	-0.42637973800000	18.57442744000000	12.26790451000000	-6.52270372500000	24.58285281000000
12.32316534000000	-0.38293122990000	18.57593044000000	12.32316534000000	-6.51346864200000	24.58302866000000
12.37842617000000	-0.41459384710000	18.57037959000000	12.37842617000000	-6.51838393200000	24.58082958000000
12.43368700000000	-0.43112477340000	18.56909139000000	12.43368700000000	-6.52158105000000	24.58224003000000
12.48894783000000	-0.44331663320000	18.56998147000000	12.48894783000000	-6.52294967500000	24.58333041000000
12.54420866000000	-0.43436349140000	18.56870223000000	12.54420866000000	-6.52334083400000	24.58381401000000
12.59946950000000	-0.43739367810000	18.55946226000000	12.59946950000000	-6.52100066300000	24.58243160000000
12.65473033000000	-0.41223712270000	18.54140608000000	12.65473033000000	-6.52305062000000	24.58230263000000
12.70999116000000	-0.42037892120000	18.53915044000000	12.70999116000000	-6.52241037700000	24.58375844000000
12.76525199000000	-0.43795604790000	18.55300387000000	12.76525199000000	-6.51848379800000	24.58263523000000
12.82051282000000	-0.44874892470000	18.55794533000000	12.82051282000000	-6.52401024600000	24.58445447000000
12.87577365000000	-0.44517417540000	18.56447400000000	12.87577365000000	-6.51887949500000	24.58383381000000
12.93103448000000	-0.44220321010000	18.56124788000000	12.93103448000000	-6.52092790700000	24.58287479000000
12.98629531000000	-0.43956600520000	18.56096998000000	12.98629531000000	-6.52004883500000	24.58425870000000
13.04155615000000	-0.43836430590000	18.55958574000000	13.04155615000000	-6.52107719100000	24.58386769000000
13.09681698000000	-0.44893863720000	18.56768888000000	13.09681698000000	-6.51379571700000	24.58254980000000
13.15207781000000	-0.43590252090000	18.56265508000000	13.15207781000000	-6.51753252000000	24.58084895000000
13.20733864000000	-0.45319826380000	18.57135111000000	13.20733864000000	-6.51039430900000	24.58000257000000
13.26259947000000	-0.45933046870000	18.56983850000000	13.26259947000000	-6.50952949400000	24.57826634000000
13.31786030000000	-0.45609383960000	18.56873763000000	13.31786030000000	-6.51278474300000	24.57941716000000
13.37312113000000	-0.47136717510000	18.57327939000000	13.37312113000000	-6.50864759600000	24.57673390000000
13.42838196000000	-0.51346875920000	18.58986579000000	13.42838196000000	-6.51658716400000	24.57542223000000
13.48364279000000	-0.48044279130000	18.58039381000000	13.48364279000000	-6.51289844300000	24.57565891000000
13.53890363000000	-0.49024920060000	18.58578024000000	13.53890363000000	-6.51610238200000	24.57609562000000
13.59416446000000	-0.47772143050000	18.58135966000000	13.59416446000000	-6.52088108700000	24.57621872000000
13.64942529000000	-0.48262440420000	18.58361538000000	13.64942529000000	-6.51785492200000	24.57683415000000
13.70468612000000	-0.48352684200000	18.58570820000000	13.70468612000000	-6.51039782500000	24.57416207000000
13.75994695000000	-0.50841239130000	18.59758946000000	13.75994695000000	-6.51398249500000	24.57731955000000
13.81520778000000	-0.51874553740000	18.59471819000000	13.81520778000000	-6.51320841300000	24.57730183000000
13.87046861000000	-0.49301072410000	18.59336319000000	13.87046861000000	-6.51107267900000	24.57693119000000
13.92572944000000	-0.45842578820000	18.57866142000000	13.92572944000000	-6.50946829900000	24.57689864000000
13.98099027000000	-0.47143875460000	18.57210412000000	13.98099027000000	-6.50600322500000	24.57698247000000
14.03625111000000	-0.46494883260000	18.56904262000000	14.03625111000000	-6.50488267900000	24.57736246000000
14.09151194000000	-0.42781888300000	18.56790170000000	14.09151194000000	-6.49721338900000	24.57689669000000
14.14677277000000	-0.43488738240000	18.56917633000000	14.14677277000000	-6.49710167900000	24.57811034000000
14.20203360000000	-0.46498838710000	18.57793195000000	14.20203360000000	-6.49206274900000	24.57806740000000
14.25729443000000	-0.41837990050000	18.56168489000000	14.25729443000000	-6.48317423000000	24.57820163000000
14.31255526000000	-0.42429411010000	18.55828997000000	14.31255526000000	-6.48355349500000	24.57835256000000
14.36781609000000	-0.57325925650000	18.48700236000000	14.36781609000000	-6.47382338700000	24.57587687000000
14.42307692000000	-0.57068996330000	18.47928091000000	14.42307692000000	-6.46812827000000	24.57456428000000
14.47833775000000	-0.57640570140000	18.47967365000000	14.47833775000000	-6.47137307100000	24.57468651000000
14.53359859000000	-0.58472310760000	18.48460769000000	14.53359859000000	-6.45880176500000	24.57522958000000
14.58885942000000	-0.57250560620000	18.48347161000000	14.58885942000000	-6.46213155300000	24.57485327000000
14.64412025000000	-0.56984022730000	18.48050366000000	14.64412025000000	-6.46370481800000	24.57377830000000
14.69938108000000	-0.57618705190000	18.47889923000000	14.69938108000000	-6.47313444900000	24.57381934000000
14.75464191000000	-0.56337745230000	18.47690730000000	14.75464191000000	-6.47132124200000	24.56860780000000
14.80990274000000	-0.53035352230000	18.47162025000000	14.80990274000000	-6.47296256600000	24.56849990000000
14.86516357000000	-0.53513477340000	18.46930075000000	14.86516357000000	-6.47747353400000	24.56766844000000
14.92042440000000	-0.32545668730000	18.45746210000000	14.92042440000000	-6.47400401800000	24.56637900000000
14.97568523000000	-0.41349397260000	18.46577038000000	14.97568523000000	-6.48167063800000	24.56860238000000
15.03094607000000	-0.35242587860000	18.45928740000000	15.03094607000000	-6.47584262300000	24.56614048000000
15.08620690000000	-0.26694784070000	18.46070277000000	15.08620690000000	-6.47539546200000	24.56774972000000
15.14146773000000	-0.21124039050000	18.45533803000000	15.14146773000000	-6.48364909000000	24.56898560000000
15.19672856000000	-0.14374019650000	18.45242720000000	15.19672856000000	-6.47673879100000	24.56929651000000
15.25198939000000	0.03470467132000	18.44248403000000	15.25198939000000	-6.48229506600000	24.56348550000000
15.30725022000000	-0.10714777290000	18.37441742000000	15.30725022000000	-6.48104841300000	24.55829179000000
15.36251105000000	-0.11046945660000	18.36735116000000	15.36251105000000	-6.49931904600000	24.56175545000000
15.41777188000000	-0.12923782590000	18.37418752000000	15.41777188000000	-6.49796344600000	24.56503777000000
15.47303271000000	-0.12152313730000	18.36857230000000	15.47303271000000	-6.50039392600000	24.56398871000000
