SOLendUSE			SOLext		
1.708001872000	22.501940900000	7.536606182000	1.708001872000	27.384614290000	13.981135740000
1.731399158000	22.267744270000	7.577412222000	1.731399158000	27.419168190000	14.009346730000
1.754796444000	22.014381410000	7.625773404000	1.754796444000	27.382762260000	14.040536970000
1.778193730000	21.770816480000	7.647946703000	1.778193730000	27.387788300000	14.098484170000
1.801591015000	21.619155680000	7.675945415000	1.801591015000	27.393042890000	14.111363390000
1.824988301000	21.548933450000	7.704631506000	1.824988301000	27.379153840000	14.121649100000
1.848385587000	21.388949890000	7.720968932000	1.848385587000	27.406855930000	14.147825630000
1.871782873000	21.125853080000	7.780176345000	1.871782873000	27.399342740000	14.165766310000
1.895180159000	20.998884770000	7.789881803000	1.895180159000	27.403277790000	14.170639310000
1.918577445000	20.738700960000	7.822343462000	1.918577445000	27.410054500000	14.173478930000
1.941974731000	20.565782560000	7.845838995000	1.941974731000	27.408804890000	14.178593940000
1.965372017000	20.524399560000	7.854500435000	1.965372017000	27.405832320000	14.180223210000
1.988769303000	20.411238140000	7.863563446000	1.988769303000	27.396229970000	14.185668050000
2.012166589000	20.337735310000	7.877288904000	2.012166589000	27.387503640000	14.186313770000
2.035563875000	20.260041100000	7.883321233000	2.035563875000	27.390224600000	14.185709400000
2.058961161000	20.108414480000	7.893291805000	2.058961161000	27.390670630000	14.189748930000
2.082358446000	20.083387820000	7.905356503000	2.082358446000	27.401049870000	14.187469850000
2.105755732000	19.985666850000	7.922445490000	2.105755732000	27.402185350000	14.185423590000
2.129153018000	19.887924010000	7.929403424000	2.129153018000	27.394848520000	14.184668510000
2.152550304000	19.805731850000	7.938542676000	2.152550304000	27.399344340000	14.186175910000
2.175947590000	19.743723440000	7.940774626000	2.175947590000	27.397978660000	14.183189400000
2.199344876000	19.658036650000	7.936667056000	2.199344876000	27.402662450000	14.185549520000
2.222742162000	19.605879510000	7.944829626000	2.222742162000	27.400428290000	14.184114560000
2.246139448000	19.520957970000	7.944459560000	2.246139448000	27.401273580000	14.181701280000
2.269536734000	19.500788180000	7.943968430000	2.269536734000	27.405483690000	14.179924290000
2.292934020000	19.477046360000	7.946003610000	2.292934020000	27.405129500000	14.178055990000
2.316331306000	19.442943420000	7.942161545000	2.316331306000	27.404398140000	14.177024120000
2.339728591000	19.366730780000	7.941383458000	2.339728591000	27.402068360000	14.174973730000
2.363125877000	19.274027210000	7.943627731000	2.363125877000	27.399371170000	14.173181390000
2.386523163000	19.239094350000	7.945347211000	2.386523163000	27.398650110000	14.170747450000
2.409920449000	19.194256530000	7.942585670000	2.409920449000	27.390127260000	14.168113450000
2.433317735000	19.156296460000	7.943704430000	2.433317735000	27.385307430000	14.167594930000
2.456715021000	19.072259220000	7.940385546000	2.456715021000	27.381110150000	14.162848060000
2.480112307000	19.014427580000	7.944670070000	2.480112307000	27.379554770000	14.157254760000
2.503509593000	19.009620040000	7.944224460000	2.503509593000	27.378532060000	14.160187870000
2.526906879000	18.954556550000	7.943480142000	2.526906879000	27.371866580000	14.158699620000
2.550304165000	18.904537550000	7.942020742000	2.550304165000	27.377963020000	14.156652740000
2.573701451000	18.861240910000	7.943266138000	2.573701451000	27.370839930000	14.158635180000
2.597098737000	18.759510160000	7.936509350000	2.597098737000	27.365269460000	14.156409910000
2.620496022000	18.708419400000	7.938349235000	2.620496022000	27.358731760000	14.156688040000
2.643893308000	18.658396620000	7.938616107000	2.643893308000	27.359079510000	14.156937430000
2.667290594000	18.576900190000	7.941448963000	2.667290594000	27.367545740000	14.156847390000
2.690687880000	18.557580450000	7.943255317000	2.690687880000	27.371252980000	14.157061310000
2.714085166000	18.517444070000	7.942877209000	2.714085166000	27.368922330000	14.157180200000
2.737482452000	18.479212940000	7.940782157000	2.737482452000	27.363832550000	14.159198680000
2.760879738000	18.446482310000	7.941823161000	2.760879738000	27.356553000000	14.160343280000
2.784277024000	18.435571590000	7.940755733000	2.784277024000	27.359627800000	14.160338740000
2.807674310000	18.372875590000	7.938645370000	2.807674310000	27.357781810000	14.156734120000
2.831071596000	18.301863430000	7.936999773000	2.831071596000	27.345589720000	14.156954680000
2.854468882000	18.254347490000	7.936697744000	2.854468882000	27.332366820000	14.154510500000
2.877866168000	18.127533990000	7.933952924000	2.877866168000	27.308645770000	14.154216540000
2.901263453000	18.114373470000	7.934203220000	2.901263453000	27.299912870000	14.154312320000
2.924660739000	17.996800320000	7.931607743000	2.924660739000	27.280967110000	14.151933790000
2.948058025000	17.928349850000	7.929672711000	2.948058025000	27.283708850000	14.156656080000
2.971455311000	17.907127710000	7.929431679000	2.971455311000	27.290081960000	14.158872030000
2.994852597000	17.861294960000	7.927051386000	2.994852597000	27.295367010000	14.160811890000
3.018249883000	17.756253660000	7.926743098000	3.018249883000	27.290831050000	14.161115530000
3.041647169000	17.701539130000	7.931766198000	3.041647169000	27.274318500000	14.154416000000
3.065044455000	17.677206650000	7.932547974000	3.065044455000	27.253164980000	14.157545470000
3.088441741000	17.567908280000	7.932393641000	3.088441741000	27.239198590000	14.150372330000
3.111839027000	17.497806410000	7.930837765000	3.111839027000	27.229958970000	14.148767890000
3.135236313000	17.420139820000	7.933880884000	3.135236313000	27.230046360000	14.149744580000
3.158633599000	17.378681720000	7.933292608000	3.158633599000	27.238710060000	14.148138260000
3.182030884000	17.192069790000	7.927578531000	3.182030884000	27.242158730000	14.145606180000
3.205428170000	17.157881420000	7.928443320000	3.205428170000	27.245103290000	14.149679600000
3.228825456000	17.098556250000	7.925974876000	3.228825456000	27.249064850000	14.148237200000
3.252222742000	16.950118100000	7.924838149000	3.252222742000	27.234416920000	14.150919970000
3.275620028000	16.885324380000	7.925487982000	3.275620028000	27.224668630000	14.155326130000
3.299017314000	16.847216190000	7.928484239000	3.299017314000	27.226144660000	14.154393600000
3.322414600000	16.765955220000	7.928254391000	3.322414600000	27.222449870000	14.156671160000
3.345811886000	16.679881230000	7.925967993000	3.345811886000	27.208223850000	14.149322810000
3.369209172000	16.688501600000	7.927140792000	3.369209172000	27.215103930000	14.153867770000
3.392606458000	16.714209780000	7.928861382000	3.392606458000	27.219963300000	14.155635700000
3.416003744000	16.718239730000	7.935861178000	3.416003744000	27.215966840000	14.158164750000
3.439401029000	16.663138670000	7.933143646000	3.439401029000	27.214203700000	14.156346800000
3.462798315000	16.638407840000	7.934236009000	3.462798315000	27.207688100000	14.157424990000
3.486195601000	16.590496800000	7.930793563000	3.486195601000	27.201668560000	14.153127180000
3.509592887000	16.553935270000	7.932055913000	3.509592887000	27.188436790000	14.154232180000
3.532990173000	16.467833470000	7.930306851000	3.532990173000	27.165466300000	14.155249230000
3.556387459000	16.420150810000	7.930836659000	3.556387459000	27.165261850000	14.152256890000
3.579784745000	16.382413550000	7.931220657000	3.579784745000	27.158642300000	14.149819380000
3.603182031000	16.354918870000	7.928262906000	3.603182031000	27.148113560000	14.148755540000
3.626579317000	16.309054730000	7.928741776000	3.626579317000	27.135970770000	14.150043130000
3.649976603000	16.160597650000	7.916077629000	3.649976603000	27.104131430000	14.141805100000
3.673373889000	16.132777730000	7.913511880000	3.673373889000	27.088107710000	14.146637860000
3.696771175000	16.048868690000	7.911728892000	3.696771175000	27.077983730000	14.146552720000
3.720168460000	15.864359380000	7.898907982000	3.720168460000	27.062810730000	14.152094490000
3.743565746000	15.765281270000	7.876277668000	3.743565746000	27.059128090000	14.144983150000
3.766963032000	15.658257460000	7.868899176000	3.766963032000	27.032317380000	14.135768240000
3.790360318000	15.547668390000	7.858729889000	3.790360318000	27.006923420000	14.117052720000
3.813757604000	15.377227190000	7.847448597000	3.813757604000	26.990792300000	14.122651090000
3.837154890000	15.344668460000	7.847074244000	3.837154890000	26.999502380000	14.111652400000
3.860552176000	15.278177460000	7.844911580000	3.860552176000	26.992634860000	14.093025360000
3.883949462000	15.125222900000	7.848417129000	3.883949462000	26.922640190000	14.076114440000
3.907346748000	15.104094270000	7.845685245000	3.907346748000	26.915739300000	14.084452110000
3.930744034000	15.027721110000	7.839410172000	3.930744034000	26.892001530000	14.079767760000
3.954141320000	14.916916910000	7.830203772000	3.954141320000	26.880476550000	14.076777060000
3.977538606000	14.851799770000	7.836998329000	3.977538606000	26.865652980000	14.097071140000
4.000935891000	14.813780710000	7.840527530000	4.000935891000	26.852876830000	14.100305680000
4.024333177000	14.744955330000	7.841449738000	4.024333177000	26.824093890000	14.112479990000
4.047730463000	14.742333710000	7.848242849000	4.047730463000	26.819203970000	14.110671360000
4.071127749000	14.649019590000	7.851551353000	4.071127749000	26.807707340000	14.105340960000
4.094525035000	14.624920930000	7.853071918000	4.094525035000	26.808929380000	14.106895790000
4.117922321000	14.570238730000	7.854252557000	4.117922321000	26.782900750000	14.107258350000
4.141319607000	14.470645990000	7.851249892000	4.141319607000	26.767253460000	14.114911630000
4.164716893000	14.448455270000	7.848727547000	4.164716893000	26.759696970000	14.118090820000
4.188114179000	14.396999570000	7.846095180000	4.188114179000	26.703704740000	14.121377930000
4.211511465000	14.406426970000	7.851023397000	4.211511465000	26.696366260000	14.120589730000
4.234908751000	14.383264480000	7.853301158000	4.234908751000	26.676205710000	14.117302060000
4.258306036000	14.303131810000	7.851975016000	4.258306036000	26.664671680000	14.111511310000
4.281703322000	14.244158250000	7.852511813000	4.281703322000	26.667002110000	14.107951540000
4.305100608000	14.186483850000	7.850343952000	4.305100608000	26.655171400000	14.106838840000
4.328497894000	14.159955830000	7.849923533000	4.328497894000	26.652199680000	14.106637640000
4.351895180000	14.099791850000	7.846646001000	4.351895180000	26.645363590000	14.103415150000
4.375292466000	14.029048490000	7.842471811000	4.375292466000	26.629445920000	14.105211580000
4.398689752000	13.953573330000	7.814190125000	4.398689752000	26.618010550000	14.109677850000
4.422087038000	13.885509160000	7.792824567000	4.422087038000	26.581543690000	14.110569360000
4.445484324000	13.854288340000	7.790351680000	4.445484324000	26.552926660000	14.108622030000
4.468881610000	13.769470340000	7.793835470000	4.468881610000	26.510289620000	14.102884210000
4.492278896000	13.755617050000	7.790177143000	4.492278896000	26.497378890000	14.101833920000
4.515676182000	13.711279480000	7.781727603000	4.515676182000	26.478077070000	14.100960310000
4.539073467000	13.656960930000	7.775041349000	4.539073467000	26.470552780000	14.095239810000
4.562470753000	13.605448920000	7.766693616000	4.562470753000	26.452872160000	14.085585930000
4.585868039000	13.610895530000	7.770129959000	4.585868039000	26.450053590000	14.085910350000
4.609265325000	13.580793830000	7.771074416000	4.609265325000	26.437124480000	14.088794610000
4.632662611000	13.544464430000	7.772342647000	4.632662611000	26.423451940000	14.092155300000
4.656059897000	13.503083500000	7.772614349000	4.656059897000	26.423126160000	14.088525510000
4.679457183000	13.471478540000	7.773101479000	4.679457183000	26.400438040000	14.086482580000
4.702854469000	13.357638790000	7.743867535000	4.702854469000	26.364380330000	14.076968850000
4.726251755000	13.340441440000	7.737135055000	4.726251755000	26.334185720000	14.085463700000
4.749649041000	13.341895910000	7.733744923000	4.749649041000	26.336482070000	14.086700150000
4.773046327000	13.339326290000	7.729579077000	4.773046327000	26.326877980000	14.086599910000
4.796443613000	13.344864770000	7.726402495000	4.796443613000	26.324328000000	14.088657910000
4.819840898000	13.347313170000	7.723439964000	4.819840898000	26.324170800000	14.090067700000
4.843238184000	13.348662970000	7.718109922000	4.843238184000	26.313477090000	14.091965600000
4.866635470000	13.345606180000	7.719900927000	4.866635470000	26.307948450000	14.094912350000
4.890032756000	13.341089920000	7.719793319000	4.890032756000	26.301660560000	14.094051840000
4.913430042000	13.332599760000	7.717991461000	4.913430042000	26.296483670000	14.091889600000
4.936827328000	13.354573340000	7.714831665000	4.936827328000	26.299628980000	14.092591670000
4.960224614000	13.354921950000	7.713976164000	4.960224614000	26.300010050000	14.092848260000
4.983621900000	13.350579750000	7.708628934000	4.983621900000	26.294521090000	14.094656090000
5.007019186000	13.362028360000	7.706495309000	5.007019186000	26.311968870000	14.097079780000
5.030416472000	13.355505310000	7.707740819000	5.030416472000	26.311438490000	14.100727600000
5.053813758000	13.359037910000	7.707390252000	5.053813758000	26.318018420000	14.103093580000
5.077211044000	13.387342240000	7.711956973000	5.077211044000	26.317513450000	14.110005410000
5.100608329000	13.397874050000	7.713203371000	5.100608329000	26.316009400000	14.110183750000
5.124005615000	13.395554540000	7.713495653000	5.124005615000	26.305456610000	14.112668570000
5.147402901000	13.364380430000	7.720923605000	5.147402901000	26.293594870000	14.122192320000
5.170800187000	13.359851120000	7.716139249000	5.170800187000	26.292833520000	14.117195640000
5.194197473000	13.372804550000	7.708300269000	5.194197473000	26.299251740000	14.109549700000
5.217594759000	13.322167890000	7.723024663000	5.217594759000	26.288922010000	14.111513440000
5.240992045000	13.313993380000	7.730393774000	5.240992045000	26.281278810000	14.111109540000
5.264389331000	13.315609450000	7.736885604000	5.264389331000	26.283142390000	14.108266730000
5.287786617000	13.307637900000	7.727144109000	5.287786617000	26.277413410000	14.104179270000
5.311183903000	13.272769800000	7.712448390000	5.311183903000	26.262278030000	14.105744820000
5.334581189000	13.264482550000	7.709822247000	5.334581189000	26.247140190000	14.107006700000
5.357978474000	13.258099680000	7.709707260000	5.357978474000	26.246082500000	14.107250900000
5.381375760000	13.251862000000	7.712837875000	5.381375760000	26.233783980000	14.110718380000
5.404773046000	13.256784130000	7.709612479000	5.404773046000	26.234018710000	14.109015710000
5.428170332000	13.258496380000	7.700324926000	5.428170332000	26.243893610000	14.105573020000
5.451567618000	13.268159210000	7.698028667000	5.451567618000	26.243053060000	14.104890440000
5.474964904000	13.250721260000	7.713270381000	5.474964904000	26.245677980000	14.109510700000
5.498362190000	13.247386080000	7.717228252000	5.498362190000	26.247774530000	14.109795340000
5.521759476000	13.253286090000	7.716656051000	5.521759476000	26.245609920000	14.109943280000
5.545156762000	13.260940600000	7.710469729000	5.545156762000	26.247953330000	14.107551380000
5.568554048000	13.254870740000	7.709486256000	5.568554048000	26.247478470000	14.106883260000
5.591951334000	13.252105310000	7.707409915000	5.591951334000	26.246791050000	14.104453290000
5.615348620000	13.259609400000	7.706244993000	5.615348620000	26.253583030000	14.102758100000
5.638745905000	13.266748690000	7.707340883000	5.638745905000	26.256253450000	14.101744920000
5.662143191000	13.259916360000	7.710810309000	5.662143191000	26.252000400000	14.101837850000
5.685540477000	13.263087400000	7.706787804000	5.685540477000	26.243535800000	14.102657730000
5.708937763000	13.272202440000	7.704929552000	5.708937763000	26.255710600000	14.100204570000
5.732335049000	13.280314880000	7.706105892000	5.732335049000	26.258988850000	14.099396610000
5.755732335000	13.279474300000	7.711305095000	5.755732335000	26.261023800000	14.101581450000
5.779129621000	13.275904100000	7.713299742000	5.779129621000	26.259933850000	14.101610810000
5.802526907000	13.273725520000	7.713852042000	5.802526907000	26.260087550000	14.101351870000
5.825924193000	13.286293310000	7.713574399000	5.825924193000	26.262978280000	14.100879850000
5.849321479000	13.288425990000	7.715289751000	5.849321479000	26.262014210000	14.101759570000
5.872718765000	13.278229550000	7.720602911000	5.872718765000	26.257718320000	14.102838190000
5.896116051000	13.274198970000	7.719402475000	5.896116051000	26.257221850000	14.103130070000
5.919513336000	13.293043660000	7.724308820000	5.919513336000	26.263485330000	14.104581100000
5.942910622000	13.299076760000	7.730870476000	5.942910622000	26.268970730000	14.105984730000
5.966307908000	13.299271160000	7.729691918000	5.966307908000	26.270896810000	14.107315810000
5.989705194000	13.272884050000	7.725318949000	5.989705194000	26.273574330000	14.107354260000
6.013102480000	13.308550780000	7.720576030000	6.013102480000	26.284903660000	14.104109780000
6.036499766000	13.316236290000	7.719513880000	6.036499766000	26.285496730000	14.103909970000
6.059897052000	13.306361480000	7.719478477000	6.059897052000	26.287967340000	14.103661110000
6.083294338000	13.295690880000	7.715844985000	6.083294338000	26.291223250000	14.104705730000
6.106691624000	13.291998620000	7.714409604000	6.106691624000	26.293366650000	14.103591060000
6.130088910000	13.291257610000	7.712454702000	6.130088910000	26.293510150000	14.103090360000
6.153486196000	13.291125040000	7.715193871000	6.153486196000	26.296262160000	14.103219370000
6.176883482000	13.295716750000	7.714858892000	6.176883482000	26.290848140000	14.104068000000
6.200280767000	13.303333250000	7.714290957000	6.200280767000	26.299293620000	14.101424260000
6.223678053000	13.310559160000	7.713702616000	6.223678053000	26.297041160000	14.103154470000
6.247075339000	13.318525030000	7.715955689000	6.247075339000	26.291431000000	14.103904580000
6.270472625000	13.349772450000	7.716891499000	6.270472625000	26.295243110000	14.103643090000
6.293869911000	13.348949720000	7.714362977000	6.293869911000	26.295144250000	14.101228980000
6.317267197000	13.337657980000	7.712135012000	6.317267197000	26.290545320000	14.099830840000
6.340664483000	13.338511990000	7.712624502000	6.340664483000	26.286872140000	14.100749960000
6.364061769000	13.348101320000	7.713550697000	6.364061769000	26.285378370000	14.099984600000
6.387459055000	13.352682680000	7.711893265000	6.387459055000	26.290464990000	14.098241670000
6.410856341000	13.344768960000	7.711758694000	6.410856341000	26.290084690000	14.097955720000
6.434253627000	13.350248570000	7.711765562000	6.434253627000	26.287731110000	14.097818980000
6.457650912000	13.350093490000	7.713980765000	6.457650912000	26.286317380000	14.098478570000
6.481048198000	13.339185970000	7.713548452000	6.481048198000	26.283228840000	14.098732670000
6.504445484000	13.343083830000	7.712275510000	6.504445484000	26.282894240000	14.098047510000
6.527842770000	13.348358210000	7.710194186000	6.527842770000	26.283831200000	14.096623260000
6.551240056000	13.347021620000	7.709451292000	6.551240056000	26.283910130000	14.096846470000
6.574637342000	13.369982710000	7.710925042000	6.574637342000	26.282818950000	14.097610750000
6.598034628000	13.459369360000	7.714683714000	6.598034628000	26.291415260000	14.099749490000
6.621431914000	13.582609290000	7.721821719000	6.621431914000	26.292907950000	14.101419020000
6.644829200000	14.147855200000	7.724419456000	6.644829200000	26.353683250000	14.096635250000
6.668226486000	14.989015520000	7.722080406000	6.668226486000	26.453957290000	14.110528190000
6.691623772000	15.578454440000	7.775026458000	6.691623772000	26.532753130000	14.155411480000
6.715021058000	15.699493480000	7.780755556000	6.715021058000	26.554420850000	14.176657170000
6.738418343000	15.890835350000	7.778307751000	6.738418343000	26.570621170000	14.185702420000
6.761815629000	16.141379920000	7.802140076000	6.761815629000	26.554623940000	14.190915170000
6.785212915000	17.924810390000	7.851980970000	6.785212915000	26.665353450000	14.199252520000
6.808610201000	18.895833870000	7.869793907000	6.808610201000	26.571340590000	14.163258070000
6.832007487000	19.284180140000	7.921951541000	6.832007487000	26.672188200000	14.163066500000
6.855404773000	19.867040260000	7.918888443000	6.855404773000	26.619779750000	14.132667980000
6.878802059000	20.076473590000	7.946319741000	6.878802059000	26.619758420000	14.113887010000
6.902199345000	20.209312240000	7.981369261000	6.902199345000	26.687931460000	14.117529720000
6.925596631000	20.300799570000	8.027711152000	6.925596631000	26.712165380000	14.116960260000
6.948993917000	20.288989390000	8.047373031000	6.948993917000	26.708107430000	14.109919880000
6.972391203000	20.322141870000	8.045118574000	6.972391203000	26.682994880000	14.096928360000
