GMendbest1			GMext		
2.095057127000	16.965761620000	0.629558505300	2.095057127000	43.417734940000	4.582104974000
2.119418256000	16.944954690000	0.629361260400	2.119418256000	43.419138920000	4.583423621000
2.143779386000	16.902317450000	0.628897481700	2.143779386000	43.417894690000	4.584874929000
2.168140515000	16.821248910000	0.651393053900	2.168140515000	43.416306110000	4.587570617000
2.192501644000	16.794131190000	0.657462334600	2.192501644000	43.415892630000	4.587491233000
2.216862774000	16.573797950000	0.671215956400	2.216862774000	43.415491040000	4.587463241000
2.241223903000	16.444910840000	0.652087488000	2.241223903000	43.415899860000	4.587464450000
2.265585033000	16.261254700000	0.682827262900	2.265585033000	43.412396240000	4.589008700000
2.289946162000	16.176509670000	0.673645873700	2.289946162000	43.411225090000	4.588965813000
2.314307291000	16.082743500000	0.672221372200	2.314307291000	43.412265950000	4.587564527000
2.338668421000	15.977189200000	0.683798488100	2.338668421000	43.408280990000	4.588548183000
2.363029550000	15.861891170000	0.693500132500	2.363029550000	43.404404700000	4.587780952000
2.387390679000	15.698026080000	0.713008609300	2.387390679000	43.404463390000	4.587412139000
2.411751809000	15.573147300000	0.706564391900	2.411751809000	43.400618370000	4.587346780000
2.436112938000	15.424285620000	0.722894118700	2.436112938000	43.400713320000	4.587993544000
2.460474068000	15.373658090000	0.729080281400	2.460474068000	43.399622030000	4.589090641000
2.484835197000	15.252818680000	0.740676465500	2.484835197000	43.400689530000	4.589872199000
2.509196326000	15.163870020000	0.754791741500	2.509196326000	43.399410240000	4.591376579000
2.533557456000	15.062759210000	0.779624248100	2.533557456000	43.402507420000	4.591229344000
2.557918585000	14.930522680000	0.790651668000	2.557918585000	43.399587930000	4.593150297000
2.582279714000	14.888640990000	0.794984635500	2.582279714000	43.394696550000	4.595858453000
2.606640844000	14.804235630000	0.800374557100	2.606640844000	43.390430030000	4.597340954000
2.631001973000	14.773714060000	0.808570786500	2.631001973000	43.392629530000	4.596223530000
2.655363103000	14.734435190000	0.807496448800	2.655363103000	43.394133770000	4.594937138000
2.679724232000	14.728917180000	0.806993230400	2.679724232000	43.395634370000	4.594199919000
2.704085361000	14.720845010000	0.810353136900	2.704085361000	43.394447020000	4.593967621000
2.728446491000	14.674795360000	0.809083195000	2.728446491000	43.394363950000	4.593672967000
2.752807620000	14.532646090000	0.823791191000	2.752807620000	43.393772590000	4.594926002000
2.777168750000	14.352972510000	0.836812945200	2.777168750000	43.384276150000	4.590922028000
2.801529879000	14.246345510000	0.829272055200	2.801529879000	43.381362510000	4.591324433000
2.825891008000	14.202134850000	0.819853685900	2.825891008000	43.376095530000	4.591602064000
2.850252138000	14.122057930000	0.819559679000	2.850252138000	43.367041510000	4.595445145000
2.874613267000	13.890655280000	0.845159405500	2.874613267000	43.360171690000	4.596635544000
2.898974396000	13.833928200000	0.851700302000	2.898974396000	43.358960510000	4.596793138000
2.923335526000	13.775251110000	0.841891616000	2.923335526000	43.356561460000	4.597063970000
2.947696655000	13.625649420000	0.829978693800	2.947696655000	43.354778670000	4.598704766000
2.972057785000	13.459229410000	0.853284461900	2.972057785000	43.343425230000	4.600698003000
2.996418914000	13.438363840000	0.859385101800	2.996418914000	43.344879150000	4.600391205000
3.020780043000	13.345391660000	0.872277424100	3.020780043000	43.345940180000	4.599866691000
3.045141173000	13.289588990000	0.876175838900	3.045141173000	43.343216360000	4.599849462000
3.069502302000	13.183658840000	0.879163181800	3.069502302000	43.345227770000	4.598410655000
3.093863432000	12.989085680000	0.880587020200	3.093863432000	43.342911520000	4.598643437000
3.118224561000	12.963682980000	0.879528538300	3.118224561000	43.346087320000	4.597529769000
3.142585690000	12.834518650000	0.894883118400	3.142585690000	43.346789020000	4.597385548000
3.166946820000	12.759331460000	0.896925187700	3.166946820000	43.344150530000	4.598262623000
3.191307949000	12.630148700000	0.908847416600	3.191307949000	43.340252370000	4.599760234000
3.215669078000	12.568525060000	0.908432244800	3.215669078000	43.342566490000	4.598740628000
3.240030208000	12.431621990000	0.912803867600	3.240030208000	43.340400110000	4.599587177000
3.264391337000	12.342835900000	0.913583539000	3.264391337000	43.343464620000	4.599144336000
3.288752467000	12.251967630000	0.922738393700	3.288752467000	43.342597020000	4.599226860000
3.313113596000	12.201882800000	0.932014049300	3.313113596000	43.342076880000	4.599748715000
3.337474725000	12.063238820000	0.926875892800	3.337474725000	43.339711740000	4.601381361000
3.361835855000	11.958521800000	0.942588646300	3.361835855000	43.340128020000	4.601431532000
3.386196984000	11.803000840000	0.954589829800	3.386196984000	43.338753480000	4.602452757000
3.410558113000	11.617842160000	0.962776420100	3.410558113000	43.335356630000	4.602680097000
3.434919243000	11.496076970000	0.978862939900	3.434919243000	43.335472030000	4.603556687000
3.459280372000	11.449495210000	0.983000983300	3.459280372000	43.335231020000	4.603712030000
3.483641502000	11.305456720000	1.013485716000	3.483641502000	43.331172740000	4.605565413000
3.508002631000	11.088046950000	1.054227526000	3.508002631000	43.325735680000	4.607091547000
3.532363760000	11.062500690000	1.051120783000	3.532363760000	43.327475160000	4.606616171000
3.556724890000	10.888395880000	1.048429671000	3.556724890000	43.319805620000	4.609656959000
3.581086019000	10.755785790000	1.058952136000	3.581086019000	43.317191950000	4.611893472000
3.605447149000	10.603929080000	1.065846445000	3.605447149000	43.315709920000	4.616256640000
3.629808278000	10.475140270000	1.071263682000	3.629808278000	43.315289550000	4.615338304000
3.654169407000	10.313323280000	1.085630008000	3.654169407000	43.317427540000	4.615047435000
3.678530537000	10.087009240000	1.087133797000	3.678530537000	43.311951060000	4.618486748000
3.702891666000	9.908848405000	1.135642630000	3.702891666000	43.302204030000	4.621284719000
3.727252795000	9.833662000000	1.135647603000	3.727252795000	43.297966600000	4.622960570000
3.751613925000	9.744641845000	1.137716826000	3.751613925000	43.295897350000	4.622360261000
3.775975054000	9.716193423000	1.136433354000	3.775975054000	43.292914420000	4.621307926000
3.800336184000	9.612822047000	1.155578959000	3.800336184000	43.280871460000	4.627376924000
3.824697313000	9.556268768000	1.167095447000	3.824697313000	43.279769530000	4.626620585000
3.849058442000	9.485526471000	1.185683886000	3.849058442000	43.273368380000	4.629944368000
3.873419572000	9.458160412000	1.195926346000	3.873419572000	43.272988990000	4.627910638000
3.897780701000	9.400902701000	1.194881372000	3.897780701000	43.272544070000	4.627953381000
3.922141830000	9.296622451000	1.195776980000	3.922141830000	43.271164340000	4.627183208000
3.946502960000	9.259124901000	1.211501394000	3.946502960000	43.271732330000	4.626303820000
3.970864089000	9.214406201000	1.193423545000	3.970864089000	43.267845930000	4.629327960000
3.995225219000	9.105795615000	1.198174973000	3.995225219000	43.263492440000	4.630668436000
4.019586348000	8.926353629000	1.202990419000	4.019586348000	43.263872530000	4.632410388000
4.043947477000	8.949630883000	1.205326234000	4.043947477000	43.264822700000	4.630965495000
4.068308607000	8.991184265000	1.207196309000	4.068308607000	43.264806450000	4.630767004000
4.092669736000	8.909689070000	1.203516922000	4.092669736000	43.265176770000	4.629020004000
4.117030866000	8.874978129000	1.205915405000	4.117030866000	43.265897800000	4.627285164000
4.141391995000	8.803447801000	1.206619682000	4.141391995000	43.264892140000	4.629164093000
4.165753124000	8.746900712000	1.229563681000	4.165753124000	43.262373690000	4.630735889000
4.190114254000	8.676287997000	1.234387684000	4.190114254000	43.259285580000	4.633360268000
4.214475383000	8.530869852000	1.249263439000	4.214475383000	43.256106560000	4.637253999000
4.238836512000	8.459950643000	1.254442821000	4.238836512000	43.257099630000	4.635447097000
4.263197642000	8.437650680000	1.235577155000	4.263197642000	43.253719240000	4.640874599000
4.287558771000	8.472719364000	1.209453508000	4.287558771000	43.249297710000	4.636426318000
4.311919901000	8.513922317000	1.190024717000	4.311919901000	43.252730560000	4.628978425000
4.336281030000	8.517914511000	1.189389314000	4.336281030000	43.253306570000	4.625951402000
4.360642159000	8.533304253000	1.174994682000	4.360642159000	43.250150400000	4.624282789000
4.385003289000	8.602284991000	1.140366962000	4.385003289000	43.249160180000	4.620681875000
4.409364418000	8.641711770000	1.131241284000	4.409364418000	43.249926080000	4.618604831000
4.433725548000	8.841089927000	1.073985442000	4.433725548000	43.252864630000	4.611844292000
4.458086677000	8.969209600000	1.050627029000	4.458086677000	43.252369000000	4.605196363000
4.482447806000	9.044379566000	1.044583716000	4.482447806000	43.250213880000	4.605049700000
4.506808936000	9.177288215000	1.016120936000	4.506808936000	43.251281380000	4.603523057000
4.531170065000	9.460970612000	0.967784799800	4.531170065000	43.248045150000	4.596411216000
4.555531194000	9.517783214000	0.964494853900	4.555531194000	43.251749480000	4.595712672000
4.579892324000	9.640166003000	0.951078860300	4.579892324000	43.249987460000	4.595709041000
4.604253453000	9.738941176000	0.940766834400	4.604253453000	43.248058110000	4.598241027000
4.628614583000	9.864797310000	0.913877852800	4.628614583000	43.251355160000	4.590334076000
4.652975712000	9.903811806000	0.917947266900	4.652975712000	43.254858780000	4.591926947000
4.677336841000	10.019376620000	0.920356260500	4.677336841000	43.252776130000	4.597157101000
4.701697971000	10.038865930000	0.914678985900	4.701697971000	43.253104190000	4.598744747000
4.726059100000	10.021859620000	0.929877991700	4.726059100000	43.255161240000	4.599398055000
4.750420229000	10.025008800000	0.923225077500	4.750420229000	43.256526130000	4.600850741000
4.774781359000	10.016117900000	0.926582257800	4.774781359000	43.260609720000	4.602119910000
4.799142488000	10.036447750000	0.925622816000	4.799142488000	43.261241380000	4.603366439000
4.823503618000	10.052331400000	0.920932979200	4.823503618000	43.258176750000	4.604248544000
4.847864747000	10.053513210000	0.929490869700	4.847864747000	43.262470710000	4.604665454000
4.872225876000	9.626823081000	1.050891104000	4.872225876000	43.254197940000	4.616894246000
4.896587006000	9.462624964000	1.049947922000	4.896587006000	43.253136190000	4.622782190000
4.920948135000	9.569236193000	1.048284163000	4.920948135000	43.257323970000	4.619432325000
4.945309265000	9.705760687000	1.040325424000	4.945309265000	43.255966300000	4.618447959000
4.969670394000	9.721421894000	1.033240064000	4.969670394000	43.254975220000	4.619649302000
4.994031523000	9.600401005000	1.044556477000	4.994031523000	43.251634520000	4.621851091000
5.018392653000	9.425148901000	1.053866812000	5.018392653000	43.254344210000	4.625615805000
5.042753782000	9.418106445000	1.068334246000	5.042753782000	43.257087350000	4.628276801000
5.067114911000	9.432882405000	1.055478901000	5.067114911000	43.257512990000	4.622822750000
5.091476041000	9.124346444000	1.117360091000	5.091476041000	43.256450840000	4.628987523000
5.115837170000	9.032109138000	1.162534497000	5.115837170000	43.260449620000	4.632351438000
5.140198300000	9.012205258000	1.168114965000	5.140198300000	43.263267940000	4.623243087000
5.164559429000	8.995468045000	1.171483327000	5.164559429000	43.266108690000	4.618345966000
5.188920558000	8.996331822000	1.187071883000	5.188920558000	43.263875190000	4.620236230000
5.213281688000	8.728452116000	1.244275213000	5.213281688000	43.265647680000	4.627550015000
5.237642817000	8.691503280000	1.244207955000	5.237642817000	43.269179710000	4.624176417000
5.262003947000	8.719634291000	1.234099503000	5.262003947000	43.271701110000	4.618801751000
5.286365076000	8.771505758000	1.233951122000	5.286365076000	43.270439770000	4.617726229000
5.310726205000	8.805843205000	1.227419010000	5.310726205000	43.276290700000	4.613973601000
5.335087335000	8.801452031000	1.225989051000	5.335087335000	43.275834920000	4.612077880000
5.359448464000	8.828035898000	1.217611980000	5.359448464000	43.275123470000	4.611765827000
5.383809593000	8.921789803000	1.188808090000	5.383809593000	43.278668900000	4.608225245000
5.408170723000	8.908115802000	1.222527966000	5.408170723000	43.274705250000	4.611025227000
5.432531852000	8.854678359000	1.221860463000	5.432531852000	43.274206810000	4.612098279000
5.456892982000	8.854145294000	1.214816819000	5.456892982000	43.275588800000	4.609858387000
5.481254111000	9.167328738000	1.111531438000	5.481254111000	43.277918640000	4.603702214000
5.505615240000	9.199730736000	1.097923483000	5.505615240000	43.279962680000	4.602472182000
5.529976370000	9.225294550000	1.095555093000	5.529976370000	43.277904750000	4.600917934000
5.554337499000	9.159944128000	1.093577960000	5.554337499000	43.284735220000	4.594352672000
5.578698628000	9.386658634000	1.052471077000	5.578698628000	43.283979320000	4.594292312000
5.603059758000	9.502408837000	1.039628106000	5.603059758000	43.281475790000	4.591511117000
5.627420887000	9.407020085000	1.033004338000	5.627420887000	43.280179410000	4.586763498000
5.651782017000	9.292932449000	1.054568158000	5.651782017000	43.281690330000	4.589101979000
5.676143146000	9.404514480000	1.049521471000	5.676143146000	43.283936690000	4.592962469000
5.700504275000	9.667152591000	1.021214058000	5.700504275000	43.279694620000	4.588881139000
5.724865405000	9.766963891000	0.996869211200	5.724865405000	43.277763340000	4.578383155000
5.749226534000	9.513261768000	1.027935936000	5.749226534000	43.278203890000	4.580510787000
5.773587664000	9.500822400000	1.037635101000	5.773587664000	43.279483650000	4.587433676000
5.797948793000	9.643556824000	1.024427117000	5.797948793000	43.279365790000	4.583663238000
5.822309922000	9.911506529000	0.958376454300	5.822309922000	43.273523110000	4.577549373000
5.846671052000	9.858954568000	0.977014782700	5.846671052000	43.271228620000	4.580679974000
5.871032181000	9.752037115000	1.009718631000	5.871032181000	43.272898430000	4.590977595000
5.895393310000	9.708940342000	1.013746889000	5.895393310000	43.275435040000	4.592718508000
5.919754440000	9.776618199000	0.997613341000	5.919754440000	43.274399920000	4.590126166000
5.944115569000	9.974389051000	0.955879443100	5.944115569000	43.272302600000	4.582345216000
5.968476699000	10.081098770000	0.912725027500	5.968476699000	43.256791700000	4.562682424000
5.992837828000	9.937419340000	0.957405519700	5.992837828000	43.249360100000	4.574728706000
6.017198957000	9.965122638000	0.961268405800	6.017198957000	43.249957420000	4.566301230000
6.041560087000	10.091688120000	0.911689495700	6.041560087000	43.252308170000	4.557759819000
6.065921216000	10.257432500000	0.877891400900	6.065921216000	43.258518940000	4.545340702000
6.090282345000	10.248678310000	0.870558545100	6.090282345000	43.250779810000	4.548564111000
6.114643475000	10.130549040000	0.895580541800	6.114643475000	43.252262290000	4.545411821000
6.139004604000	10.115847040000	0.891867853900	6.139004604000	43.256830530000	4.542665193000
6.163365734000	10.191796460000	0.880185568100	6.163365734000	43.257927670000	4.540725958000
6.187726863000	10.272657950000	0.872361222400	6.187726863000	43.253446170000	4.541987570000
6.212087992000	10.111263950000	0.891870452000	6.212087992000	43.253082840000	4.541836329000
6.236449122000	10.252494090000	0.878286867400	6.236449122000	43.252874510000	4.543138360000
6.260810251000	10.156572050000	0.885658760100	6.260810251000	43.249914970000	4.543237539000
6.285171381000	10.098355040000	0.893567898100	6.285171381000	43.250950330000	4.542377461000
6.309532510000	10.016873330000	0.916084756900	6.309532510000	43.255018820000	4.541971376000
6.333893639000	10.180860930000	0.890548321100	6.333893639000	43.254531010000	4.544206486000
6.358254769000	10.254605900000	0.877341276100	6.358254769000	43.253723600000	4.543020761000
6.382615898000	10.159563750000	0.876559662900	6.382615898000	43.256866890000	4.537195255000
6.406977027000	10.111273930000	0.892439210200	6.406977027000	43.260999450000	4.537021885000
6.431338157000	10.107333600000	0.891815201900	6.431338157000	43.259026640000	4.539126747000
6.455699286000	10.186095530000	0.879082632100	6.455699286000	43.255800600000	4.541930186000
6.480060416000	10.366996620000	0.869070743000	6.480060416000	43.252111870000	4.539261487000
6.504421545000	10.307521540000	0.864597811700	6.504421545000	43.255480910000	4.537364704000
6.528782674000	10.282024030000	0.868403185000	6.528782674000	43.257904440000	4.538369517000
6.553143804000	10.304325770000	0.862891030900	6.553143804000	43.258226810000	4.537560380000
6.577504933000	10.474850230000	0.837202086200	6.577504933000	43.252829610000	4.537304853000
6.601866063000	10.494207130000	0.832835787500	6.601866063000	43.255190430000	4.532169124000
6.626227192000	10.485495550000	0.829893850800	6.626227192000	43.256590970000	4.530684307000
6.650588321000	10.539287530000	0.812606505400	6.650588321000	43.254964820000	4.528448140000
6.674949451000	10.552838130000	0.817162290900	6.674949451000	43.258098570000	4.529827555000
6.699310580000	10.551764900000	0.824858655100	6.699310580000	43.255369050000	4.529565962000
6.723671709000	10.526596840000	0.827455151500	6.723671709000	43.251450740000	4.532451960000
6.748032839000	10.606571170000	0.809866127800	6.748032839000	43.253966050000	4.529915831000
6.772393968000	10.632472690000	0.807941831400	6.772393968000	43.259085330000	4.523130018000
6.796755098000	10.545886240000	0.844358139200	6.796755098000	43.255731090000	4.529458516000
6.821116227000	10.966874120000	0.849628553500	6.821116227000	43.264123650000	4.527341466000
6.845477356000	11.962006540000	0.802667757500	6.845477356000	43.274140420000	4.490321892000
			6.869838486000	43.327509200000	4.496129850000
			6.894199615000	43.271563010000	4.485675525000
			6.918560744000	43.265173430000	4.485584950000
			6.942921874000	43.288965710000	4.467592930000
			6.967283003000	43.366919330000	4.447169878000
			6.991644133000	43.333894810000	4.455150597000
