GMfas4BESTUSED			GMext		
t	x	y	t	x	y
2.788037650000	31.494437120000	2.052675675000	2.788037650000	45.725905060000	15.421964080000
2.811867032000	31.049748880000	2.110770132000	2.811867032000	45.724768790000	15.420517360000
2.835696414000	30.461604800000	2.143359922000	2.835696414000	45.723134970000	15.420502530000
2.859525795000	30.271916040000	2.135591898000	2.859525795000	45.723802450000	15.418995320000
2.883355177000	29.868001040000	2.203978994000	2.883355177000	45.725329560000	15.415196990000
2.907184559000	29.682039850000	2.224652449000	2.907184559000	45.727511380000	15.414671520000
2.931013940000	29.264359960000	2.295415886000	2.931013940000	45.708254210000	15.418468490000
2.954843322000	29.191326090000	2.308829198000	2.954843322000	45.712645990000	15.416655300000
2.978672703000	28.996492220000	2.349080911000	2.978672703000	45.700731540000	15.419202520000
3.002502085000	28.893167430000	2.369158045000	3.002502085000	45.694149290000	15.421119140000
3.026331467000	28.859774320000	2.377249321000	3.026331467000	45.695532470000	15.420414080000
3.050160848000	28.873879930000	2.379671950000	3.050160848000	45.699931790000	15.419505110000
3.073990230000	28.692065620000	2.414575742000	3.073990230000	45.682305420000	15.421948370000
3.097819612000	28.438193490000	2.445281886000	3.097819612000	45.681113110000	15.422328150000
3.121648993000	28.213627730000	2.440392945000	3.121648993000	45.661752290000	15.422566610000
3.145478375000	28.023487460000	2.469715879000	3.145478375000	45.634810950000	15.428013100000
3.169307756000	27.741451360000	2.506635650000	3.169307756000	45.602115700000	15.434509090000
3.193137138000	27.717207740000	2.517474705000	3.193137138000	45.608025440000	15.433084290000
3.216966520000	27.643931620000	2.533702173000	3.216966520000	45.606268220000	15.433345410000
3.240795901000	27.582978380000	2.553433431000	3.240795901000	45.606582050000	15.433581440000
3.264625283000	27.542476270000	2.560006838000	3.264625283000	45.599862470000	15.432943550000
3.288454665000	27.401659810000	2.585521354000	3.288454665000	45.580700260000	15.436796150000
3.312284046000	27.289732710000	2.605176615000	3.312284046000	45.572999100000	15.437664580000
3.336113428000	27.068201240000	2.642187396000	3.336113428000	45.558490970000	15.439857600000
3.359942809000	26.907136150000	2.663610993000	3.359942809000	45.552702180000	15.442150490000
3.383772191000	26.692434070000	2.699927444000	3.383772191000	45.549396160000	15.442834030000
3.407601573000	26.431065410000	2.690693808000	3.407601573000	45.543729440000	15.445700420000
3.431430954000	26.375363840000	2.703297706000	3.431430954000	45.545980990000	15.445051780000
3.455260336000	26.230441420000	2.721680059000	3.455260336000	45.543282540000	15.445413940000
3.479089718000	26.147251540000	2.729631965000	3.479089718000	45.530963330000	15.449088400000
3.502919099000	26.221250770000	2.677387051000	3.502919099000	45.523025340000	15.443229470000
3.526748481000	26.177369980000	2.666642501000	3.526748481000	45.509389330000	15.445581780000
3.550577863000	26.054174090000	2.685285355000	3.550577863000	45.495185130000	15.446339570000
3.574407244000	26.028905400000	2.689089393000	3.574407244000	45.488853930000	15.448598910000
3.598236626000	25.992009220000	2.701071890000	3.598236626000	45.492525430000	15.449326690000
3.622066007000	25.972126720000	2.701220724000	3.622066007000	45.489845360000	15.450641660000
3.645895389000	25.801186230000	2.714782244000	3.645895389000	45.481237590000	15.450312120000
3.669724771000	25.658649380000	2.733637521000	3.669724771000	45.481043730000	15.449630880000
3.693554152000	25.542795560000	2.732243619000	3.693554152000	45.476373270000	15.450063650000
3.717383534000	25.453873530000	2.732576952000	3.717383534000	45.475554430000	15.452198190000
3.741212916000	25.363304280000	2.754702292000	3.741212916000	45.474539090000	15.455166340000
3.765042297000	25.315947520000	2.749854333000	3.765042297000	45.469923160000	15.456384100000
3.788871679000	25.260647490000	2.753351979000	3.788871679000	45.470528030000	15.456751470000
3.812701060000	25.248413120000	2.764590975000	3.812701060000	45.475025920000	15.456961840000
3.836530442000	25.275241980000	2.763900318000	3.836530442000	45.473901960000	15.459092530000
3.860359824000	25.271371090000	2.757889029000	3.860359824000	45.474408230000	15.458874220000
3.884189205000	25.231195430000	2.759523236000	3.884189205000	45.474625120000	15.457907000000
3.908018587000	25.205857200000	2.759456052000	3.908018587000	45.473581140000	15.458657700000
3.931847969000	25.147576360000	2.778549933000	3.931847969000	45.473167060000	15.457785820000
3.955677350000	25.130750370000	2.777797406000	3.955677350000	45.473788070000	15.458082480000
3.979506732000	25.095409370000	2.781576667000	3.979506732000	45.475691250000	15.457982500000
4.003336113000	25.055850640000	2.780356801000	4.003336113000	45.476735360000	15.457370190000
4.027165495000	25.067319200000	2.780921765000	4.027165495000	45.478166750000	15.458171860000
4.050994877000	25.068546550000	2.783117044000	4.050994877000	45.479223150000	15.456827240000
4.074824258000	25.070721360000	2.784024672000	4.074824258000	45.478198600000	15.457557700000
4.098653640000	25.066730610000	2.783837792000	4.098653640000	45.479480280000	15.458949560000
4.122483022000	25.069862110000	2.778909851000	4.122483022000	45.479647520000	15.458929540000
4.146312403000	25.091013200000	2.777450925000	4.146312403000	45.477373990000	15.461023860000
4.170141785000	25.108259740000	2.780497661000	4.170141785000	45.477841050000	15.463294010000
4.193971166000	25.081635770000	2.782855953000	4.193971166000	45.477485870000	15.463529920000
4.217800548000	25.055459400000	2.785528549000	4.217800548000	45.484358200000	15.463887940000
4.241629930000	25.061069720000	2.789552819000	4.241629930000	45.482126310000	15.464997150000
4.265459311000	25.060641050000	2.788975474000	4.265459311000	45.484713100000	15.464497740000
4.289288693000	25.065837620000	2.790137252000	4.289288693000	45.486958260000	15.464876460000
4.313118075000	25.041799340000	2.786287617000	4.313118075000	45.485779780000	15.466758680000
4.336947456000	25.004390760000	2.796308970000	4.336947456000	45.485326620000	15.465929220000
4.360776838000	24.907641280000	2.814099734000	4.360776838000	45.488774080000	15.464497040000
4.384606219000	24.917291170000	2.815466854000	4.384606219000	45.489072310000	15.464538220000
4.408435601000	24.910368970000	2.819267110000	4.408435601000	45.487367410000	15.464273830000
4.432264983000	24.894120460000	2.816735332000	4.432264983000	45.486017470000	15.464736270000
4.456094364000	24.893139230000	2.810494587000	4.456094364000	45.487638820000	15.464005650000
4.479923746000	24.917717630000	2.813278457000	4.479923746000	45.486949100000	15.463658280000
4.503753128000	24.938656560000	2.819550792000	4.503753128000	45.487888880000	15.464333050000
4.527582509000	24.937317150000	2.819539442000	4.527582509000	45.488391960000	15.463621410000
4.551411891000	24.925416630000	2.817019218000	4.551411891000	45.487832990000	15.462259510000
4.575241272000	24.921284130000	2.817443237000	4.575241272000	45.486858570000	15.462836740000
4.599070654000	24.919246920000	2.821325486000	4.599070654000	45.484718390000	15.463816730000
4.622900036000	24.910510750000	2.819970786000	4.622900036000	45.484446000000	15.463765820000
4.646729417000	24.869327860000	2.827576858000	4.646729417000	45.483808710000	15.463373770000
4.670558799000	24.851314410000	2.830689362000	4.670558799000	45.484413100000	15.463934050000
4.694388181000	24.857776350000	2.834433195000	4.694388181000	45.484389920000	15.463220320000
4.718217562000	24.868298540000	2.832580278000	4.718217562000	45.483004170000	15.464091150000
4.742046944000	24.886687980000	2.828264390000	4.742046944000	45.484611270000	15.462348480000
4.765876326000	24.905596440000	2.824282730000	4.765876326000	45.482672570000	15.463541600000
4.789705707000	24.875951220000	2.825351414000	4.789705707000	45.479736600000	15.464727300000
4.813535089000	24.879870270000	2.826236675000	4.813535089000	45.479921950000	15.464262460000
4.837364470000	24.859412530000	2.829359779000	4.837364470000	45.482089590000	15.464667750000
4.861193852000	24.822591680000	2.825469385000	4.861193852000	45.481413790000	15.465006460000
4.885023234000	24.818801740000	2.829405802000	4.885023234000	45.481228210000	15.463360050000
4.908852615000	24.836740540000	2.836234550000	4.908852615000	45.480347170000	15.463939230000
4.932681997000	24.786696930000	2.832385324000	4.932681997000	45.481058100000	15.464516390000
4.956511379000	24.741550110000	2.843639814000	4.956511379000	45.481774080000	15.463600840000
4.980340760000	24.772648270000	2.845042813000	4.980340760000	45.482396420000	15.462910260000
5.004170142000	24.806280700000	2.848570860000	5.004170142000	45.481929210000	15.462874310000
5.027999523000	24.784481020000	2.842734906000	5.027999523000	45.481672750000	15.461986100000
5.051828905000	24.770738720000	2.842564172000	5.051828905000	45.483156490000	15.462656720000
5.075658287000	24.771417700000	2.843098377000	5.075658287000	45.482298470000	15.463235140000
5.099487668000	24.811897800000	2.843491695000	5.099487668000	45.481371490000	15.464006980000
5.123317050000	24.829018220000	2.837750005000	5.123317050000	45.483742600000	15.462841320000
5.147146432000	24.887414680000	2.806092029000	5.147146432000	45.477598250000	15.465474530000
5.170975813000	25.012913730000	2.794299035000	5.170975813000	45.479280730000	15.464458990000
5.194805195000	25.117352590000	2.774911049000	5.194805195000	45.478429480000	15.464027140000
5.218634576000	25.161126020000	2.773631272000	5.218634576000	45.478190930000	15.463414350000
5.242463958000	25.213826790000	2.762515384000	5.242463958000	45.477235130000	15.463062740000
5.266293340000	25.231237230000	2.757892341000	5.266293340000	45.474260450000	15.462397710000
5.290122721000	25.242266980000	2.756977155000	5.290122721000	45.474082190000	15.461886100000
5.313952103000	25.266642210000	2.754508697000	5.313952103000	45.476679740000	15.461663920000
5.337781485000	25.279104310000	2.752218637000	5.337781485000	45.474684600000	15.462611390000
5.361610866000	25.300908820000	2.740161430000	5.361610866000	45.473962740000	15.460073740000
5.385440248000	25.332955120000	2.729049709000	5.385440248000	45.473337750000	15.460628390000
5.409269629000	25.438454060000	2.712039659000	5.409269629000	45.470741120000	15.461261100000
5.433099011000	25.452246520000	2.712715175000	5.433099011000	45.472131020000	15.460188200000
5.456928393000	25.600644270000	2.690139638000	5.456928393000	45.469654090000	15.461749590000
5.480757774000	25.689078140000	2.671543107000	5.480757774000	45.470218780000	15.461364310000
5.504587156000	25.847835160000	2.641504733000	5.504587156000	45.469840090000	15.458894150000
5.528416538000	26.008268980000	2.604703004000	5.528416538000	45.470649590000	15.457913640000
5.552245919000	25.820686490000	1.843224234000	5.552245919000	45.468043930000	15.455096680000
5.576075301000	26.124265990000	1.779539913000	5.576075301000	45.465467410000	15.450791620000
5.599904682000	26.356022650000	1.740702594000	5.599904682000	45.465160670000	15.449586440000
5.623734064000	26.571623580000	1.698225864000	5.623734064000	45.466192910000	15.448468520000
5.647563446000	27.371795560000	1.575742057000	5.647563446000	45.469652800000	15.444156520000
5.671392827000	27.757184290000	1.497104957000	5.671392827000	45.476981440000	15.444376230000
5.695222209000	27.945115330000	1.460717482000	5.695222209000	45.478377540000	15.447710930000
5.719051591000	28.487810140000	1.310160913000	5.719051591000	45.479688870000	15.451104010000
5.742880972000	29.144365220000	1.172814367000	5.742880972000	45.482940150000	15.454468510000
5.766710354000	29.444861220000	1.139501098000	5.766710354000	45.488666680000	15.457663740000
5.790539735000	29.790666910000	1.059771791000	5.790539735000	45.484186180000	15.471864430000
5.814369117000	29.894933010000	1.033273169000	5.814369117000	45.484509460000	15.470328110000
5.838198499000	30.068496600000	0.988549976500	5.838198499000	45.489653790000	15.470345970000
5.862027880000	30.335800810000	0.950569207600	5.862027880000	45.492297750000	15.471828460000
5.885857262000	30.646697960000	0.916294769400	5.885857262000	45.491235040000	15.477866130000
5.909686644000	30.790336620000	0.910610626500	5.909686644000	45.479796640000	15.485420890000
5.933516025000	31.021061020000	0.896601180000	5.933516025000	45.480416090000	15.487708100000
5.957345407000	31.095612460000	0.882445759800	5.957345407000	45.479398750000	15.487533860000
5.981174789000	31.294161980000	0.873071030100	5.981174789000	45.479743130000	15.490589570000
6.005004170000	31.538923020000	0.883221297900	6.005004170000	45.487313590000	15.487717620000
6.028833552000	31.826528970000	0.903218805800	6.028833552000	45.500232170000	15.488532480000
6.052662933000	31.933929800000	0.890777794200	6.052662933000	45.499393330000	15.486819840000
6.076492315000	31.965259940000	0.888709823600	6.076492315000	45.503901640000	15.483226770000
6.100321697000	32.065723400000	0.880182082400	6.100321697000	45.507494470000	15.481008880000
6.124151078000	32.303664470000	0.866157510600	6.124151078000	45.520916490000	15.481265300000
6.147980460000	32.629006570000	0.829470285900	6.147980460000	45.524232290000	15.480851280000
6.171809842000	32.838345700000	0.820571559700	6.171809842000	45.521068400000	15.479786500000
6.195639223000	33.115067110000	0.808313049300	6.195639223000	45.511984580000	15.482687310000
6.219468605000	33.259129340000	0.814247685100	6.219468605000	45.510732610000	15.479273060000
6.243297986000	33.532051800000	0.744827811800	6.243297986000	45.506050500000	15.479497780000
6.267127368000	33.662695340000	0.734177690800	6.267127368000	45.503592530000	15.477203990000
6.290956750000	33.839758800000	0.686087629400	6.290956750000	45.498317710000	15.477566630000
6.314786131000	34.088324300000	0.611275033400	6.314786131000	45.497981300000	15.477101110000
6.338615513000	34.236665880000	0.587037843800	6.338615513000	45.492555340000	15.475425880000
6.362444895000	34.410652300000	0.590097389800	6.362444895000	45.486258360000	15.477501380000
6.386274276000	34.503792470000	0.609165101000	6.386274276000	45.482824010000	15.476550640000
6.410103658000	34.679657560000	0.598313600700	6.410103658000	45.484114890000	15.477712840000
6.433933039000	34.757741190000	0.586265627100	6.433933039000	45.480982490000	15.479315910000
			6.457762421000	45.481525530000	15.479298260000
			6.481591803000	45.480333650000	15.479127990000
			6.505421184000	45.473850420000	15.479174360000
			6.529250566000	45.478614780000	15.476435660000
			6.553079948000	45.478360580000	15.475392630000
			6.576909329000	45.477836710000	15.474660970000
			6.600738711000	45.477843830000	15.474617060000
			6.624568092000	45.475286700000	15.473964060000
			6.648397474000	45.480892650000	15.472189880000
			6.672226856000	45.478482770000	15.471109180000
			6.696056237000	45.478293810000	15.470739120000
			6.719885619000	45.479259640000	15.469686500000
			6.743715001000	45.479147270000	15.469816000000
			6.767544382000	45.478457190000	15.468924140000
			6.791373764000	45.477293500000	15.469051510000
			6.815203145000	45.477901920000	15.468728070000
			6.839032527000	45.481543250000	15.467518120000
			6.862861909000	45.479920490000	15.467442970000
			6.886691290000	45.481583420000	15.466923120000
			6.910520672000	45.480676070000	15.467219360000
			6.934350054000	45.479227340000	15.466921610000
			6.958179435000	45.479869600000	15.466390180000
			6.982008817000	45.477432840000	15.467350640000
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
