SOLendBEST			SOLendBEST		
9.3591654250000	10.9211812400000	10.7716410900000	9.3591654250000	10.9211812400000	10.7716410900000
9.4187779430000	10.9458782500000	10.7742199100000	9.4187779430000	10.9458782500000	10.7742199100000
9.4783904620000	10.9829131600000	10.7723421500000	9.4783904620000	10.9829131600000	10.7723421500000
9.5380029810000	10.9938936100000	10.7730525000000	9.5380029810000	10.9938936100000	10.7730525000000
9.5976154990000	11.0315516800000	10.7759031200000	9.5976154990000	11.0315516800000	10.7759031200000
9.6572280180000	11.0707724100000	10.7737408600000	9.6572280180000	11.0707724100000	10.7737408600000
9.7168405370000	11.0805409400000	10.7765717100000	9.7168405370000	11.0805409400000	10.7765717100000
9.7764530550000	11.1037874000000	10.7751502500000	9.7764530550000	11.1037874000000	10.7751502500000
9.8360655740000	11.1187302200000	10.7726732400000	9.8360655740000	11.1187302200000	10.7726732400000
9.8956780920000	11.1204130500000	10.7732720400000	9.8956780920000	11.1204130500000	10.7732720400000
9.9552906110000	11.1231557800000	10.7717959100000	9.9552906110000	11.1231557800000	10.7717959100000
10.0149031300000	11.1383953200000	10.7704481400000	10.0149031300000	11.1383953200000	10.7704481400000
10.0745156500000	11.1668134000000	10.7746247200000	10.0745156500000	11.1668134000000	10.7746247200000
10.1341281700000	11.2038485900000	10.7722736100000	10.1341281700000	11.2038485900000	10.7722736100000
10.1937406900000	11.2470620200000	10.7760710900000	10.1937406900000	11.2470620200000	10.7760710900000
10.2533532000000	11.2853501100000	10.7724267900000	10.2533532000000	11.2853501100000	10.7724267900000
10.3129657200000	11.3069772500000	10.7749041100000	10.3129657200000	11.3069772500000	10.7749041100000
10.3725782400000	11.3478403200000	10.7750329400000	10.3725782400000	11.3478403200000	10.7750329400000
10.4321907600000	11.4045134600000	10.7773999800000	10.4321907600000	11.4045134600000	10.7773999800000
10.4918032800000	11.4143154200000	10.7749382300000	10.4918032800000	11.4143154200000	10.7749382300000
10.5514158000000	11.4282736000000	10.7723513700000	10.5514158000000	11.4282736000000	10.7723513700000
10.6110283200000	11.4432315400000	10.7692370500000	10.6110283200000	11.4432315400000	10.7692370500000
10.6706408300000	11.4338627300000	10.7713742000000	10.6706408300000	11.4338627300000	10.7713742000000
10.7302533500000	11.4354347300000	10.7701097800000	10.7302533500000	11.4354347300000	10.7701097800000
10.7898658700000	11.4434359900000	10.7692087500000	10.7898658700000	11.4434359900000	10.7692087500000
10.8494783900000	11.4466709800000	10.7705729300000	10.8494783900000	11.4466709800000	10.7705729300000
10.9090909100000	11.4585370700000	10.7697201100000	10.9090909100000	11.4585370700000	10.7697201100000
10.9687034300000	11.5021373800000	10.7677018000000	10.9687034300000	11.5021373800000	10.7677018000000
11.0283159500000	11.5339943400000	10.7691184500000	11.0283159500000	11.5339943400000	10.7691184500000
11.0879284600000	11.5536231300000	10.7730208500000	11.0879284600000	11.5536231300000	10.7730208500000
11.1475409800000	11.5638850500000	10.7726755200000	11.1475409800000	11.5638850500000	10.7726755200000
11.2071535000000	11.5633206000000	10.7721088900000	11.2071535000000	11.5633206000000	10.7721088900000
11.2667660200000	11.5665538100000	10.7722028600000	11.2667660200000	11.5665538100000	10.7722028600000
11.3263785400000	11.5621744900000	10.7712372400000	11.3263785400000	11.5621744900000	10.7712372400000
11.3859910600000	11.5551318300000	10.7727306300000	11.3859910600000	11.5551318300000	10.7727306300000
11.4456035800000	11.5731071200000	10.7729247300000	11.4456035800000	11.5731071200000	10.7729247300000
11.5052161000000	11.5752185000000	10.7740454900000	11.5052161000000	11.5752185000000	10.7740454900000
11.5648286100000	11.5823436600000	10.7732284900000	11.5648286100000	11.5823436600000	10.7732284900000
11.6244411300000	11.5801459800000	10.7718916200000	11.6244411300000	11.5801459800000	10.7718916200000
11.6840536500000	11.5759820000000	10.7717934600000	11.6840536500000	11.5759820000000	10.7717934600000
11.7436661700000	11.5733183500000	10.7738289600000	11.7436661700000	11.5733183500000	10.7738289600000
11.8032786900000	11.5782032800000	10.7739238300000	11.8032786900000	11.5782032800000	10.7739238300000
11.8628912100000	11.5761697200000	10.7732698800000	11.8628912100000	11.5761697200000	10.7732698800000
11.9225037300000	11.5838354700000	10.7720239200000	11.9225037300000	11.5838354700000	10.7720239200000
11.9821162400000	11.5781005200000	10.7716981400000	11.9821162400000	11.5781005200000	10.7716981400000
12.0417287600000	11.5692649900000	10.7719616400000	12.0417287600000	11.5692649900000	10.7719616400000
12.1013412800000	11.5691157400000	10.7727304600000	12.1013412800000	11.5691157400000	10.7727304600000
12.1609538000000	11.5660822400000	10.7727125300000	12.1609538000000	11.5660822400000	10.7727125300000
12.2205663200000	11.5655875700000	10.7733300500000	12.2205663200000	11.5655875700000	10.7733300500000
12.2801788400000	11.5595271300000	10.7731861100000	12.2801788400000	11.5595271300000	10.7731861100000
12.3397913600000	11.5626378300000	10.7733824000000	12.3397913600000	11.5626378300000	10.7733824000000
12.3994038700000	11.5602505100000	10.7736857100000	12.3994038700000	11.5602505100000	10.7736857100000
12.4590163900000	11.5623486400000	10.7731831200000	12.4590163900000	11.5623486400000	10.7731831200000
12.5186289100000	11.5621173900000	10.7735352900000	12.5186289100000	11.5621173900000	10.7735352900000
12.5782414300000	11.5614305800000	10.7737962900000	12.5782414300000	11.5614305800000	10.7737962900000
12.6378539500000	11.5610553800000	10.7740596500000	12.6378539500000	11.5610553800000	10.7740596500000
12.6974664700000	11.5621995100000	10.7734062900000	12.6974664700000	11.5621995100000	10.7734062900000
12.7570789900000	11.5608506600000	10.7734553100000	12.7570789900000	11.5608506600000	10.7734553100000
12.8166915100000	11.5541890000000	10.7748241000000	12.8166915100000	11.5541890000000	10.7748241000000
12.8763040200000	11.5558384500000	10.7740485600000	12.8763040200000	11.5558384500000	10.7740485600000
12.9359165400000	11.5557579100000	10.7740129600000	12.9359165400000	11.5557579100000	10.7740129600000
12.9955290600000	11.5540545500000	10.7740881100000	12.9955290600000	11.5540545500000	10.7740881100000
13.0551415800000	11.5493465600000	10.7747813300000	13.0551415800000	11.5493465600000	10.7747813300000
13.1147541000000	11.5423149700000	10.7757834700000	13.1147541000000	11.5423149700000	10.7757834700000
13.1743666200000	11.5482425100000	10.7756654000000	13.1743666200000	11.5482425100000	10.7756654000000
13.2339791400000	11.5438724900000	10.7755350500000	13.2339791400000	11.5438724900000	10.7755350500000
13.2935916500000	11.5355465800000	10.7768635100000	13.2935916500000	11.5355465800000	10.7768635100000
13.3532041700000	11.5179043300000	10.7747025700000	13.3532041700000	11.5179043300000	10.7747025700000
13.4128166900000	11.4765862200000	10.7744290800000	13.4128166900000	11.4765862200000	10.7744290800000
13.4724292100000	11.4626385000000	10.7743299200000	13.4724292100000	11.4626385000000	10.7743299200000
13.5320417300000	11.4429022200000	10.7726168900000	13.5320417300000	11.4429022200000	10.7726168900000
13.5916542500000	11.3949310900000	10.7739173200000	13.5916542500000	11.3949310900000	10.7739173200000
13.6512667700000	11.3808151300000	10.7748057800000	13.6512667700000	11.3808151300000	10.7748057800000
13.7108792800000	11.3822568900000	10.7749531400000	13.7108792800000	11.3822568900000	10.7749531400000
13.7704918000000	11.3789068600000	10.7748322400000	13.7704918000000	11.3789068600000	10.7748322400000
13.8301043200000	11.3516559800000	10.7710418800000	13.8301043200000	11.3516559800000	10.7710418800000
13.8897168400000	11.3239523800000	10.7710591700000	13.8897168400000	11.3239523800000	10.7710591700000
13.9493293600000	11.3153186000000	10.7723407300000	13.9493293600000	11.3153186000000	10.7723407300000
14.0089418800000	11.2990282700000	10.7713591000000	14.0089418800000	11.2990282700000	10.7713591000000
14.0685544000000	11.2651539000000	10.7723986200000	14.0685544000000	11.2651539000000	10.7723986200000
14.1281669200000	11.2643470900000	10.7727961200000	14.1281669200000	11.2643470900000	10.7727961200000
14.1877794300000	11.2271674400000	10.7719941400000	14.1877794300000	11.2271674400000	10.7719941400000
14.2473919500000	11.2045539700000	10.7681334400000	14.2473919500000	11.2045539700000	10.7681334400000
14.3070044700000	11.1719104100000	10.7714048900000	14.3070044700000	11.1719104100000	10.7714048900000
14.3666169900000	11.1724630600000	10.7725786800000	14.3666169900000	11.1724630600000	10.7725786800000
14.4262295100000	11.1377241000000	10.7710734700000	14.4262295100000	11.1377241000000	10.7710734700000
14.4858420300000	11.1281567000000	10.7694273100000	14.4858420300000	11.1281567000000	10.7694273100000
14.5454545500000	11.0845447000000	10.7707923500000	14.5454545500000	11.0845447000000	10.7707923500000
14.6050670600000	11.0843132600000	10.7729690100000	14.6050670600000	11.0843132600000	10.7729690100000
14.6646795800000	11.0522292500000	10.7714710700000	14.6646795800000	11.0522292500000	10.7714710700000
14.7242921000000	10.9821931400000	10.7680568900000	14.7242921000000	10.9821931400000	10.7680568900000
14.7839046200000	10.9899670700000	10.7709299900000	14.7839046200000	10.9899670700000	10.7709299900000
14.8435171400000	10.9693634400000	10.7710345800000	14.8435171400000	10.9693634400000	10.7710345800000
14.9031296600000	10.9540746400000	10.7690969000000	14.9031296600000	10.9540746400000	10.7690969000000
14.9627421800000	10.9410283900000	10.7716991100000	14.9627421800000	10.9410283900000	10.7716991100000
15.0223546900000	10.9329929100000	10.7730479900000	15.0223546900000	10.9329929100000	10.7730479900000
15.0819672100000	10.9168820600000	10.7705641700000	15.0819672100000	10.9168820600000	10.7705641700000
15.1415797300000	10.8935328900000	10.7717396300000	15.1415797300000	10.8935328900000	10.7717396300000
15.2011922500000	10.8415360500000	10.7701684100000	15.2011922500000	10.8415360500000	10.7701684100000
15.2608047700000	10.8018743000000	10.7729552300000	15.2608047700000	10.8018743000000	10.7729552300000
15.3204172900000	10.8109440500000	10.7753439600000	15.3204172900000	10.8109440500000	10.7753439600000
15.3800298100000	10.8103278500000	10.7745162800000	15.3800298100000	10.8103278500000	10.7745162800000
15.4396423200000	10.7991389900000	10.7745699900000	15.4396423200000	10.7991389900000	10.7745699900000
15.4992548400000	10.8065078800000	10.7772909100000	15.4992548400000	10.8065078800000	10.7772909100000
15.5588673600000	10.8022852200000	10.7781805000000	15.5588673600000	10.8022852200000	10.7781805000000
15.6184798800000	10.7873398800000	10.7784829600000	15.6184798800000	10.7873398800000	10.7784829600000
15.6780924000000	10.7925230500000	10.7771837100000	15.6780924000000	10.7925230500000	10.7771837100000
15.7377049200000	10.7595164100000	10.7756488900000	15.7377049200000	10.7595164100000	10.7756488900000
15.7973174400000	10.7428105400000	10.7775856900000	15.7973174400000	10.7428105400000	10.7775856900000
15.8569299600000	10.7369715900000	10.7797661500000	15.8569299600000	10.7369715900000	10.7797661500000
15.9165424700000	10.6977761800000	10.7773204200000	15.9165424700000	10.6977761800000	10.7773204200000
15.9761549900000	10.6852209700000	10.7765047100000	15.9761549900000	10.6852209700000	10.7765047100000
16.0357675100000	10.6486377200000	10.7752361600000	16.0357675100000	10.6486377200000	10.7752361600000
16.0953800300000	10.6281891500000	10.7792816800000	16.0953800300000	10.6281891500000	10.7792816800000
16.1549925500000	10.6373242800000	10.7807828400000	16.1549925500000	10.6373242800000	10.7807828400000
16.2146050700000	10.6328984600000	10.7786987200000	16.2146050700000	10.6328984600000	10.7786987200000
16.2742175900000	10.6147014200000	10.7779623500000	16.2742175900000	10.6147014200000	10.7779623500000
16.3338301000000	10.5628143800000	10.7816824400000	16.3338301000000	10.5628143800000	10.7816824400000
16.3934426200000	10.5126781500000	10.7788961700000	16.3934426200000	10.5126781500000	10.7788961700000
16.4530551400000	10.5105846200000	10.7763645000000	16.4530551400000	10.5105846200000	10.7763645000000
16.5126676600000	10.4953731500000	10.7765147600000	16.5126676600000	10.4953731500000	10.7765147600000
16.5722801800000	10.4905122100000	10.7754094600000	16.5722801800000	10.4905122100000	10.7754094600000
16.6318927000000	10.4760029500000	10.7780373600000	16.6318927000000	10.4760029500000	10.7780373600000
16.6915052200000	10.3790825000000	10.7777153100000	16.6915052200000	10.3790825000000	10.7777153100000
16.7511177300000	10.3379362900000	10.7783982900000	16.7511177300000	10.3379362900000	10.7783982900000
16.8107302500000	10.2290141800000	10.7774761900000	16.8107302500000	10.2290141800000	10.7774761900000
16.8703427700000	10.1701168000000	10.7781966600000	16.8703427700000	10.1701168000000	10.7781966600000
16.9299552900000	10.1066716200000	10.7800767200000	16.9299552900000	10.1066716200000	10.7800767200000
16.9895678100000	10.0032022800000	10.7791113400000	16.9895678100000	10.0032022800000	10.7791113400000
17.0491803300000	9.9178301720000	10.7780300800000	17.0491803300000	9.9178301720000	10.7780300800000
17.1087928500000	9.8472955730000	10.7747538600000	17.1087928500000	9.8472955730000	10.7747538600000
17.1684053700000	9.8253258620000	10.7766520000000	17.1684053700000	9.8253258620000	10.7766520000000
17.2280178800000	9.7148700150000	10.7768427800000	17.2280178800000	9.7148700150000	10.7768427800000
17.2876304000000	9.5838053940000	10.7760597500000	17.2876304000000	9.5838053940000	10.7760597500000
17.3472429200000	9.5479007390000	10.7725075200000	17.3472429200000	9.5479007390000	10.7725075200000
17.4068554400000	9.5212915140000	10.7757104500000	17.4068554400000	9.5212915140000	10.7757104500000
17.4664679600000	9.4980355740000	10.7757081400000	17.4664679600000	9.4980355740000	10.7757081400000
