GMfasMMM			GMext		
			6.4933835640	48.6491443100	13.0010862400
			6.5123147110	48.6494119700	12.9967765200
			6.5312458590	48.6509779400	12.9922341600
			6.5501770060	48.6493852500	12.9921279900
			6.5691081540	48.6514317000	12.9902673500
			6.5880393010	48.6291761600	12.9442691000
			6.6069704480	48.6473276500	12.9016995800
			6.6259015960	48.6499134300	12.8783058200
			6.6448327430	48.6226929700	12.8526713400
			6.6637638910	48.6223107300	12.8395752900
			6.6826950380	48.6032266900	12.7811772400
			6.7016261860	48.5784464900	12.6522358300
			6.7205573330	48.5678382300	12.4919807500
			6.7394884800	48.5697493500	12.4420485600
			6.7584196280	48.5406481100	12.3891856800
			6.7773507750	48.4845858400	12.3485130700
			6.7962819230	48.4527486800	12.3354916700
			6.8152130700	48.4399316800	12.3332514700
			6.8341442170	48.4265264400	12.3209497400
			6.8530753650	48.4170980200	12.3009266100
			6.8720065120	48.3771244200	12.2828881900
			6.8909376600	48.3774742400	12.2800219100
			6.9098688070	48.3624370300	12.2800145300
			6.9287999550	48.3271790200	12.2885450900
			6.9477311020	48.2894257100	12.3109835700
			6.9666622490	48.2532407400	12.3414516900
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
