CALbump			CALextskinUSED		
3.281541330000	14.295034490000	7.127941590000	3.28154133	-4.258753723	14.60002635
3.306401492000	14.296610050000	7.126355138000	3.306401492	-4.263418381	14.60171322
3.331261653000	14.296797040000	7.126337829000	3.331261653	-4.256063501	14.60042974
3.356121815000	14.293605700000	7.125617278000	3.356121815	-4.255562826	14.60276949
3.380981976000	14.293747010000	7.125196451000	3.380981976	-4.25459321	14.60120825
3.405842138000	14.288628330000	7.125427623000	3.405842138	-4.256281257	14.60162037
3.430702300000	14.285907960000	7.124917646000	3.4307023	-4.254968089	14.60189984
3.455562461000	14.278126960000	7.125024417000	3.455562461	-4.257392196	14.59955227
3.480422623000	14.268849670000	7.123963256000	3.480422623	-4.255452567	14.60137246
3.505282784000	14.253871770000	7.122770977000	3.505282784	-4.253513487	14.60184991
3.530142946000	14.218843370000	7.122781454000	3.530142946	-4.263176755	14.60185971
3.555003108000	14.214981480000	7.123019013000	3.555003108	-4.257365438	14.60071525
3.579863269000	14.228363510000	7.123448003000	3.579863269	-4.257012602	14.60022332
3.604723431000	14.223170570000	7.121681378000	3.604723431	-4.251253145	14.59962385
3.629583592000	14.241025110000	7.121248115000	3.629583592	-4.25033852	14.59930087
3.654443754000	14.252183760000	7.121212153000	3.654443754	-4.251014042	14.59971954
3.679303915000	14.244764690000	7.121547989000	3.679303915	-4.250672101	14.5997542
3.704164077000	14.238376270000	7.122554143000	3.704164077	-4.251165074	14.59958704
3.729024239000	14.232206200000	7.123155318000	3.729024239	-4.248699085	14.60016624
3.753884400000	14.228739890000	7.122981259000	3.7538844	-4.248346473	14.60103187
3.778744562000	14.224324800000	7.123579090000	3.778744562	-4.249026553	14.60059836
3.803604723000	14.225407160000	7.123884830000	3.803604723	-4.248142964	14.60073174
3.828464885000	14.223223470000	7.124961767000	3.828464885	-4.247720451	14.60122217
3.853325047000	14.219370060000	7.124645315000	3.853325047	-4.250553173	14.59994083
3.878185208000	14.223656120000	7.123284015000	3.878185208	-4.242891756	14.59938519
3.903045370000	14.225891480000	7.123024415000	3.90304537	-4.244837138	14.60013791
3.927905531000	14.225885190000	7.123427796000	3.927905531	-4.246818985	14.59987878
3.952765693000	14.221945670000	7.123478929000	3.952765693	-4.244865501	14.60051751
3.977625855000	14.223069140000	7.123200262000	3.977625855	-4.246196408	14.60070357
4.002486016000	14.226386700000	7.122255126000	4.002486016	-4.245548607	14.60028033
4.027346178000	14.229602300000	7.121362608000	4.027346178	-4.249721693	14.60187988
4.052206339000	14.229979220000	7.121299344000	4.052206339	-4.247191208	14.60193506
4.077066501000	14.227810690000	7.121576208000	4.077066501	-4.248083067	14.60216751
4.101926663000	14.224702290000	7.122523262000	4.101926663	-4.246886134	14.60161221
4.126786824000	14.206222550000	7.122455138000	4.126786824	-4.249263219	14.60171796
4.151646986000	14.203281930000	7.122684666000	4.151646986	-4.253674139	14.60260166
4.176507147000	14.183996990000	7.124216269000	4.176507147	-4.249519091	14.60052672
4.201367309000	14.187721480000	7.123999647000	4.201367309	-4.250695848	14.60085835
4.226227470000	14.178025180000	7.124693704000	4.22622747	-4.255969681	14.60241402
4.251087632000	14.166887120000	7.125075525000	4.251087632	-4.252132779	14.60229715
4.275947794000	14.158134410000	7.124912730000	4.275947794	-4.248393639	14.60247451
4.300807955000	14.163965640000	7.122917433000	4.300807955	-4.246250053	14.60135552
4.325668117000	14.163056730000	7.122163356000	4.325668117	-4.247492118	14.60226297
4.350528278000	14.165383320000	7.122935486000	4.350528278	-4.248830906	14.60233338
4.375388440000	14.173481630000	7.121984264000	4.37538844	-4.244008563	14.60165538
4.400248602000	14.175272160000	7.121296260000	4.400248602	-4.248955088	14.6020383
4.425108763000	14.161433580000	7.121899329000	4.425108763	-4.250522188	14.60227827
4.449968925000	14.149451590000	7.122271680000	4.449968925	-4.249352247	14.60198102
4.474829086000	14.141425700000	7.122702766000	4.474829086	-4.253735591	14.6030842
4.499689248000	14.140354150000	7.123022861000	4.499689248	-4.255533069	14.60330034
4.524549410000	14.137850800000	7.123373331000	4.52454941	-4.257337795	14.60208213
4.549409571000	14.132024750000	7.124478655000	4.549409571	-4.256288847	14.60338658
4.574269733000	14.137678520000	7.124498956000	4.574269733	-4.254947751	14.60334271
4.599129894000	14.141540620000	7.124427527000	4.599129894	-4.258139898	14.60284591
4.623990056000	14.140583230000	7.124962597000	4.623990056	-4.256147391	14.60137384
4.648850218000	14.139423690000	7.125042604000	4.648850218	-4.259253975	14.60094191
4.673710379000	14.132718090000	7.125713735000	4.673710379	-4.260897147	14.60377099
4.698570541000	14.132779530000	7.124879840000	4.698570541	-4.261603699	14.60137846
4.723430702000	14.117850880000	7.125238506000	4.723430702	-4.262829067	14.60198847
4.748290864000	14.122206070000	7.125260277000	4.748290864	-4.264949991	14.59954262
4.773151025000	14.125771270000	7.123341700000	4.773151025	-4.261131775	14.59865287
4.798011187000	14.123061830000	7.122635574000	4.798011187	-4.265206094	14.59833882
4.822871349000	14.119951330000	7.122696602000	4.822871349	-4.262683248	14.600252
4.847731510000	14.133534160000	7.121825219000	4.84773151	-4.263884008	14.59856995
4.872591672000	14.148247080000	7.120080530000	4.872591672	-4.259493002	14.59894878
4.897451833000	14.154121300000	7.118766659000	4.897451833	-4.253765438	14.59661341
4.922311995000	14.151823010000	7.118290043000	4.922311995	-4.251525554	14.59330374
4.947172157000	14.184616330000	7.110555443000	4.947172157	-4.239674026	14.58790698
4.972032318000	14.220893100000	7.104011215000	4.972032318	-4.233256778	14.5847951
4.996892480000	14.223615710000	7.108743896000	4.99689248	-4.233234891	14.58267771
5.021752641000	14.214875990000	7.112520598000	5.021752641	-4.228430933	14.58262022
5.046612803000	14.225088290000	7.114399529000	5.046612803	-4.21101334	14.58154034
5.071472965000	14.224587870000	7.115329998000	5.071472965	-4.212980269	14.58200444
5.096333126000	14.220534440000	7.116981929000	5.096333126	-4.208272071	14.58443703
5.121193288000	14.204614000000	7.119439285000	5.121193288	-4.213856416	14.58468456
5.146053449000	14.189847860000	7.119448925000	5.146053449	-4.202880523	14.5771967
5.170913611000	14.157120660000	7.122846979000	5.170913611	-4.217426937	14.58540307
5.195773773000	14.147746350000	7.123747681000	5.195773773	-4.214424612	14.58584578
5.220633934000	14.158728010000	7.123326726000	5.220633934	-4.210337793	14.58446322
5.245494096000	14.193284420000	7.120086051000	5.245494096	-4.193592759	14.58156339
5.270354257000	14.210743470000	7.118945075000	5.270354257	-4.189714952	14.58471363
5.295214419000	14.226377340000	7.114906926000	5.295214419	-4.188372109	14.58610526
5.320074580000	14.223106850000	7.118027013000	5.32007458	-4.192254319	14.58494454
5.344934742000	14.223485830000	7.119618950000	5.344934742	-4.191231706	14.5867537
5.369794904000	14.222711260000	7.120292735000	5.369794904	-4.191222175	14.58868274
5.394655065000	14.213770410000	7.119169175000	5.394655065	-4.190037903	14.59029177
5.419515227000	14.205819630000	7.120722325000	5.419515227	-4.195709157	14.59063859
5.444375388000	14.153456330000	7.124229558000	5.444375388	-4.19728703	14.59253184
5.469235550000	14.202733050000	7.120502189000	5.46923555	-4.192650329	14.59454924
5.494095712000	14.205311610000	7.120796643000	5.494095712	-4.188943282	14.59398071
5.518955873000	14.205832000000	7.120828104000	5.518955873	-4.191705819	14.59330767
5.543816035000	14.214161820000	7.120627340000	5.543816035	-4.188691347	14.59577937
5.568676196000	14.225003370000	7.119240595000	5.568676196	-4.18707376	14.59498773
5.593536358000	14.234462750000	7.118501342000	5.593536358	-4.184317175	14.59461908
5.618396520000	14.230264250000	7.119994551000	5.61839652	-4.185192549	14.59673619
5.643256681000	14.254719780000	7.118633954000	5.643256681	-4.181792034	14.5962864
5.668116843000	14.306069880000	7.115759148000	5.668116843	-4.175573156	14.59830688
5.692977004000	14.293714120000	7.118493755000	5.692977004	-4.176402765	14.59915421
5.717837166000	14.260396890000	7.123200802000	5.717837166	-4.175922281	14.59551657
5.742697328000	14.291475050000	7.122508013000	5.742697328	-4.172366075	14.59671813
5.767557489000	14.319024500000	7.119652873000	5.767557489	-4.172616597	14.59817422
5.792417651000	14.322087700000	7.119407644000	5.792417651	-4.172277352	14.6000141
5.817277812000	14.302825310000	7.121816039000	5.817277812	-4.167362191	14.59791622
5.842137974000	14.302000390000	7.122646745000	5.842137974	-4.17205243	14.59834868
5.866998135000	14.370497830000	7.119120703000	5.866998135	-4.166667386	14.6025352
5.891858297000	14.385488330000	7.117748435000	5.891858297	-4.167257865	14.60096069
5.916718459000	14.375319120000	7.121380591000	5.916718459	-4.165852135	14.59969296
5.941578620000	14.374363820000	7.122373578000	5.94157862	-4.165120808	14.60050013
5.966438782000	14.430081060000	7.118422771000	5.966438782	-4.169850538	14.60446189
5.991298943000	14.437419340000	7.119676337000	5.991298943	-4.167047508	14.60257731
6.016159105000	14.422538590000	7.127769867000	6.016159105	-4.168588414	14.60223746
6.041019267000	14.485717810000	7.123406154000	6.041019267	-4.169498724	14.60612886
6.065879428000	14.522906140000	7.121625572000	6.065879428	-4.169646565	14.60648118
6.090739590000	14.541124270000	7.118801279000	6.09073959	-4.164882742	14.60403544
6.115599751000	14.521809200000	7.124537275000	6.115599751	-4.164563283	14.60491893
6.140459913000	14.535471070000	7.124326504000	6.140459913	-4.166434242	14.60538638
6.165320075000	14.601925090000	7.118534917000	6.165320075	-4.158117149	14.60368354
6.190180236000	14.628918950000	7.114884487000	6.190180236	-4.145514602	14.60162742
6.215040398000	14.591180120000	7.119859979000	6.215040398	-4.140804974	14.60259358
6.239900559000	14.585244520000	7.121729065000	6.239900559	-4.142863942	14.60223467
6.264760721000	14.641218100000	7.117093167000	6.264760721	-4.130065011	14.60322674
6.289620883000	14.654598190000	7.115179242000	6.289620883	-4.128451989	14.60559926
6.314481044000	14.626613820000	7.112363012000	6.314481044	-4.132375613	14.60637605
6.339341206000	14.589330810000	7.118700162000	6.339341206	-4.13301154	14.60376005
6.364201367000	14.581953700000	7.123842735000	6.364201367	-4.132086029	14.6050177
6.389061529000	14.614647650000	7.120822018000	6.389061529	-4.125038976	14.6066224
6.413921690000	14.591262450000	7.122966904000	6.41392169	-4.130793211	14.60475437
6.438781852000	14.535162420000	7.131728985000	6.438781852	-4.143916755	14.60862726
6.463642014000	14.551647740000	7.130864201000	6.463642014	-4.138047373	14.60767797
6.488502175000	14.709413220000	7.118483672000	6.488502175	-4.119347799	14.60788693
6.513362337000	14.742369680000	7.117252652000	6.513362337	-4.112139698	14.60674567
6.538222498000	14.711947900000	7.115196675000	6.538222498	-4.115498781	14.60414897
6.563082660000	14.654524560000	7.126672564000	6.56308266	-4.114120732	14.60203928
6.587942822000	14.722483620000	7.126726228000	6.587942822	-4.113842113	14.60409859
6.612802983000	14.870296180000	7.120024143000	6.612802983	-4.098172604	14.60564614
6.637663145000	14.884264040000	7.096406592000	6.637663145	-4.095404858	14.6032654
6.662523306000	14.769215390000	7.109193461000	6.662523306	-4.10539045	14.60200372
6.687383468000	14.807665970000	7.116995659000	6.687383468	-4.105694378	14.60422034
6.712243630000	14.974981000000	7.094536888000	6.71224363	-4.075906342	14.59872936
6.737103791000	14.931679460000	7.084066890000	6.737103791	-4.078641573	14.60056058
6.761963953000	14.771795930000	7.107078186000	6.761963953	-4.090492742	14.60267529
6.786824114000	14.807925630000	7.116378334000	6.786824114	-4.096663626	14.60405135
6.811684276000	14.979280920000	7.066972761000	6.811684276	-4.06197081	14.59673179
6.836544438000	14.880389700000	7.070589881000	6.836544438	-4.061615957	14.59852727
6.861404599000	14.868341980000	7.088490361000	6.861404599	-4.062496858	14.60112844
6.886264761000	14.965238800000	7.059423593000	6.886264761	-4.045841258	14.59386891
6.911124922000	14.974418860000	7.052632596000	6.911124922	-4.041887138	14.59207061
6.935985084000	14.744091040000	7.106325834000	6.935985084	-4.07458028	14.59922383
6.960845245000	14.758653280000	7.117554202000	6.960845245	-4.070423801	14.60331966
