SOLfasBEST(?)			SOLext		
t	x	y	t	x	y
16.6915052200000	-0.7350583395000	9.7905308370000	16.6915052200000	-13.9027831200000	13.6594372000000
16.7511177300000	-0.7316574953000	9.7859493480000	16.7511177300000	-13.9145450000000	13.6570897900000
16.8107302500000	-0.7109647766000	9.7873090810000	16.8107302500000	-13.9088051700000	13.6577972700000
16.8703427700000	-0.6991286017000	9.7887936680000	16.8703427700000	-13.9088588900000	13.6581985000000
16.9299552900000	-0.7087147476000	9.7872005120000	16.9299552900000	-13.9132780100000	13.6580443700000
16.9895678100000	-0.7090467747000	9.7892239790000	16.9895678100000	-13.9102080500000	13.6582277000000
17.0491803300000	-0.7040346107000	9.7859285880000	17.0491803300000	-13.9020491900000	13.6583365100000
17.1087928500000	-0.7070926889000	9.7964621600000	17.1087928500000	-13.9044682900000	13.6592063600000
17.1684053700000	-0.7069052932000	9.7982242930000	17.1684053700000	-13.9054479100000	13.6596995400000
17.2280178800000	-0.7086737386000	9.7958932480000	17.2280178800000	-13.9033719600000	13.6593057700000
17.2876304000000	-0.7055449121000	9.7944468330000	17.2876304000000	-13.9016689600000	13.6597268100000
17.3472429200000	-0.7043029071000	9.8016149810000	17.3472429200000	-13.9006442700000	13.6601415300000
17.4068554400000	-0.7029584044000	9.8028498230000	17.4068554400000	-13.8996897200000	13.6601160500000
17.4664679600000	-0.7204903383000	9.7981872200000	17.4664679600000	-13.8983116400000	13.6596844600000
17.5260804800000	-0.7087207180000	9.7977730090000	17.5260804800000	-13.8940347000000	13.6596666500000
17.5856930000000	-0.7132416383000	9.8015139430000	17.5856930000000	-13.8917118700000	13.6598255800000
17.6453055100000	-0.7153296132000	9.8029746800000	17.6453055100000	-13.8920743300000	13.6600099200000
17.7049180300000	-0.7096723821000	9.8016190420000	17.7049180300000	-13.8921043400000	13.6604063300000
17.7645305500000	-0.7148730473000	9.8020546190000	17.7645305500000	-13.8905677400000	13.6601713900000
17.8241430700000	-0.7113501268000	9.7999741710000	17.8241430700000	-13.8880038800000	13.6603822700000
17.8837555900000	-0.7129895876000	9.8009681140000	17.8837555900000	-13.8896778500000	13.6607990800000
17.9433681100000	-0.7096386333000	9.8019502120000	17.9433681100000	-13.8862093600000	13.6608507700000
18.0029806300000	-0.7077833569000	9.8031967470000	18.0029806300000	-13.8855087300000	13.6610097900000
18.0625931400000	-0.7155577752000	9.8023268470000	18.0625931400000	-13.8864972000000	13.6610280200000
18.1222056600000	-0.7201339009000	9.8056303490000	18.1222056600000	-13.8848733900000	13.6614584000000
18.1818181800000	-0.7080038783000	9.8034445400000	18.1818181800000	-13.8860593000000	13.6613049800000
18.2414307000000	-0.7098967592000	9.8049061010000	18.2414307000000	-13.8862954200000	13.6615268000000
18.3010432200000	-0.7111713731000	9.8063928810000	18.3010432200000	-13.8871260900000	13.6614166700000
18.3606557400000	-0.7026684745000	9.8038252890000	18.3606557400000	-13.8836653600000	13.6618496400000
18.4202682600000	-0.7186130325000	9.8053680880000	18.4202682600000	-13.8807167900000	13.6619605900000
18.4798807700000	-0.7322461750000	9.8048307070000	18.4798807700000	-13.8821504700000	13.6621424500000
18.5394932900000	-0.7245659347000	9.8071655370000	18.5394932900000	-13.8843087700000	13.6622987700000
18.5991058100000	-0.7387948714000	9.8066330350000	18.5991058100000	-13.8856904800000	13.6622574700000
18.6587183300000	-0.7175127152000	9.8046513000000	18.6587183300000	-13.8820661900000	13.6622059800000
18.7183308500000	-0.7329557657000	9.8079225600000	18.7183308500000	-13.8790852900000	13.6619918300000
18.7779433700000	-0.7742682449000	9.8034856860000	18.7779433700000	-13.8795466200000	13.6625398000000
18.8375558900000	-0.8001078289000	9.8040552620000	18.8375558900000	-13.8796628600000	13.6626560200000
18.8971684100000	-0.7682227187000	9.8020362990000	18.8971684100000	-13.8723944200000	13.6628239300000
18.9567809200000	-0.7813647798000	9.8028332590000	18.9567809200000	-13.8713159700000	13.6627074800000
19.0163934400000	-0.7906442226000	9.8043560850000	19.0163934400000	-13.8733209600000	13.6626007900000
19.0760059600000	-0.8098273846000	9.8056093050000	19.0760059600000	-13.8743677200000	13.6630981000000
19.1356184800000	-0.8126867849000	9.8040403110000	19.1356184800000	-13.8744987500000	13.6634466600000
19.1952310000000	-0.8425574796000	9.7989374850000	19.1952310000000	-13.8721981600000	13.6640191000000
19.2548435200000	-0.8220257614000	9.7991794540000	19.2548435200000	-13.8728960700000	13.6635446400000
19.3144560400000	-0.8306983055000	9.8002684080000	19.3144560400000	-13.8711762900000	13.6637013200000
19.3740685500000	-0.8733588286000	9.8071294090000	19.3740685500000	-13.8771867800000	13.6631952800000
19.4336810700000	-0.9309905274000	9.8083600480000	19.4336810700000	-13.8792644000000	13.6630355300000
19.4932935900000	-0.9763432802000	9.8062249180000	19.4932935900000	-13.8824243600000	13.6629358400000
19.5529061100000	-0.9862193505000	9.8074938760000	19.5529061100000	-13.8813253300000	13.6628144200000
19.6125186300000	-0.9943430946000	9.8080542220000	19.6125186300000	-13.8827704000000	13.6631175900000
19.6721311500000	-1.0000709400000	9.8074151860000	19.6721311500000	-13.8829899400000	13.6629806200000
19.7317436700000	-0.9669840627000	9.8067959570000	19.7317436700000	-13.8827485300000	13.6626613000000
19.7913561800000	-0.9984903776000	9.8033185010000	19.7913561800000	-13.8828333300000	13.6632777300000
19.8509687000000	-1.0490255630000	9.8039598240000	19.8509687000000	-13.8853166200000	13.6626614800000
19.9105812200000	-1.0152228510000	9.8079621750000	19.9105812200000	-13.8825257800000	13.6630521900000
19.9701937400000	-0.9940785471000	9.8101718240000	19.9701937400000	-13.8815679500000	13.6626714200000
20.0298062600000	-1.0062607060000	9.8095211310000	20.0298062600000	-13.8794864400000	13.6625747600000
20.0894187800000	-1.0332846860000	9.8110159360000	20.0894187800000	-13.8837606200000	13.6627979400000
20.1490313000000	-1.0345286940000	9.8113378400000	20.1490313000000	-13.8819291800000	13.6627114600000
20.2086438200000	-1.0430172070000	9.8087572380000	20.2086438200000	-13.8869798900000	13.6624793200000
20.2682563300000	-1.0323973620000	9.8075923260000	20.2682563300000	-13.8861539200000	13.6624018400000
20.3278688500000	-1.0591555790000	9.8058571230000	20.3278688500000	-13.8867880400000	13.6625859800000
20.3874813700000	-1.0535896150000	9.8025763420000	20.3874813700000	-13.8855713800000	13.6624130900000
20.4470938900000	-1.0310248540000	9.8033022250000	20.4470938900000	-13.8843469300000	13.6625864700000
20.5067064100000	-1.0333081100000	9.8036648310000	20.5067064100000	-13.8859994900000	13.6631113600000
20.5663189300000	-1.0492546150000	9.7997647030000	20.5663189300000	-13.8845123800000	13.6626906900000
20.6259314500000	-1.1128023270000	9.8010051710000	20.6259314500000	-13.8875042300000	13.6626807500000
20.6855439600000	-1.0702111600000	9.8019910800000	20.6855439600000	-13.8871398600000	13.6625798100000
20.7451564800000	-1.0931055730000	9.8063045260000	20.7451564800000	-13.8859152000000	13.6624133400000
20.8047690000000	-1.0851670850000	9.8059341550000	20.8047690000000	-13.8833479700000	13.6620369000000
20.8643815200000	-1.1419653980000	9.8005539150000	20.8643815200000	-13.8865401700000	13.6628299700000
20.9239940400000	-1.2019916230000	9.7985555850000	20.9239940400000	-13.8883805500000	13.6631057600000
20.9836065600000	-1.1480348620000	9.8052240320000	20.9836065600000	-13.8851512500000	13.6629735100000
21.0432190800000	-1.1055929170000	9.8060237460000	21.0432190800000	-13.8834052100000	13.6632268300000
21.1028315900000	-1.1421006710000	9.8030474510000	21.1028315900000	-13.8829607700000	13.6635351300000
21.1624441100000	-1.1767202400000	9.8015812340000	21.1624441100000	-13.8839307100000	13.6633109000000
21.2220566300000	-1.1556675560000	9.8016846220000	21.2220566300000	-13.8833853500000	13.6635221500000
21.2816691500000	-1.1404395280000	9.8056679800000	21.2816691500000	-13.8817896200000	13.6631960600000
21.3412816700000	-1.1676707920000	9.8060928960000	21.3412816700000	-13.8800265700000	13.6632240100000
21.4008941900000	-1.1806508800000	9.8095344020000	21.4008941900000	-13.8820110800000	13.6632337300000
21.4605067100000	-1.1925837910000	9.8079460490000	21.4605067100000	-13.8840594200000	13.6633822600000
21.5201192300000	-1.1810744530000	9.8066997130000	21.5201192300000	-13.8808208400000	13.6631355100000
21.5797317400000	-1.2050934550000	9.8053638340000	21.5797317400000	-13.8820872000000	13.6633398500000
21.6393442600000	-1.1917166890000	9.8070176350000	21.6393442600000	-13.8808627200000	13.6631679700000
21.6989567800000	-1.2367603460000	9.8015176090000	21.6989567800000	-13.8839658700000	13.6633296700000
21.7585693000000	-1.2718097590000	9.8000662180000	21.7585693000000	-13.8811179200000	13.6632025600000
21.8181818200000	-1.2641055370000	9.8067270230000	21.8181818200000	-13.8819204800000	13.6628819300000
21.8777943400000	-1.2810907550000	9.8033142150000	21.8777943400000	-13.8847486500000	13.6629671000000
21.9374068600000	-1.2973075700000	9.8047549350000	21.9374068600000	-13.8845373400000	13.6628105600000
21.9970193700000	-1.3395108320000	9.8099082310000	21.9970193700000	-13.8876659900000	13.6626791500000
22.0566318900000	-1.3715441600000	9.8060505840000	22.0566318900000	-13.8901681100000	13.6622696700000
22.1162444100000	-1.3981162180000	9.8055686600000	22.1162444100000	-13.8862143500000	13.6624071700000
22.1758569300000	-1.4443015840000	9.8051446050000	22.1758569300000	-13.8896537200000	13.6620374600000
22.2354694500000	-1.3944691680000	9.8091316410000	22.2354694500000	-13.8866874200000	13.6618778300000
22.2950819700000	-1.4365421930000	9.8060233470000	22.2950819700000	-13.8896146700000	13.6621034000000
22.3546944900000	-1.5001834070000	9.8056754010000	22.3546944900000	-13.8912385900000	13.6618864300000
22.4143070000000	-1.4626696010000	9.8075873730000	22.4143070000000	-13.8888650900000	13.6620270600000
22.4739195200000	-1.4839989280000	9.8115616330000	22.4739195200000	-13.8924305300000	13.6622123700000
22.5335320400000	-1.5423740760000	9.8105168590000	22.5335320400000	-13.8975052000000	13.6616481400000
22.5931445600000	-1.5247081410000	9.8065059840000	22.5931445600000	-13.8997128800000	13.6615986900000
22.6527570800000	-1.5914310740000	9.8075737090000	22.6527570800000	-13.8977056600000	13.6613597400000
22.7123696000000	-1.6011541150000	9.8081920130000	22.7123696000000	-13.8989866800000	13.6612707200000
22.7719821200000	-1.6168670200000	9.8109984940000	22.7719821200000	-13.8988058100000	13.6613997100000
22.8315946300000	-1.6086721790000	9.8097057540000	22.8315946300000	-13.8971604400000	13.6609290600000
22.8912071500000	-1.6115350950000	9.8105638590000	22.8912071500000	-13.8987430400000	13.6609551800000
22.9508196700000	-1.6119311820000	9.8144540510000	22.9508196700000	-13.8924707300000	13.6610220000000
