GFsup_1			GFext		
t	x	y	t	x	y
15.41777188000000	-7.69524988300000	15.95892855000000	15.41777188000000	-11.72309414000000	23.22198150000000
15.47303271000000	-7.71058675900000	15.96539800000000	15.47303271000000	-11.73182737000000	23.22153676000000
15.52829355000000	-7.73721938400000	15.96627193000000	15.52829355000000	-11.74085683000000	23.22227418000000
15.58355438000000	-7.77684317900000	15.95981035000000	15.58355438000000	-11.74025017000000	23.22195411000000
15.63881521000000	-7.82370688800000	15.96795908000000	15.63881521000000	-11.74533615000000	23.22019656000000
15.69407604000000	-7.79958711000000	15.96472104000000	15.69407604000000	-11.76601836000000	23.22065392000000
15.74933687000000	-7.81230144100000	15.97395078000000	15.74933687000000	-11.77696695000000	23.22080030000000
15.80459770000000	-7.81747921100000	15.97224270000000	15.80459770000000	-11.78155693000000	23.22056255000000
15.85985853000000	-7.81757364900000	15.96626024000000	15.85985853000000	-11.78816591000000	23.22039036000000
15.91511936000000	-7.84397648300000	15.96530500000000	15.91511936000000	-11.78952834000000	23.22034546000000
15.97038019000000	-7.82010454700000	15.96376244000000	15.97038019000000	-11.79729598000000	23.22044959000000
16.02564103000000	-7.80720342300000	15.95926476000000	16.02564103000000	-11.80157027000000	23.22093289000000
16.08090186000000	-7.81354782900000	15.96365901000000	16.08090186000000	-11.80661705000000	23.22080762000000
16.13616269000000	-7.84228277500000	15.96140094000000	16.13616269000000	-11.80737746000000	23.22059386000000
16.19142352000000	-7.83822009900000	15.95998575000000	16.19142352000000	-11.80976871000000	23.22070869000000
16.24668435000000	-7.84187992200000	15.96130044000000	16.24668435000000	-11.81259902000000	23.22024247000000
16.30194518000000	-7.85105795300000	15.95920270000000	16.30194518000000	-11.81550797000000	23.22054630000000
16.35720601000000	-7.87925654500000	15.95706678000000	16.35720601000000	-11.81420929000000	23.22058701000000
16.41246684000000	-7.85963805900000	15.95859915000000	16.41246684000000	-11.81602930000000	23.22036447000000
16.46772767000000	-7.88817231000000	15.95343997000000	16.46772767000000	-11.82006909000000	23.22062385000000
16.52298851000000	-7.87722060100000	15.95565276000000	16.52298851000000	-11.82242682000000	23.22071846000000
16.57824934000000	-7.86931338500000	15.95867785000000	16.57824934000000	-11.82009309000000	23.22080708000000
16.63351017000000	-7.88325206600000	15.95605037000000	16.63351017000000	-11.82837338000000	23.22122512000000
16.68877100000000	-7.88004390400000	15.95560855000000	16.68877100000000	-11.83447440000000	23.22120439000000
16.74403183000000	-7.88026945700000	15.95468962000000	16.74403183000000	-11.83374693000000	23.22120216000000
16.79929266000000	-7.87039987200000	15.95860612000000	16.79929266000000	-11.83154499000000	23.22156195000000
16.85455349000000	-7.87251730400000	15.95915824000000	16.85455349000000	-11.83304852000000	23.22150918000000
16.90981432000000	-7.86856821100000	15.95821637000000	16.90981432000000	-11.83807070000000	23.22163892000000
16.96507515000000	-7.88908143000000	15.95535120000000	16.96507515000000	-11.83436526000000	23.22190337000000
17.02033599000000	-7.89015011000000	15.95502730000000	17.02033599000000	-11.83760150000000	23.22196764000000
17.07559682000000	-7.90333056200000	15.95369194000000	17.07559682000000	-11.83899853000000	23.22194853000000
17.13085765000000	-7.92837068000000	15.95645917000000	17.13085765000000	-11.84411291000000	23.22238889000000
17.18611848000000	-7.98470456900000	15.95010591000000	17.18611848000000	-11.84141157000000	23.22206948000000
17.24137931000000	-8.01818700800000	15.94966165000000	17.24137931000000	-11.85595388000000	23.22004490000000
17.29664014000000	-8.00907408900000	15.94965900000000	17.29664014000000	-11.87465823000000	23.22008673000000
17.35190097000000	-7.98972213800000	15.95425572000000	17.35190097000000	-11.87888160000000	23.22072426000000
17.40716180000000	-7.99849165000000	15.95373987000000	17.40716180000000	-11.88508656000000	23.22079365000000
17.46242263000000	-8.00151782300000	15.95484264000000	17.46242263000000	-11.88630972000000	23.22095876000000
17.51768347000000	-7.99687487200000	15.95411243000000	17.51768347000000	-11.88925320000000	23.22137106000000
17.57294430000000	-7.99577662700000	15.95346935000000	17.57294430000000	-11.89131913000000	23.22131314000000
17.62820513000000	-8.00415604900000	15.95305504000000	17.62820513000000	-11.90095360000000	23.22207833000000
17.68346596000000	-7.99819123800000	15.95375995000000	17.68346596000000	-11.90741882000000	23.22203793000000
17.73872679000000	-8.02075074200000	15.95424786000000	17.73872679000000	-11.90944335000000	23.22183966000000
17.79398762000000	-8.01940206700000	15.95502011000000	17.79398762000000	-11.91395351000000	23.22194603000000
17.84924845000000	-8.06824350900000	15.95448112000000	17.84924845000000	-11.91706066000000	23.22171024000000
17.90450928000000	-8.07015598000000	15.95385630000000	17.90450928000000	-11.91963510000000	23.22198412000000
17.95977011000000	-8.06684754900000	15.95774865000000	17.95977011000000	-11.91744550000000	23.22158453000000
18.01503095000000	-8.05977924200000	15.96019632000000	18.01503095000000	-11.92388538000000	23.22138048000000
18.07029178000000	-8.09846951000000	15.95889944000000	18.07029178000000	-11.92601774000000	23.22166669000000
18.12555261000000	-8.13228758900000	15.95389230000000	18.12555261000000	-11.93418968000000	23.22208761000000
18.18081344000000	-8.18796557900000	15.95612591000000	18.18081344000000	-11.94962102000000	23.22258786000000
18.23607427000000	-8.20218999000000	15.95702610000000	18.23607427000000	-11.95508061000000	23.22232314000000
18.29133510000000	-8.22447445600000	15.95681891000000	18.29133510000000	-11.96069162000000	23.22272463000000
18.34659593000000	-8.22200696300000	15.96098660000000	18.34659593000000	-11.96365764000000	23.22245355000000
18.40185676000000	-8.23119178000000	15.95903066000000	18.40185676000000	-11.96633628000000	23.22087736000000
18.45711760000000	-8.28064853500000	15.96117325000000	18.45711760000000	-11.99107081000000	23.22032761000000
18.51237843000000	-8.34188110800000	15.95511278000000	18.51237843000000	-12.00014483000000	23.22061908000000
18.56763926000000	-8.32667458500000	15.95654380000000	18.56763926000000	-12.00556479000000	23.22020271000000
18.62290009000000	-8.35712456500000	15.95423455000000	18.62290009000000	-12.01770149000000	23.21970232000000
18.67816092000000	-8.32151995400000	15.95749267000000	18.67816092000000	-12.02207068000000	23.21971809000000
18.73342175000000	-8.37901422000000	15.95951599000000	18.73342175000000	-12.02798286000000	23.21968512000000
18.78868258000000	-8.41065052100000	15.96189642000000	18.78868258000000	-12.03408499000000	23.21974166000000
18.84394341000000	-8.37479524800000	15.96207319000000	18.84394341000000	-12.03581858000000	23.21969503000000
18.89920424000000	-8.36853584000000	15.96366269000000	18.89920424000000	-12.03806308000000	23.21966887000000
18.95446508000000	-8.36969430000000	15.96340973000000	18.95446508000000	-12.03596377000000	23.21955717000000
19.00972591000000	-8.38145148000000	15.96471948000000	19.00972591000000	-12.04235763000000	23.22054250000000
19.06498674000000	-8.40078056000000	15.96432949000000	19.06498674000000	-12.04273623000000	23.22044807000000
19.12024757000000	-8.41214050200000	15.96624654000000	19.12024757000000	-12.04578382000000	23.22055052000000
19.17550840000000	-8.42795742600000	15.96279354000000	19.17550840000000	-12.05651623000000	23.22126240000000
19.23076923000000	-8.47180693300000	15.96010262000000	19.23076923000000	-12.06176406000000	23.22122557000000
19.28603006000000	-8.48975003600000	15.96411128000000	19.28603006000000	-12.07112713000000	23.22200528000000
19.34129089000000	-8.50588359800000	15.96155404000000	19.34129089000000	-12.08434952000000	23.21930997000000
19.39655172000000	-8.49441723200000	15.96112774000000	19.39655172000000	-12.10540669000000	23.21945669000000
19.45181256000000	-8.49902026000000	15.95949353000000	19.45181256000000	-12.11211472000000	23.21999001000000
19.50707339000000	-8.53186103100000	15.95477603000000	19.50707339000000	-12.11816702000000	23.21982593000000
19.56233422000000	-8.53632034100000	15.95192030000000	19.56233422000000	-12.12252879000000	23.21978178000000
19.61759505000000	-8.58644695300000	15.95531161000000	19.61759505000000	-12.13003102000000	23.21935137000000
19.67285588000000	-8.61844738400000	15.95402290000000	19.67285588000000	-12.14317848000000	23.21908587000000
19.72811671000000	-8.64229145600000	15.95216188000000	19.72811671000000	-12.15020172000000	23.21926803000000
19.78337754000000	-8.63764055500000	15.95201981000000	19.78337754000000	-12.15064050000000	23.21926895000000
19.83863837000000	-8.67043626200000	15.94776055000000	19.83863837000000	-12.15849907000000	23.21887772000000
19.89389920000000	-8.64700878500000	15.95160267000000	19.89389920000000	-12.16625776000000	23.21878940000000
19.94916004000000	-8.63087665000000	15.95453894000000	19.94916004000000	-12.17397622000000	23.21869573000000
20.00442087000000	-8.69980707800000	15.95488836000000	20.00442087000000	-12.17744314000000	23.21898870000000
20.05968170000000	-8.70901770600000	15.95880096000000	20.05968170000000	-12.17694042000000	23.21933626000000
20.11494253000000	-8.69968362800000	15.95838677000000	20.11494253000000	-12.17969774000000	23.21939113000000
20.17020336000000	-8.69652684400000	15.96126893000000	20.17020336000000	-12.19024957000000	23.21704261000000
20.22546419000000	-8.69029991800000	15.95467292000000	20.22546419000000	-12.20146042000000	23.21721753000000
20.28072502000000	-8.68659119500000	15.95669539000000	20.28072502000000	-12.21112699000000	23.21734202000000
20.33598585000000	-8.69961094700000	15.96209606000000	20.33598585000000	-12.21657278000000	23.21790866000000
20.39124668000000	-8.69052296000000	15.95688890000000	20.39124668000000	-12.22207065000000	23.21808247000000
20.44650752000000	-8.65070087600000	15.95998602000000	20.44650752000000	-12.21704632000000	23.21876508000000
20.50176835000000	-8.69153784500000	15.95707572000000	20.50176835000000	-12.22521527000000	23.21907120000000
20.55702918000000	-8.69326972100000	15.95470968000000	20.55702918000000	-12.22737960000000	23.21911788000000
20.61229001000000	-8.71600051200000	15.96074516000000	20.61229001000000	-12.23283095000000	23.21944534000000
20.66755084000000	-8.69786214000000	15.96337157000000	20.66755084000000	-12.23246623000000	23.21932009000000
20.72281167000000	-8.74405765600000	15.95960792000000	20.72281167000000	-12.23766780000000	23.21951516000000
20.77807250000000	-8.76510902000000	15.95642319000000	20.77807250000000	-12.24307126000000	23.21918276000000
20.83333333000000	-8.83769579100000	15.95948839000000	20.83333333000000	-12.24358674000000	23.21944660000000
20.88859416000000	-8.84301657300000	15.95686073000000	20.88859416000000	-12.24890720000000	23.21946918000000
20.94385500000000	-8.87154261800000	15.95332692000000	20.94385500000000	-12.24765534000000	23.21947790000000
20.99911583000000	-8.87633880300000	15.95084615000000	20.99911583000000	-12.25844247000000	23.21935023000000
21.05437666000000	-8.89353194100000	15.95076003000000	21.05437666000000	-12.25547778000000	23.21885211000000
21.10963749000000	-8.92133641900000	15.95743693000000	21.10963749000000	-12.26215238000000	23.21901218000000
21.16489832000000	-8.98371316000000	15.95576478000000	21.16489832000000	-12.27500550000000	23.21913595000000
21.22015915000000	-9.00770222700000	15.95296263000000	21.22015915000000	-12.28498540000000	23.21944506000000
21.27541998000000	-9.03281007900000	15.95904170000000	21.27541998000000	-12.28949255000000	23.21966147000000
21.33068081000000	-9.00870206400000	15.95326306000000	21.33068081000000	-12.29358231000000	23.21898702000000
21.38594164000000	-9.05058879700000	15.95449996000000	21.38594164000000	-12.28747169000000	23.21918880000000
21.44120248000000	-9.06925164000000	15.95690900000000	21.44120248000000	-12.30304399000000	23.21766929000000
21.49646331000000	-9.09997643200000	15.95526424000000	21.49646331000000	-12.32231807000000	23.21857414000000
21.55172414000000	-9.08677545000000	15.95828204000000	21.55172414000000	-12.33436005000000	23.21805674000000
21.60698497000000	-9.11182663700000	15.95648612000000	21.60698497000000	-12.34636989000000	23.21835603000000
21.66224580000000	-9.11194820600000	15.95513620000000	21.66224580000000	-12.34958618000000	23.21927732000000
21.71750663000000	-9.10961462900000	15.95602900000000	21.71750663000000	-12.36085645000000	23.21892858000000
21.77276746000000	-9.13754111900000	15.96086935000000	21.77276746000000	-12.36891732000000	23.21966645000000
21.82802829000000	-9.17078637100000	15.95928531000000	21.82802829000000	-12.37418275000000	23.22013846000000
21.88328912000000	-9.19134867600000	15.95797452000000	21.88328912000000	-12.38777949000000	23.22014533000000
21.93854996000000	-9.21282059100000	15.95410961000000	21.93854996000000	-12.37944680000000	23.22002525000000
