GMfas3			GMext		
19.43368107000	-1.17391411500	0.98447133480	19.43368107000	11.11685799000	10.33891281000
19.49329359000	-1.15952776000	0.98436189380	19.49329359000	11.11691307000	10.33914724000
19.55290611000	-1.17780598700	0.98125185720	19.55290611000	11.11661676000	10.33926077000
19.61251863000	-1.28330045100	0.99590672970	19.61251863000	11.11695060000	10.33931751000
19.67213115000	-1.31852883500	0.99631778140	19.67213115000	11.11633288000	10.33922472000
19.73174367000	-1.38180083600	1.00324077500	19.73174367000	11.11752199000	10.33941032000
19.79135618000	-1.43227061400	1.00533102100	19.79135618000	11.11910173000	10.33920465000
19.85096870000	-1.46007665200	1.00674019000	19.85096870000	11.11897008000	10.33912670000
19.91058122000	-1.46641692700	1.00731030100	19.91058122000	11.11849617000	10.33937662000
19.97019374000	-1.46607268200	1.00765841100	19.97019374000	11.11786125000	10.33935630000
20.02980626000	-1.53050000000	1.01228807900	20.02980626000	11.11871461000	10.33938424000
20.08941878000	-1.53455369600	1.01518022100	20.08941878000	11.11705390000	10.33935914000
20.14903130000	-1.56164969800	1.02032772200	20.14903130000	11.11942486000	10.33945340000
20.20864382000	-1.58231993800	1.01968050300	20.20864382000	11.11954961000	10.33938660000
20.26825633000	-1.59218672200	1.01713362500	20.26825633000	11.11977274000	10.33920702000
20.32786885000	-1.60992687200	1.02043116400	20.32786885000	11.11930529000	10.33933508000
20.38748137000	-1.59064468900	1.01827711800	20.38748137000	11.12096664000	10.33963443000
20.44709389000	-1.65700128500	1.02489368700	20.44709389000	11.12040244000	10.33951065000
20.50670641000	-1.78333715600	1.04045019900	20.50670641000	11.11891783000	10.33967678000
20.56631893000	-1.85412872500	1.03911097400	20.56631893000	11.11956641000	10.33963046000
20.62593145000	-1.89359929900	1.03707308800	20.62593145000	11.11955105000	10.33951445000
20.68554396000	-1.94460601900	1.04258492300	20.68554396000	11.12066587000	10.33973237000
20.74515648000	-1.94204383600	1.03450251000	20.74515648000	11.11950718000	10.33960584000
20.80476900000	-1.99199221400	1.03311050400	20.80476900000	11.12343239000	10.33911120000
20.86438152000	-2.06986900700	1.03930637700	20.86438152000	11.12218721000	10.33937122000
20.92399404000	-2.09575262500	1.04106954300	20.92399404000	11.12281211000	10.33922046000
20.98360656000	-2.12729869500	1.03922440100	20.98360656000	11.12268430000	10.33931490000
21.04321908000	-2.17804442500	1.04576991100	21.04321908000	11.12514108000	10.33895334000
21.10283159000	-2.24229771200	1.05121331700	21.10283159000	11.12369849000	10.33909771000
21.16244411000	-2.25283423500	1.05463402800	21.16244411000	11.12324519000	10.33924349000
21.22205663000	-2.26710116900	1.05083572500	21.22205663000	11.12538334000	10.33919935000
21.28166915000	-2.30252711300	1.04998693400	21.28166915000	11.12804394000	10.33896728000
21.34128167000	-2.36744672200	1.05971276400	21.34128167000	11.12568489000	10.33905351000
21.40089419000	-2.48434807600	1.07514174100	21.40089419000	11.12692768000	10.33897754000
21.46050671000	-2.52743616200	1.07358296800	21.46050671000	11.12810520000	10.33874669000
21.52011923000	-2.55931468000	1.07976892300	21.52011923000	11.13018410000	10.33864200000
21.57973174000	-2.57523593900	1.08087844600	21.57973174000	11.12962493000	10.33873144000
21.63934426000	-2.57679878100	1.07973623700	21.63934426000	11.13039175000	10.33855449000
21.69895678000	-2.55512088000	1.07919111700	21.69895678000	11.13361613000	10.33813717000
21.75856930000	-2.56275872300	1.08248969200	21.75856930000	11.13286606000	10.33790009000
21.81818182000	-2.68587596400	1.10349927300	21.81818182000	11.13547333000	10.34032558000
21.87779434000	-2.74831230500	1.10596849100	21.87779434000	11.13379676000	10.33761126000
21.93740686000	-2.75844791400	1.11371219200	21.93740686000	11.13114832000	10.33835493000
21.99701937000	-2.73901786900	1.10130703300	21.99701937000	11.13019883000	10.33825999000
22.05663189000	-2.75904408600	1.10898388400	22.05663189000	11.12865133000	10.33836059000
22.11624441000	-2.87923512000	1.11467003900	22.11624441000	11.13149866000	10.33820524000
22.17585693000	-3.00660823100	1.13413988300	22.17585693000	11.12963682000	10.33829036000
22.23546945000	-3.15543896800	1.16662734200	22.23546945000	11.12786882000	10.33870612000
22.29508197000	-3.14306872800	1.18125588700	22.29508197000	11.12745655000	10.33857907000
22.35469449000	-3.16480847200	1.17397411700	22.35469449000	11.12608916000	10.33846882000
22.41430700000	-3.18592765600	1.17644709400	22.41430700000	11.12507304000	10.33889215000
22.47391952000	-3.26289148100	1.19176721500	22.47391952000	11.12685875000	10.33871364000
22.53353204000	-3.33448679100	1.20986197600	22.53353204000	11.12574497000	10.33874150000
22.59314456000	-3.35176606500	1.21723362300	22.59314456000	11.12580058000	10.33844389000
22.65275708000	-3.36646439800	1.21233352600	22.65275708000	11.12685775000	10.33881215000
22.71236960000	-3.43426398400	1.22035991700	22.71236960000	11.12707858000	10.33830178000
22.77198212000	-3.46904122400	1.22013188800	22.77198212000	11.12843489000	10.33826407000
22.83159463000	-3.52641245900	1.22373069900	22.83159463000	11.12987138000	10.33751757000
22.89120715000	-3.60294154200	1.23402432300	22.89120715000	11.12863630000	10.33831174000
22.95081967000	-3.64538941600	1.23170683900	22.95081967000	11.12695084000	10.33794445000
