GMfend3BEST			GMext		
1.646429306000	39.668811990000	1.111219378000	1.646429306000	49.557431140000	14.108954850000
1.665138730000	39.509742780000	1.133535687000	1.665138730000	49.557764400000	14.109257860000
1.683848154000	39.327013800000	1.132962947000	1.683848154000	49.558094790000	14.109641660000
1.702557578000	39.068231760000	1.130839372000	1.702557578000	49.560566740000	14.102796090000
1.721267002000	39.002747460000	1.137402568000	1.721267002000	49.562228630000	14.101759310000
1.739976426000	38.869598920000	1.143388463000	1.739976426000	49.564045370000	14.102537070000
1.758685850000	38.720667300000	1.164808840000	1.758685850000	49.562061510000	14.101880990000
1.777395274000	38.581263060000	1.186228510000	1.777395274000	49.563958650000	14.097703830000
1.796104698000	38.448864980000	1.197576242000	1.796104698000	49.570460390000	14.095955390000
1.814814122000	38.388352330000	1.215609943000	1.814814122000	49.565796510000	14.098577440000
1.833523546000	38.246983370000	1.231118700000	1.833523546000	49.570095430000	14.097784530000
1.852232970000	38.116849750000	1.232853691000	1.852232970000	49.567967190000	14.095218160000
1.870942394000	37.953833140000	1.251585222000	1.870942394000	49.568854360000	14.092294040000
1.889651818000	37.795864870000	1.269409603000	1.889651818000	49.572151950000	14.092772890000
1.908361242000	37.716756080000	1.275929291000	1.908361242000	49.571595970000	14.093029560000
1.927070665000	37.540381030000	1.284634936000	1.927070665000	49.571399670000	14.090788330000
1.945780089000	37.375825220000	1.294213753000	1.945780089000	49.568894900000	14.092741070000
1.964489513000	37.237349620000	1.295108632000	1.964489513000	49.569737970000	14.094210130000
1.983198937000	37.080326930000	1.302207369000	1.983198937000	49.569660580000	14.094960110000
2.001908361000	37.000169240000	1.307438887000	2.001908361000	49.569865590000	14.095915380000
2.020617785000	36.881057790000	1.326001478000	2.020617785000	49.570283720000	14.093159950000
2.039327209000	36.745133370000	1.350091829000	2.039327209000	49.569645200000	14.097713830000
2.058036633000	36.613988010000	1.380125319000	2.058036633000	49.568541730000	14.099674820000
2.076746057000	36.497936240000	1.401861632000	2.076746057000	49.572593420000	14.102253590000
2.095455481000	36.385865660000	1.425208003000	2.095455481000	49.566658930000	14.102100820000
2.114164905000	36.326976220000	1.435264889000	2.114164905000	49.569333130000	14.103004100000
2.132874329000	36.237643640000	1.457291481000	2.132874329000	49.566174460000	14.104495330000
2.151583753000	36.135491370000	1.481336045000	2.151583753000	49.564959800000	14.106177010000
2.170293177000	35.981016400000	1.534844558000	2.170293177000	49.567082510000	14.105367870000
2.189002601000	35.930893510000	1.546763358000	2.189002601000	49.562710160000	14.102843340000
2.207712025000	35.854632740000	1.569215348000	2.207712025000	49.557173880000	14.101936280000
2.226421448000	35.791190800000	1.598052830000	2.226421448000	49.560189070000	14.106843490000
2.245130872000	35.725558020000	1.635227034000	2.245130872000	49.561241690000	14.106040880000
2.263840296000	35.698695300000	1.647007978000	2.263840296000	49.557117590000	14.107013210000
2.282549720000	35.609830110000	1.676195750000	2.282549720000	49.560028480000	14.107140320000
2.301259144000	35.517004280000	1.705662772000	2.301259144000	49.552981440000	14.105561760000
2.319968568000	35.403494360000	1.739137942000	2.319968568000	49.554690130000	14.110941250000
2.338677992000	35.302116140000	1.769045031000	2.338677992000	49.559370140000	14.111464470000
2.357387416000	35.183325430000	1.789738293000	2.357387416000	49.556790400000	14.110253920000
2.376096840000	35.128939430000	1.798198216000	2.376096840000	49.556912030000	14.111910370000
2.394806264000	35.007368440000	1.817136197000	2.394806264000	49.557790200000	14.110480660000
2.413515688000	34.887872680000	1.832023722000	2.413515688000	49.555454240000	14.106722640000
2.432225112000	34.763567360000	1.859761964000	2.432225112000	49.549369570000	14.106917900000
2.450934536000	34.644387490000	1.885531087000	2.450934536000	49.550485330000	14.105035300000
2.469643960000	34.588401100000	1.900098135000	2.469643960000	49.540764330000	14.105415020000
2.488353384000	34.450761660000	1.926599533000	2.488353384000	49.540447320000	14.103315290000
2.507062808000	34.334698510000	1.955813505000	2.507062808000	49.545296750000	14.102802580000
2.525772231000	34.201530560000	1.986365969000	2.525772231000	49.533953730000	14.105067960000
2.544481655000	34.086482160000	2.013093018000	2.544481655000	49.541150350000	14.101490560000
2.563191079000	34.016247790000	2.027919298000	2.563191079000	49.539785990000	14.103118720000
2.581900503000	33.907807230000	2.060451051000	2.581900503000	49.549204650000	14.101839830000
2.600609927000	33.810616680000	2.088637672000	2.600609927000	49.545359730000	14.100251320000
2.619319351000	33.742111490000	2.091433095000	2.619319351000	49.543695880000	14.102148540000
2.638028775000	33.672743880000	2.103517560000	2.638028775000	49.553102560000	14.096798050000
2.656738199000	33.597201470000	2.120530206000	2.656738199000	49.546271760000	14.102043570000
2.675447623000	33.569743790000	2.126391442000	2.675447623000	49.554634590000	14.101217700000
2.694157047000	33.491752460000	2.147858187000	2.694157047000	49.555437120000	14.102572360000
2.712866471000	33.437634150000	2.169646554000	2.712866471000	49.559538980000	14.105893030000
2.731575895000	33.407040230000	2.193840768000	2.731575895000	49.561769510000	14.105859780000
2.750285319000	33.393960630000	2.213976692000	2.750285319000	49.564092810000	14.107421810000
2.768994743000	33.334601720000	2.233887330000	2.768994743000	49.561168350000	14.106656500000
2.787704167000	33.254820350000	2.255353001000	2.787704167000	49.564026320000	14.105557700000
2.806413591000	33.154373240000	2.268965836000	2.806413591000	49.570666060000	14.107126550000
2.825123014000	33.023934000000	2.293145590000	2.825123014000	49.574141490000	14.105591970000
2.843832438000	32.952903670000	2.306105605000	2.843832438000	49.575663850000	14.108345820000
2.862541862000	32.755597350000	2.315749073000	2.862541862000	49.580547460000	14.107551020000
2.881251286000	32.589514250000	2.336250898000	2.881251286000	49.584205670000	14.105718100000
2.899960710000	32.394422980000	2.364901880000	2.899960710000	49.591638240000	14.102457710000
2.918670134000	32.220025180000	2.371562200000	2.918670134000	49.599284690000	14.103768220000
2.937379558000	31.996201320000	2.394007743000	2.937379558000	49.610417840000	14.097868960000
2.956088982000	31.908589690000	2.408284833000	2.956088982000	49.612101410000	14.100760570000
2.974798406000	31.774076450000	2.428177336000	2.974798406000	49.618411780000	14.102254940000
2.993507830000	31.623332710000	2.458036891000	2.993507830000	49.610787160000	14.105858440000
3.012217254000	31.522175640000	2.478525923000	3.012217254000	49.622753630000	14.105951670000
3.030926678000	31.453724810000	2.491271129000	3.030926678000	49.616335980000	14.108557950000
3.049636102000	31.413435170000	2.499482405000	3.049636102000	49.634875770000	14.104999280000
3.068345526000	31.370450940000	2.515000363000	3.068345526000	49.626780730000	14.107270850000
3.087054950000	31.339534740000	2.515298658000	3.087054950000	49.638043930000	14.106257490000
3.105764374000	31.310666120000	2.525228038000	3.105764374000	49.629236950000	14.109465780000
3.124473797000	31.227994050000	2.548681022000	3.124473797000	49.636579420000	14.110581270000
3.143183221000	31.154517800000	2.567893544000	3.143183221000	49.636008860000	14.111022860000
3.161892645000	31.128202790000	2.571109705000	3.161892645000	49.643033340000	14.112381760000
3.180602069000	31.009445300000	2.600752310000	3.180602069000	49.646263320000	14.110647160000
3.199311493000	30.888687580000	2.623657792000	3.199311493000	49.653842140000	14.111791060000
3.218020917000	30.757384400000	2.645769256000	3.218020917000	49.657080670000	14.114084900000
3.236730341000	30.616346550000	2.667231028000	3.236730341000	49.655660640000	14.117836990000
3.255439765000	30.548515930000	2.678387494000	3.255439765000	49.649346520000	14.121198030000
3.274149189000	30.387901080000	2.699860936000	3.274149189000	49.636987660000	14.128169610000
3.292858613000	30.179516080000	2.724341822000	3.292858613000	49.629491840000	14.133040280000
3.311568037000	30.027407310000	2.740076633000	3.311568037000	49.621200140000	14.136054830000
3.330277461000	29.873546990000	2.763850094000	3.330277461000	49.619873880000	14.141576530000
3.348986885000	29.722196140000	2.792519026000	3.348986885000	49.647415040000	14.142897510000
3.367696309000	29.643100210000	2.813055397000	3.367696309000	49.653285380000	14.148913820000
3.386405733000	29.543546210000	2.832898278000	3.386405733000	49.656952760000	14.155589120000
3.405115157000	29.438213200000	2.849342202000	3.405115157000	49.663556020000	14.160715470000
3.423824580000	29.400870700000	2.861122913000	3.423824580000	49.664586380000	14.163618170000
3.442534004000	29.376589170000	2.863835056000	3.442534004000	49.662441720000	14.166734960000
3.461243428000	29.280120420000	2.873230327000	3.461243428000	49.668062980000	14.167195840000
3.479952852000	29.190427100000	2.892592222000	3.479952852000	49.665517940000	14.170446130000
3.498662276000	29.081239480000	2.904303461000	3.498662276000	49.664646880000	14.173523560000
3.517371700000	28.911433940000	2.910376990000	3.517371700000	49.658546340000	14.179058420000
3.536081124000	28.754700820000	2.925794063000	3.536081124000	49.661969200000	14.179469640000
3.554790548000	28.666501590000	2.938150539000	3.554790548000	49.658220320000	14.181158340000
3.573499972000	28.462589280000	2.931408261000	3.573499972000	49.658805720000	14.187365090000
3.592209396000	28.271210560000	2.952145645000	3.592209396000	49.660781670000	14.187714460000
3.610918820000	27.878223490000	2.978196535000	3.610918820000	49.674225200000	14.198541320000
3.629628244000	27.810848410000	2.979600398000	3.629628244000	49.677312010000	14.199414250000
3.648337668000	27.618247990000	2.991740184000	3.648337668000	49.703342370000	14.217270050000
3.667047092000	27.447147150000	3.001936877000	3.667047092000	49.694959030000	14.232886880000
3.685756516000	27.293196590000	3.013751760000	3.685756516000	49.686636500000	14.242314300000
3.704465939000	27.137524550000	3.042464516000	3.704465939000	49.674707160000	14.247010280000
3.723175363000	27.072205890000	3.052397385000	3.723175363000	49.672252340000	14.249502090000
3.741884787000	26.925485110000	3.081062751000	3.741884787000	49.669834120000	14.252480610000
3.760594211000	26.773070780000	3.105085806000	3.760594211000	49.665039040000	14.256078790000
3.779303635000	26.624071490000	3.126889944000	3.779303635000	49.670691340000	14.264538310000
3.798013059000	26.507434740000	3.123674669000	3.798013059000	49.665629090000	14.288053130000
3.816722483000	26.445861600000	3.110332342000	3.816722483000	49.699078090000	14.291333120000
3.835431907000	26.279931240000	3.147252487000	3.835431907000	49.684819850000	14.310178270000
3.854141331000	26.098139020000	3.177631915000	3.854141331000	49.682120930000	14.320774400000
3.872850755000	25.956750590000	3.201453716000	3.872850755000	49.674871150000	14.328354830000
3.891560179000	25.886575400000	3.217396166000	3.891560179000	49.674484890000	14.331605530000
3.910269603000	25.855815700000	3.172969250000	3.910269603000	49.675940690000	14.332570710000
3.928979027000	25.774623810000	3.188442588000	3.928979027000	49.674796010000	14.334022600000
3.947688451000	25.709850920000	3.197562217000	3.947688451000	49.673512400000	14.337234580000
3.966397875000	25.639374300000	3.210381357000	3.966397875000	49.674365510000	14.341288410000
3.985107299000	25.602567580000	3.223089173000	3.985107299000	49.675197260000	14.342079290000
4.003816722000	25.525075000000	3.232630093000	4.003816722000	49.671533770000	14.352091370000
4.022526146000	25.410369760000	3.239817016000	4.022526146000	49.658592240000	14.359035390000
4.041235570000	25.284575970000	3.265214349000	4.041235570000	49.684007950000	14.375117380000
4.059944994000	25.255863740000	3.227490226000	4.059944994000	49.679832720000	14.384290490000
4.078654418000	25.199481340000	3.238862369000	4.078654418000	49.677342380000	14.389166390000
4.097363842000	25.101910030000	3.250614941000	4.097363842000	49.671380830000	14.397797440000
4.116073266000	25.026942120000	3.265257429000	4.116073266000	49.664148830000	14.400224400000
4.134782690000	24.973303460000	3.278199802000	4.134782690000	49.638522980000	14.410264580000
4.153492114000	24.937569990000	3.275581969000	4.153492114000	49.636780020000	14.411481060000
4.172201538000	24.897549960000	3.285021753000	4.172201538000	49.625732800000	14.413345090000
4.190910962000	24.879296270000	3.283461197000	4.190910962000	49.620273610000	14.415152780000
4.209620386000	24.813435840000	3.287638645000	4.209620386000	49.624059380000	14.413390610000
4.228329810000	24.839447490000	3.260684846000	4.228329810000	49.618922640000	14.413724070000
4.247039234000	24.812872950000	3.248228049000	4.247039234000	49.626382900000	14.412319140000
4.265748658000	24.802790140000	3.246542646000	4.265748658000	49.626098350000	14.412050130000
4.284458082000	24.761255520000	3.255366201000	4.284458082000	49.626635930000	14.413539450000
4.303167505000	24.729420020000	3.254948040000	4.303167505000	49.621805750000	14.415971900000
4.321876929000	24.712208050000	3.254255706000	4.321876929000	49.623027940000	14.415759990000
4.340586353000	24.705202160000	3.253414933000	4.340586353000	49.623404310000	14.418144660000
4.359295777000	24.707310730000	3.251660931000	4.359295777000	49.622980380000	14.418106000000
4.378005201000	24.672695410000	3.259128259000	4.378005201000	49.619459330000	14.420401570000
4.396714625000	24.634615830000	3.254623193000	4.396714625000	49.619223510000	14.420807710000
4.415424049000	24.584848640000	3.260184844000	4.415424049000	49.617752260000	14.419947940000
4.434133473000	24.552879450000	3.254513770000	4.434133473000	49.618568510000	14.419960020000
4.452842897000	24.600147520000	3.238532651000	4.452842897000	49.615038430000	14.422472580000
4.471552321000	24.591985340000	3.226971523000	4.471552321000	49.604365370000	14.423027110000
4.490261745000	24.592149860000	3.218498428000	4.490261745000	49.604860460000	14.422041430000
4.508971169000	24.579196220000	3.210397376000	4.508971169000	49.605328180000	14.421444510000
4.527680593000	24.563956720000	3.204143749000	4.527680593000	49.591782480000	14.421337610000
4.546390017000	24.549342060000	3.200474430000	4.546390017000	49.582085520000	14.423161330000
4.565099441000	24.541393290000	3.192137455000	4.565099441000	49.571157920000	14.425095440000
4.583808865000	24.557952340000	3.178739759000	4.583808865000	49.564335250000	14.425980990000
4.602518288000	24.634158170000	3.167621259000	4.602518288000	49.550586790000	14.425264640000
4.621227712000	24.717493110000	3.128081430000	4.621227712000	49.547556770000	14.425632810000
4.639937136000	24.743669730000	3.103056891000	4.639937136000	49.550377880000	14.423256610000
4.658646560000	24.763788470000	3.096313000000	4.658646560000	49.550106080000	14.424256220000
4.677355984000	24.771467280000	3.092757487000	4.677355984000	49.542668010000	14.424950180000
4.696065408000	24.816605460000	3.092695695000	4.696065408000	49.545052190000	14.425181430000
4.714774832000	24.880888150000	3.085877616000	4.714774832000	49.537259430000	14.427854650000
4.733484256000	24.918835310000	3.069257761000	4.733484256000	49.528087740000	14.428093120000
4.752193680000	24.941068000000	3.065183776000	4.752193680000	49.525634090000	14.430185700000
4.770903104000	24.985368540000	3.051960452000	4.770903104000	49.515274380000	14.427386630000
4.789612528000	25.004718930000	3.046988772000	4.789612528000	49.511264890000	14.427934840000
4.808321952000	25.002233720000	3.043461935000	4.808321952000	49.498552240000	14.431292000000
4.827031376000	24.995138620000	3.042682209000	4.827031376000	49.501943400000	14.429579580000
4.845740800000	25.005646360000	3.040290968000	4.845740800000	49.497905110000	14.430583980000
4.864450224000	25.004649870000	3.037414193000	4.864450224000	49.495181010000	14.431774390000
4.883159648000	25.029406670000	3.037469560000	4.883159648000	49.480222950000	14.441642830000
4.901869071000	25.022898980000	3.041848086000	4.901869071000	49.468624770000	14.449132890000
4.920578495000	24.979348530000	3.044585299000	4.920578495000	49.452040380000	14.465838090000
4.939287919000	24.868007220000	3.071066618000	4.939287919000	49.475795360000	14.503593430000
4.957997343000	24.845728840000	3.077699753000	4.957997343000	49.457113680000	14.514919350000
4.976706767000	24.778706240000	3.113387012000	4.976706767000	49.422731190000	14.545517770000
4.995416191000	24.750008210000	3.115880726000	4.995416191000	49.411461220000	14.555367270000
5.014125615000	24.622885380000	3.163415845000	5.014125615000	49.405653450000	14.565599710000
5.032835039000	24.589337840000	3.155903856000	5.032835039000	49.415902990000	14.564169470000
5.051544463000	24.556158360000	3.149141272000	5.051544463000	49.424284590000	14.556485700000
5.070253887000	24.547959020000	3.144346947000	5.070253887000	49.425496690000	14.545542300000
5.088963311000	24.559011370000	3.142688008000	5.088963311000	49.431618820000	14.538166460000
5.107672735000	24.565302900000	3.140315659000	5.107672735000	49.445045750000	14.526416230000
5.126382159000	24.545773570000	3.140070578000	5.126382159000	49.443171430000	14.526624250000
5.145091583000	24.535547090000	3.141652350000	5.145091583000	49.439076550000	14.530016330000
5.163801007000	24.531455360000	3.142016380000	5.163801007000	49.435256380000	14.533681480000
5.182510431000	24.540131150000	3.141780477000	5.182510431000	49.435193010000	14.534885700000
5.201219854000	24.541046830000	3.141621857000	5.201219854000	49.434778800000	14.536229120000
5.219929278000	24.542566380000	3.146704568000	5.219929278000	49.434242700000	14.539905770000
5.238638702000	24.559824230000	3.150293645000	5.238638702000	49.432488070000	14.547104760000
5.257348126000	24.554041780000	3.143862144000	5.257348126000	49.427100720000	14.559736500000
5.276057550000	24.562272660000	3.144467899000	5.276057550000	49.423714490000	14.563894190000
5.294766974000	24.591079080000	3.153432742000	5.294766974000	49.419994260000	14.568067280000
5.313476398000	24.593119040000	3.190131791000	5.313476398000	49.422104440000	14.560523370000
5.332185822000	24.730325280000	3.165974214000	5.332185822000	49.423799060000	14.559428470000
5.350895246000	24.885133150000	3.137154596000	5.350895246000	49.415167880000	14.565388280000
5.369604670000	25.187784140000	3.094479307000	5.369604670000	49.412069970000	14.564501450000
5.388314094000	25.342129990000	3.067847855000	5.388314094000	49.409749820000	14.552370410000
5.407023518000	25.842315900000	3.003169638000	5.407023518000	49.418574310000	14.531193210000
5.425732942000	26.690800060000	2.843611158000	5.425732942000	49.387228010000	14.489988830000
5.444442366000	27.409185980000	2.754089358000	5.444442366000	49.394277130000	14.468105470000
5.463151790000	28.132822200000	2.676194646000	5.463151790000	49.402381220000	14.451226090000
5.481861213000	28.788034280000	2.674899394000	5.481861213000	49.417487300000	14.435319380000
5.500570637000	31.453501140000	2.464748907000	5.500570637000	49.431392690000	14.380230650000
			5.519280061000	49.445941650000	14.296813440000
			5.537989485000	49.449767830000	14.280037440000
			5.556698909000	49.468736860000	14.330118990000
			5.575408333000	49.458889630000	14.353699440000
			5.594117757000	49.455772380000	14.357920500000
			5.612827181000	49.437369720000	14.343057280000
			5.631536605000	49.455578260000	14.313961800000
			5.650246029000	49.445081340000	14.308809250000
			5.668955453000	49.430888340000	14.305037960000
			5.687664877000	49.434236440000	14.298182470000
			5.706374301000	49.429117080000	14.299683030000
			5.725083725000	49.423907990000	14.296910570000
			5.743793149000	49.429903450000	14.290477470000
			5.762502573000	49.426041330000	14.294185110000
			5.781211996000	49.424649100000	14.291131700000
			5.799921420000	49.423376170000	14.293216850000
			5.818630844000	49.427482460000	14.287783660000
			5.837340268000	49.423402630000	14.291527390000
			5.856049692000	49.424989900000	14.291721740000
			5.874759116000	49.429027260000	14.290170020000
			5.893468540000	49.427344130000	14.288578990000
			5.912177964000	49.429829770000	14.289186490000
			5.930887388000	49.430971050000	14.284737670000
			5.949596812000	49.428583870000	14.285080560000
			5.968306236000	49.427710150000	14.280814680000
			5.987015660000	49.426505080000	14.277424590000
			6.005725084000	49.431158130000	14.279277270000
			6.024434508000	49.422338030000	14.276849280000
			6.043143932000	49.427339260000	14.276345880000
			6.061853356000	49.426698460000	14.278468340000
			6.080562779000	49.424670910000	14.277669240000
			6.099272203000	49.426518730000	14.279084160000
			6.117981627000	49.424550050000	14.280386650000
			6.136691051000	49.427181710000	14.281957940000
			6.155400475000	49.428652640000	14.282457940000
			6.174109899000	49.424757460000	14.281525600000
			6.192819323000	49.427625910000	14.282401670000
			6.211528747000	49.426285350000	14.281299090000
			6.230238171000	49.419837810000	14.286129160000
			6.248947595000	49.426716660000	14.281676550000
			6.267657019000	49.427113900000	14.282571800000
			6.286366443000	49.425000400000	14.284621410000
			6.305075867000	49.426103730000	14.284801350000
			6.323785291000	49.425913500000	14.284797850000
			6.342494715000	49.425718970000	14.285988390000
			6.361204139000	49.422581090000	14.289356170000
			6.379913562000	49.431754850000	14.287086640000
			6.398622986000	49.432759040000	14.287319540000
			6.417332410000	49.431903860000	14.286580290000
			6.436041834000	49.433367480000	14.287306240000
			6.454751258000	49.433745600000	14.287907840000
			6.473460682000	49.435153870000	14.288464420000
			6.492170106000	49.433849780000	14.291208940000
			6.510879530000	49.431249480000	14.291397330000
			6.529588954000	49.434689530000	14.291214890000
			6.548298378000	49.433837270000	14.292888430000
			6.567007802000	49.432599280000	14.294473310000
			6.585717226000	49.426841590000	14.296208570000
			6.604426650000	49.421409790000	14.298612260000
			6.623136074000	49.423105970000	14.297440740000
			6.641845498000	49.419636340000	14.298582680000
			6.660554922000	49.421992850000	14.298652990000
			6.679264345000	49.418806910000	14.300435960000
			6.697973769000	49.422600020000	14.299971890000
			6.716683193000	49.415320990000	14.301588900000
			6.735392617000	49.417745640000	14.302333740000
			6.754102041000	49.407162380000	14.307998250000
			6.772811465000	49.406416520000	14.309541860000
