SOLfas5MM_USED			SOLext		
3.090005686000	0.887218941900	7.715208426000	3.090005686000	24.313492820000	10.796230710000
3.114725731000	0.825173682600	7.708298962000	3.114725731000	24.314796090000	10.782492250000
3.139445777000	0.809854365000	7.709042328000	3.139445777000	24.308892260000	10.773104050000
3.164165822000	0.725760529800	7.705053398000	3.164165822000	24.304754110000	10.771673560000
3.188885868000	0.690819215900	7.701907425000	3.188885868000	24.305845380000	10.766663990000
3.213605913000	0.681181492400	7.699485653000	3.213605913000	24.304112350000	10.759909600000
3.238325959000	0.677638694100	7.699131332000	3.238325959000	24.303543600000	10.753409620000
3.263046004000	0.614171459200	7.696589999000	3.263046004000	24.302831970000	10.736297120000
3.287766049000	0.584286145100	7.699671168000	3.287766049000	24.302162610000	10.738540450000
3.312486095000	0.553241625600	7.697670283000	3.312486095000	24.308714930000	10.719337140000
3.337206140000	0.522403303900	7.700734579000	3.337206140000	24.308215650000	10.709077370000
3.361926186000	0.494558288600	7.703126703000	3.361926186000	24.307602440000	10.702967380000
3.386646231000	0.492672448300	7.702062836000	3.386646231000	24.305575330000	10.699939320000
3.411366277000	0.433148214300	7.699620393000	3.411366277000	24.306801090000	10.689121260000
3.436086322000	0.379865046900	7.697763300000	3.436086322000	24.306427290000	10.683875860000
3.460806368000	0.363037774300	7.697989219000	3.460806368000	24.305344900000	10.678541350000
3.485526413000	0.318838088300	7.695428641000	3.485526413000	24.301646000000	10.667335150000
3.510246459000	0.255610072900	7.689931486000	3.510246459000	24.306343640000	10.657164130000
3.534966504000	0.211063747600	7.693289629000	3.534966504000	24.307111480000	10.641573170000
3.559686550000	0.200577072700	7.691866025000	3.559686550000	24.297444120000	10.620083960000
3.584406595000	0.210284496800	7.693246136000	3.584406595000	24.295706290000	10.618498870000
3.609126641000	0.209599288000	7.684344818000	3.609126641000	24.294918860000	10.617779710000
3.633846686000	0.234966424700	7.677682988000	3.633846686000	24.295827090000	10.618414940000
3.658566732000	0.238505123500	7.680532288000	3.658566732000	24.294152840000	10.616312360000
3.683286777000	0.236508408600	7.684999375000	3.683286777000	24.294286270000	10.612370890000
3.708006823000	0.230260591000	7.685085763000	3.708006823000	24.292348840000	10.603063670000
3.732726868000	0.111968593200	7.672979808000	3.732726868000	24.287450840000	10.589543650000
3.757446914000	0.077875058140	7.683370010000	3.757446914000	24.290638120000	10.566769210000
3.782166959000	0.081024746900	7.682777965000	3.782166959000	24.285090050000	10.554943930000
3.806887005000	0.057050115470	7.683851305000	3.806887005000	24.286267470000	10.554902230000
3.831607050000	0.055835036360	7.686740259000	3.831607050000	24.287261240000	10.551359150000
3.856327096000	0.056121135920	7.689033141000	3.856327096000	24.287835510000	10.548586950000
3.881047141000	0.023119643150	7.687694460000	3.881047141000	24.288126410000	10.546529280000
3.905767187000	0.008121114177	7.685242064000	3.905767187000	24.292080560000	10.541711880000
3.930487232000	0.065310914490	7.679256199000	3.930487232000	24.293281880000	10.542105890000
3.955207278000	0.103069434400	7.673811302000	3.955207278000	24.292694610000	10.546697910000
3.979927323000	0.111143518600	7.674345461000	3.979927323000	24.293100450000	10.547994670000
4.004647369000	0.102000869100	7.681015922000	4.004647369000	24.294654380000	10.550338070000
4.029367414000	0.104395267800	7.679896329000	4.029367414000	24.295535460000	10.553702230000
4.054087460000	0.151175354700	7.662914980000	4.054087460000	24.297423830000	10.567718910000
4.078807505000	0.167472239100	7.656039364000	4.078807505000	24.297923790000	10.567656400000
4.103527550000	0.184397482600	7.648977561000	4.103527550000	24.298243850000	10.567230000000
4.128247596000	0.188441204600	7.644429407000	4.128247596000	24.299549780000	10.573602630000
4.152967641000	0.264358288300	7.637476017000	4.152967641000	24.292481210000	10.598712910000
4.177687687000	0.342809259100	7.631945440000	4.177687687000	24.287424740000	10.611310730000
4.202407732000	0.352973052300	7.629106484000	4.202407732000	24.290062930000	10.615988530000
4.227127778000	0.352485986400	7.629117916000	4.227127778000	24.291100940000	10.617032060000
4.251847823000	0.282458582700	7.624869302000	4.251847823000	24.292527430000	10.626969610000
4.276567869000	0.266441856700	7.623184933000	4.276567869000	24.291387150000	10.627911000000
4.301287914000	0.323038978700	7.622478703000	4.301287914000	24.288262650000	10.624403220000
4.326007960000	0.383445023700	7.623974492000	4.326007960000	24.290784200000	10.623079270000
4.350728005000	0.407424623900	7.625174482000	4.350728005000	24.293055140000	10.626614350000
4.375448051000	0.393230214100	7.623996464000	4.375448051000	24.293153440000	10.630709360000
4.400168096000	0.285308006400	7.621529754000	4.400168096000	24.290725860000	10.628871320000
4.424888142000	0.280995470200	7.620145489000	4.424888142000	24.291517440000	10.621818490000
4.449608187000	0.292879271500	7.619316234000	4.449608187000	24.290237920000	10.618968560000
4.474328233000	0.253686682300	7.617490458000	4.474328233000	24.286983920000	10.624555500000
4.499048278000	0.194774999700	7.617781213000	4.499048278000	24.284338040000	10.626009200000
4.523768324000	0.140375829300	7.619556596000	4.523768324000	24.277530620000	10.620628780000
4.548488369000	0.185502004900	7.620974307000	4.548488369000	24.278145650000	10.619046600000
4.573208415000	0.202562268500	7.620776503000	4.573208415000	24.279592070000	10.625165400000
4.597928460000	0.201150666800	7.622450604000	4.597928460000	24.278471760000	10.632657750000
4.622648506000	0.260796031500	7.624399786000	4.622648506000	24.276991140000	10.628510780000
4.647368551000	0.388748637800	7.623450367000	4.647368551000	24.277538200000	10.633644510000
4.672088597000	0.430246698700	7.623928036000	4.672088597000	24.276421330000	10.646276510000
4.696808642000	0.419265107400	7.627528247000	4.696808642000	24.276124320000	10.672850960000
4.721528688000	0.444664824100	7.625105132000	4.721528688000	24.276660700000	10.671714700000
4.746248733000	0.514180624000	7.621776659000	4.746248733000	24.275963100000	10.676947190000
4.770968779000	0.559503999800	7.621728082000	4.770968779000	24.282855150000	10.692882700000
4.795688824000	0.548414027600	7.622898198000	4.795688824000	24.280984640000	10.695581340000
4.820408870000	0.517943145300	7.626692537000	4.820408870000	24.282905890000	10.693806020000
4.845128915000	0.494266495500	7.626746672000	4.845128915000	24.282600780000	10.687898080000
4.869848961000	0.521069266600	7.625889732000	4.869848961000	24.285950270000	10.692144360000
4.894569006000	0.523838647300	7.626321040000	4.894569006000	24.282253020000	10.701408360000
4.919289051000	0.502671727200	7.629191135000	4.919289051000	24.281905030000	10.705100400000
4.944009097000	0.492195839100	7.630088054000	4.944009097000	24.279162320000	10.688043200000
4.968729142000	0.528671708400	7.628796005000	4.968729142000	24.280732320000	10.687855800000
4.993449188000	0.664154098800	7.625643204000	4.993449188000	24.278745410000	10.708351390000
5.018169233000	0.699868079100	7.616902924000	5.018169233000	24.280247410000	10.703736580000
5.042889279000	0.781111341500	7.618625573000	5.042889279000	24.276553470000	10.707477420000
5.067609324000	0.949582514000	7.619320419000	5.067609324000	24.272636490000	10.748110570000
5.092329370000	1.013116128000	7.594611766000	5.092329370000	24.270766280000	10.763824260000
5.117049415000	1.098609204000	7.583212074000	5.117049415000	24.281643350000	10.767908490000
5.141769461000	1.129419904000	7.569917563000	5.141769461000	24.281030540000	10.771560340000
5.166489506000	0.997903481300	7.569819226000	5.166489506000	24.271461810000	10.778464560000
5.191209552000	1.122678313000	7.560543286000	5.191209552000	24.280012850000	10.776517080000
5.215929597000	1.337409684000	7.546664655000	5.215929597000	24.278336290000	10.791011790000
5.240649643000	1.324035565000	7.545587219000	5.240649643000	24.281689520000	10.772027470000
5.265369688000	1.090288961000	7.559689446000	5.265369688000	24.278325090000	10.772911080000
5.290089734000	1.106217819000	7.558520823000	5.290089734000	24.276378230000	10.762282100000
5.314809779000	1.390172071000	7.546310566000	5.314809779000	24.288765260000	10.774700450000
5.339529825000	1.258609143000	7.552296670000	5.339529825000	24.281840120000	10.777889210000
5.364249870000	1.158451204000	7.554295934000	5.364249870000	24.280931070000	10.769743180000
5.388969916000	1.009999991000	7.562157557000	5.388969916000	24.281107770000	10.764703010000
5.413689961000	1.066242547000	7.562918045000	5.413689961000	24.280592420000	10.763798920000
5.438410007000	1.117840815000	7.560852078000	5.438410007000	24.285716800000	10.771901100000
5.463130052000	1.013450715000	7.563797150000	5.463130052000	24.286392530000	10.770225910000
5.487850098000	0.898401515400	7.573299656000	5.487850098000	24.280295380000	10.761270980000
5.512570143000	0.894444217900	7.578389255000	5.512570143000	24.286702850000	10.752568440000
5.537290189000	0.928460646900	7.570859347000	5.537290189000	24.287032370000	10.755602890000
5.562010234000	0.873277276100	7.573174704000	5.562010234000	24.283504490000	10.761668680000
5.586730280000	0.785721225000	7.582095245000	5.586730280000	24.282383090000	10.762084650000
5.611450325000	0.798021850000	7.579258921000	5.611450325000	24.283417170000	10.762999700000
5.636170371000	0.895830335700	7.566738092000	5.636170371000	24.285825240000	10.765123920000
5.660890416000	0.920146117200	7.560092785000	5.660890416000	24.288365090000	10.772193470000
5.685610462000	0.882243114000	7.562725243000	5.685610462000	24.288835880000	10.772780110000
5.710330507000	0.935977787700	7.557577850000	5.710330507000	24.292029910000	10.767262680000
5.735050552000	1.074750647000	7.550586897000	5.735050552000	24.294007620000	10.774239100000
5.759770598000	1.049398244000	7.552911156000	5.759770598000	24.294341160000	10.777435120000
5.784490643000	0.910886529900	7.558900037000	5.784490643000	24.292432150000	10.774741070000
5.809210689000	0.901929262300	7.560534805000	5.809210689000	24.289896160000	10.771223500000
5.833930734000	0.924255153600	7.557787342000	5.833930734000	24.293058580000	10.774200610000
5.858650780000	0.921621512900	7.558349491000	5.858650780000	24.294153310000	10.782240780000
5.883370825000	0.902755774600	7.559933206000	5.883370825000	24.294579810000	10.777405740000
5.908090871000	0.774022124200	7.566892081000	5.908090871000	24.292225880000	10.770749750000
5.932810916000	0.657379846200	7.569036852000	5.932810916000	24.287270310000	10.763832880000
5.957530962000	0.733461703000	7.569075867000	5.957530962000	24.292167710000	10.767627890000
5.982251007000	0.725695566900	7.567160038000	5.982251007000	24.291326780000	10.770379220000
6.006971053000	0.533351285800	7.572314566000	6.006971053000	24.289701620000	10.760922800000
6.031691098000	0.512903626900	7.572801132000	6.031691098000	24.287621680000	10.761517710000
6.056411144000	0.540888675000	7.569673842000	6.056411144000	24.284461700000	10.765811210000
6.081131189000	0.530446543100	7.565390094000	6.081131189000	24.290000690000	10.765708700000
6.105851235000	0.519685086200	7.569124543000	6.105851235000	24.290350930000	10.760479160000
6.130571280000	0.632204974500	7.562507189000	6.130571280000	24.282737000000	10.771806290000
6.155291326000	0.673722531400	7.563606126000	6.155291326000	24.290866160000	10.768719710000
6.180011371000	0.590463912600	7.558539770000	6.180011371000	24.285272540000	10.773938280000
6.204731417000	0.657468688800	7.559148556000	6.204731417000	24.286120520000	10.781077680000
6.229451462000	0.841762712500	7.556217512000	6.229451462000	24.292801100000	10.775736670000
6.254171508000	0.535915512700	7.556820029000	6.254171508000	24.285770090000	10.812601890000
6.278891553000	0.704376176100	7.559116003000	6.278891553000	24.288987370000	10.801692600000
6.303611599000	0.865454494600	7.556714304000	6.303611599000	24.290910100000	10.791166520000
6.328331644000	0.745411174000	7.557642303000	6.328331644000	24.288748430000	10.820599630000
6.353051690000	0.459634171600	7.555406525000	6.353051690000	24.285586610000	10.840658690000
6.377771735000	0.598498701400	7.557842984000	6.377771735000	24.292709630000	10.836624020000
6.402491781000	0.877635542900	7.552631829000	6.402491781000	24.285737630000	10.861085850000
6.427211826000	0.783633491500	7.552677206000	6.427211826000	24.283784810000	10.865859370000
6.451931872000	0.629373024000	7.552556182000	6.451931872000	24.287947390000	10.876556000000
6.476651917000	0.824589331900	7.552473599000	6.476651917000	24.287727740000	10.864860180000
6.501371963000	1.030347166000	7.537420830000	6.501371963000	24.292547560000	10.891656180000
6.526092008000	0.886382311500	7.547588003000	6.526092008000	24.294881340000	10.907290930000
6.550812053000	0.880564313600	7.549766897000	6.550812053000	24.292656460000	10.901126830000
6.575532099000	1.170212752000	7.533486898000	6.575532099000	24.298311250000	10.906800590000
6.600252144000	1.306195937000	7.526857541000	6.600252144000	24.303625230000	10.917471360000
6.624972190000	1.107799462000	7.538497131000	6.624972190000	24.297108190000	10.917516460000
6.649692235000	0.896830905400	7.549084015000	6.649692235000	24.294125220000	10.914072030000
6.674412281000	0.953210142100	7.554817323000	6.674412281000	24.295172060000	10.913787110000
6.699132326000	1.167167750000	7.549046070000	6.699132326000	24.298541920000	10.907632180000
6.723852372000	1.030645840000	7.554974694000	6.723852372000	24.299156200000	10.897676700000
6.748572417000	0.939014369600	7.556409190000	6.748572417000	24.299451960000	10.916696280000
6.773292463000	1.228730113000	7.546981355000	6.773292463000	24.305694350000	10.935359740000
6.798012508000	1.777587103000	7.546666628000	6.798012508000	24.317132470000	11.026139900000
6.822732554000	2.227671557000	7.547337834000	6.822732554000	24.329560210000	11.040968410000
6.847452599000	2.212662485000	7.531814515000	6.847452599000	24.312156650000	11.031948000000
6.872172645000	2.073501776000	7.539484733000	6.872172645000	24.309344890000	11.018781830000
6.896892690000	1.853090499000	7.545666067000	6.896892690000	24.320272270000	11.051286410000
6.921612736000	1.942153787000	7.545766461000	6.921612736000	24.319051850000	11.055500360000
6.946332781000	2.099558534000	7.540027317000	6.946332781000	24.313588600000	11.056269210000
6.971052827000	2.197001892000	7.488541057000	6.971052827000	24.325537010000	10.985973670000
