GMfasMMM1			GMextMMM		
t	x	y	t	x	y
19.73174367000	7.66063471500	1.30055216200	19.73174367000	4.60132496200	13.60448774000
19.79135618000	7.54702918100	1.34760685600	19.79135618000	4.60063989600	13.60451872000
19.85096870000	7.47614055900	1.34476383100	19.85096870000	4.60067743600	13.60476832000
			19.91058122000	4.59771053100	13.60489261000
			19.97019374000	4.59582876800	13.60523419000
			20.02980626000	4.59055121000	13.60585825000
			20.08941878000	4.59197798800	13.60552922000
			20.14903130000	4.59546366000	13.60504461000
			20.20864382000	4.59360525000	13.60562214000
			20.26825633000	4.59173044700	13.60571346000
			20.32786885000	4.58772149900	13.60638437000
			20.38748137000	4.56903425300	13.60744466000
			20.44709389000	4.55867271900	13.60716064000
			20.50670641000	4.51307916200	13.60865862000
			20.56631893000	4.52327232400	13.60385492000
			20.62593145000	4.52889575300	13.60198840000
			20.68554396000	4.52584541700	13.60213757000
			20.74515648000	4.52518055000	13.60209775000
			20.80476900000	4.53575755300	13.60048978000
			20.86438152000	4.54280523500	13.60066803000
			20.92399404000	4.54149539300	13.59588114000
			20.98360656000	4.53582301400	13.59636909000
			21.04321908000	4.52011397600	13.59875661000
			21.10283159000	4.51759484400	13.60103915000
			21.16244411000	4.52325077700	13.60030654000
			21.22205663000	4.51937054000	13.60351817000
			21.28166915000	4.52030976500	13.60263535000
			21.34128167000	4.51785183700	13.60503689000
			21.40089419000	4.52207915700	13.60532393000
			21.46050671000	4.52284810400	13.60512187000
			21.52011923000	4.52435332500	13.60540669000
			21.57973174000	4.52281954900	13.60666440000
			21.63934426000	4.52299397100	13.60755986000
			21.69895678000	4.51938547200	13.60835136000
			21.75856930000	4.52211007700	13.60780992000
			21.81818182000	4.51966343200	13.60902824000
			21.87779434000	4.52110084600	13.60842932000
			21.93740686000	4.52232068000	13.60869432000
			21.99701937000	4.51874791400	13.60972688000
			22.05663189000	4.52130778000	13.60938811000
			22.11624441000	4.52363176000	13.60894593000
			22.17585693000	4.52083804400	13.60993116000
			22.23546945000	4.52321273800	13.60998076000
			22.29508197000	4.52369650400	13.60975775000
			22.35469449000	4.52371879400	13.60959586000
			22.41430700000	4.52682397100	13.60942307000
			22.47391952000	4.52604779400	13.60976411000
			22.53353204000	4.52634118400	13.61008932000
			22.59314456000	4.52651407200	13.61028839000
			22.65275708000	4.52745002600	13.61042856000
			22.71236960000	4.52722078000	13.61062469000
			22.77198212000	4.52387536600	13.61105139000
			22.83159463000	4.50996786000	13.61289536000
			22.89120715000	4.49411555600	13.61649639000
