CALins2BEST_redoneMM			CALext		
2.423752777000	16.636233250000	6.924992159000	2.423752777000	-13.815825670000	13.973006760000
2.442114541000	16.634816060000	6.931436299000	2.442114541000	-13.811862280000	13.975527580000
2.460476304000	16.630008530000	6.939922268000	2.460476304000	-13.805093290000	13.978060810000
2.478838068000	16.624568720000	6.955607501000	2.478838068000	-13.801844490000	13.976179180000
2.497199831000	16.635636550000	6.986035749000	2.497199831000	-13.800311560000	13.978500210000
2.515561595000	16.624849020000	6.999622362000	2.515561595000	-13.797801900000	13.980363800000
2.533923358000	16.614555030000	7.009180098000	2.533923358000	-13.793922750000	13.982926870000
2.552285121000	16.604176340000	7.013816217000	2.552285121000	-13.792448090000	13.982325330000
2.570646885000	16.589336660000	7.021187578000	2.570646885000	-13.789927350000	13.984562680000
2.589008648000	16.555378620000	7.035263989000	2.589008648000	-13.787145730000	13.985615840000
2.607370412000	16.521672960000	7.042756215000	2.607370412000	-13.787440870000	13.985111300000
2.625732175000	16.562102980000	7.057951624000	2.625732175000	-13.781097210000	13.987734950000
2.644093939000	16.534403700000	7.066839890000	2.644093939000	-13.785588370000	13.987249580000
2.662455702000	16.508110390000	7.073909473000	2.662455702000	-13.782526010000	13.985201760000
2.680817466000	16.500486090000	7.077081662000	2.680817466000	-13.782859850000	13.986629430000
2.699179229000	16.487499840000	7.090005517000	2.699179229000	-13.782445300000	13.986998170000
2.717540993000	16.474977790000	7.108805835000	2.717540993000	-13.782724050000	13.986407230000
2.735902756000	16.487406030000	7.125709342000	2.735902756000	-13.781864540000	13.987735930000
2.754264520000	16.476362830000	7.139118927000	2.754264520000	-13.785796350000	13.989556440000
2.772626283000	16.433142650000	7.149283447000	2.772626283000	-13.787385110000	13.989894420000
2.790988046000	16.403771710000	7.158172787000	2.790988046000	-13.786240960000	13.990437800000
2.809349810000	16.374317460000	7.166357019000	2.809349810000	-13.785244030000	13.988713970000
2.827711573000	16.292374130000	7.180552218000	2.827711573000	-13.784960470000	13.989197400000
2.846073337000	16.258204830000	7.183473986000	2.846073337000	-13.788863700000	13.988755090000
2.864435100000	16.299057720000	7.191572911000	2.864435100000	-13.787155950000	13.989049770000
2.882796864000	16.277702490000	7.210718342000	2.882796864000	-13.786578810000	13.988921540000
2.901158627000	16.248506980000	7.219252612000	2.901158627000	-13.786325300000	13.989538240000
2.919520391000	16.237403240000	7.218281607000	2.919520391000	-13.787462490000	13.989159800000
2.937882154000	16.184839410000	7.223234098000	2.937882154000	-13.786170860000	13.990074770000
2.956243918000	16.184387680000	7.228838703000	2.956243918000	-13.786381750000	13.989874260000
2.974605681000	16.173379940000	7.234754119000	2.974605681000	-13.787985280000	13.989196660000
2.992967445000	16.170526690000	7.231088320000	2.992967445000	-13.788044770000	13.989332580000
3.011329208000	16.133426170000	7.230216033000	3.011329208000	-13.791933080000	13.989358960000
3.029690972000	16.137359110000	7.232265688000	3.029690972000	-13.786417080000	13.989222510000
3.048052735000	16.139640340000	7.235392971000	3.048052735000	-13.790163820000	13.988031680000
3.066414498000	16.135650100000	7.232857496000	3.066414498000	-13.787183960000	13.988632120000
3.084776262000	16.137343250000	7.229971276000	3.084776262000	-13.786629040000	13.988576320000
3.103138025000	16.137703430000	7.234374508000	3.103138025000	-13.788253040000	13.989012310000
3.121499789000	16.120015860000	7.238030279000	3.121499789000	-13.787086490000	13.988519910000
3.139861552000	16.118861590000	7.236903503000	3.139861552000	-13.788576900000	13.988324970000
3.158223316000	16.118119930000	7.236524265000	3.158223316000	-13.784315790000	13.988789200000
3.176585079000	16.102753800000	7.240820247000	3.176585079000	-13.791729090000	13.988661620000
3.194946843000	16.052809650000	7.242756864000	3.194946843000	-13.789482820000	13.988989220000
3.213308606000	16.014361820000	7.240397864000	3.213308606000	-13.791321280000	13.988352120000
3.231670370000	15.982754420000	7.242320353000	3.231670370000	-13.790112290000	13.988242550000
3.250032133000	15.956884760000	7.250896669000	3.250032133000	-13.789128410000	13.988673370000
3.268393897000	15.924484450000	7.249599774000	3.268393897000	-13.793059970000	13.987464280000
3.286755660000	15.884155160000	7.245316466000	3.286755660000	-13.792601010000	13.987256890000
3.305117423000	15.876472610000	7.240717746000	3.305117423000	-13.790876690000	13.987283730000
3.323479187000	15.864015370000	7.235880284000	3.323479187000	-13.793655140000	13.987434970000
3.341840950000	15.861065600000	7.235004208000	3.341840950000	-13.790346400000	13.988228040000
3.360202714000	15.856985160000	7.232138747000	3.360202714000	-13.788533930000	13.988313220000
3.378564477000	15.857361060000	7.232053500000	3.378564477000	-13.791334200000	13.988844590000
3.396926241000	15.864964500000	7.228213903000	3.396926241000	-13.792393040000	13.989435480000
3.415288004000	15.858590890000	7.229246352000	3.415288004000	-13.790567510000	13.989399800000
3.433649768000	15.844824610000	7.230038706000	3.433649768000	-13.790731110000	13.989185090000
3.452011531000	15.838882430000	7.232085348000	3.452011531000	-13.791714840000	13.989367010000
3.470373295000	15.826978790000	7.234862544000	3.470373295000	-13.791405360000	13.989597950000
3.488735058000	15.830393200000	7.232347391000	3.488735058000	-13.791027030000	13.990680990000
3.507096822000	15.840010540000	7.227966185000	3.507096822000	-13.790085580000	13.989169730000
3.525458585000	15.834746630000	7.227969529000	3.525458585000	-13.792545070000	13.989525060000
3.543820349000	15.826073380000	7.230639027000	3.543820349000	-13.790224440000	13.989284170000
3.562182112000	15.825160730000	7.230616496000	3.562182112000	-13.789590440000	13.989337350000
3.580543875000	15.822501080000	7.228782183000	3.580543875000	-13.791780860000	13.989426690000
3.598905639000	15.815811240000	7.229126744000	3.598905639000	-13.789604410000	13.989449470000
3.617267402000	15.796177820000	7.235193470000	3.617267402000	-13.792047760000	13.988749290000
3.635629166000	15.805978230000	7.236595095000	3.635629166000	-13.795434460000	13.988995540000
3.653990929000	15.813091430000	7.230855224000	3.653990929000	-13.790745440000	13.988770170000
3.672352693000	15.801430830000	7.227074435000	3.672352693000	-13.791055310000	13.988621440000
3.690714456000	15.802948650000	7.225849573000	3.690714456000	-13.793052200000	13.987941720000
3.709076220000	15.801887600000	7.228208299000	3.709076220000	-13.794137140000	13.988957170000
3.727437983000	15.778772780000	7.229593134000	3.727437983000	-13.792458880000	13.988097100000
3.745799747000	15.711973610000	7.229167026000	3.745799747000	-13.794480810000	13.989033970000
3.764161510000	15.692688870000	7.229560883000	3.764161510000	-13.795070370000	13.989211700000
3.782523274000	15.690803700000	7.228215185000	3.782523274000	-13.795275210000	13.987770790000
3.800885037000	15.684204610000	7.228077931000	3.800885037000	-13.795264830000	13.987995440000
3.819246800000	15.687916100000	7.226270373000	3.819246800000	-13.796512130000	13.987620260000
3.837608564000	15.701302940000	7.222406174000	3.837608564000	-13.794446990000	13.987165980000
3.855970327000	15.695464090000	7.223037787000	3.855970327000	-13.799465860000	13.986199410000
3.874332091000	15.680197970000	7.225112703000	3.874332091000	-13.799016410000	13.985924290000
3.892693854000	15.681410750000	7.223002301000	3.892693854000	-13.797080360000	13.984550210000
3.911055618000	15.680761810000	7.222505491000	3.911055618000	-13.795198760000	13.984793690000
3.929417381000	15.688039710000	7.221840494000	3.929417381000	-13.792488810000	13.983966310000
3.947779145000	15.687834430000	7.222562753000	3.947779145000	-13.791873130000	13.983895970000
3.966140908000	15.682550260000	7.224699679000	3.966140908000	-13.787633850000	13.983494240000
3.984502672000	15.681783390000	7.225312325000	3.984502672000	-13.789679730000	13.983459810000
4.002864435000	15.678594130000	7.224624775000	4.002864435000	-13.788583420000	13.982991130000
4.021226199000	15.669065770000	7.224580404000	4.021226199000	-13.784889610000	13.982669920000
4.039587962000	15.657691610000	7.225295114000	4.039587962000	-13.783216550000	13.983286200000
4.057949725000	15.663029040000	7.224696425000	4.057949725000	-13.784321890000	13.983753880000
4.076311489000	15.669993630000	7.223023958000	4.076311489000	-13.782441160000	13.984208380000
4.094673252000	15.673882320000	7.223482071000	4.094673252000	-13.780401010000	13.984608870000
4.113035016000	15.667006630000	7.225075380000	4.113035016000	-13.777361550000	13.984646990000
4.131396779000	15.659150080000	7.226281244000	4.131396779000	-13.782020760000	13.984413940000
4.149758543000	15.660175230000	7.226406795000	4.149758543000	-13.778525730000	13.984699130000
4.168120306000	15.643512540000	7.226462914000	4.168120306000	-13.779381650000	13.984288560000
4.186482070000	15.602385440000	7.230544167000	4.186482070000	-13.773705610000	13.981825580000
4.204843833000	15.609799120000	7.225034654000	4.204843833000	-13.775187060000	13.981269580000
4.223205597000	15.613675200000	7.222405047000	4.223205597000	-13.776439960000	13.981061390000
4.241567360000	15.596910160000	7.224722564000	4.241567360000	-13.777473270000	13.980844400000
4.259929124000	15.559167240000	7.227536687000	4.259929124000	-13.775343880000	13.981096180000
4.278290887000	15.547453180000	7.229038207000	4.278290887000	-13.775335090000	13.980471780000
4.296652651000	15.545941150000	7.229303419000	4.296652651000	-13.784368390000	13.979514730000
4.315014414000	15.531533880000	7.232599946000	4.315014414000	-13.781438710000	13.979356190000
4.333376177000	15.537566780000	7.232144125000	4.333376177000	-13.779069150000	13.978494360000
4.351737941000	15.555811350000	7.225310384000	4.351737941000	-13.786874790000	13.978426370000
4.370099704000	15.571710460000	7.224955695000	4.370099704000	-13.783930090000	13.977898750000
4.388461468000	15.590872320000	7.225525157000	4.388461468000	-13.783944430000	13.979532970000
4.406823231000	15.619576990000	7.222299106000	4.406823231000	-13.791509780000	13.980417460000
4.425184995000	15.659609560000	7.218319283000	4.425184995000	-13.791523990000	13.981302580000
4.443546758000	15.668853090000	7.217674182000	4.443546758000	-13.795277660000	13.982038920000
4.461908522000	15.686653530000	7.214478408000	4.461908522000	-13.790047050000	13.984457060000
4.480270285000	15.707862930000	7.208906863000	4.480270285000	-13.790335800000	13.985967940000
4.498632049000	15.732934630000	7.209544232000	4.498632049000	-13.779958840000	13.986821640000
4.516993812000	15.758640250000	7.207779479000	4.516993812000	-13.773077360000	13.988156040000
4.535355576000	15.771011080000	7.212348474000	4.535355576000	-13.778382140000	13.988289350000
4.553717339000	15.808564340000	7.215321217000	4.553717339000	-13.756513870000	13.986598500000
4.572079102000	15.864074050000	7.206725257000	4.572079102000	-13.706636820000	13.987780940000
4.590440866000	15.864377390000	7.204839786000	4.590440866000	-13.700379100000	13.988078750000
4.608802629000	15.862459940000	7.206892309000	4.608802629000	-13.698845490000	13.987504000000
4.627164393000	15.867824330000	7.213127948000	4.627164393000	-13.698772380000	13.986512650000
4.645526156000	15.865953250000	7.216747691000	4.645526156000	-13.686448860000	13.984063990000
4.663887920000	15.861761020000	7.217144642000	4.663887920000	-13.678349720000	13.980047650000
4.682249683000	15.853370770000	7.219130493000	4.682249683000	-13.669888420000	13.979457160000
4.700611447000	15.864648240000	7.219988381000	4.700611447000	-13.666734960000	13.978936980000
4.718973210000	15.884310130000	7.220889341000	4.718973210000	-13.658215630000	13.978476760000
4.737334974000	15.895491250000	7.217908421000	4.737334974000	-13.653588650000	13.978274640000
4.755696737000	15.893086770000	7.217636173000	4.755696737000	-13.649698830000	13.979200470000
4.774058501000	15.897631510000	7.220691638000	4.774058501000	-13.654262900000	13.978847220000
4.792420264000	15.911676290000	7.220592988000	4.792420264000	-13.649177330000	13.980267970000
4.810782028000	15.902958050000	7.218125820000	4.810782028000	-13.647975370000	13.980584530000
4.829143791000	15.894702930000	7.219011343000	4.829143791000	-13.647378730000	13.983146500000
4.847505554000	15.894351070000	7.218057447000	4.847505554000	-13.647276800000	13.982369260000
4.865867318000	15.903446490000	7.214016059000	4.865867318000	-13.647826910000	13.982782200000
4.884229081000	15.905395750000	7.212029184000	4.884229081000	-13.644554670000	13.983668330000
4.902590845000	15.902346000000	7.215245824000	4.902590845000	-13.645804480000	13.983622710000
4.920952608000	15.897555250000	7.220769064000	4.920952608000	-13.645459640000	13.982898300000
4.939314372000	15.901857970000	7.222158279000	4.939314372000	-13.645913310000	13.983160260000
4.957676135000	15.907028560000	7.220518339000	4.957676135000	-13.645172160000	13.983380580000
4.976037899000	15.907998780000	7.219687431000	4.976037899000	-13.643321090000	13.984348990000
4.994399662000	15.913226850000	7.222103603000	4.994399662000	-13.642449230000	13.984063420000
5.012761426000	15.932538230000	7.222120985000	5.012761426000	-13.645018440000	13.982825790000
5.031123189000	15.943017140000	7.219166816000	5.031123189000	-13.644551140000	13.981888460000
5.049484953000	15.929018470000	7.219481308000	5.049484953000	-13.642647180000	13.982742090000
5.067846716000	15.927235960000	7.220522305000	5.067846716000	-13.645965870000	13.982698200000
5.086208479000	15.928737420000	7.218478094000	5.086208479000	-13.646164790000	13.982528720000
5.104570243000	15.921914800000	7.216274221000	5.104570243000	-13.645090660000	13.982907840000
5.122932006000	15.908825320000	7.216950251000	5.122932006000	-13.642143090000	13.984160390000
5.141293770000	15.905517870000	7.217904063000	5.141293770000	-13.642224470000	13.984141800000
5.159655533000	15.907989360000	7.217739321000	5.159655533000	-13.642512090000	13.984753570000
5.178017297000	15.907616720000	7.216260452000	5.178017297000	-13.642704090000	13.985727880000
5.196379060000	15.914944890000	7.206478705000	5.196379060000	-13.642632450000	13.985610570000
5.214740824000	15.923750620000	7.194443682000	5.214740824000	-13.642004590000	13.986056310000
5.233102587000	15.918531460000	7.206397203000	5.233102587000	-13.643412990000	13.985948580000
5.251464351000	15.920735310000	7.213797455000	5.251464351000	-13.641644000000	13.986103470000
5.269826114000	15.925865210000	7.209714947000	5.269826114000	-13.641942450000	13.985660960000
5.288187878000	15.921065920000	7.209080385000	5.288187878000	-13.642680090000	13.986922270000
5.306549641000	15.916155440000	7.218167960000	5.306549641000	-13.642153840000	13.985971970000
5.324911404000	15.915548910000	7.220119070000	5.324911404000	-13.640645500000	13.986133430000
5.343273168000	15.928096980000	7.213068974000	5.343273168000	-13.641597010000	13.986424040000
5.361634931000	15.916414430000	7.186263632000	5.361634931000	-13.640720370000	13.986597870000
5.379996695000	15.931555090000	7.195055145000	5.379996695000	-13.640564340000	13.986341940000
5.398358458000	15.934316690000	7.214348916000	5.398358458000	-13.639106790000	13.984960070000
5.416720222000	15.963866290000	7.213902201000	5.416720222000	-13.638087990000	13.985486640000
5.435081985000	16.013039350000	7.198331586000	5.435081985000	-13.637195570000	13.985612450000
5.453443749000	15.937782690000	7.168371144000	5.453443749000	-13.638552870000	13.986119680000
5.471805512000	15.927699080000	7.163932746000	5.471805512000	-13.636894480000	13.985677040000
5.490167276000	15.926704580000	7.165146356000	5.490167276000	-13.637951650000	13.985797680000
5.508529039000	15.934003550000	7.164040688000	5.508529039000	-13.635515380000	13.985881220000
5.526890803000	15.925756910000	7.155190093000	5.526890803000	-13.636593980000	13.985322100000
5.545252566000	15.927440770000	7.152460758000	5.545252566000	-13.637284240000	13.985072020000
5.563614330000	15.964386210000	7.145780669000	5.563614330000	-13.632703470000	13.984311630000
5.581976093000	15.970276830000	7.145550400000	5.581976093000	-13.630626080000	13.984973430000
5.600337856000	15.951944970000	7.149003074000	5.600337856000	-13.636121850000	13.984888470000
5.618699620000	15.980334850000	7.148048438000	5.618699620000	-13.631188360000	13.983532430000
5.637061383000	15.994475740000	7.146733482000	5.637061383000	-13.631650200000	13.984379480000
5.655423147000	16.011229870000	7.144347743000	5.655423147000	-13.629984710000	13.984714960000
5.673784910000	15.994300720000	7.152289250000	5.673784910000	-13.625561990000	13.984315240000
5.692146674000	16.003505760000	7.149579041000	5.692146674000	-13.628409730000	13.983683960000
5.710508437000	16.011839020000	7.144574654000	5.710508437000	-13.629919180000	13.983703800000
5.728870201000	15.983645100000	7.150556602000	5.728870201000	-13.631681960000	13.983947600000
5.747231964000	15.975292430000	7.154034823000	5.747231964000	-13.628847310000	13.982693710000
5.765593728000	15.983569390000	7.151506683000	5.765593728000	-13.632254220000	13.984263730000
5.783955491000	16.011241120000	7.143112429000	5.783955491000	-13.629501580000	13.984342830000
5.802317255000	16.016212760000	7.147420095000	5.802317255000	-13.629261110000	13.984644010000
5.820679018000	15.998806580000	7.165519441000	5.820679018000	-13.628877450000	13.984075640000
5.839040781000	16.016237860000	7.171446002000	5.839040781000	-13.628126450000	13.983587510000
5.857402545000	16.030500390000	7.163496020000	5.857402545000	-13.624669310000	13.983878870000
5.875764308000	16.076602010000	7.150525894000	5.875764308000	-13.626817930000	13.985631220000
5.894126072000	16.081557170000	7.146542146000	5.894126072000	-13.622723510000	13.985043350000
5.912487835000	16.079360260000	7.153420944000	5.912487835000	-13.612761270000	13.987891400000
5.930849599000	16.105670840000	7.149747073000	5.930849599000	-13.614538850000	13.990805930000
