SOLfasBEST1			SOLext		
6.622640101	0.2529357976	8.743331217	6.622640101000	26.948435510000	14.627448300000
6.641295426	0.2698070215	8.744591525	6.641295426000	26.947749700000	14.628156000000
6.65995075	0.2807314755	8.74283639	6.659950750000	26.946971490000	14.627991340000
6.678606074	0.306826754	8.743716376	6.678606074000	26.949233210000	14.627494870000
6.697261398	0.3009171697	8.743098819	6.697261398000	26.948517480000	14.627633230000
6.715916723	0.2961748206	8.743053185	6.715916723000	26.948790400000	14.627055140000
6.734572047	0.3035647064	8.743222838	6.734572047000	26.949877260000	14.627631710000
6.753227371	0.3252612574	8.74382454	6.753227371000	26.949222030000	14.626991630000
6.771882695	0.3119734857	8.743018957	6.771882695000	26.946092940000	14.627090900000
6.79053802	0.2954104434	8.745192973	6.790538020000	26.947404950000	14.627799990000
6.809193344	0.2875408984	8.745152329	6.809193344000	26.944692750000	14.626945680000
6.827848668	0.2416367377	8.744029504	6.827848668000	26.943299280000	14.626892870000
6.846503992	0.2129125939	8.742624364	6.846503992000	26.945161160000	14.627157600000
6.865159316	0.3100896141	8.74310341	6.865159316000	26.948250380000	14.628077430000
6.883814641	0.3070521825	8.743841372	6.883814641000	26.946785610000	14.627980910000
6.902469965	0.2440926165	8.745250604	6.902469965000	26.944792440000	14.626644500000
6.921125289	0.1966175088	8.744598886	6.921125289000	26.944389030000	14.627530090000
6.939780613	0.1883532178	8.742309965	6.939780613000	26.944680680000	14.627147540000
6.958435938	0.1656088763	8.742092974	6.958435938000	26.942864830000	14.625819390000
6.977091262	0.1472588093	8.742045495	6.977091262000	26.943808200000	14.624830220000
