GMfasBEST			GMext_		
17.34724292000000	13.50707590000000	2.31117132100000	17.34724292000000	12.88536757000000	8.31982857000000
17.40685544000000	13.51599003000000	2.31328126900000	17.40685544000000	12.88543095000000	8.32012379900000
17.46646796000000	13.50004569000000	2.31389909600000	17.46646796000000	12.88664923000000	8.32019006100000
17.52608048000000	13.47458556000000	2.31705566000000	17.52608048000000	12.88617098000000	8.31980944900000
17.58569300000000	13.48176032000000	2.31417513700000	17.58569300000000	12.88546603000000	8.32008434800000
17.64530551000000	13.48827144000000	2.31567307800000	17.64530551000000	12.88499368000000	8.32001543400000
17.70491803000000	13.48702672000000	2.31787989200000	17.70491803000000	12.88470046000000	8.31990538400000
17.76453055000000	13.44101129000000	2.32324297600000	17.76453055000000	12.88349488000000	8.32013999800000
17.82414307000000	13.41075535000000	2.32452051100000	17.82414307000000	12.88437843000000	8.32038361800000
17.88375559000000	13.36053130000000	2.32997249500000	17.88375559000000	12.88152504000000	8.31980336800000
17.94336811000000	13.35403293000000	2.32945986700000	17.94336811000000	12.88055913000000	8.31988733000000
18.00298063000000	13.34289220000000	2.33089492400000	18.00298063000000	12.88246548000000	8.32005056900000
18.06259314000000	13.33459324000000	2.32921944100000	18.06259314000000	12.88407958000000	8.32039378900000
18.12220566000000	13.33898746000000	2.33120292900000	18.12220566000000	12.88394556000000	8.32049120800000
18.18181818000000	13.33061398000000	2.32928394100000	18.18181818000000	12.88483679000000	8.32017492300000
18.24143070000000	13.29439809000000	2.33150288000000	18.24143070000000	12.88376283000000	8.32006310200000
18.30104322000000	13.22213469000000	2.34194284900000	18.30104322000000	12.87983460000000	8.31981662600000
18.36065574000000	13.19975412000000	2.34099532800000	18.36065574000000	12.87696441000000	8.31925824100000
18.42026826000000	13.19474740000000	2.33696058100000	18.42026826000000	12.87641854000000	8.31966438100000
18.47988077000000	13.17594721000000	2.34044867200000	18.47988077000000	12.87814936000000	8.31988542900000
18.53949329000000	13.18843162000000	2.33914825300000	18.53949329000000	12.87960033000000	8.32079511500000
18.59910581000000	13.30383540000000	2.32478497900000	18.59910581000000	12.88602217000000	8.32053314500000
			18.65871833000000	12.88874415000000	8.31959953300000
			18.71833085000000	12.88854781000000	8.32027566100000
			18.77794337000000	12.89082712000000	8.32010612700000
			18.83755589000000	12.89434843000000	8.32068655900000
			18.89716841000000	12.89841322000000	8.31978875700000
			18.95678092000000	12.88879684000000	8.32012507400000
			19.01639344000000	12.89626975000000	8.31856345500000
			19.07600596000000	12.91382819000000	8.31043312400000
			19.13561848000000	12.88799302000000	8.30248037300000
			19.19523100000000	12.76100407000000	8.30797465500000
			19.25484352000000	12.83983265000000	8.27196860700000
			19.31445604000000	12.71526097000000	8.28663154200000
			19.37406855000000	12.57459034000000	8.32149165100000
			19.43368107000000	11.78745578000000	8.18225646300000
