SOLend			SOLext										
t	x	y	t	x	y								
5.305514158000	7.105992463000	9.023490860000	5.305514158000	-11.784125570000	13.879688490000								
5.365126677000	7.167746784000	9.028110169000	5.365126677000	-11.785737080000	13.879767810000								
5.424739195000	7.230907091000	9.030911513000	5.424739195000	-11.785649190000	13.879880970000								
5.484351714000	7.284697912000	9.021958551000	5.484351714000	-11.786129570000	13.879891290000								
5.543964232000	7.299135718000	9.024238782000	5.543964232000	-11.787237380000	13.879758500000								
5.603576751000	7.383973910000	9.023191172000	5.603576751000	-11.788349940000	13.879510880000								
5.663189270000	7.482320206000	9.019985728000	5.663189270000	-11.788285340000	13.879518980000								
5.722801788000	7.516730112000	9.023810878000	5.722801788000	-11.785690610000	13.879516060000								
5.782414307000	7.567423414000	9.021719714000	5.782414307000	-11.787973310000	13.880276370000								
5.842026826000	7.623692529000	9.023425651000	5.842026826000	-11.786857330000	13.879916580000								
5.901639344000	7.706567349000	9.029239988000	5.901639344000	-11.786219650000	13.879603660000								
5.961251863000	7.756285955000	9.030481615000	5.961251863000	-11.786726400000	13.880325810000								
6.020864382000	7.783805093000	9.032213450000	6.020864382000	-11.787072110000	13.880016610000								
6.080476900000	7.814015255000	9.029790364000	6.080476900000	-11.786892280000	13.880083160000								
6.140089419000	7.842823276000	9.034889538000	6.140089419000	-11.786568660000	13.879957100000								
6.199701937000	7.837918583000	9.020478716000	6.199701937000	-11.785642060000	13.880079840000								
6.259314456000	7.826920724000	9.011227273000	6.259314456000	-11.784234540000	13.880146390000								
6.318926975000	7.837193215000	9.009650641000	6.318926975000	-11.785259070000	13.879906100000								
6.378539493000	7.839182585000	9.008631922000	6.378539493000	-11.784173140000	13.880036260000								
6.438152012000	7.834109232000	9.007747626000	6.438152012000	-11.784535970000	13.880165600000								
6.497764531000	7.839465247000	9.008735307000	6.497764531000	-11.786930560000	13.879992810000								
6.557377049000	7.847292427000	9.007985032000	6.557377049000	-11.784563870000	13.880160120000								
6.616989568000	7.831914815000	9.010268959000	6.616989568000	-11.783933070000	13.879942480000								
6.676602086000	7.794667296000	9.010392285000	6.676602086000	-11.785285300000	13.880297360000								
6.736214605000	7.785673948000	9.008493660000	6.736214605000	-11.785102930000	13.880207090000								
6.795827124000	7.782650507000	9.008126053000	6.795827124000	-11.785053680000	13.879939770000								
6.855439642000	7.773210188000	9.007074549000	6.855439642000	-11.784442060000	13.880176850000								
6.915052161000	7.781127591000	9.005551696000	6.915052161000	-11.784075330000	13.880330750000								
6.974664680000	7.779135112000	9.004108014000	6.974664680000	-11.784483330000	13.880528330000								
7.034277198000	7.760123325000	9.004852719000	7.034277198000	-11.784609920000	13.880367270000								
7.093889717000	7.753977188000	9.005280366000	7.093889717000	-11.783992370000	13.880471010000								
7.153502235000	7.707384463000	9.003697855000	7.153502235000	-11.785467410000	13.880148260000								
7.213114754000	7.640175581000	8.997098679000	7.213114754000	-11.786105600000	13.879752470000								
7.272727273000	7.550342649000	8.993083950000	7.272727273000	-11.783786040000	13.879911430000								
7.332339791000	7.484680219000	8.987436845000	7.332339791000	-11.786011250000	13.880115730000								
7.391952310000	7.409020416000	8.987015209000	7.391952310000	-11.782191140000	13.879916020000								
7.451564829000	7.403306560000	8.985833467000	7.451564829000	-11.782682140000	13.880256470000								
7.511177347000	7.339003673000	8.982010166000	7.511177347000	-11.782702390000	13.880103730000								
7.570789866000	7.244230269000	8.978233047000	7.570789866000	-11.782514750000	13.880140780000								
7.630402385000	7.147229269000	8.978408182000	7.630402385000	-11.780809010000	13.880267590000								
7.690014903000	7.053469365000	8.972327647000	7.690014903000	-11.780306160000	13.880247210000								
7.749627422000	7.009525558000	8.983435180000	7.749627422000	-11.779980440000	13.879856310000								
7.809239940000	6.924182170000	8.985055842000	7.809239940000	-11.782149750000	13.879824270000								
7.868852459000	6.873211123000	8.979549062000	7.868852459000	-11.780866920000	13.879910060000								
7.928464978000	6.745725060000	8.952520154000	7.928464978000	-11.781079570000	13.879857090000								
7.988077496000	6.682879927000	8.933558466000	7.988077496000	-11.779705330000	13.879824250000								
8.047690015000	6.503916644000	8.928290190000	8.047690015000	-11.780312400000	13.880060400000								
8.107302534000	6.422036358000	8.923325873000	8.107302534000	-11.781344740000	13.879864190000								
8.166915052000	6.311862082000	8.914354052000	8.166915052000	-11.780738600000	13.879695800000								
8.226527571000	6.280900815000	8.911887935000	8.226527571000	-11.782008470000	13.879437310000								
8.286140089000	6.239846052000	8.910431155000	8.286140089000	-11.782085250000	13.879443440000								
8.345752608000	6.158803207000	8.902541218000	8.345752608000	-11.782376580000	13.879403960000								
8.405365127000	6.031285921000	8.907189887000	8.405365127000	-11.784414980000	13.879234350000								
8.464977645000	5.935302087000	8.895282120000	8.464977645000	-11.785717790000	13.879222350000								
8.524590164000	5.763854502000	8.879710547000	8.524590164000	-11.785747650000	13.879193300000								
8.584202683000	5.588645451000	8.862186804000	8.584202683000	-11.786733150000	13.879630780000								
8.643815201000	5.472938823000	8.846847758000	8.643815201000	-11.786121230000	13.879519220000								
8.703427720000	5.440329324000	8.849827334000	8.703427720000	-11.784707920000	13.879412900000								
8.763040238000	5.329321389000	8.836210887000	8.763040238000	-11.784698470000	13.879487190000								
8.822652757000	5.242130521000	8.839997204000	8.822652757000	-11.784011050000	13.879013290000								
8.882265276000	5.209971995000	8.842175770000	8.882265276000	-11.783192950000	13.879122890000								
8.941877794000	5.087921049000	8.834689812000	8.941877794000	-11.783674390000	13.878234020000								
9.001490313000	4.966775659000	8.836099446000	9.001490313000	-11.781266960000	13.878111860000								
9.061102832000	4.883881825000	8.824169302000	9.061102832000	-11.782181380000	13.878304670000								
9.120715350000	4.625765604000	8.797972800000	9.120715350000	-11.780871770000	13.877971830000								
9.180327869000	4.534518678000	8.782472362000	9.180327869000	-11.780734040000	13.877689830000								
9.239940387000	4.404925025000	8.775185498000	9.239940387000	-11.780635090000	13.877801540000								
9.299552906000	4.245888909000	8.769797477000	9.299552906000	-11.780618940000	13.877750640000								
9.359165425000	4.126137899000	8.755688817000	9.359165425000	-11.780828070000	13.878186170000								
9.418777943000	3.994254790000	8.757580798000	9.418777943000	-11.780641170000	13.877909580000								
9.478390462000	3.856285475000	8.750269559000	9.478390462000	-11.779279180000	13.877958010000								
9.538002981000	3.757680877000	8.743930091000	9.538002981000	-11.779217390000	13.878263500000								
9.597615499000	3.554449335000	8.737961661000	9.597615499000	-11.778972080000	13.878227900000								
9.657228018000	3.479067590000	8.713300185000	9.657228018000	-11.778313170000	13.878092490000								
9.716840537000	3.309549784000	8.697725395000	9.716840537000	-11.778150640000	13.878101890000								
9.776453055000	3.132321585000	8.694953902000	9.776453055000	-11.777291610000	13.878072690000								
9.836065574000	2.975764585000	8.693235616000	9.836065574000	-11.776864260000	13.878050750000								
9.895678092000	2.795630271000	8.690544645000	9.895678092000	-11.776918430000	13.878111850000								
9.955290611000	2.650601521000	8.690704257000	9.955290611000	-11.776067090000	13.878506430000								
10.014903130000	2.650714765000	8.696496112000	10.014903130000	-11.777482600000	13.879327730000								
10.074515650000	2.656445153000	8.700703619000	10.074515650000	-11.777259400000	13.879808200000								
10.134128170000	2.659212490000	8.702214908000	10.134128170000	-11.778566840000	13.879917180000								
10.193740690000	2.650317907000	8.703291586000	10.193740690000	-11.778800170000	13.880101860000								
10.253353200000	2.659233924000	8.704367193000	10.253353200000	-11.778696660000	13.879721470000								
10.312965720000	2.615030992000	8.702862479000	10.312965720000	-11.780046900000	13.879996940000								
10.372578240000	2.616140150000	8.702655002000	10.372578240000	-11.779375870000	13.880244960000								
10.432190760000	2.625567215000	8.702539266000	10.432190760000	-11.780160990000	13.880466820000								
10.491803280000	2.696395823000	8.702678129000	10.491803280000	-11.780639750000	13.880071300000								
10.551415800000	2.677919359000	8.703022781000	10.551415800000	-11.780842450000	13.880099370000								
10.611028320000	2.666452743000	8.704017215000	10.611028320000	-11.780371990000	13.880386990000								
10.670640830000	2.678758263000	8.703578331000	10.670640830000	-11.780559170000	13.880380230000								
10.730253350000	2.663021673000	8.704414924000	10.730253350000	-11.780258710000	13.880437570000								
10.789865870000	2.662938789000	8.704226671000	10.789865870000	-11.781610830000	13.879891070000								
10.849478390000	2.691634607000	8.702910651000	10.849478390000	-11.780835040000	13.880209940000								
10.909090910000	2.758621735000	8.704083655000	10.909090910000	-11.781576250000	13.880416330000								
10.968703430000	2.674815355000	8.702903224000	10.968703430000	-11.781795680000	13.880205790000								
11.028315950000	2.732174239000	8.703549353000	11.028315950000	-11.781238050000	13.880366220000								
11.087928460000	2.885723474000	8.708699915000	11.087928460000	-11.781396820000	13.880390590000								
11.147540980000	2.972959081000	8.711554717000	11.147540980000	-11.780806400000	13.879937060000								
11.207153500000	3.026193344000	8.715129101000	11.207153500000	-11.781028020000	13.880417440000								
11.266766020000	3.207495902000	8.724873429000	11.266766020000	-11.782144980000	13.880592520000								
11.326378540000	3.275896838000	8.729123197000	11.326378540000	-11.782911430000	13.880275110000								
11.385991060000	3.320548082000	8.728714042000	11.385991060000	-11.783479630000	13.879966690000								
11.445603580000	3.426886492000	8.722964889000	11.445603580000	-11.782484350000	13.880149190000								
11.505216100000	3.584912859000	8.724919232000	11.505216100000	-11.781996120000	13.880317130000								
11.564828610000	3.721612646000	8.730371353000	11.564828610000	-11.782661790000	13.879827700000								
11.624441130000	3.904881747000	8.749853559000	11.624441130000	-11.782695800000	13.879987320000								
11.684053650000	4.005892685000	8.775890234000	11.684053650000	-11.782657840000	13.880218930000								
11.743666170000	4.099486340000	8.781028825000	11.743666170000	-11.782734290000	13.880302600000								
11.803278690000	4.252263091000	8.790656869000	11.803278690000	-11.783714920000	13.880311550000								
11.862891210000	4.301708473000	8.793132975000	11.862891210000	-11.783297590000	13.880675220000								
11.922503730000	4.336405613000	8.792340945000	11.922503730000	-11.782608030000	13.880535740000								
11.982116240000	4.490434355000	8.802634641000	11.982116240000	-11.786293870000	13.880820810000								
12.041728760000	4.634615060000	8.828937675000	12.041728760000	-11.785184050000	13.880587100000								
12.101341280000	4.751221027000	8.851093655000	12.101341280000	-11.784775380000	13.880997120000								
12.160953800000	4.807589695000	8.851039119000	12.160953800000	-11.786909010000	13.881106210000								
12.220566320000	4.958078679000	8.861585337000	12.220566320000	-11.786471830000	13.881080700000								
12.280178840000	5.097869488000	8.867297795000	12.280178840000	-11.785773710000	13.881077560000								
12.339791360000	5.226318735000	8.869718477000	12.339791360000	-11.784724540000	13.881284420000								
12.399403870000	5.262676056000	8.865957081000	12.399403870000	-11.786041020000	13.881313530000								
12.459016390000	5.353474391000	8.877553912000	12.459016390000	-11.784685610000	13.880916040000								
12.518628910000	5.504564256000	8.881886709000	12.518628910000	-11.783939460000	13.880883310000								
12.578241430000	5.650237662000	8.886780018000	12.578241430000	-11.784932190000	13.880717500000								
12.637853950000	5.699049693000	8.875264756000	12.637853950000	-11.784072270000	13.880788190000								
12.697466470000	5.842727959000	8.880315914000	12.697466470000	-11.784804950000	13.880626540000								
12.757078990000	5.950711768000	8.883647816000	12.757078990000	-11.788028780000	13.880042940000								
12.816691510000	6.119270015000	8.896622978000	12.816691510000	-11.786106350000	13.880309870000								
12.876304020000	6.214337568000	8.919348756000	12.876304020000	-11.788479090000	13.880187970000								
12.935916540000	6.300627113000	8.927673593000	12.935916540000	-11.788703340000	13.879934870000								
12.995529060000	6.403666400000	8.939229144000	12.995529060000	-11.788364060000	13.880538790000								
13.055141580000	6.436903174000	8.937435050000	13.055141580000	-11.788649860000	13.879850970000								
13.114754100000	6.040942781000	8.906159589000	13.114754100000	-11.787596300000	13.879480430000								
13.174366620000	4.844125841000	8.788541820000	13.174366620000	-11.787775090000	13.877501290000								
13.233979140000	3.363566894000	8.635548401000	13.233979140000	-11.780272130000	13.873057560000								
13.293591650000	1.741658180000	8.497777319000	13.293591650000	-11.778691850000	13.872718910000								
13.353204170000	0.293071378300	8.381003670000	13.353204170000	-11.767880790000	13.860499670000								
13.412816690000	-1.145479221000	8.312236534000	13.412816690000	-11.773830440000	13.860973700000								
13.472429210000	-2.494674770000	8.180042145000	13.472429210000	-11.776691040000	13.864392140000								
13.532041730000	-2.652839613000	8.164583723000	13.532041730000	-11.782716160000	13.865207430000								
13.591654250000	-2.341585036000	8.193583093000	13.591654250000	-11.771598740000	13.870530930000								
13.651266770000	-2.137446118000	8.203747764000	13.651266770000	-11.774315160000	13.873859160000								
13.710879280000	-2.337145028000	8.176090633000	13.710879280000	-11.779705040000	13.874823030000								
13.770491800000	-3.117987531000	8.111671663000	13.770491800000	-11.780912920000	13.873122850000								
13.830104320000	-3.351727678000	8.089362835000	13.830104320000	-11.780182100000	13.874794430000								
13.889716840000	-3.208997889000	8.089299714000	13.889716840000	-11.784512370000	13.875691280000								
13.949329360000	-2.942561183000	8.109132395000	13.949329360000	-11.783168860000	13.876779740000								
			14.008941880000	-11.785184870000	13.875401920000								
			14.068554400000	-11.778756470000	13.875459820000								
			14.128166920000	-11.776843310000	13.876339610000								
			14.187779430000	-11.776690590000	13.876036170000								
			14.247391950000	-11.781257940000	13.876138660000								
			14.307004470000	-11.778490770000	13.876845700000								
			14.366616990000	-11.777722290000	13.877227610000								
			14.426229510000	-11.780929570000	13.877222970000								
			14.485842030000	-11.779272610000	13.877720940000								
			14.545454550000	-11.777359000000	13.877270850000								
			14.605067060000	-11.755480990000	13.874584060000								
			14.664679580000	-11.749422160000	13.871310160000								
			14.724292100000	-11.746316180000	13.870543820000								
			14.783904620000	-11.732167790000	13.869564640000								
			14.843517140000	-11.709839870000	13.870522600000								
			14.903129660000	-11.705645830000	13.871986020000								
			14.962742180000	-11.706106560000	13.873419830000								
			15.022354690000	-11.695672620000	13.870975540000								
			15.081967210000	-11.645903090000	13.864684500000								
			15.141579730000	-11.606749640000	13.862159520000								
			15.201192250000	-11.617841090000	13.857195120000								
			15.260804770000	-11.596784700000	13.853405770000								
			15.320417290000	-11.488827100000	13.851518640000								
			15.380029810000	-11.185110380000	13.861668710000								
			15.439642320000	-10.336895440000	13.859362460000								
			15.499254840000	-9.712102812000	13.861677300000								
			15.558867360000	-9.167124023000	13.863858770000								
			15.618479880000	-7.769375641000	11.600073830000								
			15.678092400000	-7.793557806000	11.612285150000								
			15.737704920000	-7.795316219000	11.621561890000								
			15.797317440000	-7.800223134000	11.624444370000								
			15.856929960000	-7.799888716000	11.626268160000								
			15.916542470000	-7.804902189000	11.629457450000								
			15.976154990000	-7.802666664000	11.630662180000								
			16.035767510000	-7.803661828000	11.630431910000								
			16.095380030000	-7.805512520000	11.630593270000								
			16.154992550000	-7.807574145000	11.630680360000								
			16.214605070000	-7.809509387000	11.631071700000								
			16.274217590000	-7.806304695000	11.631791790000								
			16.333830100000	-7.807103925000	11.631894400000								
			16.393442620000	-7.804543010000	11.631873510000								
			16.453055140000	-7.806870047000	11.632318120000								
			16.512667660000	-7.805709536000	11.632110930000								
			16.572280180000	-7.804041618000	11.631725260000								
			16.631892700000	-7.808506224000	11.631703980000								
			16.691505220000	-7.808455688000	11.632511000000								
			16.751117730000	-7.803695672000	11.632523030000								
			16.810730250000	-7.804035007000	11.631913730000								
			16.870342770000	-7.800821186000	11.631413680000								
			16.929955290000	-7.806269993000	11.632082650000								
			16.989567810000	-7.807187450000	11.631967920000								
			17.049180330000	-7.806363622000	11.632337780000								
			17.108792850000	-7.807472006000	11.632368580000								
			17.168405370000	-7.806705593000	11.632150320000								
			17.228017880000	-7.805695238000	11.631960840000								
			17.287630400000	-7.803724749000	11.632079710000								
			17.347242920000	-7.804662843000	11.631869310000								
			17.406855440000	-7.807881085000	11.631996770000								
			17.466467960000	-7.805730372000	11.632115630000								
			17.526080480000	-7.805305187000	11.632402310000								
			17.585693000000	-7.805587604000	11.632553960000								
			17.645305510000	-7.808672036000	11.632587810000								
			17.704918030000	-7.809033798000	11.632639620000								
			17.764530550000	-7.807039237000	11.632669730000								
			17.824143070000	-7.807801509000	11.632248850000								
			17.883755590000	-7.808603605000	11.633392090000								
			17.943368110000	-7.807781147000	11.632164760000								
			18.002980630000	-7.807390461000	11.632597550000								
			18.062593140000	-7.803675412000	11.632672420000								
			18.122205660000	-7.807749365000	11.632606660000								
			18.181818180000	-7.805115942000	11.632442910000								
			18.241430700000	-7.807411591000	11.632910400000								
			18.301043220000	-7.807444258000	11.632507400000								
			18.360655740000	-7.807281915000	11.632139000000								
			18.420268260000	-7.808615389000	11.632341040000								
			18.479880770000	-7.809440729000	11.632182050000								
			18.539493290000	-7.806823724000	11.632195470000								
			18.599105810000	-7.808207496000	11.632666810000								
			18.658718330000	-7.807595229000	11.632449180000								
			18.718330850000	-7.807177036000	11.632385340000								
			18.777943370000	-7.809151993000	11.632851940000								
			18.837555890000	-7.808225846000	11.633107240000								
			18.897168410000	-7.807873462000	11.632548050000								
			18.956780920000	-7.807786976000	11.632687290000								
			19.016393440000	-7.806430784000	11.632376310000								
			19.076005960000	-7.805450438000	11.632349510000								
			19.135618480000	-7.807318168000	11.632724990000								
			19.195231000000	-7.806973740000	11.632427760000								
			19.254843520000	-7.806938474000	11.632785960000								
			19.314456040000	-7.807226838000	11.632155400000								
			19.374068550000	-7.804073625000	11.632820610000								
			19.433681070000	-7.807318511000	11.633208720000								
			19.493293590000	-7.807551621000	11.632572130000								
			19.552906110000	-7.806097078000	11.632415410000								
			19.612518630000	-7.811417085000	11.632352640000								
			19.672131150000	-7.806532430000	11.633033170000								
			19.731743670000	-7.807426001000	11.632445720000								
			19.791356180000	-7.805867455000	11.632442640000								
			19.850968700000	-7.808054351000	11.632908830000								
			19.910581220000	-7.806412285000	11.632208470000								
			19.970193740000	-7.807073933000	11.632925240000								
			20.029806260000	-7.807119447000	11.632598890000								
			20.089418780000	-7.807244859000	11.632117370000								
			20.149031300000	-7.806741956000	11.632637410000								
			20.208643820000	-7.807563717000	11.632646960000								
			20.268256330000	-7.807149770000	11.633042390000								
			20.327868850000	-7.807691178000	11.632733210000								
			20.387481370000	-7.806769290000	11.632343880000								
			20.447093890000	-7.806937852000	11.632037640000								
			20.506706410000	-7.806681486000	11.632765790000								
			20.566318930000	-7.806055516000	11.633018500000								
			20.625931450000	-7.809140117000	11.632747420000								
			20.685543960000	-7.805328290000	11.632919230000								
			20.745156480000	-7.806456937000	11.632584390000								
			20.804769000000	-7.807671720000	11.632077770000								
			20.864381520000	-7.805783841000	11.632050800000								
			20.923994040000	-7.807694834000	11.633040400000								
			20.983606560000	-7.808959683000	11.632378110000								
			21.043219080000	-7.806140019000	11.632907970000								
			21.102831590000	-7.807917531000	11.633015790000								
			21.162444110000	-7.807230129000	11.631919810000								
			21.222056630000	-7.805482431000	11.632734210000								
			21.281669150000	-7.806013316000	11.632708730000								
			21.341281670000	-7.807536580000	11.633432110000								
			21.400894190000	-7.807500472000	11.632362110000								
			21.460506710000	-7.808999904000	11.632773910000								
			21.520119230000	-7.807790979000	11.632266070000								
			21.579731740000	-7.805961408000	11.632105130000								
			21.639344260000	-7.807734907000	11.632888010000								
			21.698956780000	-7.806933432000	11.633010630000								
			21.758569300000	-7.803790178000	11.632946550000								
			21.818181820000	-7.808477449000	11.632315120000								
			21.877794340000	-7.805810655000	11.633456940000								
			21.937406860000	-7.808828814000	11.633327830000								
			21.997019370000	-7.807257912000	11.632845710000								
			22.056631890000	-7.806759650000	11.632561260000								
			22.116244410000	-7.806772129000	11.632215410000								
			22.175856930000	-7.804946649000	11.631992530000								
			22.235469450000	-7.804750440000	11.632864190000								
			22.295081970000	-7.807031105000	11.633071620000								
			22.354694490000	-7.805620997000	11.632811840000								
			22.414307000000	-7.806719434000	11.632084870000								
			22.473919520000	-7.805272259000	11.633308110000								
			22.533532040000	-7.805242392000	11.632868610000								
			22.593144560000	-7.805596732000	11.632130780000								
			22.652757080000	-7.805959815000	11.632150460000								
			22.712369600000	-7.803399001000	11.632688440000								
			22.771982120000	-7.806489199000	11.632300000000								
			22.831594630000	-7.804733865000	11.632774110000								
			22.891207150000	-7.806124270000	11.632691400000								
