CALtend2			CALext		
3.162401479	11.52766164	11.84456577	3.162401479000	-3.564051750000	14.554774280000
3.186727644	11.54966619	11.83792913	3.186727644000	-3.564533267000	14.556177100000
3.211053809	11.54048794	11.84278018	3.211053809000	-3.567719119000	14.557890570000
3.235379975	11.5248108	11.84473447	3.235379975000	-3.564124428000	14.559131270000
3.25970614	11.56490651	11.84261271	3.259706140000	-3.561323650000	14.557668700000
3.284032305	11.59273739	11.84268144	3.284032305000	-3.558497382000	14.557988390000
3.30835847	11.60876379	11.83797692	3.308358470000	-3.574244732000	14.557967660000
3.332684636	11.60159003	11.84472043	3.332684636000	-3.562011942000	14.557381590000
3.357010801	11.61859619	11.84775557	3.357010801000	-3.564602620000	14.557959230000
3.381336966	11.65752456	11.84429342	3.381336966000	-3.579391185000	14.555369960000
3.405663131	11.63305363	11.84480001	3.405663131000	-3.583247327000	14.554602310000
3.429989296	11.63614295	11.84993831	3.429989296000	-3.581555258000	14.555627840000
3.454315462	11.67724977	11.84968753	3.454315462000	-3.570903236000	14.553290940000
3.478641627	11.69149492	11.8468633	3.478641627000	-3.573850648000	14.554973580000
3.502967792	11.65870453	11.84990525	3.502967792000	-3.570403742000	14.558943380000
3.527293957	11.68639675	11.85068391	3.527293957000	-3.568828548000	14.556742560000
3.551620123	11.68204714	11.84686961	3.551620123000	-3.566251467000	14.556116350000
3.575946288	11.66603512	11.85010181	3.575946288000	-3.563939496000	14.558427620000
3.600272453	11.69287947	11.8531615	3.600272453000	-3.564940943000	14.558858120000
3.624598618	11.68113125	11.85850448	3.624598618000	-3.566668649000	14.559085410000
3.648924783	11.66860024	11.85445874	3.648924783000	-3.569113277000	14.561350590000
3.673250949	11.6835258	11.85367444	3.673250949000	-3.556553182000	14.559906020000
3.697577114	11.67393446	11.85577315	3.697577114000	-3.560786769000	14.560599340000
3.721903279	11.67411929	11.85764308	3.721903279000	-3.561011598000	14.561123480000
3.746229444	11.6877559	11.85986462	3.746229444000	-3.558304105000	14.562897890000
3.77055561	11.69206575	11.85656867	3.770555610000	-3.554749513000	14.564371200000
3.794881775	11.68668033	11.86014559	3.794881775000	-3.554452594000	14.564373390000
3.81920794	11.70235208	11.86035334	3.819207940000	-3.553995673000	14.564713880000
3.843534105	11.75752536	11.85996425	3.843534105000	-3.559752002000	14.565789470000
3.867860271	11.78569752	11.85792936	3.867860271000	-3.554450288000	14.564933220000
3.892186436	11.79367829	11.85879928	3.892186436000	-3.557020956000	14.563243690000
3.916512601	11.79994799	11.86008327	3.916512601000	-3.557469681000	14.564711880000
3.940838766	11.81755553	11.85986905	3.940838766000	-3.552957352000	14.564703160000
3.965164931	11.81975978	11.86007422	3.965164931000	-3.555055696000	14.566447080000
3.989491097	11.82748036	11.86030931	3.989491097000	-3.550495979000	14.566153190000
4.013817262	11.82826505	11.86064151	4.013817262000	-3.554840453000	14.566234350000
4.038143427	11.82722158	11.86120453	4.038143427000	-3.554475287000	14.565104220000
4.062469592	11.82339796	11.86258959	4.062469592000	-3.541210491000	14.566727310000
4.086795758	11.83229752	11.86564233	4.086795758000	-3.549144182000	14.564212140000
4.111121923	11.84620378	11.86222854	4.111121923000	-3.554783154000	14.565522770000
4.135448088	11.83307977	11.86554738	4.135448088000	-3.549839386000	14.563691260000
4.159774253	11.83913551	11.86641374	4.159774253000	-3.547574811000	14.564838430000
4.184100418	11.83963471	11.86207735	4.184100418000	-3.544068883000	14.564296660000
4.208426584	11.86817762	11.866349	4.208426584000	-3.547552275000	14.565651370000
4.232752749	11.84334182	11.86426394	4.232752749000	-3.548034499000	14.565793590000
4.257078914	11.91018823	11.86829093	4.257078914000	-3.546398367000	14.566313150000
4.281405079	11.92512235	11.86652038	4.281405079000	-3.539039915000	14.566573410000
4.305731245	11.9331259	11.86544338	4.305731245000	-3.552615348000	14.565714890000
4.33005741	11.936042	11.86666923	4.330057410000	-3.548460348000	14.566361020000
4.354383575	11.93766351	11.86515443	4.354383575000	-3.547985309000	14.564843280000
4.37870974	11.94779472	11.86406681	4.378709740000	-3.543340104000	14.566805510000
4.403035905	11.96151324	11.86481941	4.403035905000	-3.546251650000	14.565743240000
4.427362071	11.95308634	11.86508095	4.427362071000	-3.529473186000	14.565452370000
4.451688236	11.9463358	11.86541028	4.451688236000	-3.546434317000	14.565504880000
4.476014401	11.93768148	11.86331539	4.476014401000	-3.540352127000	14.564919200000
4.500340566	11.93421795	11.86325557	4.500340566000	-3.540863757000	14.565155660000
4.524666732	11.93825056	11.86407171	4.524666732000	-3.538606244000	14.564979560000
4.548992897	11.93942904	11.86273005	4.548992897000	-3.544724337000	14.564914620000
4.573319062	11.93288784	11.8628585	4.573319062000	-3.547244332000	14.565379450000
4.597645227	11.94875854	11.86239797	4.597645227000	-3.545821391000	14.564263980000
4.621971392	11.95426242	11.86225387	4.621971392000	-3.542557757000	14.564043470000
4.646297558	11.94619096	11.86190227	4.646297558000	-3.540648127000	14.565145120000
4.670623723	11.93222026	11.86269904	4.670623723000	-3.541329226000	14.564926820000
4.694949888	11.94577722	11.86332719	4.694949888000	-3.539533935000	14.565085180000
4.719276053	11.94082746	11.86326728	4.719276053000	-3.541688404000	14.565748410000
4.743602219	11.91928504	11.86218281	4.743602219000	-3.535180903000	14.565925180000
4.767928384	11.89710478	11.86243606	4.767928384000	-3.535667895000	14.565025380000
4.792254549	11.88047292	11.86318538	4.792254549000	-3.534163637000	14.567099030000
4.816580714	11.88424548	11.86288796	4.816580714000	-3.533740643000	14.564924830000
4.840906879	11.82625811	11.8638347	4.840906879000	-3.532185915000	14.565196080000
4.865233045	11.82164352	11.86384821	4.865233045000	-3.538179103000	14.565142100000
4.88955921	11.83616475	11.86348756	4.889559210000	-3.538561251000	14.565464910000
4.913885375	11.8239798	11.86157178	4.913885375000	-3.539534326000	14.563981690000
4.93821154	11.80817664	11.86328565	4.938211540000	-3.539349520000	14.564198350000
4.962537706	11.84163229	11.86230368	4.962537706000	-3.540622071000	14.564657350000
4.986863871	11.82130014	11.86134516	4.986863871000	-3.541916201000	14.565333440000
5.011190036	11.80508391	11.86194175	5.011190036000	-3.540379288000	14.565007490000
5.035516201	11.81360194	11.86174769	5.035516201000	-3.538987940000	14.564693410000
5.059842366	11.82072282	11.86109784	5.059842366000	-3.545814063000	14.565344260000
5.084168532	11.81247419	11.86017899	5.084168532000	-3.538902315000	14.564364410000
5.108494697	11.81117814	11.86002386	5.108494697000	-3.537567809000	14.564496500000
5.132820862	11.81281232	11.86019074	5.132820862000	-3.544531653000	14.564861720000
5.157147027	11.82000624	11.86156909	5.157147027000	-3.546941165000	14.563356280000
5.181473193	11.85070135	11.85970707	5.181473193000	-3.546409751000	14.563466270000
5.205799358	11.8490817	11.85946577	5.205799358000	-3.546098473000	14.562577480000
5.230125523	11.85382062	11.85998371	5.230125523000	-3.544136796000	14.562735780000
5.254451688	12.16600654	11.86261715	5.254451688000	-3.526929853000	14.557608660000
			5.278777853000	-3.525021010000	14.563811610000
			5.303104019000	-3.501773953000	14.563635920000
			5.327430184000	-3.498731896000	14.560519880000
			5.351756349000	-3.521192249000	14.568196600000
			5.376082514000	-3.513949260000	14.564670230000
			5.400408680000	-3.495201094000	14.555797350000
			5.424734845000	-3.480357056000	14.558408930000
			5.449061010000	-3.476943044000	14.559599930000
			5.473387175000	-3.477100493000	14.555854110000
			5.497713340000	-3.482380850000	14.554595740000
			5.522039506000	-3.494659050000	14.551601790000
			5.546365671000	-3.514291643000	14.538490320000
			5.570691836000	-3.529494266000	14.540300620000
			5.595018001000	-3.549847160000	14.543442690000
			5.619344167000	-3.549462365000	14.544501310000
			5.643670332000	-3.550123897000	14.535993900000
			5.667996497000	-3.552583670000	14.531453190000
			5.692322662000	-3.534759306000	14.509589280000
			5.716648827000	-3.547319224000	14.496841960000
			5.740974993000	-3.553471024000	14.498855970000
			5.765301158000	-3.557061079000	14.490847910000
			5.789627323000	-3.560430540000	14.490505250000
			5.813953488000	-3.561606880000	14.490988020000
			5.838279654000	-3.555850675000	14.495365510000
			5.862605819000	-3.542977476000	14.500065650000
			5.886931984000	-3.540533456000	14.498848220000
			5.911258149000	-3.515911960000	14.500523040000
			5.935584314000	-3.513501887000	14.499012580000
			5.959910480000	-3.510360043000	14.493667360000
			5.984236645000	-3.504731696000	14.492116020000
			6.008562810000	-3.495255015000	14.492165300000
			6.032888975000	-3.487491404000	14.491414990000
			6.057215141000	-3.479691899000	14.490586650000
			6.081541306000	-3.475437165000	14.490861990000
			6.105867471000	-3.470753244000	14.490990410000
			6.130193636000	-3.469951731000	14.490922750000
			6.154519801000	-3.467666983000	14.489177850000
			6.178845967000	-3.466721862000	14.489996620000
			6.203172132000	-3.466026444000	14.492193570000
			6.227498297000	-3.465825009000	14.490394980000
			6.251824462000	-3.467759421000	14.489811340000
			6.276150628000	-3.459863160000	14.488670150000
			6.300476793000	-3.462670415000	14.488518110000
			6.324802958000	-3.466223062000	14.491126960000
			6.349129123000	-3.462444142000	14.490146270000
			6.373455289000	-3.460225819000	14.490107330000
			6.397781454000	-3.465189781000	14.488974730000
			6.422107619000	-3.458866865000	14.489377200000
			6.446433784000	-3.458631890000	14.489672070000
			6.470759949000	-3.456924777000	14.488882920000
			6.495086115000	-3.455812510000	14.486948910000
			6.519412280000	-3.456476908000	14.488547460000
			6.543738445000	-3.456465607000	14.487085340000
			6.568064610000	-3.459611004000	14.485142700000
			6.592390776000	-3.456997801000	14.486026980000
			6.616716941000	-3.459456367000	14.487084430000
			6.641043106000	-3.457388372000	14.484777490000
			6.665369271000	-3.460315438000	14.484379080000
			6.689695436000	-3.458711634000	14.486438940000
			6.714021602000	-3.460167154000	14.485422760000
			6.738347767000	-3.461077665000	14.484774170000
			6.762673932000	-3.460758883000	14.484828880000
			6.787000097000	-3.463464361000	14.484785530000
			6.811326263000	-3.463590395000	14.485107780000
			6.835652428000	-3.467593759000	14.484951140000
			6.859978593000	-3.466601979000	14.486147060000
			6.884304758000	-3.467440579000	14.484977120000
			6.908630923000	-3.465993907000	14.486190520000
			6.932957089000	-3.468138995000	14.485250860000
			6.957283254000	-3.463059762000	14.486419140000
			6.981609419000	-3.462561838000	14.485811360000
