GMfasMANUALMARK			GMext		
19.43368107000	18.68136670000	-0.69791934290	19.43368107000	9.23526345000	11.06868388000
19.49329359000	18.64517231000	-0.69461073590	19.49329359000	9.23573842800	11.06875727000
19.55290611000	18.63820188000	-0.69537753870	19.55290611000	9.23607778800	11.06857538000
19.61251863000	18.60811820000	-0.69422423340	19.61251863000	9.23509742700	11.06881237000
19.67213115000	18.58217532000	-0.69066002470	19.67213115000	9.23663430400	11.06883368000
19.73174367000	18.56496430000	-0.68926448220	19.73174367000	9.23541021800	11.06842827000
19.79135618000	18.54839694000	-0.68936006430	19.79135618000	9.23482805000	11.06830784000
19.85096870000	18.53142124000	-0.68868225790	19.85096870000	9.23373218700	11.06843878000
19.91058122000	18.48618073000	-0.68161600480	19.91058122000	9.23155751700	11.06916487000
19.97019374000	18.42165596000	-0.67585740650	19.97019374000	9.23300078000	11.06945014000
20.02980626000	18.38989787000	-0.67519734980	20.02980626000	9.23141067100	11.06861150000
20.08941878000	18.36801811000	-0.67968863700	20.08941878000	9.23225680800	11.06850898000
20.14903130000	18.33201484000	-0.67452530770	20.14903130000	9.23189171900	11.06896812000
20.20864382000	18.31751543000	-0.67252145940	20.20864382000	9.23180756200	11.06866647000
20.26825633000	18.31375299000	-0.67792821180	20.26825633000	9.23191170500	11.06875373000
20.32786885000	18.28474029000	-0.67859808360	20.32786885000	9.23376147200	11.06897457000
20.38748137000	18.26671596000	-0.66899382520	20.38748137000	9.22928350900	11.06881782000
20.44709389000	18.25478821000	-0.67117872440	20.44709389000	9.22907066200	11.06930423000
20.50670641000	18.25321290000	-0.66761161250	20.50670641000	9.22723806200	11.06932318000
20.56631893000	18.24815039000	-0.66857645100	20.56631893000	9.22960879200	11.06872896000
20.62593145000	18.18907996000	-0.67003338650	20.62593145000	9.22869588700	11.06883630000
20.68554396000	18.19530768000	-0.66564153560	20.68554396000	9.23065880900	11.06900754000
20.74515648000	18.17531285000	-0.67134488320	20.74515648000	9.22946851500	11.06906181000
20.80476900000	18.14253091000	-0.66954206210	20.80476900000	9.22988043300	11.06904213000
20.86438152000	18.11514346000	-0.66636939480	20.86438152000	9.22835581000	11.06860619000
20.92399404000	18.09552384000	-0.67084613550	20.92399404000	9.22942651600	11.06916710000
20.98360656000	18.08079834000	-0.67493542300	20.98360656000	9.22783971300	11.06866135000
21.04321908000	18.08431197000	-0.68142491380	21.04321908000	9.23194031600	11.06873261000
21.10283159000	18.06330418000	-0.67243229700	21.10283159000	9.23114955400	11.06909509000
21.16244411000	17.99860900000	-0.67214669860	21.16244411000	9.22777135100	11.06878704000
21.22205663000	17.97451806000	-0.66443327900	21.22205663000	9.22931829300	11.06894865000
21.28166915000	17.94986231000	-0.66320817970	21.28166915000	9.22735380600	11.06913157000
21.34128167000	17.91831956000	-0.66053172050	21.34128167000	9.22792399400	11.06886311000
21.40089419000	17.88786524000	-0.66290544830	21.40089419000	9.22727006800	11.06948822000
21.46050671000	17.85489675000	-0.66105981320	21.46050671000	9.22681189200	11.06897750000
21.52011923000	17.83406050000	-0.65837658960	21.52011923000	9.22894654600	11.06938986000
21.57973174000	17.77756195000	-0.65734996710	21.57973174000	9.22804234200	11.06889378000
21.63934426000	17.81623609000	-0.65192851050	21.63934426000	9.22710177600	11.06862212000
21.69895678000	17.81068158000	-0.65576856830	21.69895678000	9.22938625200	11.06876757000
21.75856930000	17.78426375000	-0.66326864130	21.75856930000	9.22680533200	11.06898533000
21.81818182000	17.75095750000	-0.65033050440	21.81818182000	9.22544202300	11.06841132000
21.87779434000	17.74137515000	-0.64638067580	21.87779434000	9.22299046200	11.06924988000
21.93740686000	17.72938317000	-0.65043660350	21.93740686000	9.22575049000	11.06900582000
21.99701937000	17.66494234000	-0.64740112220	21.99701937000	9.22546809400	11.06894611000
22.05663189000	17.65539350000	-0.64588931740	22.05663189000	9.22383737700	11.06892275000
22.11624441000	17.59961856000	-0.63894381020	22.11624441000	9.22238419800	11.06916572000
22.17585693000	17.57922197000	-0.64276750250	22.17585693000	9.22374818600	11.06909531000
22.23546945000	17.58175839000	-0.64024665460	22.23546945000	9.22262263000	11.06918417000
22.29508197000	17.53189370000	-0.63967296840	22.29508197000	9.22169501300	11.06921016000
22.35469449000	17.48024596000	-0.64320537790	22.35469449000	9.22017899800	11.06885644000
22.41430700000	17.48354892000	-0.64354102150	22.41430700000	9.22410188700	11.06791463000
22.47391952000	17.43887671000	-0.63698489310	22.47391952000	9.22372314400	11.06834174000
22.53353204000	17.43578895000	-0.63674957920	22.53353204000	9.22047378700	11.06893304000
22.59314456000	17.43773203000	-0.63692094160	22.59314456000	9.22069911300	11.06963097000
22.65275708000	17.41700842000	-0.63843440220	22.65275708000	9.22295959100	11.06855983000
22.71236960000	17.39230810000	-0.63196156170	22.71236960000	9.22169148400	11.06991262000
22.77198212000	17.39128856000	-0.62928132620	22.77198212000	9.22324296700	11.06878154000
22.83159463000	17.36848421000	-0.63097758860	22.83159463000	9.21979184500	11.06970426000
22.89120715000	17.30615778000	-0.63746027430	22.89120715000	9.22408227800	11.06928916000
22.95081967000	17.28858831000	-0.63807661520	22.95081967000	9.22501061400	11.06932962000
