GMfasBEST			fg		
1.085155079000	13.711888660000	1.223847034000	1.085155079000	44.308842890000	20.658275420000
1.104885171000	13.717136540000	1.223363478000	1.104885171000	44.308135840000	20.658419780000
1.124615263000	13.723323080000	1.222613664000	1.124615263000	44.309996290000	20.658069430000
1.144345356000	13.716910880000	1.223313529000	1.144345356000	44.309276340000	20.657963590000
1.164075448000	13.719691230000	1.219880903000	1.164075448000	44.309797390000	20.658098670000
1.183805540000	13.716337350000	1.219368440000	1.183805540000	44.308871150000	20.658153630000
1.203535633000	13.634690700000	1.227936525000	1.203535633000	44.309723960000	20.658546820000
1.223265725000	13.446323750000	1.258388839000	1.223265725000	44.310667060000	20.659279090000
1.242995817000	13.309060760000	1.283916017000	1.242995817000	44.310588270000	20.659441030000
1.262725910000	13.219496120000	1.278130799000	1.262725910000	44.310679880000	20.659882060000
1.282456002000	12.968019580000	1.286126683000	1.282456002000	44.309827480000	20.661531850000
1.302186094000	12.778562650000	1.317431035000	1.302186094000	44.313069800000	20.661622750000
1.321916187000	12.651709830000	1.333740508000	1.321916187000	44.310325310000	20.662437970000
1.341646279000	12.494644830000	1.347549165000	1.341646279000	44.311622410000	20.662237290000
1.361376371000	12.386766420000	1.356021014000	1.361376371000	44.313241300000	20.662474270000
1.381106464000	12.127999880000	1.390196450000	1.381106464000	44.311405730000	20.661705900000
1.400836556000	11.990802340000	1.437166294000	1.400836556000	44.313921560000	20.662195900000
1.420566648000	11.757386760000	1.456553140000	1.420566648000	44.315213290000	20.662166140000
1.440296741000	11.604821170000	1.469723673000	1.440296741000	44.315731370000	20.661844820000
1.460026833000	11.267433170000	1.512359108000	1.460026833000	44.316749390000	20.660905800000
1.479756925000	11.195028620000	1.514777065000	1.479756925000	44.314802480000	20.660778690000
1.499487018000	10.984918420000	1.523195914000	1.499487018000	44.312347770000	20.661641250000
1.519217110000	10.852916360000	1.467065512000	1.519217110000	44.316015230000	20.661173950000
1.538947202000	10.658851660000	1.493258798000	1.538947202000	44.315163390000	20.661368030000
1.558677295000	10.637122290000	1.493839096000	1.558677295000	44.316885970000	20.661501680000
1.578407387000	10.504999760000	1.522019359000	1.578407387000	44.316936900000	20.661973250000
1.598137479000	10.264641150000	1.529415636000	1.598137479000	44.316008340000	20.660991050000
1.617867572000	10.148048630000	1.539591576000	1.617867572000	44.315223640000	20.661088400000
1.637597664000	10.006512390000	1.581991905000	1.637597664000	44.317191330000	20.660501890000
1.657327756000	9.953918356000	1.572693953000	1.657327756000	44.315320830000	20.661187340000
1.677057849000	9.776908476000	1.595115476000	1.677057849000	44.319079420000	20.661243610000
1.696787941000	9.609067079000	1.597493477000	1.696787941000	44.317795080000	20.660831860000
1.716518033000	9.445643874000	1.590245951000	1.716518033000	44.317728680000	20.661243520000
1.736248126000	9.350805742000	1.609526164000	1.736248126000	44.319159190000	20.661467860000
1.755978218000	8.953223364000	1.699155419000	1.755978218000	44.320019080000	20.661523680000
1.775708310000	8.554642628000	1.782230083000	1.775708310000	44.320382100000	20.661098030000
1.795438403000	8.385796216000	1.793884382000	1.795438403000	44.319881490000	20.662054540000
1.815168495000	8.049933403000	1.834528882000	1.815168495000	44.318892040000	20.662598630000
1.834898587000	7.887760584000	1.830934163000	1.834898587000	44.319729780000	20.660598510000
1.854628680000	7.514661898000	1.869384188000	1.854628680000	44.316075000000	20.661233650000
1.874358772000	7.291326424000	1.887469449000	1.874358772000	44.317491840000	20.660348060000
1.894088864000	6.972933603000	1.937111162000	1.894088864000	44.317356280000	20.660739100000
1.913818957000	6.799878249000	1.954015833000	1.913818957000	44.317755920000	20.660361140000
1.933549049000	6.471993702000	2.005812327000	1.933549049000	44.318856440000	20.661279580000
1.953279141000	6.295512150000	2.023169694000	1.953279141000	44.316869760000	20.660419290000
1.973009234000	5.958272132000	2.054986504000	1.973009234000	44.318342800000	20.660674480000
1.992739326000	5.670851627000	2.071708624000	1.992739326000	44.319119360000	20.660413690000
2.012469418000	5.423077502000	2.103999281000	2.012469418000	44.316258700000	20.660932810000
2.032199511000	5.283287586000	2.132285633000	2.032199511000	44.318145570000	20.660237590000
2.051929603000	4.951222780000	2.178843107000	2.051929603000	44.317197870000	20.660765640000
2.071659695000	4.563821661000	2.219780093000	2.071659695000	44.319430570000	20.661425590000
2.091389788000	4.424017490000	2.240230868000	2.091389788000	44.315835010000	20.661371230000
2.111119880000	4.202513924000	2.273660186000	2.111119880000	44.317656500000	20.660959540000
2.130849972000	4.084741376000	2.285132031000	2.130849972000	44.320160460000	20.660571180000
2.150580065000	3.907917949000	2.307748846000	2.150580065000	44.316749280000	20.661874190000
2.170310157000	3.625155494000	2.387306890000	2.170310157000	44.314791070000	20.662770160000
2.190040249000	3.572786909000	2.400043626000	2.190040249000	44.316105630000	20.661420030000
2.209770342000	3.473325192000	2.418741180000	2.209770342000	44.314618890000	20.662519200000
2.229500434000	3.339063689000	2.435912797000	2.229500434000	44.317218670000	20.661881960000
2.249230526000	3.248655894000	2.449481294000	2.249230526000	44.314921370000	20.661899460000
2.268960619000	3.233837895000	2.452968178000	2.268960619000	44.314096250000	20.661417870000
2.288690711000	3.164302370000	2.466818094000	2.288690711000	44.318423130000	20.661185400000
2.308420803000	3.150734303000	2.467499159000	2.308420803000	44.314030530000	20.661894400000
2.328150896000	3.108236504000	2.471040520000	2.328150896000	44.315847940000	20.661685460000
2.347880988000	3.037731347000	2.476277137000	2.347880988000	44.315484890000	20.660203030000
2.367611080000	3.027072686000	2.475189995000	2.367611080000	44.312254440000	20.661509600000
2.387341173000	2.972244021000	2.478018780000	2.387341173000	44.315372500000	20.660291330000
2.407071265000	2.924882868000	2.487770245000	2.407071265000	44.314903790000	20.660680270000
2.426801357000	2.885545027000	2.489214055000	2.426801357000	44.311825780000	20.661109760000
2.446531450000	2.727370089000	2.514514777000	2.446531450000	44.311542210000	20.661048140000
2.466261542000	2.513931651000	2.537748507000	2.466261542000	44.313647800000	20.660038080000
2.485991634000	2.359188155000	2.555853402000	2.485991634000	44.313899510000	20.659369820000
2.505721727000	2.310091754000	2.556048000000	2.505721727000	44.313583660000	20.659081760000
2.525451819000	2.189230935000	2.567596650000	2.525451819000	44.314999600000	20.657772230000
2.545181911000	2.142075136000	2.566879614000	2.545181911000	44.315295910000	20.657199010000
2.564912004000	2.140592154000	2.568679645000	2.564912004000	44.313359440000	20.657861100000
2.584642096000	2.084217093000	2.575947584000	2.584642096000	44.311705230000	20.658240020000
2.604372188000	1.981758951000	2.587961591000	2.604372188000	44.314048670000	20.657144460000
2.624102281000	1.871690425000	2.602877179000	2.624102281000	44.311512170000	20.657411460000
2.643832373000	1.813426095000	2.611979150000	2.643832373000	44.310855460000	20.657131170000
2.663562465000	1.737570408000	2.622337510000	2.663562465000	44.311906830000	20.657465930000
2.683292558000	1.700056268000	2.624693427000	2.683292558000	44.312594230000	20.657747260000
2.703022650000	1.678108517000	2.628536462000	2.703022650000	44.311946180000	20.657286740000
2.722752742000	1.584634551000	2.630222351000	2.722752742000	44.311319180000	20.657413450000
2.742482835000	1.423538936000	2.633381531000	2.742482835000	44.310919730000	20.656754400000
2.762212927000	1.278983430000	2.636441773000	2.762212927000	44.310694770000	20.656423220000
2.781943019000	1.191896974000	2.647405906000	2.781943019000	44.312087660000	20.655772320000
2.801673112000	1.214977100000	2.601906683000	2.801673112000	44.311378630000	20.655375840000
2.821403204000	1.044549885000	2.617127702000	2.821403204000	44.312332410000	20.655351270000
2.841133297000	0.982162039900	2.617911269000	2.841133297000	44.310244070000	20.655404670000
2.860863389000	0.916906640300	2.619378842000	2.860863389000	44.311777790000	20.654917370000
2.880593481000	0.887594367900	2.611402157000	2.880593481000	44.310740040000	20.655230340000
2.900323574000	0.916288330400	2.623466860000	2.900323574000	44.307581850000	20.655364310000
2.920053666000	1.038965734000	2.621511439000	2.920053666000	44.307262370000	20.655529320000
2.939783758000	1.163314833000	2.586696424000	2.939783758000	44.310937520000	20.655633210000
2.959513851000	1.239055610000	2.570662901000	2.959513851000	44.310350000000	20.655949630000
2.979243943000	1.265114203000	2.566488604000	2.979243943000	44.309944200000	20.655091150000
2.998974035000	1.310490353000	2.566714929000	2.998974035000	44.310367500000	20.654779610000
3.018704128000	1.414719507000	2.554227444000	3.018704128000	44.309687950000	20.655647750000
3.038434220000	1.431120324000	2.553587290000	3.038434220000	44.310327310000	20.655668580000
3.058164312000	1.414682521000	2.556986115000	3.058164312000	44.311205580000	20.655639120000
3.077894405000	1.343815995000	2.565331427000	3.077894405000	44.306100060000	20.655727900000
3.097624497000	1.316913997000	2.566709041000	3.097624497000	44.307828820000	20.654414970000
3.117354589000	1.248144980000	2.568710618000	3.117354589000	44.307078500000	20.654627350000
3.137084682000	1.135625451000	2.580291908000	3.137084682000	44.307300110000	20.654272820000
3.156814774000	1.105386324000	2.583611675000	3.156814774000	44.306984030000	20.654235930000
3.176544866000	1.098917992000	2.588955698000	3.176544866000	44.303958900000	20.654534030000
3.196274959000	1.116924477000	2.592901377000	3.196274959000	44.306728460000	20.655401800000
3.216005051000	1.167950005000	2.584880669000	3.216005051000	44.306288880000	20.655743620000
3.235735143000	1.182195606000	2.584249608000	3.235735143000	44.305056780000	20.656125700000
3.255465236000	1.145986351000	2.585275394000	3.255465236000	44.306301420000	20.655433630000
3.275195328000	1.150021822000	2.584999556000	3.275195328000	44.303981490000	20.655535820000
3.294925420000	1.196343423000	2.583944721000	3.294925420000	44.304576940000	20.655769900000
3.314655513000	1.318476652000	2.564104459000	3.314655513000	44.306501100000	20.656311020000
3.334385605000	1.344854882000	2.566728025000	3.334385605000	44.306151740000	20.656063520000
3.354115697000	1.284900429000	2.571817395000	3.354115697000	44.304970250000	20.655692150000
3.373845790000	1.234992093000	2.571832412000	3.373845790000	44.305099030000	20.655768500000
3.393575882000	1.149511928000	2.576079022000	3.393575882000	44.303050620000	20.655673780000
3.413305974000	1.032312062000	2.588011838000	3.413305974000	44.301343130000	20.655558770000
3.433036067000	0.919093007100	2.607126612000	3.433036067000	44.303271510000	20.654292110000
3.452766159000	0.852888385200	2.615101472000	3.452766159000	44.303282430000	20.654422730000
3.472496251000	0.594862442900	2.633945960000	3.472496251000	44.301335240000	20.655198820000
3.492226344000	0.392793313000	2.640952206000	3.492226344000	44.300366510000	20.655400040000
3.511956436000	0.276121827100	2.643248497000	3.511956436000	44.299586670000	20.655657270000
3.531686528000	0.120441603800	2.655310498000	3.531686528000	44.300637420000	20.655200210000
3.551416621000	0.081305703420	2.663294201000	3.551416621000	44.297359860000	20.655829500000
3.571146713000	0.044630031960	2.679010025000	3.571146713000	44.297374980000	20.655757580000
3.590876805000	0.026698963220	2.688414455000	3.590876805000	44.298184430000	20.655184110000
3.610606898000	0.004449230876	2.694881705000	3.610606898000	44.295886110000	20.655818590000
3.630336990000	-0.022729468230	2.709820988000	3.630336990000	44.294716760000	20.655748160000
3.650067082000	-0.118550913000	2.718330576000	3.650067082000	44.291361900000	20.656172620000
3.669797175000	-0.151459191800	2.712658639000	3.669797175000	44.290370820000	20.655232300000
3.689527267000	-0.134539349000	2.713323636000	3.689527267000	44.295335860000	20.655539660000
3.709257359000	-0.169486560000	2.714836648000	3.709257359000	44.295255130000	20.654996870000
3.728987452000	-0.311780462200	2.739920646000	3.728987452000	44.288856290000	20.655473130000
3.748717544000	-0.360134933600	2.755162978000	3.748717544000	44.287244110000	20.655174720000
3.768447636000	-0.562542889300	2.793456300000	3.768447636000	44.291834400000	20.653953130000
3.788177729000	-0.576062084100	2.762586295000	3.788177729000	44.288243510000	20.654626250000
3.807907821000	-0.580412033300	2.759193668000	3.807907821000	44.287254660000	20.653869610000
3.827637913000	-0.675491734200	2.767629826000	3.827637913000	44.285943470000	20.653991210000
3.847368006000	-0.753952425600	2.776834018000	3.847368006000	44.284962020000	20.653920990000
3.867098098000	-0.960443495900	2.788887501000	3.867098098000	44.284359880000	20.653783870000
3.886828190000	-1.235837415000	2.827609545000	3.886828190000	44.282997850000	20.653498230000
3.906558283000	-1.477852614000	2.830071525000	3.906558283000	44.280681050000	20.653551540000
3.926288375000	-1.574011618000	2.841762679000	3.926288375000	44.281774970000	20.653638870000
3.946018467000	-1.823071358000	2.866790093000	3.946018467000	44.280335730000	20.653133880000
3.965748560000	-2.018845811000	2.880697418000	3.965748560000	44.275839420000	20.653655120000
3.985478652000	-2.160794787000	2.901977209000	3.985478652000	44.274904300000	20.653989780000
4.005208744000	-2.208036820000	2.895337517000	4.005208744000	44.273345200000	20.654242800000
4.024938837000	-2.310016857000	2.871985272000	4.024938837000	44.268137980000	20.654222030000
4.044668929000	-2.365849549000	2.875911943000	4.044668929000	44.268970760000	20.653641010000
4.064399021000	-2.528674316000	2.917883771000	4.064399021000	44.264958840000	20.654714200000
4.084129114000	-2.667841436000	2.936348587000	4.084129114000	44.264904410000	20.654359620000
4.103859206000	-2.754018513000	2.941906329000	4.103859206000	44.262594300000	20.654449530000
4.123589298000	-2.908616897000	2.962052212000	4.123589298000	44.263384220000	20.655215310000
4.143319391000	-2.927946646000	2.970394771000	4.143319391000	44.268749600000	20.655395630000
4.163049483000	-3.082217666000	3.016310133000	4.163049483000	44.268257960000	20.655889510000
4.182779575000	-3.243143960000	3.012884084000	4.182779575000	44.265784930000	20.655263650000
4.202509668000	-3.307652100000	2.996454449000	4.202509668000	44.262591790000	20.656042950000
4.222239760000	-3.325381507000	2.991279705000	4.222239760000	44.265331110000	20.656702580000
4.241969852000	-3.352209928000	2.996288840000	4.241969852000	44.266167870000	20.656716280000
4.261699945000	-3.365571737000	3.000024967000	4.261699945000	44.268921000000	20.658546420000
4.281430037000	-3.384298570000	3.001213324000	4.281430037000	44.270952370000	20.658078340000
4.301160129000	-3.401170041000	3.007033001000	4.301160129000	44.272836300000	20.658680220000
4.320890222000	-3.413004359000	3.009116035000	4.320890222000	44.271601140000	20.657010580000
4.340620314000	-3.418445816000	3.006339382000	4.340620314000	44.268493150000	20.658338550000
4.360350406000	-3.419266664000	3.013754551000	4.360350406000	44.266953700000	20.659557910000
4.380080499000	-3.428312895000	3.010576704000	4.380080499000	44.265759030000	20.659503980000
4.399810591000	-3.433522835000	3.008893799000	4.399810591000	44.258623670000	20.661098470000
4.419540683000	-3.439708034000	3.011760871000	4.419540683000	44.265433000000	20.659872800000
4.439270776000	-3.447072674000	3.012752264000	4.439270776000	44.264647420000	20.659388640000
4.459000868000	-3.443317742000	3.016101809000	4.459000868000	44.262661290000	20.659822350000
4.478730960000	-3.446372212000	3.015597201000	4.478730960000	44.261761240000	20.660852780000
4.498461053000	-3.451784498000	3.013790749000	4.498461053000	44.268148330000	20.660252980000
4.518191145000	-3.455882291000	3.011961721000	4.518191145000	44.262832200000	20.660292430000
4.537921237000	-3.461080474000	3.011873356000	4.537921237000	44.261290820000	20.660935180000
4.557651330000	-3.459712176000	3.016289796000	4.557651330000	44.267354090000	20.658642390000
4.577381422000	-3.461791427000	3.014090093000	4.577381422000	44.268726680000	20.658948720000
4.597111514000	-3.560410831000	3.017994963000	4.597111514000	44.266728050000	20.661370380000
4.616841607000	-3.553023625000	3.026794855000	4.616841607000	44.269335010000	20.660711500000
4.636571699000	-3.568875881000	3.032536800000	4.636571699000	44.269216650000	20.659327680000
4.656301791000	-3.634663191000	3.028391224000	4.656301791000	44.270879940000	20.659045030000
4.676031884000	-3.647567113000	3.035542127000	4.676031884000	44.271255120000	20.659277680000
4.695761976000	-3.652974672000	3.032235855000	4.695761976000	44.274436410000	20.659283310000
4.715492069000	-3.660147637000	3.037814986000	4.715492069000	44.274229360000	20.660195680000
4.735222161000	-3.672573478000	3.041881866000	4.735222161000	44.274328030000	20.657904930000
4.754952253000	-3.672576055000	3.041822509000	4.754952253000	44.273584280000	20.659278530000
4.774682346000	-3.695889331000	3.039446675000	4.774682346000	44.274431590000	20.659045130000
4.794412438000	-3.701022446000	3.042214830000	4.794412438000	44.268968560000	20.659255480000
4.814142530000	-3.726927309000	3.043045000000	4.814142530000	44.274222910000	20.660634910000
4.833872623000	-3.778088522000	3.052709513000	4.833872623000	44.276704650000	20.658584890000
4.853602715000	-3.830770425000	3.050879544000	4.853602715000	44.276417300000	20.658855320000
4.873332807000	-3.808770909000	3.052232040000	4.873332807000	44.274486710000	20.658014260000
4.893062900000	-3.785024872000	3.052341188000	4.893062900000	44.277137340000	20.658899020000
4.912792992000	-3.730250099000	3.044543676000	4.912792992000	44.277739920000	20.658468440000
4.932523084000	-3.705218616000	3.045847288000	4.932523084000	44.278329960000	20.657866470000
4.952253177000	-3.717913277000	3.043195987000	4.952253177000	44.274492590000	20.658654380000
4.971983269000	-3.709593202000	3.043939812000	4.971983269000	44.275531740000	20.658393770000
4.991713361000	-3.700910671000	3.046086863000	4.991713361000	44.278196910000	20.656677830000
5.011443454000	-3.694064195000	3.045788372000	5.011443454000	44.281067640000	20.655685370000
5.031173546000	-3.674938681000	3.044834865000	5.031173546000	44.277986260000	20.657036720000
5.050903638000	-3.667893649000	3.044179958000	5.050903638000	44.279424700000	20.657266740000
5.070633731000	-3.649918421000	3.035942773000	5.070633731000	44.277747160000	20.657618780000
5.090363823000	-3.633009273000	3.034511857000	5.090363823000	44.276863770000	20.658709760000
5.110093915000	-3.617358876000	3.033655385000	5.110093915000	44.276035560000	20.657048580000
5.129824008000	-3.596680167000	3.041137143000	5.129824008000	44.274853810000	20.656819460000
5.149554100000	-3.604070411000	3.039766591000	5.149554100000	44.276571740000	20.657255320000
5.169284192000	-3.631280488000	3.031478449000	5.169284192000	44.271309370000	20.656843640000
5.189014285000	-3.620051096000	3.034135574000	5.189014285000	44.271015500000	20.658822130000
5.208744377000	-3.625141479000	3.032548423000	5.208744377000	44.270668190000	20.657822080000
5.228474469000	-3.624060764000	3.031137386000	5.228474469000	44.271557400000	20.658869970000
5.248204562000	-3.614200840000	3.035441747000	5.248204562000	44.271399180000	20.657068580000
5.267934654000	-3.613977805000	3.036034935000	5.267934654000	44.273401010000	20.657500080000
5.287664746000	-3.622040343000	3.033977713000	5.287664746000	44.271835240000	20.657726210000
5.307394839000	-3.624238264000	3.035815846000	5.307394839000	44.274123780000	20.656716490000
5.327124931000	-3.647721118000	3.030799328000	5.327124931000	44.274033960000	20.657453250000
5.346855023000	-3.640061773000	3.032266139000	5.346855023000	44.270914570000	20.658054360000
5.366585116000	-3.638774797000	3.032084454000	5.366585116000	44.273907790000	20.659611930000
5.386315208000	-3.645629756000	3.035002299000	5.386315208000	44.272859680000	20.657749500000
5.406045300000	-3.633322597000	3.036752742000	5.406045300000	44.272765000000	20.659000460000
5.425775393000	-3.675007127000	3.041354170000	5.425775393000	44.277167340000	20.658255930000
5.445505485000	-3.687459322000	3.044010210000	5.445505485000	44.271790340000	20.657468890000
5.465235577000	-3.690107984000	3.043862204000	5.465235577000	44.276518050000	20.657330330000
5.484965670000	-3.715607350000	3.045869225000	5.484965670000	44.275621990000	20.657527470000
5.504695762000	-3.724919308000	3.050394649000	5.504695762000	44.276716900000	20.657840470000
5.524425854000	-3.741613215000	3.050252441000	5.524425854000	44.276884770000	20.657130150000
5.544155947000	-3.834925596000	3.066482558000	5.544155947000	44.277843510000	20.657292690000
5.563886039000	-3.885504539000	3.065108100000	5.563886039000	44.277408010000	20.657252680000
5.583616131000	-3.921103026000	3.074817898000	5.583616131000	44.277889540000	20.657653820000
5.603346224000	-3.877771642000	3.075831395000	5.603346224000	44.277895030000	20.656923220000
5.623076316000	-3.916248667000	3.067625752000	5.623076316000	44.278696460000	20.656697860000
5.642806408000	-3.934887740000	3.069208370000	5.642806408000	44.279728480000	20.657714660000
5.662536501000	-3.941913893000	3.069388703000	5.662536501000	44.278019020000	20.657505240000
5.682266593000	-3.927837997000	3.073828694000	5.682266593000	44.274687220000	20.657772270000
5.701996685000	-3.928356938000	3.075947876000	5.701996685000	44.279687570000	20.656454750000
5.721726778000	-3.957765894000	3.075138317000	5.721726778000	44.281696910000	20.656496640000
5.741456870000	-3.994296642000	3.070080100000	5.741456870000	44.279182850000	20.658148710000
5.761186962000	-3.983026390000	3.072362841000	5.761186962000	44.278424720000	20.658181920000
5.780917055000	-3.958476153000	3.076600011000	5.780917055000	44.280512060000	20.656688470000
5.800647147000	-3.964267519000	3.075685375000	5.800647147000	44.280269010000	20.656494070000
5.820377239000	-4.007351441000	3.078873870000	5.820377239000	44.279102290000	20.657045290000
5.840107332000	-4.038587050000	3.083164181000	5.840107332000	44.281026480000	20.657758050000
5.859837424000	-4.038383968000	3.083817332000	5.859837424000	44.281460290000	20.657676620000
5.879567516000	-4.029589862000	3.083950404000	5.879567516000	44.280836410000	20.657674970000
5.899297609000	-4.036558928000	3.082012378000	5.899297609000	44.278812650000	20.657786100000
5.919027701000	-4.032954093000	3.081104840000	5.919027701000	44.278689610000	20.657813430000
5.938757793000	-3.982110532000	3.075521509000	5.938757793000	44.280794470000	20.657669400000
5.958487886000	-3.993157023000	3.075825776000	5.958487886000	44.281718890000	20.657077500000
5.978217978000	-3.994437459000	3.071615615000	5.978217978000	44.280596680000	20.657349570000
5.997948070000	-3.978600605000	3.070586138000	5.997948070000	44.282442750000	20.657907190000
6.017678163000	-3.921499095000	3.072321447000	6.017678163000	44.282019440000	20.656780600000
6.037408255000	-3.878391005000	3.065793695000	6.037408255000	44.282240710000	20.657550700000
6.057138347000	-3.905718411000	3.059642591000	6.057138347000	44.282795060000	20.657699260000
6.076868440000	-3.899696360000	3.059685944000	6.076868440000	44.280383100000	20.657737200000
6.096598532000	-3.892898009000	3.066780686000	6.096598532000	44.282476110000	20.657755540000
6.116328624000	-3.927525358000	3.073241288000	6.116328624000	44.282918410000	20.657710450000
6.136058717000	-3.965119900000	3.067958057000	6.136058717000	44.283293200000	20.658185920000
6.155788809000	-3.912789011000	3.060914510000	6.155788809000	44.282130250000	20.658791000000
6.175518901000	-3.874544581000	3.060420855000	6.175518901000	44.282303410000	20.658412330000
6.195248994000	-3.896856326000	3.056108053000	6.195248994000	44.284318090000	20.658639570000
6.214979086000	-3.861391113000	3.063542058000	6.214979086000	44.282926230000	20.659305480000
6.234709178000	-3.766321282000	3.056719168000	6.234709178000	44.283945100000	20.658086090000
6.254439271000	-3.755860691000	3.053098064000	6.254439271000	44.283654090000	20.657872690000
6.274169363000	-3.700342334000	3.042361003000	6.274169363000	44.283021750000	20.658520680000
6.293899455000	-3.670302464000	3.053998541000	6.293899455000	44.283776000000	20.657914370000
6.313629548000	-3.653453280000	3.063122381000	6.313629548000	44.286458590000	20.657770770000
6.333359640000	-3.456037196000	3.064640128000	6.333359640000	44.286952010000	20.657359670000
6.353089732000	-3.298839712000	3.042514277000	6.353089732000	44.288056950000	20.658055340000
			6.372819825000	44.287837220000	20.657264260000
			6.392549917000	44.289004630000	20.656937580000
			6.412280009000	44.291070330000	20.655615410000
			6.432010102000	44.291920930000	20.655945940000
			6.451740194000	44.292937280000	20.656153770000
			6.471470286000	44.293024130000	20.656134690000
			6.491200379000	44.293652550000	20.656941730000
			6.510930471000	44.294197710000	20.656771190000
			6.530660563000	44.296180680000	20.658002880000
			6.550390656000	44.288367030000	20.657852990000
			6.570120748000	44.295534510000	20.656575490000
