SOLfas			SOLfas		
17.4664679600000	15.2597270000000	8.0645653760000	17.4664679600000	15.2597270000000	8.0645653760000
17.5260804800000	15.2565342100000	8.0642171640000	17.5260804800000	15.2565342100000	8.0642171640000
17.5856930000000	15.2623422700000	8.0644756860000	17.5856930000000	15.2623422700000	8.0644756860000
17.6453055100000	15.2654025800000	8.0607587670000	17.6453055100000	15.2654025800000	8.0607587670000
17.7049180300000	15.2651408000000	8.0536565600000	17.7049180300000	15.2651408000000	8.0536565600000
17.7645305500000	15.2649072500000	8.0589984390000	17.7645305500000	15.2649072500000	8.0589984390000
17.8241430700000	15.2513949500000	8.0599940500000	17.8241430700000	15.2513949500000	8.0599940500000
17.8837555900000	15.2290777100000	8.0574983920000	17.8837555900000	15.2290777100000	8.0574983920000
17.9433681100000	15.2546499900000	8.0605515150000	17.9433681100000	15.2546499900000	8.0605515150000
18.0029806300000	15.2675944900000	8.0618203630000	18.0029806300000	15.2675944900000	8.0618203630000
18.0625931400000	15.2003842200000	8.0578256120000	18.0625931400000	15.2003842200000	8.0578256120000
18.1222056600000	15.1395265100000	8.0529012800000	18.1222056600000	15.1395265100000	8.0529012800000
18.1818181800000	15.1381382900000	8.0544876060000	18.1818181800000	15.1381382900000	8.0544876060000
18.2414307000000	15.1320132000000	8.0547440580000	18.2414307000000	15.1320132000000	8.0547440580000
18.3010432200000	15.1251554900000	8.0515054810000	18.3010432200000	15.1251554900000	8.0515054810000
18.3606557400000	15.1163367600000	8.0498605890000	18.3606557400000	15.1163367600000	8.0498605890000
18.4202682600000	15.1227361200000	8.0503009290000	18.4202682600000	15.1227361200000	8.0503009290000
18.4798807700000	15.1269204500000	8.0529343500000	18.4798807700000	15.1269204500000	8.0529343500000
18.5394932900000	15.0991377400000	8.0549802860000	18.5394932900000	15.0991377400000	8.0549802860000
18.5991058100000	15.0976697400000	8.0572855450000	18.5991058100000	15.0976697400000	8.0572855450000
18.6587183300000	15.1091314100000	8.0549381650000	18.6587183300000	15.1091314100000	8.0549381650000
18.7183308500000	15.1037406900000	8.0521211730000	18.7183308500000	15.1037406900000	8.0521211730000
18.7779433700000	15.1044203700000	8.0498018090000	18.7779433700000	15.1044203700000	8.0498018090000
18.8375558900000	15.1131423000000	8.0529227780000	18.8375558900000	15.1131423000000	8.0529227780000
18.8971684100000	15.1027216800000	8.0572931820000	18.8971684100000	15.1027216800000	8.0572931820000
18.9567809200000	15.0966279000000	8.0563974760000	18.9567809200000	15.0966279000000	8.0563974760000
19.0163934400000	15.0791154600000	8.0445384200000	19.0163934400000	15.0791154600000	8.0445384200000
19.0760059600000	15.0718446300000	8.0438925200000	19.0760059600000	15.0718446300000	8.0438925200000
19.1356184800000	15.0481246400000	8.0509976430000	19.1356184800000	15.0481246400000	8.0509976430000
19.1952310000000	15.0429152100000	8.0526819630000	19.1952310000000	15.0429152100000	8.0526819630000
19.2548435200000	15.0307008500000	8.0537172630000	19.2548435200000	15.0307008500000	8.0537172630000
19.3144560400000	15.0028916300000	8.0526314300000	19.3144560400000	15.0028916300000	8.0526314300000
19.3740685500000	14.9631378800000	8.0523936020000	19.3740685500000	14.9631378800000	8.0523936020000
19.4336810700000	14.9337889700000	8.0446928540000	19.4336810700000	14.9337889700000	8.0446928540000
19.4932935900000	14.9192120000000	8.0446466210000	19.4932935900000	14.9192120000000	8.0446466210000
19.5529061100000	14.8880657100000	8.0466725250000	19.5529061100000	14.8880657100000	8.0466725250000
19.6125186300000	14.8516261200000	8.0449914170000	19.6125186300000	14.8516261200000	8.0449914170000
19.6721311500000	14.8270708800000	8.0471402810000	19.6721311500000	14.8270708800000	8.0471402810000
19.7317436700000	14.8020273100000	8.0523681700000	19.7317436700000	14.8020273100000	8.0523681700000
19.7913561800000	14.8160483000000	8.0451543570000	19.7913561800000	14.8160483000000	8.0451543570000
19.8509687000000	14.8135635200000	8.0500021900000	19.8509687000000	14.8135635200000	8.0500021900000
19.9105812200000	14.8051904300000	8.0530329360000	19.9105812200000	14.8051904300000	8.0530329360000
19.9701937400000	14.7748940100000	8.0513123800000	19.9701937400000	14.7748940100000	8.0513123800000
20.0298062600000	14.7724280000000	8.0505538190000	20.0298062600000	14.7724280000000	8.0505538190000
20.0894187800000	14.7110063900000	8.0469955120000	20.0894187800000	14.7110063900000	8.0469955120000
20.1490313000000	14.6652025100000	8.0479204590000	20.1490313000000	14.6652025100000	8.0479204590000
20.2086438200000	14.6527904700000	8.0531023710000	20.2086438200000	14.6527904700000	8.0531023710000
20.2682563300000	14.6243157900000	8.0481496100000	20.2682563300000	14.6243157900000	8.0481496100000
20.3278688500000	14.5842471500000	8.0526934330000	20.3278688500000	14.5842471500000	8.0526934330000
20.3874813700000	14.6099561200000	8.0493459080000	20.3874813700000	14.6099561200000	8.0493459080000
20.4470938900000	14.5768374900000	8.0549543160000	20.4470938900000	14.5768374900000	8.0549543160000
20.5067064100000	14.5769334700000	8.0548686260000	20.5067064100000	14.5769334700000	8.0548686260000
20.5663189300000	14.6035125800000	8.0519297190000	20.5663189300000	14.6035125800000	8.0519297190000
20.6259314500000	14.5977660700000	8.0535689810000	20.6259314500000	14.5977660700000	8.0535689810000
20.6855439600000	14.5356656000000	8.0466456180000	20.6855439600000	14.5356656000000	8.0466456180000
20.7451564800000	14.5005079600000	8.0516347120000	20.7451564800000	14.5005079600000	8.0516347120000
20.8047690000000	14.5211897700000	8.0521874230000	20.8047690000000	14.5211897700000	8.0521874230000
20.8643815200000	14.5410572300000	8.0503662240000	20.8643815200000	14.5410572300000	8.0503662240000
20.9239940400000	14.5503576100000	8.0409412080000	20.9239940400000	14.5503576100000	8.0409412080000
20.9836065600000	14.5325578400000	8.0435777770000	20.9836065600000	14.5325578400000	8.0435777770000
21.0432190800000	14.5327133700000	8.0490653540000	21.0432190800000	14.5327133700000	8.0490653540000
21.1028315900000	14.5254648800000	8.0527646960000	21.1028315900000	14.5254648800000	8.0527646960000
21.1624441100000	14.5280286300000	8.0506286100000	21.1624441100000	14.5280286300000	8.0506286100000
21.2220566300000	14.5431325000000	8.0466079730000	21.2220566300000	14.5431325000000	8.0466079730000
21.2816691500000	14.5269562000000	8.0488461050000	21.2816691500000	14.5269562000000	8.0488461050000
21.3412816700000	14.5338585500000	8.0487431390000	21.3412816700000	14.5338585500000	8.0487431390000
21.4008941900000	14.5225071400000	8.0550816390000	21.4008941900000	14.5225071400000	8.0550816390000
21.4605067100000	14.5186475000000	8.0558371950000	21.4605067100000	14.5186475000000	8.0558371950000
21.5201192300000	14.4903914600000	8.0456347070000	21.5201192300000	14.4903914600000	8.0456347070000
21.5797317400000	14.4816379900000	8.0506719440000	21.5797317400000	14.4816379900000	8.0506719440000
21.6393442600000	14.4740304000000	8.0523897570000	21.6393442600000	14.4740304000000	8.0523897570000
21.6989567800000	14.4332299600000	8.0588095940000	21.6989567800000	14.4332299600000	8.0588095940000
21.7585693000000	14.4220936300000	8.0596952750000	21.7585693000000	14.4220936300000	8.0596952750000
21.8181818200000	14.4406241900000	8.0570171020000	21.8181818200000	14.4406241900000	8.0570171020000
21.8777943400000	14.4396910800000	8.0599682010000	21.8777943400000	14.4396910800000	8.0599682010000
21.9374068600000	14.4366726000000	8.0599386980000	21.9374068600000	14.4366726000000	8.0599386980000
21.9970193700000	14.3904880700000	8.0548157330000	21.9970193700000	14.3904880700000	8.0548157330000
22.0566318900000	14.4254894900000	8.0605035010000	22.0566318900000	14.4254894900000	8.0605035010000
22.1162444100000	14.4210635400000	8.0584568560000	22.1162444100000	14.4210635400000	8.0584568560000
22.1758569300000	14.3981997600000	8.0543220570000	22.1758569300000	14.3981997600000	8.0543220570000
22.2354694500000	14.3741962300000	8.0527197580000	22.2354694500000	14.3741962300000	8.0527197580000
22.2950819700000	14.3481271100000	8.0558373180000	22.2950819700000	14.3481271100000	8.0558373180000
22.3546944900000	14.3025343900000	8.0519172670000	22.3546944900000	14.3025343900000	8.0519172670000
22.4143070000000	14.2627667600000	8.0463752040000	22.4143070000000	14.2627667600000	8.0463752040000
22.4739195200000	14.2517761000000	8.0428022100000	22.4739195200000	14.2517761000000	8.0428022100000
22.5335320400000	14.2380018500000	8.0404794520000	22.5335320400000	14.2380018500000	8.0404794520000
22.5931445600000	14.2123107800000	8.0477987240000	22.5931445600000	14.2123107800000	8.0477987240000
22.6527570800000	14.1681729300000	8.0447647500000	22.6527570800000	14.1681729300000	8.0447647500000
22.7123696000000	14.1065819200000	8.0433615890000	22.7123696000000	14.1065819200000	8.0433615890000
22.7719821200000	14.0891330300000	8.0380528190000	22.7719821200000	14.0891330300000	8.0380528190000
22.8315946300000	14.0349187700000	8.0368653680000	22.8315946300000	14.0349187700000	8.0368653680000
22.8912071500000	13.9755505800000	8.0438379380000	22.8912071500000	13.9755505800000	8.0438379380000
22.9508196700000	13.9872827700000	8.0440524270000	22.9508196700000	13.9872827700000	8.0440524270000
