CALfront			CALext		
t	x	y	t	x	y
12.459016390000	12.839283360000	10.613212980000	12.459016390000	-4.987807774000	14.811410230000
12.518628910000	12.834531120000	10.609742800000	12.518628910000	-4.986924424000	14.811598130000
12.578241430000	12.823465020000	10.609691370000	12.578241430000	-4.985593773000	14.810672390000
12.637853950000	12.798145220000	10.616619560000	12.637853950000	-4.991381229000	14.811729060000
12.697466470000	12.769715380000	10.646437390000	12.697466470000	-4.987801261000	14.812052170000
12.757078990000	12.789574930000	10.632748190000	12.757078990000	-4.989293545000	14.810878240000
12.816691510000	12.796404430000	10.631495790000	12.816691510000	-4.986609103000	14.811503790000
12.876304020000	12.756389210000	10.622607800000	12.876304020000	-4.990763333000	14.812002120000
12.935916540000	12.737946910000	10.628571420000	12.935916540000	-4.989096505000	14.810563630000
12.995529060000	12.725665820000	10.618642590000	12.995529060000	-4.985304344000	14.810222010000
13.055141580000	12.629145160000	10.611513750000	13.055141580000	-4.990414873000	14.811553610000
13.114754100000	12.605500070000	10.608040050000	13.114754100000	-4.987330902000	14.810944430000
13.174366620000	12.614976360000	10.604142870000	13.174366620000	-4.987147335000	14.810518150000
13.233979140000	12.601190780000	10.596485390000	13.233979140000	-4.985211896000	14.810750840000
13.293591650000	12.601100120000	10.594552800000	13.293591650000	-4.986864871000	14.810320530000
13.353204170000	12.586838300000	10.599025880000	13.353204170000	-4.987328604000	14.811270380000
13.412816690000	12.591672840000	10.598216830000	13.412816690000	-4.987806621000	14.811303660000
13.472429210000	12.600020530000	10.594109890000	13.472429210000	-4.989536659000	14.811368940000
13.532041730000	12.598738660000	10.592929160000	13.532041730000	-4.989967274000	14.811004470000
13.591654250000	12.620424140000	10.589610020000	13.591654250000	-4.989032271000	14.810979960000
13.651266770000	12.623466500000	10.589451800000	13.651266770000	-4.990174351000	14.811340670000
13.710879280000	12.622896330000	10.591478510000	13.710879280000	-4.990276413000	14.811581710000
13.770491800000	12.688266710000	10.588488900000	13.770491800000	-4.987882861000	14.812391310000
13.830104320000	12.707338050000	10.583883310000	13.830104320000	-4.987107448000	14.810810520000
13.889716840000	12.675981460000	10.586110000000	13.889716840000	-4.989834485000	14.812159950000
13.949329360000	12.604735700000	10.593606320000	13.949329360000	-4.989642270000	14.811297500000
14.008941880000	12.571917260000	10.595044440000	14.008941880000	-4.987751002000	14.811752790000
14.068554400000	12.555590850000	10.592925860000	14.068554400000	-4.990835034000	14.811877760000
14.128166920000	12.611490770000	10.581709890000	14.128166920000	-4.989799558000	14.811831420000
14.187779430000	12.694439270000	10.569043320000	14.187779430000	-4.989464746000	14.811737970000
14.247391950000	12.704351600000	10.561347030000	14.247391950000	-4.985287676000	14.811755950000
14.307004470000	12.771871780000	10.524311930000	14.307004470000	-4.981342224000	14.811561420000
14.366616990000	13.164325070000	10.450392080000	14.366616990000	-4.709212647000	14.812980660000
14.426229510000	13.808810320000	10.367009300000	14.426229510000	-4.513632635000	14.809071140000
14.485842030000	13.714880640000	10.428941780000	14.485842030000	-4.407330180000	14.809592180000
14.545454550000	13.975393750000	10.336009820000	14.545454550000	-4.281182505000	14.813978410000
			14.605067060000	-3.208037107000	14.839596350000
