GMendBEST			GMextBEST		
6.268172035000	7.392006803000	3.340888627000	6.268172035000	49.327463090000	10.003629100000
6.287052071000	7.395410160000	3.342048488000	6.287052071000	49.327504580000	10.002529990000
6.305932107000	7.398556326000	3.339299485000	6.305932107000	49.327990040000	10.001894510000
6.324812144000	7.415489013000	3.340846433000	6.324812144000	49.325975460000	10.001282960000
6.343692180000	7.501476293000	3.341388714000	6.343692180000	49.326803940000	10.000306620000
6.362572216000	7.593959329000	3.318759463000	6.362572216000	49.327595550000	9.999089401000
6.381452252000	7.712391466000	3.299926812000	6.381452252000	49.329053950000	9.995386541000
6.400332289000	7.863211909000	3.272988425000	6.400332289000	49.328191160000	9.987759525000
6.419212325000	8.039682066000	3.247075718000	6.419212325000	49.325879760000	9.985965644000
6.438092361000	8.208810538000	3.203691295000	6.438092361000	49.326536590000	9.979692610000
6.456972397000	8.585937507000	3.121117205000	6.456972397000	49.314953470000	9.963408946000
6.475852434000	8.695300230000	3.101193379000	6.475852434000	49.315870080000	9.945294874000
6.494732470000	8.842787022000	3.114859531000	6.494732470000	49.318294830000	9.933794166000
6.513612506000	9.088931092000	3.060627896000	6.513612506000	49.325305420000	9.926125063000
6.532492542000	9.366219720000	3.001578459000	6.532492542000	49.320357060000	9.926600154000
6.551372579000	9.455667849000	2.975721541000	6.551372579000	49.318852520000	9.925564518000
6.570252615000	9.550264118000	2.957200616000	6.570252615000	49.317366590000	9.921791479000
6.589132651000	9.878303341000	2.913217364000	6.589132651000	49.327051480000	9.899402210000
6.608012687000	10.247650120000	2.855061744000	6.608012687000	49.322347470000	9.902652501000
6.626892724000	10.530186780000	2.822212667000	6.626892724000	49.308802300000	9.887935713000
6.645772760000	11.072818040000	2.734476641000	6.645772760000	49.304336650000	9.869117463000
6.664652796000	11.612053290000	2.635747757000	6.664652796000	49.304911380000	9.850971602000
6.683532832000	12.171480680000	2.545222189000	6.683532832000	49.312964150000	9.823653805000
6.702412869000	13.553208440000	2.288044962000	6.702412869000	49.313840770000	9.769943542000
6.721292905000	15.475399830000	2.044487676000	6.721292905000	49.298298420000	9.716463299000
6.740172941000	16.896301830000	1.915900420000	6.740172941000	49.294510920000	9.696054424000
6.759052977000	19.506976840000	1.670016769000	6.759052977000	49.260905780000	9.632468841000
6.777933014000	21.278627390000	1.412510030000	6.777933014000	49.198230170000	9.588839990000
6.796813050000	22.503988790000	1.186877305000	6.796813050000	49.197425540000	9.557653182000
6.815693086000	22.960392350000	1.107835006000	6.815693086000	49.217059620000	9.526118516000
6.834573122000	23.675097800000	1.056126085000	6.834573122000	49.210276890000	9.493974282000
6.853453159000	24.184710990000	0.981226517800	6.853453159000	49.196977880000	9.491816032000
6.872333195000	24.783720250000	0.955988520300	6.872333195000	49.196022880000	9.473506854000
6.891213231000	25.146637170000	0.985086573400	6.891213231000	49.189696420000	9.463123699000
6.910093267000	25.231010820000	0.952485350000	6.910093267000	49.183875020000	9.466155323000
6.928973304000	25.549832640000	0.901741425700	6.928973304000	49.178690500000	9.462424400000
6.947853340000	25.502146360000	0.943248274900	6.947853340000	49.178051080000	9.464518816000
6.966733376000	25.633189630000	0.903687296300	6.966733376000	49.179629280000	9.462919900000
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
