Fasc 1			ext_MMM		
3.722766340196	3.865510428622	4.358506874597	3.722766340000	31.337576640000	10.463391980000
3.747751349190	3.836722512059	4.360428991256	3.747751349000	31.329506060000	10.463712270000
3.772736358185	3.794532194021	4.357745647084	3.772736358000	31.325448960000	10.463518340000
3.797721367180	3.680227979602	4.362792241422	3.797721367000	31.314562240000	10.463873590000
3.822706376174	3.657761514202	4.365123429614	3.822706376000	31.321201250000	10.464190530000
3.847691385169	3.579972729527	4.363556046166	3.847691385000	31.313673410000	10.464676850000
3.872676394164	3.535655770510	4.359504336331	3.872676394000	31.306110300000	10.462574250000
3.897661403158	3.508328990285	4.363426462414	3.897661403000	31.291014370000	10.462946740000
3.922646412153	3.471101350583	4.357919051299	3.922646412000	31.272774840000	10.463450820000
3.947631421147	3.400280900283	4.355979785034	3.947631421000	31.254172890000	10.463914450000
3.972616430142	3.357110596553	4.359892720487	3.972616430000	31.236746830000	10.464152880000
3.997601439137	3.273245581264	4.352802728363	3.997601439000	31.179879970000	10.463202040000
4.022586448131	3.240236305356	4.355847503477	4.022586448000	31.164173110000	10.462371750000
4.047571457126	3.203899262535	4.360738637289	4.047571457000	31.158246690000	10.463249420000
4.072556466120	3.160556619310	4.358073157374	4.072556466000	31.148855920000	10.462662050000
4.097541475115	3.062257773731	4.362440421393	4.097541475000	31.110890620000	10.460239890000
4.122526484110	3.002839062404	4.359045977868	4.122526484000	31.103038080000	10.459586640000
4.147511493104	2.924019947725	4.359720880061	4.147511493000	31.089139050000	10.459466640000
4.172496502099	2.905985160950	4.360149169129	4.172496502000	31.090572570000	10.459830660000
4.197481511093	2.894091864777	4.352882151769	4.197481511000	31.086604490000	10.459736190000
4.222466520088	2.716264043287	4.355252117371	4.222466520000	31.069696210000	10.448992110000
4.247451529083	2.696895789687	4.356761971381	4.247451529000	31.068661310000	10.449328120000
4.272436538077	2.644463235477	4.352820900351	4.272436538000	31.052762860000	10.448171480000
4.297421547072	2.553097877259	4.354485703862	4.297421547000	31.017348130000	10.452809140000
4.322406556066	2.535264967210	4.356914628954	4.322406556000	30.985225570000	10.452478160000
4.347391565061	2.433831008877	4.351777396091	4.347391565000	30.927854970000	10.455086210000
4.372376574056	2.392008887946	4.358694634527	4.372376574000	30.905496510000	10.455269540000
4.397361583050	2.383002407752	4.359028428972	4.397361583000	30.896291640000	10.455684670000
4.422346592045	2.327899055718	4.359360077952	4.422346592000	30.894636900000	10.457119440000
4.447331601039	2.311747951484	4.361793084273	4.447331601000	30.893152710000	10.458062920000
4.472316610034	2.293413300634	4.355197106655	4.472316610000	30.888606200000	10.459903280000
4.497301619029	2.263025994681	4.358443001799	4.497301619000	30.883068340000	10.461279380000
4.522286628023	2.231674214772	4.365619032597	4.522286628000	30.867432580000	10.463518150000
4.547271637018	2.240835294778	4.362158722512	4.547271637000	30.866277130000	10.464030700000
4.572256646012	2.220827930771	4.354775581117	4.572256646000	30.861667800000	10.464555810000
4.597241655007	2.163914034079	4.360272421290	4.597241655000	30.875638000000	10.463646470000
4.622226664002	2.147721875284	4.352520176588	4.622226664000	30.878329990000	10.463534430000
4.647211672996	2.101253589957	4.358719979632	4.647211673000	30.876534470000	10.462496020000
4.672196681991	2.030389931875	4.357295848074	4.672196682000	30.871927410000	10.458751850000
4.697181690985	1.972112300822	4.355347794891	4.697181691000	30.871964190000	10.458856050000
4.722166699980	1.887041049588	4.357984693444	4.722166700000	30.884815990000	10.456519680000
4.747151708975	1.835465951080	4.353628247795	4.747151709000	30.845234710000	10.456583990000
4.772136717969	1.754969138594	4.353448267933	4.772136718000	30.809108630000	10.455161440000
4.797121726964	1.708900072851	4.362143688847	4.797121727000	30.825523570000	10.455694040000
4.822106735958	1.664664461354	4.357612336377	4.822106736000	30.810803740000	10.454772320000
4.847091744953	1.655626397041	4.357977795365	4.847091745000	30.811238250000	10.455927340000
4.872076753948	1.621161166475	4.353156774468	4.872076754000	30.814858420000	10.455243160000
4.897061762942	1.569495931884	4.360065626214	4.897061763000	30.821320170000	10.456956850000
4.922046771937	1.480318341660	4.361807212427	4.922046772000	30.854177140000	10.455338760000
4.947031780931	1.432099518745	4.355991848414	4.947031781000	30.824689400000	10.455338530000
4.972016789926	1.385482180358	4.350275261698	4.972016790000	30.828447530000	10.456044630000
4.997001798921	1.343024332981	4.357308156060	4.997001799000	30.808690040000	10.455769130000
5.021986807915	1.284105410962	4.356423164219	5.021986808000	30.740600820000	10.455178870000
5.046971816910	1.233618248446	4.353410338189	5.046971817000	30.725771310000	10.455442700000
5.071956825904	1.198142790562	4.358569441523	5.071956826000	30.730922470000	10.456793360000
5.096941834899	1.151853154936	4.355410580446	5.096941835000	30.756198480000	10.456534860000
5.121926843894	1.052242185201	4.356761558498	5.121926844000	30.736558440000	10.454063830000
5.146911852888	1.016615160104	4.351306935209	5.146911853000	30.721154270000	10.454948140000
5.171896861883	0.933874578188	4.352386249052	5.171896862000	30.607134050000	10.452031970000
5.196881870877	0.869517612099	4.352377814865	5.196881871000	30.534826470000	10.456352810000
5.221866879872	0.763853537330	4.355362204443	5.221866880000	30.419459220000	10.458661710000
5.246851888867	0.728300956362	4.362438367992	5.246851889000	30.406067540000	10.459546920000
5.271836897861	0.728726387076	4.361563856622	5.271836898000	30.410185100000	10.459076120000
5.296821906856	0.723643417090	4.353242418306	5.296821907000	30.417486530000	10.456633140000
5.321806915850	0.675674878408	4.358993284087	5.321806916000	30.444095970000	10.454426770000
5.346791924845	0.646290672751	4.352739473579	5.346791925000	30.446557290000	10.454227690000
5.371776933840	0.612945400428	4.356237937700	5.371776934000	30.448455140000	10.455015150000
5.396761942834	0.554628670673	4.358238752389	5.396761943000	30.452556510000	10.453648630000
5.421746951829	0.506584570663	4.363539989892	5.421746952000	30.446831650000	10.453597940000
5.446731960824	0.404042160104	4.355682059847	5.446731961000	30.445070340000	10.451433140000
5.471716969818	0.357928493721	4.366331124274	5.471716970000	30.405898990000	10.450727210000
5.496701978813	0.290037127527	4.360993537190	5.496701979000	30.375999660000	10.450656580000
5.521686987807	0.269355441083	4.353961422161	5.521686988000	30.353689180000	10.450552820000
5.546671996802	0.226295082233	4.359352165068	5.546671997000	30.357949650000	10.446453200000
5.571657005797	0.138690513297	4.364684880823	5.571657006000	30.322086950000	10.446727810000
5.596642014791	0.092970483751	4.359994752426	5.596642015000	30.312731120000	10.447692950000
5.621627023786	0.023155793937	4.362447789626	5.621627024000	30.312613510000	10.448542150000
5.646612032780	-0.027837937747	4.360210731172	5.646612033000	30.307164560000	10.450663470000
5.671597041775	-0.087523477961	4.367862299414	5.671597042000	30.315471370000	10.452603710000
5.696582050770	-0.140058059762	4.368615496033	5.696582051000	30.315936990000	10.454715890000
5.721567059764	-0.149718414858	4.363480295601	5.721567060000	30.313939030000	10.456437520000
5.746552068759	-0.143611504065	4.359420296686	5.746552069000	30.308058730000	10.458188770000
5.771537077753	-0.139760360354	4.358414031353	5.771537078000	30.300161030000	10.458475240000
5.796522086748	-0.138067220042	4.356938144692	5.796522087000	30.303287050000	10.459945370000
5.821507095743	-0.148815818782	4.358255177281	5.821507096000	30.305258260000	10.460009660000
5.846492104737	-0.159347681994	4.359764481404	5.846492105000	30.299986270000	10.460171610000
5.871477113732	-0.226386538941	4.359662438441	5.871477114000	30.303995230000	10.460316920000
5.896462122726	-0.248081836874	4.359875512017	5.896462123000	30.298322620000	10.460269580000
5.921447131721	-0.287061138963	4.358201004800	5.921447132000	30.304927530000	10.459335130000
5.946432140716	-0.351255361697	4.356280873868	5.946432141000	30.275766830000	10.460799370000
5.971417149710	-0.447695141430	4.358457164359	5.971417150000	30.249844250000	10.457755710000
5.996402158705	-0.487945137805	4.355586572566	5.996402159000	30.229624490000	10.456578770000
6.021387167699	-0.533608958889	4.361198937566	6.021387168000	30.229102780000	10.456757820000
6.046372176694	-0.572393899751	4.356883371771	6.046372177000	30.221004870000	10.456488860000
6.071357185689	-0.587841958808	4.356967682793	6.071357186000	30.223134520000	10.457090840000
6.096342194683	-0.602515007424	4.361120096634	6.096342195000	30.210202350000	10.458674520000
6.121327203678	-0.627222551806	4.356872385170	6.121327204000	30.204666310000	10.457910280000
6.146312212672	-0.672786209487	4.361870488621	6.146312213000	30.203964860000	10.458919170000
6.171297221667	-0.721452921863	4.360373013167	6.171297222000	30.210524480000	10.459236350000
6.196282230662	-0.765956032203	4.362899413193	6.196282231000	30.198715110000	10.460282850000
6.221267239656	-0.810374078309	4.359325836922	6.221267240000	30.201146950000	10.460803890000
6.246252248651	-0.822440890950	4.358908153932	6.246252249000	30.206809370000	10.460918790000
6.271237257645	-0.838317861843	4.360244394995	6.271237258000	30.204902450000	10.462217510000
6.296222266640	-0.867463051572	4.358250363485	6.296222267000	30.202731070000	10.462879130000
6.321207275635	-0.888388702475	4.358558317088	6.321207276000	30.195684270000	10.463471390000
6.346192284629	-0.906038729212	4.361431376915	6.346192285000	30.191422500000	10.463397300000
6.371177293624	-0.913558525168	4.361554922098	6.371177294000	30.186420260000	10.464850780000
6.396162302618	-0.939339169972	4.357515629663	6.396162303000	30.161376940000	10.462737510000
6.421147311613	-0.956084180149	4.356300999017	6.421147312000	30.151734550000	10.463150000000
6.446132320608	-0.958926557634	4.356178050231	6.446132321000	30.150974390000	10.463267520000
6.471117329602	-0.961080640021	4.355497128226	6.471117330000	30.132018400000	10.463762350000
6.496102338597	-0.963624344160	4.355317417598	6.496102339000	30.132620610000	10.463984290000
6.521087347591	-0.969585814582	4.355859724381	6.521087348000	30.119090480000	10.465631010000
6.546072356586	-0.975497846736	4.355691788824	6.546072357000	30.130757440000	10.464764520000
6.571057365581	-0.992000588362	4.357092150401	6.571057366000	30.131339390000	10.464700660000
6.596042374575	-0.988311875234	4.356633284341	6.596042375000	30.125567070000	10.464689680000
6.621027383570	-0.982389268549	4.356591173616	6.621027384000	30.131665960000	10.464334640000
6.646012392564	-0.976695981883	4.355803110822	6.646012393000	30.126309030000	10.464755000000
6.670997401559	-0.973452935509	4.355241260792	6.670997402000	30.127846810000	10.464961550000
6.695982410554	-0.970898681717	4.354849330711	6.695982411000	30.128992480000	10.464638360000
6.720967419548	-0.970482060081	4.354591901167	6.720967420000	30.129732070000	10.464926350000
6.745952428543	-0.968862721074	4.354722992161	6.745952429000	30.123876660000	10.465058760000
6.770937437537	-0.972877594320	4.355064506273	6.770937438000	30.128420130000	10.464976540000
6.795922446532	-0.974931833141	4.355390519744	6.795922447000	30.131656290000	10.464612350000
6.820907455527	-0.971399118892	4.354953670894	6.820907456000	30.132242060000	10.464810640000
6.845892464521	-0.968582285609	4.354446101188	6.845892465000	30.123272440000	10.464981940000
6.870877473516	-0.970140988399	4.354456118643	6.870877474000	30.128597290000	10.464888780000
6.895862482510	-0.971616670537	4.354487083394	6.895862483000	30.130622010000	10.465192480000
6.920847491505	-0.978489078295	4.355283689511	6.920847492000	30.124350200000	10.465531020000
6.945832500500	-0.989154503261	4.356304090878	6.945832500000	30.121979250000	10.466134620000
6.970817509494	-0.986281005414	4.355638647936	6.970817509000	30.120160740000	10.466293340000
