Fasc_BEST			mass_A		
17.28763040000000	16.85810529000000	0.52556815610000	17.28763040000000	3.34542127200000	10.66625919000000
17.34724292000000	16.85910840000000	0.52586468180000	17.34724292000000	3.34729545400000	10.66625006000000
17.40685544000000	16.85896581000000	0.52655017850000	17.40685544000000	3.34687782600000	10.66607902000000
17.46646796000000	16.85595822000000	0.52779808570000	17.46646796000000	3.32532533600000	10.67401827000000
17.52608048000000	16.85452725000000	0.52733115640000	17.52608048000000	3.31690503200000	10.67782664000000
17.58569300000000	16.85451095000000	0.52714960330000	17.58569300000000	3.30908399900000	10.67678892000000
17.64530551000000	16.85509222000000	0.52689865240000	17.64530551000000	3.28017125900000	10.67948555000000
17.70491803000000	16.85836209000000	0.52592775360000	17.70491803000000	3.25907508600000	10.68286699000000
17.76453055000000	16.86039814000000	0.52586899110000	17.76453055000000	3.26420845500000	10.68123634000000
17.82414307000000	16.85931429000000	0.52610356890000	17.82414307000000	3.26536208100000	10.68021715000000
17.88375559000000	16.85660470000000	0.52710292470000	17.88375559000000	3.27272371700000	10.67849166000000
17.94336811000000	16.85652858000000	0.52669840540000	17.94336811000000	3.27144200400000	10.67761892000000
18.00298063000000	16.86287396000000	0.52659538050000	18.00298063000000	3.27489879400000	10.67662897000000
18.06259314000000	16.86707638000000	0.52640223140000	18.06259314000000	3.27421414600000	10.67659854000000
18.12220566000000	16.86613003000000	0.52634505580000	18.12220566000000	3.27355128600000	10.67686817000000
18.18181818000000	16.86510422000000	0.52643571150000	18.18181818000000	3.27723626600000	10.67596742000000
18.24143070000000	16.87279305000000	0.52642964050000	18.24143070000000	3.27750801700000	10.67573111000000
18.30104322000000	16.87634635000000	0.52480971220000	18.30104322000000	3.27664164800000	10.67568159000000
18.36065574000000	16.87638388000000	0.52559753010000	18.36065574000000	3.27850539700000	10.67537864000000
18.42026826000000	16.88290066000000	0.52407394650000	18.42026826000000	3.28289774900000	10.67473682000000
18.47988077000000	16.87595181000000	0.52519657590000	18.47988077000000	3.28392699600000	10.67389902000000
18.53949329000000	16.88543825000000	0.52372654410000	18.53949329000000	3.28570169200000	10.67293580000000
18.59910581000000	16.88098270000000	0.52386498380000	18.59910581000000	3.28692873600000	10.67184334000000
18.65871833000000	16.90537136000000	0.52166784070000	18.65871833000000	3.29337168600000	10.67001670000000
18.71833085000000	16.92161224000000	0.51873998490000	18.71833085000000	3.28795794500000	10.67080016000000
18.77794337000000	16.92866529000000	0.51673120560000	18.77794337000000	3.28393749100000	10.67118127000000
18.83755589000000	16.94693248000000	0.51469913580000	18.83755589000000	3.28450598300000	10.67082464000000
18.89716841000000	16.95177225000000	0.51481245980000	18.89716841000000	3.28150425900000	10.67280833000000
18.95678092000000	16.95653275000000	0.51435018110000	18.95678092000000	3.27675994600000	10.67547142000000
19.01639344000000	16.94798963000000	0.51575196160000	19.01639344000000	3.27570702600000	10.67516289000000
19.07600596000000	16.95066526000000	0.51511988390000	19.07600596000000	3.27720404600000	10.67480535000000
19.13561848000000	16.93774897000000	0.51713492980000	19.13561848000000	3.27310764000000	10.67620465000000
19.19523100000000	16.94418845000000	0.51656452060000	19.19523100000000	3.27562829700000	10.67584977000000
19.25484352000000	16.94386865000000	0.51581282420000	19.25484352000000	3.27563972300000	10.67590618000000
19.31445604000000	16.94259475000000	0.51625438530000	19.31445604000000	3.27324574100000	10.67539044000000
19.37406855000000	16.94244559000000	0.51599897030000	19.37406855000000	3.27349986900000	10.67475755000000
19.43368107000000	16.94834846000000	0.51575681260000	19.43368107000000	3.27869095700000	10.67286765000000
19.49329359000000	16.94449077000000	0.51611829360000	19.49329359000000	3.27958166100000	10.67236116000000
19.55290611000000	16.95989930000000	0.51364789980000	19.55290611000000	3.28601223800000	10.66998454000000
19.61251863000000	16.97545469000000	0.51101457820000	19.61251863000000	3.29314084800000	10.66690743000000
19.67213115000000	16.98882853000000	0.50813335530000	19.67213115000000	3.28694853200000	10.66691586000000
19.73174367000000	17.00597150000000	0.50559504020000	19.73174367000000	3.29580141500000	10.66549982000000
19.79135618000000	17.02706425000000	0.50311790440000	19.79135618000000	3.30733725000000	10.66407941000000
19.85096870000000	17.02785482000000	0.50298251130000	19.85096870000000	3.31234581900000	10.66320497000000
19.91058122000000	17.01895415000000	0.50464926440000	19.91058122000000	3.31104535900000	10.66340456000000
19.97019374000000	17.01247103000000	0.50520467200000	19.97019374000000	3.30961090500000	10.66384864000000
20.02980626000000	17.00753863000000	0.50636838520000	20.02980626000000	3.30385272000000	10.66444808000000
20.08941878000000	17.00984949000000	0.50667958300000	20.08941878000000	3.29742396900000	10.66638528000000
20.14903130000000	17.00587416000000	0.50673921840000	20.14903130000000	3.29128869400000	10.66791202000000
20.20864382000000	17.00118300000000	0.50722679560000	20.20864382000000	3.28870299600000	10.66919688000000
20.26825633000000	16.99638893000000	0.50746510840000	20.26825633000000	3.28756559800000	10.66961796000000
20.32786885000000	17.00068396000000	0.50738799280000	20.32786885000000	3.28324214700000	10.67131078000000
20.38748137000000	17.00153115000000	0.50663260230000	20.38748137000000	3.28352714400000	10.67130852000000
20.44709389000000	17.00515130000000	0.50550052650000	20.44709389000000	3.28481491300000	10.67164605000000
20.50670641000000	17.00745478000000	0.50389497160000	20.50670641000000	3.28587593300000	10.67169935000000
20.56631893000000	17.00646835000000	0.50350164210000	20.56631893000000	3.28261146300000	10.67163927000000
20.62593145000000	16.99926642000000	0.50309485300000	20.62593145000000	3.28099983100000	10.66989784000000
20.68554396000000	16.99892347000000	0.50478609740000	20.68554396000000	3.27673153300000	10.66960353000000
20.74515648000000	17.00044825000000	0.50587243860000	20.74515648000000	3.27755836500000	10.66955101000000
20.80476900000000	17.00246846000000	0.50686806000000	20.80476900000000	3.27657028400000	10.67022267000000
20.86438152000000	17.00419293000000	0.50800824410000	20.86438152000000	3.27643027100000	10.67147709000000
20.92399404000000	16.99899882000000	0.50902807150000	20.92399404000000	3.27487606300000	10.67152705000000
20.98360656000000	16.99905391000000	0.51005352550000	20.98360656000000	3.27445230100000	10.67231565000000
21.04321908000000	17.00063353000000	0.50883932130000	21.04321908000000	3.27512564600000	10.67263101000000
21.10283159000000	17.00283859000000	0.50810275000000	21.10283159000000	3.27585807300000	10.67205917000000
21.16244411000000	17.00185759000000	0.50829023210000	21.16244411000000	3.27593405800000	10.67289275000000
21.22205663000000	17.00415960000000	0.50777002080000	21.22205663000000	3.27736713200000	10.67255026000000
21.28166915000000	17.00278619000000	0.50797485270000	21.28166915000000	3.27740685400000	10.67299349000000
21.34128167000000	17.00248588000000	0.50798346660000	21.34128167000000	3.27561434400000	10.67316013000000
21.40089419000000	17.00206893000000	0.50773816350000	21.40089419000000	3.27585268800000	10.67363913000000
21.46050671000000	17.00608523000000	0.50752908440000	21.46050671000000	3.27811346700000	10.67279319000000
21.52011923000000	17.00775053000000	0.50715824430000	21.52011923000000	3.27786768600000	10.67259151000000
21.57973174000000	17.00449961000000	0.50691243000000	21.57973174000000	3.27574765700000	10.67256254000000
21.63934426000000	17.00558714000000	0.50774834320000	21.63934426000000	3.27743745300000	10.67273528000000
21.69895678000000	17.00553766000000	0.50790679770000	21.69895678000000	3.27723189800000	10.67280730000000
21.75856930000000	17.00801335000000	0.50773854170000	21.75856930000000	3.27692847300000	10.67325925000000
21.81818182000000	17.01021032000000	0.50714115010000	21.81818182000000	3.27738688500000	10.67319623000000
21.87779434000000	17.00461374000000	0.50788032500000	21.87779434000000	3.27613356000000	10.67337114000000
21.93740686000000	17.00215686000000	0.50794318460000	21.93740686000000	3.27752403000000	10.67341319000000
21.99701937000000	17.00829756000000	0.50694087410000	21.99701937000000	3.27826194000000	10.67324531000000
22.05663189000000	17.01297288000000	0.50638402960000	22.05663189000000	3.27878223000000	10.67296821000000
22.11624441000000	17.01589760000000	0.50620775580000	22.11624441000000	3.28050735300000	10.67264584000000
22.17585693000000	17.01596461000000	0.50636143830000	22.17585693000000	3.27966135700000	10.67211334000000
22.23546945000000	17.01036232000000	0.50749674390000	22.23546945000000	3.28017718900000	10.67280312000000
22.29508197000000	17.01045333000000	0.50776988870000	22.29508197000000	3.27789680700000	10.67288202000000
22.35469449000000	17.00448415000000	0.50847619760000	22.35469449000000	3.27602297800000	10.67311296000000
22.41430700000000	17.00749699000000	0.50823049750000	22.41430700000000	3.27803228900000	10.67334096000000
22.47391952000000	17.01318906000000	0.50717609230000	22.47391952000000	3.27686306700000	10.67377554000000
22.53353204000000	17.02745814000000	0.50648979880000	22.53353204000000	3.27514708700000	10.67353871000000
22.59314456000000	17.01564169000000	0.50837202330000	22.59314456000000	3.27622560900000	10.67365970000000
22.65275708000000	17.02365775000000	0.50740919860000	22.65275708000000	3.27331875600000	10.67438799000000
22.71236960000000	17.01953523000000	0.50759575010000	22.71236960000000	3.26935073300000	10.67401023000000
22.77198212000000	17.02853256000000	0.50732967710000	22.77198212000000	3.26889226500000	10.67452093000000
22.83159463000000	17.02751125000000	0.50631193020000	22.83159463000000	3.26975375000000	10.67519711000000
22.89120715000000	17.01384661000000	0.50807068220000	22.89120715000000	3.27127552200000	10.67461792000000
22.95081967000000	17.02508163000000	0.50729089400000	22.95081967000000	3.27259179900000	10.67471002000000
