"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"		
0.062	-0.622966	0.0648936	-0.298557	0.0935807	-1.3394	-0.0414982	0.604232	0.169061	0.621283	-12.9701	-11.7491	-13.2751	-13.1224	-0.00746096	-58.7463		
0.0627	-0.311483	0.0648936	-0.298557	0.0935807	1.10646	-0.0414982	-0.0183101	0.169061	0.621283	-13.2752	-11.9021	-12.97	-12.6648	-0.00808705	-59.0515		
0.0633	0.311483	-0.240265	-0.298557	-0.211588	1.42675	-0.346687	-0.622543	-0.136106	0.621283	-12.8176	-12.0546	-12.665	-12.2068	-0.00761748	-58.8989		
0.064	0.311483	0.0648936	-0.597115	-0.211588	0.494995	-0.0414982	-0.622543	-0.136106	0.621283	-12.512	-12.0546	-12.665	-12.3598	-0.00704356	-59.0515		
0.0647	-0.311483	0.0648936	-1.19423	-0.211588	0.815286	-0.0414982	-0.622543	0.169061	0.621283	-12.9701	-11.7491	-12.8175	-12.2068	-0.00761748	-59.6619		
0.0653	-0.311483	0.0648936	0	0.0935807	2.32939	-0.0414982	-0.622543	0.169061	0.615196	-13.1227	-11.7491	-12.8175	-12.0543	-0.007774	-59.8145		
0.066	-0.311483	0.0648936	0.932992	0.0935807	2.32939	-0.0414982	-0.0183101	0.169061	0.615196	-12.9701	-12.0546	-12.97	-12.2068	-0.00704356	-59.5093		
0.0667	-0.311483	0.0648936	0	-0.211588	1.10646	-0.0414982	0.292961	0.169061	0.615196	-12.512	-11.444	-12.8175	-12.3598	-0.00761748	-59.2041		
0.0673	0	0.0648936	-0.298557	0.0935807	1.10646	-0.0414982	-0.311271	0.169061	0.621283	-11.5967	-10.8338	-12.512	-12.5123	-0.00793053	-58.2886		
0.068	0	-0.240265	0	0.0935807	2.03822	-0.0414982	-0.311271	0.169061	0.621283	-11.5967	-11.1389	-12.665	-12.6648	-0.00688704	-57.9834		
0.0687	0	0.0648936	0	0.0935807	2.64968	0.263671	0.292961	0.169061	0.615196	-12.0544	-11.5965	-12.8175	-12.5123	-0.00673051	-58.2886		
0.0693	-0.311483	0.370073	0.335877	0.0935807	0.494995	0.263671	-0.0183101	0.169061	0.615196	-12.3595	-11.9021	-13.1225	-12.5123	-0.00720008	-58.8989		
0.07	-0.934449	0.0648936	-0.298557	-0.211588	-3.46497	-0.0414982	-0.933814	-0.136106	0.615196	-12.512	-11.444	-12.665	-12.3598	-0.00746096	-59.0515		
0.0707	-1.21132	-0.240265	-1.19423	-0.211588	-5.59054	-0.0414982	-0.311271	-0.136106	0.609108	-12.512	-10.9863	-12.207	-12.0543	-0.007774	-59.2041		
0.0713	0	0.0648936	-0.895672	0.0935807	-4.07643	0.263671	0.292961	0.169061	0.609108	-12.2069	-11.2914	-12.512	-12.2068	-0.00735661	-58.5938		
0.072	0.89984	0.0648936	-0.298557	0.39877	-2.24204	-0.0414982	-0.0183101	0.169061	0.615196	-11.9018	-11.444	-12.665	-12.6648	-0.00704356	-57.9834		
0.0727	1.21132	0.0648936	0.335877	0.0935807	-1.63057	-0.0414982	-0.311271	0.169061	0.615196	-12.2069	-11.2914	-12.97	-12.6648	-0.00704356	-58.4412		
0.0733	0.588357	-0.240265	0.335877	0.0935807	-1.3394	-0.0414982	-0.311271	-0.136106	0.609108	-12.512	-11.7491	-13.2751	-12.3598	-0.00720008	-58.7463		
0.074	0.311483	-0.240265	0.335877	-0.211588	-1.01911	-0.0414982	-0.311271	-0.441288	0.609108	-12.512	-11.5965	-12.8175	-12.5123	-0.007774	-59.2041		
0.0747	1.21132	-0.240265	1.23155	-0.211588	-1.63057	-0.0414982	-0.622543	-0.441288	0.603021	-12.6646	-11.1389	-12.512	-12.6648	-0.00761748	-59.3567		
0.0753	1.21132	-0.240265	1.23155	-0.211588	-3.17379	-0.0414982	-0.622543	-0.136106	0.603021	-12.0544	-11.7491	-12.97	-12.9698	-0.00688704	-58.4412		
0.076	1.21132	0.0648936	0.932992	0.0935807	-3.78526	-0.0414982	-0.622543	0.169061	0.609108	-11.5967	-11.5965	-12.8175	-12.8173	-0.00746096	-58.4412		
0.0767	0.89984	0.0648936	1.53011	0.0935807	-3.78526	-0.0414982	-0.622543	0.169061	0.615196	-12.0544	-10.9863	-12.8175	-12.9698	-0.00808705	-58.5938		
0.0773	0.311483	0.0648936	1.53011	-0.211588	-4.07643	-0.0414982	-0.622543	-0.136106	0.615196	-12.3595	-11.7491	-13.1225	-13.2753	-0.00735661	-58.5938		
0.078	0.311483	0.0648936	0.634434	0.0935807	-4.36761	-0.0414982	-0.311271	-0.136106	0.609108	-12.512	-12.0546	-12.8175	-12.6648	-0.00704356	-58.8989		
0.0787	0.588357	0.0648936	0.335877	0.0935807	-3.78526	-0.0414982	-0.311271	0.169061	0.609108	-12.3595	-11.2914	-12.665	-12.6648	-0.007774	-58.5938		
0.0793	0.588357	0.0648936	0.634434	0.0935807	-1.3394	0.263671	-0.933814	0.169061	0.609108	-12.3595	-11.2914	-12.665	-12.8173	-0.00793053	-58.7463		
0.08	1.21132	0.0648936	1.53011	0.0935807	0.815286	0.263671	-0.622543	-0.136106	0.615196	-12.8176	-11.9021	-12.97	-12.3598	-0.00720008	-59.3567		
0.0807	1.52281	0.0648936	1.53011	-0.211588	2.32939	-0.0414982	-0.311271	-0.136106	0.609108	-13.2752	-12.3597	-13.4276	-12.5123	-0.00626094	-59.0515		
0.0813	0.311483	-0.240265	0.335877	-0.211588	3.55232	-0.0414982	-0.0183101	-0.136106	0.609108	-13.2752	-12.3597	-13.4276	-12.6648	-0.00673051	-59.3567		
0.082	-0.622966	-0.240265	-0.597115	-0.211588	3.84349	-0.0414982	0.292961	-0.136106	0.609108	-12.6646	-12.0546	-13.4276	-12.6648	-0.007774	-59.8145		
0.0827	-0.934449	0.0648936	-1.19423	0.0935807	3.84349	0.263671	-0.0183101	-0.136106	0.609108	-12.6646	-12.0546	-13.2751	-12.6648	-0.00824358	-59.8145		
0.0833	-0.311483	0.0648936	-2.12722	0.0935807	5.38671	-0.0414982	-0.933814	0.169061	0.609108	-12.6646	-11.444	-12.665	-12.5123	-0.0084001	-59.5093		
0.084	-0.622966	0.0648936	-2.42578	0.0935807	5.99818	-0.0414982	-1.53805	-0.136106	0.609108	-12.2069	-11.1389	-12.3595	-12.2068	-0.00808705	-59.3567		
0.0847	-0.622966	-0.240265	-1.82866	-0.211588	3.55232	-0.0414982	-1.53805	-0.136106	0.609108	-12.512	-11.444	-12.512	-11.7493	-0.00704356	-59.5093		
0.0853	0.311483	-0.240265	-0.597115	-0.211588	0.494995	0.263671	-0.311271	-0.136106	0.609108	-13.1227	-12.0546	-12.8175	-11.7493	-0.00657399	-59.5093		
0.086	0.588357	0.0648936	-0.597115	0.0935807	-2.56233	-0.0414982	0.292961	-0.136106	0.609108	-13.2752	-12.3597	-13.1225	-12.2068	-0.00673051	-59.3567		
0.0867	0	0.0648936	-0.895672	-0.211588	-4.6879	-0.0414982	0.292961	-0.136106	0.615196	-12.8176	-12.0546	-13.2751	-12.6648	-0.00657399	-59.3567		
0.0873	-0.311483	0.0648936	-1.19423	-0.211588	-5.29936	-0.0414982	-0.311271	0.169061	0.615196	-12.3595	-11.7491	-13.1225	-12.5123	-0.00610442	-58.8989		
0.088	-0.622966	0.0648936	-1.19423	0.0935807	-4.97907	-0.0414982	-0.0183101	0.169061	0.615196	-12.512	-11.7491	-12.97	-12.2068	-0.00626094	-58.7463		
0.0887	0.311483	0.0648936	-1.19423	0.0935807	-4.36761	-0.0414982	0.292961	0.169061	0.615196	-12.512	-11.9021	-12.8175	-12.6648	-0.00720008	-59.3567		
0.0893	1.21132	-0.240265	-1.19423	-0.211588	-3.46497	-0.0414982	-0.311271	-0.136106	0.615196	-12.3595	-11.9021	-12.665	-12.8173	-0.007774	-59.6619		
0.09	0.89984	0.0648936	-0.895672	-0.211588	-2.8535	-0.0414982	-0.622543	-0.136106	0.615196	-12.512	-11.9021	-12.97	-12.3598	-0.00761748	-59.967		
0.0907	0.311483	0.0648936	-0.597115	-0.211588	-2.24204	-0.346687	-0.311271	-0.136106	0.615196	-12.6646	-11.5965	-12.8175	-11.9018	-0.00761748	-60.2722		
0.0913	0.89984	0.0648936	-0.597115	-0.211588	-1.63057	-0.0414982	-0.311271	0.169061	0.609108	-12.2069	-10.9863	-12.512	-11.9018	-0.00761748	-59.6619		
0.092	1.52281	0.0648936	-0.298557	0.0935807	-1.95086	0.263671	-0.311271	0.169061	0.609108	-12.0544	-10.9863	-12.665	-12.5123	-0.00720008	-58.8989		
0.0927	0.89984	0.0648936	1.23155	0.0935807	-2.24204	0.263671	0.604232	-0.136106	0.609108	-12.3595	-11.5965	-12.8175	-12.8173	-0.00673051	-59.2041		
0.0933	0.311483	0.0648936	1.23155	0.0935807	-1.63057	-0.0414982	0.897194	-0.136106	0.609108	-12.6646	-11.9021	-12.97	-12.5123	-0.00704356	-59.967		
