GMfasSUPMMM			GMfasEXTMMM		
18.29133510000	28.17255199000	19.71346503000	18.29133510000	11.85186438000	25.57802307000
18.34659593000	28.19682376000	19.70942744000	18.34659593000	11.87960531000	25.57508135000
18.40185676000	28.21767220000	19.70809549000	18.40185676000	11.88563994000	25.57764548000
18.45711760000	28.23183307000	19.70705027000	18.45711760000	11.89712524000	25.57356585000
18.51237843000	28.27209321000	19.70859244000	18.51237843000	11.90940413000	25.57593807000
18.56763926000	28.24494394000	19.70672278000	18.56763926000	11.91147220000	25.57652250000
18.62290009000	28.25303512000	19.70677746000	18.62290009000	11.92760088000	25.57935068000
18.67816092000	28.26512607000	19.70752164000	18.67816092000	11.94970717000	25.58129935000
18.73342175000	28.28488429000	19.70888685000	18.73342175000	11.98840407000	25.58106241000
18.78868258000	28.30928143000	19.70710425000	18.78868258000	12.02499429000	25.58276785000
18.84394341000	28.38390924000	19.70986906000	18.84394341000	12.03958166000	25.58379157000
18.89920424000	28.42882303000	19.70857464000	18.89920424000	12.10126056000	25.58280489000
18.95446508000	28.48998914000	19.71553383000	18.95446508000	12.14041933000	25.57809555000
19.00972591000	28.51831474000	19.71774195000	19.00972591000	12.12813600000	25.57764789000
19.06498674000	28.54989357000	19.71521414000	19.06498674000	12.17308499000	25.58067085000
19.12024757000	28.55329848000	19.71242617000	19.12024757000	12.18898572000	25.58182433000
19.17550840000	28.54376882000	19.71386522000	19.17550840000	12.20424915000	25.58209384000
19.23076923000	28.58350617000	19.71813381000	19.23076923000	12.21209417000	25.58423062000
19.28603006000	28.60564057000	19.71992647000	19.28603006000	12.26031224000	25.58391351000
19.34129089000	28.62892929000	19.72081519000	19.34129089000	12.27846194000	25.58651757000
19.39655172000	28.61798383000	19.71877542000	19.39655172000	12.28515632000	25.58537873000
19.45181256000	28.63592543000	19.71744225000	19.45181256000	12.29607483000	25.58479280000
19.50707339000	28.68833919000	19.71638477000	19.50707339000	12.31527933000	25.58708074000
19.56233422000	28.67620940000	19.71425152000	19.56233422000	12.31348360000	25.58948433000
19.61759505000	28.69516408000	19.71471246000	19.61759505000	12.32857868000	25.59079182000
19.67285588000	28.71481093000	19.71656964000	19.67285588000	12.32347576000	25.58985063000
19.72811671000	28.73763031000	19.71415029000	19.72811671000	12.34590772000	25.58925669000
19.78337754000	28.73041876000	19.71535071000	19.78337754000	12.35184552000	25.59181207000
19.83863837000	28.75686315000	19.71317385000	19.83863837000	12.36220686000	25.58924187000
19.89389920000	28.80426040000	19.71325620000	19.89389920000	12.36336456000	25.58812997000
19.94916004000	28.81847448000	19.71133943000	19.94916004000	12.36470126000	25.58697474000
20.00442087000	28.81857234000	19.71068050000	20.00442087000	12.37186198000	25.58776482000
20.05968170000	28.82259128000	19.71006266000	20.05968170000	12.38564945000	25.58570307000
20.11494253000	28.82060106000	19.70911540000	20.11494253000	12.38944473000	25.58517901000
20.17020336000	28.83836862000	19.70834983000	20.17020336000	12.40860218000	25.58581201000
20.22546419000	28.86178037000	19.70333130000	20.22546419000	12.42579209000	25.58516797000
20.28072502000	28.90435104000	19.70341392000	20.28072502000	12.44229877000	25.58462318000
20.33598585000	28.94924964000	19.70288153000	20.33598585000	12.44521218000	25.58828116000
20.39124668000	28.93831564000	19.70237931000	20.39124668000	12.45662427000	25.58586402000
20.44650752000	28.93540062000	19.70403720000	20.44650752000	12.48113838000	25.58184722000
20.50176835000	28.96883617000	19.70200992000	20.50176835000	12.49633099000	25.57726965000
20.55702918000	28.98760701000	19.70163058000	20.55702918000	12.51938729000	25.57655284000
20.61229001000	28.99840423000	19.70169077000	20.61229001000	12.53028819000	25.57804188000
20.66755084000	29.02641301000	19.70397342000	20.66755084000	12.55533389000	25.57613145000
20.72281167000	29.05409364000	19.70386427000	20.72281167000	12.55793529000	25.57182700000
20.77807250000	29.05283481000	19.70501885000	20.77807250000	12.56537540000	25.57485247000
20.83333333000	29.06266385000	19.70530293000	20.83333333000	12.58927086000	25.57823611000
20.88859416000	29.08607605000	19.70248454000	20.88859416000	12.61015815000	25.58199764000
20.94385500000	29.14127799000	19.70367189000	20.94385500000	12.65109937000	25.58189490000
20.99911583000	29.12920541000	19.70258008000	20.99911583000	12.65850297000	25.58486079000
21.05437666000	29.12033362000	19.70090040000	21.05437666000	12.66181828000	25.58483077000
21.10963749000	29.14170718000	19.70185281000	21.10963749000	12.65668645000	25.58515022000
21.16489832000	29.11078048000	19.69947447000	21.16489832000	12.65752796000	25.58650698000
21.22015915000	29.11214474000	19.70168244000	21.22015915000	12.65668244000	25.58715566000
21.27541998000	29.09009675000	19.70507211000	21.27541998000	12.64513159000	25.58589936000
21.33068081000	29.07201350000	19.70596335000	21.33068081000	12.64939999000	25.58784338000
21.38594164000	28.97630273000	19.70231334000	21.38594164000	12.64864047000	25.58678209000
21.44120248000	28.87195241000	19.69040323000	21.44120248000	12.64748637000	25.58657603000
21.49646331000	28.86613281000	19.69169408000	21.49646331000	12.64222915000	25.58646052000
21.55172414000	28.82464462000	19.69321338000	21.55172414000	12.64821461000	25.58779794000
21.60698497000	28.71021574000	19.69948195000	21.60698497000	12.65706309000	25.58762884000
21.66224580000	28.64751439000	19.69050189000	21.66224580000	12.66821263000	25.58865877000
21.71750663000	28.61809937000	19.69019542000	21.71750663000	12.66854620000	25.58641692000
