mass_B			extMMM							
t	x	y	t	x	y					
2.432235902000	-12.833246060000	-0.962595704200	2.432235902000	7.668884820000	2.802162948000					
2.457310499000	-12.864986530000	-0.964846466200	2.457310499000	7.671546537000	2.803092790000					
2.482385096000	-12.957693390000	-0.960263119300	2.482385096000	7.665749307000	2.802283271000					
2.507459693000	-13.148006430000	-0.955985776900	2.507459693000	7.671916460000	2.804530001000					
2.532534290000	-13.198802960000	-0.956565245200	2.532534290000	7.672926021000	2.803738407000					
2.557608886000	-13.301690720000	-0.960686766200	2.557608886000	7.671626610000	2.803433239000					
2.582683483000	-13.471156030000	-0.957396214300	2.582683483000	7.671284156000	2.803357401000					
2.607758080000	-13.605123910000	-0.961412235300	2.607758080000	7.671349884000	2.803152509000					
2.632832677000	-13.679113650000	-0.962158734300	2.632832677000	7.671722900000	2.803230788000					
2.657907274000	-13.765775540000	-0.963614615500	2.657907274000	7.670696083000	2.801959658000					
2.682981871000	-13.865325460000	-0.962094657800	2.682981871000	7.667499950000	2.802160068000					
2.708056468000	-13.934265740000	-0.963454615400	2.708056468000	7.666950218000	2.801237792000					
2.733131065000	-14.002546140000	-0.963542497000	2.733131065000	7.669401609000	2.801197039000					
2.758205662000	-14.073039260000	-0.963173130500	2.758205662000	7.664325877000	2.800198296000					
2.783280259000	-14.200037620000	-0.961818100200	2.783280259000	7.665228279000	2.799193393000					
2.808354856000	-14.278129240000	-0.959830304300	2.808354856000	7.666817255000	2.798534394000					
2.833429453000	-14.411790590000	-0.958333503000	2.833429453000	7.660111534000	2.797495585000					
2.858504050000	-14.483735850000	-0.954943309700	2.858504050000	7.655305199000	2.797158802000					
2.883578646000	-14.593851660000	-0.955246589000	2.883578646000	7.658638391000	2.797384972000					
2.908653243000	-14.643627140000	-0.958854381500	2.908653243000	7.660112354000	2.797748544000					
2.933727840000	-14.679639270000	-0.961864560200	2.933727840000	7.660761484000	2.797059356000					
2.958802437000	-14.797113530000	-0.959771514300	2.958802437000	7.662471114000	2.798918359000					
2.983877034000	-14.934594960000	-0.951670194100	2.983877034000	7.660116607000	2.798286199000					
3.008951631000	-14.950612350000	-0.958860894600	3.008951631000	7.660438693000	2.798090922000					
3.034026228000	-15.114096400000	-0.958833035100	3.034026228000	7.658016939000	2.798737443000					
3.059100825000	-15.291993620000	-0.952723347400	3.059100825000	7.646775719000	2.796898558000					
3.084175422000	-15.327722330000	-0.955110723900	3.084175422000	7.652685141000	2.797295335000					
3.109250019000	-15.428542350000	-0.960654254900	3.109250019000	7.648620900000	2.796266845000					
3.134324616000	-15.630373220000	-0.955436967800	3.134324616000	7.643696433000	2.795639213000					
3.159399213000	-15.677727730000	-0.957383356700	3.159399213000	7.644731632000	2.795920676000					
3.184473810000	-15.767847070000	-0.960743167600	3.184473810000	7.640933414000	2.794868694000					
3.209548407000	-15.911513970000	-0.957223688200	3.209548407000	7.638974228000	2.796157075000					
3.234623003000	-15.963217340000	-0.960408401000	3.234623003000	7.613073578000	2.796819306000					
3.259697600000	-15.967294900000	-0.963108069400	3.259697600000	7.615245586000	2.796400464000					
3.284772197000	-16.016039100000	-0.961773709300	3.284772197000	7.607059454000	2.796641217000					
3.309846794000	-16.116944080000	-0.960975681100	3.309846794000	7.599122624000	2.795983749000					
3.334921391000	-16.129272730000	-0.964649117400	3.334921391000	7.599733050000	2.795848976000					
3.359995988000	-16.158928010000	-0.965569663400	3.359995988000	7.603392004000	2.795801862000					
3.385070585000	-16.200655310000	-0.965876960700	3.385070585000	7.593581112000	2.794935488000					
3.410145182000	-16.295621970000	-0.965780605500	3.410145182000	7.590666186000	2.794661713000					
3.435219779000	-16.379364580000	-0.964173532600	3.435219779000	7.582546686000	2.793977605000					
3.460294376000	-16.458761320000	-0.966274522600	3.460294376000	7.580538993000	2.793355896000					
3.485368973000	-16.498433100000	-0.966996168100	3.485368973000	7.576487629000	2.793310705000					
3.510443570000	-16.615599390000	-0.967648445000	3.510443570000	7.572445395000	2.793226026000					
3.535518167000	-16.670441180000	-0.967205715000	3.535518167000	7.571096303000	2.792412180000					
3.560592763000	-16.731576560000	-0.968363405800	3.560592763000	7.568210886000	2.792808032000					
3.585667360000	-16.783109650000	-0.969384771000	3.585667360000	7.557868865000	2.793397938000					
3.610741957000	-16.811264740000	-0.970270575200	3.610741957000	7.545511110000	2.793656824000					
3.635816554000	-16.881674880000	-0.970223533100	3.635816554000	7.540401306000	2.793538602000					
3.660891151000	-16.919473490000	-0.970075488300	3.660891151000	7.537491945000	2.793990547000					
3.685965748000	-17.055750270000	-0.969559155800	3.685965748000	7.532168873000	2.794607626000					
3.711040345000	-17.215797980000	-0.969565863100	3.711040345000	7.531370541000	2.793658461000					
3.736114942000	-17.242573340000	-0.969554071500	3.736114942000	7.532224211000	2.793617394000					
3.761189539000	-17.349966080000	-0.970090116700	3.761189539000	7.526277743000	2.793918323000					
3.786264136000	-17.514900380000	-0.968743642400	3.786264136000	7.536654549000	2.794966161000					
3.811338733000	-17.543829490000	-0.969321252700	3.811338733000	7.535162380000	2.794814929000					
3.836413330000	-17.633400100000	-0.973759071400	3.836413330000	7.521573390000	2.794475442000					
3.861487927000	-17.701809010000	-0.970947637200	3.861487927000	7.513443616000	2.791935503000					
3.886562524000	-17.861910690000	-0.973418247400	3.886562524000	7.455756142000	2.789173330000					
3.911637120000	-17.927063720000	-0.971773873500	3.911637120000	7.438084295000	2.789502796000					
3.936711717000	-18.085571960000	-0.974848434300	3.936711717000	7.456429508000	2.791876911000					
3.961786314000	-18.159269400000	-0.975044410100	3.961786314000	7.451629986000	2.792188020000					
3.986860911000	-18.198700750000	-0.973733871200	3.986860911000	7.447940492000	2.791054647000					
4.011935508000	-18.256455390000	-0.972759622600	4.011935508000	7.444893768000	2.791310772000					
4.037010105000	-18.333254910000	-0.972379859900	4.037010105000	7.438354954000	2.790605968000					
4.062084702000	-18.440120820000	-0.974170313000	4.062084702000	7.435164693000	2.785234970000					
4.087159299000	-18.500218780000	-0.973804996500	4.087159299000	7.403763602000	2.783679244000					
4.112233896000	-18.659680660000	-0.973532157700	4.112233896000	7.383069900000	2.779306898000					
4.137308493000	-18.792041110000	-0.977756812100	4.137308493000	7.377346772000	2.775940290000					
4.162383090000	-18.862392980000	-0.977026944100	4.162383090000	7.386144382000	2.774848926000					
4.187457687000	-19.011893310000	-0.979366648700	4.187457687000	7.397142136000	2.776384866000					
4.212532284000	-19.034487850000	-0.976181509200	4.212532284000	7.396041187000	2.778518774000					
4.237606880000	-19.076812180000	-0.976745035600	4.237606880000	7.394031468000	2.777318276000					
4.262681477000	-19.174057870000	-0.978616374600	4.262681477000	7.366822381000	2.779220198000					
4.287756074000	-19.182292720000	-0.975923654800	4.287756074000	7.383247053000	2.779044154000					
4.312830671000	-19.219644210000	-0.976182891400	4.312830671000	7.390696344000	2.776034970000					
4.337905268000	-19.288240050000	-0.975527574000	4.337905268000	7.345652638000	2.770179681000					
4.362979865000	-19.363982360000	-0.976701865700	4.362979865000	7.285073408000	2.767581522000					
4.388054462000	-19.471427620000	-0.978132568300	4.388054462000	7.100026100000	2.769165590000					
4.413129059000	-19.603202920000	-0.980627615800	4.413129059000	7.102441561000	2.766963060000					
4.438203656000	-19.648921300000	-0.977492304700	4.438203656000	7.111167192000	2.768034603000					
4.463278253000	-19.690807310000	-0.975654142200	4.463278253000	7.104021961000	2.771204135000					
4.488352850000	-19.841287480000	-0.978652451800	4.488352850000	7.075212827000	2.776054618000					
4.513427447000	-19.921525680000	-0.976211406100	4.513427447000	7.054566634000	2.776972040000					
4.538502044000	-19.959536130000	-0.976399321200	4.538502044000	7.036011722000	2.776803469000					
4.563576641000	-20.030326810000	-0.977262967300	4.563576641000	6.990143637000	2.779224359000					
4.588651237000	-20.195385750000	-0.978378379700	4.588651237000	6.925904239000	2.775339053000					
4.613725834000	-20.248184650000	-0.976489738700	4.613725834000	6.907441733000	2.777836122000					
4.638800431000	-20.364767050000	-0.975903949200	4.638800431000	6.873103620000	2.777966158000					
4.663875028000	-20.510243640000	-0.980238210300	4.663875028000	6.931512022000	2.772342315000					
4.688949625000	-20.571157010000	-0.976848521000	4.688949625000	6.926922520000	2.770582736000					
4.714024222000	-20.606786860000	-0.975539519900	4.714024222000	6.921386757000	2.772403596000					
4.739098819000	-20.741425320000	-0.976635232100	4.739098819000	6.819467515000	2.775212151000					
4.764173416000	-20.818645430000	-0.977935269300	4.764173416000	6.798737647000	2.774408874000					
4.789248013000	-20.861779920000	-0.978637508000	4.789248013000	6.797906508000	2.776779926000					
4.814322610000	-20.972663940000	-0.974932255100	4.814322610000	6.785559636000	2.776746955000					
4.839397207000	-21.163295990000	-0.978169947600	4.839397207000	6.804435205000	2.773752339000					
4.864471804000	-21.211753780000	-0.976622462800	4.864471804000	6.792542701000	2.776160789000					
4.889546401000	-21.402077080000	-0.979757283100	4.889546401000	6.729046736000	2.774099875000					
4.914620997000	-21.473401050000	-0.976202890200	4.914620997000	6.697337485000	2.772557044000					
4.939695594000	-21.496403310000	-0.974393541800	4.939695594000	6.693205814000	2.774263224000					
4.964770191000	-21.514508100000	-0.973962839100	4.964770191000	6.707114067000	2.776467790000					
4.989844788000	-21.534667170000	-0.973932176700	4.989844788000	6.667186215000	2.777754172000					
5.014919385000	-21.615116330000	-0.974980266800	5.014919385000	6.648509531000	2.776553823000					
5.039993982000	-21.638834240000	-0.973581051700	5.039993982000	6.666250908000	2.776619652000					
5.065068579000	-21.673878920000	-0.973601058500	5.065068579000	6.660976352000	2.777064856000					
5.090143176000	-21.748183580000	-0.974974201400	5.090143176000	6.625810171000	2.776398950000					
5.115217773000	-21.861060530000	-0.973368486200	5.115217773000	6.522707558000	2.775488444000					
5.140292370000	-22.024489000000	-0.976564205100	5.140292370000	6.513776242000	2.762280264000					
5.165366967000	-22.205188110000	-0.983417236900	5.165366967000	6.396731878000	2.739597485000					
5.190441564000	-22.246693790000	-0.979600872400	5.190441564000	6.373233931000	2.740185925000					
5.215516161000	-22.355915310000	-0.986196603600	5.215516161000	6.379713207000	2.710882919000					
5.240590758000	-22.541773950000	-0.987533862100	5.240590758000	6.306892754000	2.712880020000					
5.265665354000	-22.682722620000	-0.984600833800	5.265665354000	6.263332739000	2.681358909000					
5.290739951000	-22.908403140000	-0.985542904100	5.290739951000	6.199443945000	2.637388893000					
5.315814548000	-23.039741990000	-0.984653778100	5.315814548000	6.168389119000	2.633157064000					
5.340889145000	-23.235470780000	-0.982820979200	5.340889145000	6.021509545000	2.609469792000					
5.365963742000	-23.464131400000	-0.980955266200	5.365963742000	5.928017933000	2.522997117000					
5.391038339000	-23.501940870000	-0.979821579200	5.391038339000	5.914970452000	2.526541275000					
5.416112936000	-23.629294120000	-0.981775308100	5.416112936000	5.903612974000	2.530172861000					
5.441187533000	-23.744382630000	-0.981354061100	5.441187533000	5.877519977000	2.613144933000					
5.466262130000	-23.887694800000	-0.981628908800	5.466262130000	5.835470916000	2.630948848000					
5.491336727000	-23.977844570000	-0.976882661600	5.491336727000	5.792408126000	2.537630990000					
5.516411324000	-24.133908650000	-0.979116525200	5.516411324000	5.711930290000	2.524844150000					
5.541485921000	-24.196975860000	-0.976263724700	5.541485921000	5.625118864000	2.503413221000					
5.566560518000	-24.294171050000	-0.977456476100	5.566560518000	5.555086331000	2.471372822000					
5.591635114000	-24.368524150000	-0.975582719700	5.591635114000	5.536552215000	2.473291526000					
5.616709711000	-24.467603750000	-0.976003760400	5.616709711000	5.534870483000	2.472100135000					
5.641784308000	-24.561439770000	-0.972965775300	5.641784308000	5.531602104000	2.473317846000					
5.666858905000	-24.610166000000	-0.973290223300	5.666858905000	5.517509436000	2.472207265000					
5.691933502000	-24.707825760000	-0.972322498900	5.691933502000	5.490693706000	2.471958548000					
5.717008099000	-24.786104890000	-0.970104830400	5.717008099000	5.441846097000	2.468792913000					
5.742082696000	-24.930944300000	-0.968851547800	5.742082696000	5.399073030000	2.464430130000					
5.767157293000	-25.023846400000	-0.970120006800	5.767157293000	5.363758791000	2.462923678000					
5.792231890000	-25.155790530000	-0.968245268300	5.792231890000	5.398427795000	2.466924152000					
5.817306487000	-25.230373040000	-0.972741341400	5.817306487000	5.379782774000	2.466541712000					
5.842381084000	-25.296411480000	-0.971316001800	5.842381084000	5.368221735000	2.466465096000					
5.867455681000	-25.425794110000	-0.973588637800	5.867455681000	5.266487835000	2.462107776000					
5.892530278000	-25.455719190000	-0.971765351600	5.892530278000	5.263974998000	2.464290147000					
5.917604875000	-25.500200600000	-0.973107586900	5.917604875000	5.256446831000	2.465607961000					
5.942679471000	-25.548380310000	-0.971705700300	5.942679471000	5.260142065000	2.466878038000					
5.967754068000	-25.563286370000	-0.972133725400	5.967754068000	5.257170493000	2.467815363000					
5.992828665000	-25.576200530000	-0.973278025800	5.992828665000	5.239678658000	2.468779190000					
6.017903262000	-25.634946120000	-0.972366218900	6.017903262000	5.231041393000	2.468175773000					
6.042977859000	-25.662045800000	-0.972795771900	6.042977859000	5.216011882000	2.468196965000					
6.068052456000	-25.693636060000	-0.973145271700	6.068052456000	5.205355525000	2.466109433000					
6.093127053000	-25.695701140000	-0.972254735500	6.093127053000	5.209022777000	2.465674138000					
6.118201650000	-25.724711760000	-0.972753638200	6.118201650000	5.211031559000	2.466178004000					
6.143276247000	-25.766094630000	-0.972442806300	6.143276247000	5.216499309000	2.465516156000					
6.168350844000	-25.809695640000	-0.973725452300	6.168350844000	5.203043547000	2.464906238000					
6.193425441000	-25.840447520000	-0.973540314700	6.193425441000	5.167830397000	2.464213718000					
6.218500038000	-25.889268550000	-0.974016942000	6.218500038000	5.115305886000	2.462378371000					
6.243574635000	-25.960790310000	-0.974808766800	6.243574635000	5.087637044000	2.464444232000					
6.268649231000	-25.973394860000	-0.974454741400	6.268649231000	5.085967874000	2.464827775000					
6.293723828000	-25.986235230000	-0.973718033300	6.293723828000	5.085088421000	2.466636493000					
6.318798425000	-26.002175460000	-0.972765456400	6.318798425000	5.082518124000	2.467792222000					
6.343873022000	-25.997015700000	-0.972611741000	6.343873022000	5.078319669000	2.467641508000					
6.368947619000	-25.997561070000	-0.971324718100	6.368947619000	5.078330988000	2.468279069000					
6.394022216000	-26.010605000000	-0.970918105300	6.394022216000	5.071159205000	2.468851318000					
6.419096813000	-26.043884140000	-0.970903061300	6.419096813000	5.065389982000	2.469520264000					
6.444171410000	-26.081035960000	-0.970390883200	6.444171410000	5.071382980000	2.470459364000					
6.469246007000	-26.115132790000	-0.971025766500	6.469246007000	5.066722922000	2.472101629000					
6.494320604000	-26.119311880000	-0.971253879000	6.494320604000	5.065023083000	2.472007133000					
6.519395201000	-26.143743170000	-0.971654156000	6.519395201000	5.058007323000	2.470215039000					
6.544469798000	-26.143957280000	-0.971471077300	6.544469798000	5.054932289000	2.468744177000					
6.569544395000	-26.145587800000	-0.971984435500	6.569544395000	5.066730159000	2.467866553000					
6.594618991000	-26.167656680000	-0.972776862700	6.594618991000	5.083425801000	2.466213455000					
6.619693588000	-26.185118410000	-0.972916169500	6.619693588000	5.084108833000	2.466591517000					
6.644768185000	-26.186962520000	-0.972824815900	6.644768185000	5.084525931000	2.467489909000					
6.669842782000	-26.198777670000	-0.972292911600	6.669842782000	5.081970872000	2.467179956000					
6.694917379000	-26.199737380000	-0.971931087900	6.694917379000	5.074797124000	2.466654646000					
6.719991976000	-26.199717430000	-0.971809809700	6.719991976000	5.076191916000	2.467042914000					
6.745066573000	-26.203463570000	-0.972007596500	6.745066573000	5.075334957000	2.467158292000					
6.770141170000	-26.209040160000	-0.971852137300	6.770141170000	5.062175970000	2.466489033000					
6.795215767000	-26.200465220000	-0.971862345800	6.795215767000	5.063164505000	2.465262055000					
6.820290364000	-26.197367030000	-0.972119528400	6.820290364000	5.068935694000	2.465712879000					
6.845364961000	-26.197111430000	-0.972383121100	6.845364961000	5.071447996000	2.465417754000					
6.870439558000	-26.195792470000	-0.972426420200	6.870439558000	5.069292365000	2.465362824000					
6.895514155000	-26.165945660000	-0.974166597500	6.895514155000	5.071497319000	2.464618333000					
6.920588752000	-26.125915890000	-0.973546454400	6.920588752000	5.072407973000	2.464677079000					
6.945663348000	-26.088475060000	-0.974301650200	6.945663348000	5.079160172000	2.465118619000					
6.970737945000	-26.061133520000	-0.972043175400	6.970737945000	5.080028322000	2.466357059000					
