GmfasSUPMMM2			GMfasEXTMMM		
19.72811671	29.46942893	22.08574639	19.72811671000	17.92419008000	26.58231349000
19.78337754	29.3201756	22.08549324	19.78337754000	17.92586351000	26.58268830000
19.83863837	29.29347475	22.08957328	19.83863837000	17.92498289000	26.58223175000
19.8938992	29.28668519	22.09942197	19.89389920000	17.91830666000	26.58181039000
19.94916004	29.23192335	22.15852626	19.94916004000	17.91880989000	26.58152281000
20.00442087	29.31167437	22.12630464	20.00442087000	17.92236681000	26.58147125000
20.0596817	29.4985605	22.11385355	20.05968170000	17.92104604000	26.58130271000
20.11494253	29.46862715	22.09897338	20.11494253000	17.92325388000	26.58120931000
20.17020336	29.30439697	22.09935615	20.17020336000	17.92561276000	26.58121329000
20.22546419	29.2447897	22.10278108	20.22546419000	17.92632214000	26.58025493000
20.28072502	29.26145173	22.10001821	20.28072502000	17.91856727000	26.58120386000
20.33598585	29.25012394	22.09818881	20.33598585000	17.92575254000	26.58175812000
20.39124668	29.23709297	22.09572712	20.39124668000	17.92564209000	26.58226598000
20.44650752	29.23995582	22.0922739	20.44650752000	17.92589310000	26.58223337000
20.50176835	29.25124734	22.08928814	20.50176835000	17.92307974000	26.58278256000
20.55702918	29.23069723	22.08515769	20.55702918000	17.93019498000	26.58190262000
20.61229001	29.22795054	22.08374091	20.61229001000	17.92576367000	26.58213573000
20.66755084	29.24245283	22.08386025	20.66755084000	17.92212790000	26.58241519000
20.72281167	29.24961639	22.0832137	20.72281167000	17.92638194000	26.58363948000
20.7780725	29.24516589	22.08109973	20.77807250000	17.92885041000	26.58387096000
20.83333333	29.23366846	22.07906989	20.83333333000	17.92388210000	26.58386257000
20.88859416	29.22655247	22.07858509	20.88859416000	17.93105896000	26.58437455000
20.943855	29.14852675	22.08044912	20.94385500000	17.92784015000	26.58387888000
20.99911583	29.13860468	22.0811535	20.99911583000	17.92611396000	26.58338481000
21.05437666	29.15524804	22.08221641	21.05437666000	17.92395088000	26.58394239000
21.10963749	29.14631064	22.08018461	21.10963749000	17.93265639000	26.58462612000
21.16489832	29.146782	22.07770653	21.16489832000	17.93169683000	26.58448577000
21.22015915	29.16230481	22.07657199	21.22015915000	17.93257527000	26.58318951000
21.27541998	29.14153886	22.07481998	21.27541998000	17.93410017000	26.58390512000
21.33068081	29.14861831	22.07517863	21.33068081000	17.92863813000	26.58367729000
21.38594164	29.15018921	22.07648687	21.38594164000	17.93077532000	26.58366545000
21.44120248	29.15499873	22.07660121	21.44120248000	17.92886734000	26.58242660000
21.49646331	29.17505324	22.08171291	21.49646331000	17.93427775000	26.58436546000
21.55172414	29.16596078	22.08001055	21.55172414000	17.93085125000	26.58366334000
21.60698497	29.16194213	22.07812349	21.60698497000	17.92820233000	26.58379754000
21.6622458	29.16409216	22.07777284	21.66224580000	17.92756712000	26.58393309000
21.71750663	29.15798778	22.0778496	21.71750663000	17.92754413000	26.58362495000
