"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"		
14.5893	-0.121651	-0.0376331	-0.830758	-0.0223803	0.840303	-0.0699918	0.471575	0.0716245	-0.315309	-12.9702	-12.0544	-13.2751	-12.8172	-0.00377022	-62.1023		
14.59	-0.121651	-0.342811	-0.830758	-0.327556	0.255744	-0.375165	0.161328	-0.233572	-0.321396	-12.9702	-11.5969	-12.8175	-12.6646	-0.00389383	-62.2547		
14.5907	0.182476	-0.342811	-0.230766	-0.0223803	0.840303	-0.0699918	0.471575	-0.233572	-0.321396	-12.5121	-11.7492	-12.8175	-12.6646	-0.0035848	-62.1023		
14.5913	-0.121651	-0.0376331	0.0692298	-0.0223803	1.4614	-0.0699918	0.161328	-0.233572	-0.321396	-12.207	-12.0544	-13.1225	-12.6646	-0.00377022	-62.2547		
14.592	-0.729903	-0.342811	-0.230766	-0.0223803	0.255744	-0.375165	-0.136509	-0.233572	-0.321396	-12.3595	-12.0544	-13.2751	-12.6646	-0.0035848	-61.9498		
14.5927	-0.425777	-0.0376331	0.369226	-0.0223803	-0.0730698	-0.0699918	0.161328	0.0716245	-0.321396	-12.8172	-12.0544	-13.2751	-12.8172	-0.00284311	-61.1877		
14.5933	-0.121651	-0.0376331	0.992294	-0.0223803	0.255744	-0.0699918	0.471575	0.0716245	-0.321396	-12.6646	-11.7492	-12.97	-12.6646	-0.00346118	-61.7974		
14.594	0.182476	-0.342811	0.692298	-0.0223803	0.255744	-0.0699918	0.161328	-0.233572	-0.327599	-12.6646	-11.7492	-13.1225	-12.8172	-0.0045119	-62.8644		
14.5947	0.486602	-0.0376331	0.369226	-0.327556	-0.657628	-0.0699918	0.161328	0.0716245	-0.321396	-12.5121	-11.7492	-13.1225	-12.6646	-0.00420287	-62.712		
14.5953	0.486602	-0.0376331	0.369226	-0.327556	-0.365349	-0.0699918	0.161328	-0.233572	-0.321396	-12.3595	-11.4441	-12.8175	-12.207	-0.0035848	-62.1023		
14.596	0.182476	-0.0376331	0.992294	-0.0223803	0.548024	-0.0699918	0.161328	-0.233572	-0.321396	-12.5121	-11.4441	-13.1225	-12.6646	-0.00389383	-62.2547		
14.5967	0.486602	-0.0376331	0.692298	-0.327556	0.548024	-0.0699918	0.161328	0.0716245	-0.321396	-12.3595	-11.4441	-12.97	-12.5121	-0.00420287	-62.2547		
14.5973	0.182476	-0.0376331	0.369226	-0.327556	0.255744	-0.0699918	0.161328	-0.233572	-0.321396	-12.8172	-11.5969	-12.512	-12.3595	-0.0045119	-62.5595		
14.598	0.182476	-0.0376331	0.369226	-0.0223803	-0.365349	-0.0699918	0.471575	0.0716245	-0.321396	-13.1227	-12.3596	-13.1225	-13.1227	-0.00482093	-62.712		
14.5987	1.09485	-0.0376331	-0.230766	-0.327556	-0.365349	-0.0699918	0.161328	0.0716245	-0.321396	-12.6646	-12.0544	-13.2751	-13.2753	-0.00420287	-62.2547		
14.5993	1.39898	-0.0376331	-0.230766	-0.327556	-0.0730698	-0.0699918	0.471575	-0.233572	-0.321396	-12.6646	-12.0544	-12.97	-12.8172	-0.00389383	-61.7974		
14.6	0.790728	-0.342811	0.0692298	-0.0223803	-0.365349	-0.375165	-0.136509	-0.233572	-0.321396	-12.9702	-11.7492	-13.1225	-12.6646	-0.00389383	-61.9498		
14.6007	-0.425777	-0.342811	-0.230766	-0.327556	-0.986443	-0.375165	-0.136509	-0.233572	-0.321396	-12.8172	-11.4441	-12.97	-12.6646	-0.00389383	-61.9498		
14.6013	-0.425777	-0.0376331	-0.230766	-0.0223803	-0.0730698	-0.0699918	0.161328	0.0716245	-0.321396	-12.9702	-11.902	-12.97	-12.9702	-0.00401744	-62.2547		
14.602	-0.121651	0.267545	0.992294	0.282795	0.548024	0.235182	0.161328	0.376795	-0.321396	-12.9702	-12.0544	-13.1225	-12.9702	-0.00401744	-62.2547		
14.6027	-0.121651	0.267545	0.692298	-0.0223803	0.255744	-0.0699918	-0.136509	0.0716245	-0.321396	-12.9702	-12.0544	-13.2751	-12.6646	-0.00377022	-61.9498		
14.6033	-0.121651	-0.0376331	0.0692298	-0.327556	0.255744	-0.375165	-0.136509	-0.233572	-0.321396	-13.2753	-12.3596	-13.733	-13.1227	-0.00389383	-62.1023		
14.604	-0.729903	-0.342811	0.0692298	-0.0223803	0.548024	-0.375165	-0.446755	-0.233572	-0.327599	-13.2753	-12.5124	-13.5805	-13.4278	-0.0045119	-62.4071		
14.6047	-0.425777	-0.0376331	0.0692298	-0.0223803	0.548024	-0.0699918	-0.136509	0.0716245	-0.327599	-12.9702	-12.2072	-12.97	-12.9702	-0.0045119	-62.5595		
14.6053	0.790728	-0.0376331	0.0692298	-0.327556	0.255744	-0.0699918	0.161328	0.0716245	-0.321396	-13.4278	-12.5124	-13.2751	-12.8172	-0.00432648	-63.0168		
14.606	0.182476	-0.342811	-0.230766	-0.327556	-0.365349	-0.375165	0.161328	-0.233572	-0.321396	-13.4278	-12.3596	-13.4276	-12.9702	-0.0045119	-62.712		
