MTJ_BEST			mass_A		
1.25186289100000	25.07560564000000	1.70363475800000	1.25186289100000	9.43483244600000	6.05084785800000
1.31147541000000	25.16405107000000	1.69051652600000	1.31147541000000	9.43707188800000	6.05118435600000
1.37108792800000	25.28924918000000	1.67588234100000	1.37108792800000	9.43623511500000	6.05031538100000
1.43070044700000	25.41318834000000	1.65943921200000	1.43070044700000	9.43822931500000	6.05035620900000
1.49031296600000	25.48143384000000	1.65535511600000	1.49031296600000	9.43115132300000	6.04993359800000
1.54992548400000	25.54899036000000	1.64942539900000	1.54992548400000	9.42553674300000	6.04926171500000
1.60953800300000	25.67775596000000	1.63437269500000	1.60953800300000	9.43564366300000	6.05025003100000
1.66915052200000	25.78136983000000	1.62165579600000	1.66915052200000	9.42868070000000	6.04858634600000
1.72876304000000	25.82304240000000	1.61410214500000	1.72876304000000	9.42916376400000	6.04971480300000
1.78837555900000	25.90210630000000	1.60087541300000	1.78837555900000	9.42886132500000	6.04765646100000
1.84798807700000	26.00805373000000	1.58906093900000	1.84798807700000	9.42227802800000	6.04602366000000
1.90760059600000	26.09564671000000	1.58178623200000	1.90760059600000	9.42340744800000	6.04610697200000
1.96721311500000	26.16085324000000	1.57925684700000	1.96721311500000	9.42497937100000	6.04587476000000
2.02682563300000	26.23903421000000	1.56825826300000	2.02682563300000	9.42640728500000	6.04587370000000
2.08643815200000	26.32880575000000	1.55437661900000	2.08643815200000	9.42404713300000	6.04570299200000
2.14605067100000	26.33394239000000	1.56178459600000	2.14605067100000	9.41659523600000	6.04525610400000
2.20566318900000	26.40034325000000	1.55685752600000	2.20566318900000	9.41324144900000	6.04543655100000
2.26527570800000	26.48473877000000	1.54616736700000	2.26527570800000	9.41564420000000	6.04565779100000
2.32488822700000	26.57666704000000	1.53431500300000	2.32488822700000	9.41833602300000	6.04524924400000
2.38450074500000	26.63691969000000	1.52157609100000	2.38450074500000	9.41783687600000	6.04511528600000
2.44411326400000	26.69172383000000	1.50782569900000	2.44411326400000	9.41415629700000	6.04460308800000
2.50372578200000	26.70068374000000	1.51664964100000	2.50372578200000	9.41073016700000	6.04478408800000
2.56333830100000	26.76720884000000	1.50270850800000	2.56333830100000	9.41413601100000	6.04462608900000
2.62295082000000	26.86918233000000	1.48639181700000	2.62295082000000	9.41344976000000	6.04485333400000
2.68256333800000	26.92914006000000	1.48717227500000	2.68256333800000	9.41345987000000	6.04438263300000
2.74217585700000	26.95429717000000	1.48827827200000	2.74217585700000	9.41358875800000	6.04463296200000
2.80178837600000	27.01732946000000	1.48254170300000	2.80178837600000	9.40994245400000	6.04494689000000
2.86140089400000	27.07616473000000	1.47434470100000	2.86140089400000	9.41455120200000	6.04477948200000
2.92101341300000	27.14967586000000	1.46557794400000	2.92101341300000	9.41377023900000	6.04473255600000
2.98062593100000	27.22708383000000	1.45525189000000	2.98062593100000	9.41520819300000	6.04474330100000
3.04023845000000	27.29187890000000	1.44790464400000	3.04023845000000	9.41514291100000	6.04507546700000
3.09985096900000	27.39535472000000	1.43776720500000	3.09985096900000	9.42254819600000	6.04550774700000
3.15946348700000	27.45394082000000	1.42846570200000	3.15946348700000	9.42328839200000	6.04555807700000
3.21907600600000	27.49179788000000	1.43203150800000	3.21907600600000	9.42047883200000	6.04490273100000
3.27868852500000	27.56879780000000	1.42640392000000	3.27868852500000	9.42234115900000	6.04585697400000
3.33830104300000	27.61917367000000	1.42183193100000	3.33830104300000	9.42150806500000	6.04533842600000
3.39791356200000	27.72192276000000	1.40762776700000	3.39791356200000	9.42142065200000	6.04544852800000
3.45752608000000	27.79110904000000	1.39410426000000	3.45752608000000	9.42267072400000	6.04588797400000
3.51713859900000	27.85767345000000	1.38826552500000	3.51713859900000	9.41986164400000	6.04545601000000
3.57675111800000	27.91959038000000	1.38270538700000	3.57675111800000	9.42025935100000	6.04525162300000
3.63636363600000	27.95429218000000	1.34386183200000	3.63636363600000	9.42087402800000	6.04548370100000
3.69597615500000	28.04773164000000	1.31445114000000	3.69597615500000	9.42360357900000	6.04584601000000
3.75558867400000	28.14659835000000	1.29956560600000	3.75558867400000	9.41960874800000	6.04588983000000
3.81520119200000	28.21414435000000	1.28926739900000	3.81520119200000	9.41836329400000	6.04576435000000
3.87481371100000	28.24245089000000	1.28451814400000	3.87481371100000	9.41806486600000	6.04562955200000
3.93442623000000	28.32594010000000	1.27847688200000	3.93442623000000	9.41633743100000	6.04513685300000
3.99403874800000	28.39357083000000	1.25966168400000	3.99403874800000	9.41718063100000	6.04503180600000
4.05365126700000	28.37243721000000	1.23167994700000	4.05365126700000	9.41665516900000	6.04539263700000
4.11326378500000	28.43773601000000	1.20705458100000	4.11326378500000	9.41062882600000	6.04676025300000
4.17287630400000	28.43105092000000	1.20507326000000	4.17287630400000	9.40999477900000	6.04915194400000
4.23248882300000	28.42365420000000	1.20924358300000	4.23248882300000	9.39969098000000	6.05273869300000
4.29210134100000	28.44630797000000	1.20326532000000	4.29210134100000	9.40588489400000	6.05245071100000
4.35171386000000	28.45173456000000	1.20066993300000	4.35171386000000	9.39825034900000	6.05182458000000
4.41132637900000	28.45046409000000	1.20016586500000	4.41132637900000	9.39588887200000	6.05121336300000
4.47093889700000	28.52095559000000	1.18419024100000	4.47093889700000	9.39897154100000	6.04973217400000
4.53055141600000	28.54064272000000	1.18102364900000	4.53055141600000	9.40196728000000	6.04895892400000
4.59016393400000	28.60316037000000	1.18450118800000	4.59016393400000	9.40274702900000	6.04982917900000
4.64977645300000	28.64906204000000	1.17934745900000	4.64977645300000	9.40469097800000	6.04927894900000
4.70938897200000	28.67534574000000	1.17654203700000	4.70938897200000	9.40136747000000	6.05111638900000
4.76900149000000	28.70320428000000	1.18879577400000	4.76900149000000	9.40327547000000	6.05085076400000
4.82861400900000	28.76490291000000	1.16573261700000	4.82861400900000	9.40422567800000	6.04952700900000
4.88822652800000	28.85389002000000	1.15539843400000	4.88822652800000	9.40851323100000	6.04814826100000
4.94783904600000	28.90539366000000	1.15003267200000	4.94783904600000	9.41039347000000	6.04810442900000
5.00745156500000	28.96596043000000	1.14199346500000	5.00745156500000	9.41791674600000	6.04708474900000
5.06706408300000	28.99458772000000	1.13758677600000	5.06706408300000	9.41330332200000	6.04621473600000
5.12667660200000	29.09030251000000	1.12720348200000	5.12667660200000	9.41959627500000	6.04637160700000
5.18628912100000	29.16507615000000	1.12825345600000	5.18628912100000	9.43087557700000	6.04805407200000
5.24590163900000	29.24091345000000	1.17474347200000	5.24590163900000	9.42190386100000	6.04951680300000
5.30551415800000	29.26461193000000	1.17926960400000	5.30551415800000	9.41289558800000	6.04792480200000
5.36512667700000	29.36035579000000	1.15896355100000	5.36512667700000	9.41197056500000	6.04850490300000
5.42473919500000	29.43961503000000	1.14249941100000	5.42473919500000	9.41615823100000	6.04724228800000
5.48435171400000	29.52552428000000	1.12727810000000	5.48435171400000	9.41582878200000	6.04702316900000
5.54396423200000	29.57198649000000	1.14125940500000	5.54396423200000	9.41789106400000	6.04633724200000
5.60357675100000	29.64946601000000	1.13752768700000	5.60357675100000	9.41459526000000	6.04668726800000
5.66318927000000	29.74513638000000	1.12694253000000	5.66318927000000	9.42643762300000	6.04679982000000
5.72280178800000	29.79788321000000	1.13233547200000	5.72280178800000	9.41959996900000	6.04808312800000
5.78241430700000	29.82129835000000	1.12651560200000	5.78241430700000	9.41667845500000	6.04738262800000
5.84202682600000	29.85032489000000	1.12144232300000	5.84202682600000	9.41516248400000	6.04763504000000
5.90163934400000	29.86115794000000	1.11837363600000	5.90163934400000	9.41503144000000	6.04750304600000
5.96125186300000	29.93265854000000	1.11318588900000	5.96125186300000	9.41738479500000	6.04703778300000
6.02086438200000	30.02119660000000	1.10384613000000	6.02086438200000	9.42813210300000	6.04605861400000
6.08047690000000	30.12279779000000	1.09562871400000	6.08047690000000	9.42349952900000	6.04647081200000
6.14008941900000	30.18034764000000	1.08716852400000	6.14008941900000	9.42827630700000	6.04615863500000
6.19970193700000	30.18644589000000	1.09147693000000	6.19970193700000	9.42135121200000	6.04636462800000
6.25931445600000	30.24869045000000	1.08095581600000	6.25931445600000	9.42192567900000	6.04532903000000
6.31892697500000	30.30874010000000	1.07445765200000	6.31892697500000	9.42566169700000	6.04482152500000
6.37853949300000	30.35655193000000	1.06840468400000	6.37853949300000	9.42193263000000	6.04541844100000
6.43815201200000	30.42523774000000	1.05610420700000	6.43815201200000	9.43182824800000	6.04469798000000
6.49776453100000	30.42093073000000	1.05897017600000	6.49776453100000	9.42407639400000	6.04509639600000
6.55737704900000	30.45444380000000	1.05180501500000	6.55737704900000	9.42139053900000	6.04558261100000
6.61698956800000	30.50049008000000	1.04974775900000	6.61698956800000	9.41830959700000	6.04586248100000
6.67660208600000	30.61290229000000	1.02236314600000	6.67660208600000	9.42407479800000	6.04544841400000
6.73621460500000	30.71337560000000	1.02317393900000	6.73621460500000	9.42378745400000	6.04604201800000
6.79582712400000	30.72909658000000	1.02687030000000	6.79582712400000	9.42638145100000	6.04672073700000
6.85543964200000	30.73614334000000	1.04194347300000	6.85543964200000	9.41653447600000	6.04720250200000
6.91505216100000	30.76582703000000	1.03032881500000	6.91505216100000	9.41570919100000	6.04698710100000
6.97466468000000	30.82850357000000	1.02080246900000	6.97466468000000	9.41878731400000	6.04630456700000
7.03427719800000	30.88427534000000	1.00570227600000	7.03427719800000	9.41939967900000	6.04606140200000
7.09388971700000	30.92448627000000	1.00195942100000	7.09388971700000	9.41637296800000	6.04590738800000
7.15350223500000	30.98767805000000	0.98719735720000	7.15350223500000	9.41975785300000	6.04564888300000
7.21311475400000	31.02002743000000	0.98546423950000	7.21311475400000	9.41834158700000	6.04558331100000
7.27272727300000	31.05851308000000	0.98173895020000	7.27272727300000	9.41822414700000	6.04538833200000
7.33233979100000	31.06107687000000	0.98746525590000	7.33233979100000	9.41753385700000	6.04550604900000
7.39195231000000	31.07440084000000	0.98760581580000	7.39195231000000	9.41666456100000	6.04541126900000
7.45156482900000	31.12267767000000	0.98249381880000	7.45156482900000	9.41585072600000	6.04564175200000
7.51117734700000	31.15275103000000	0.98019324610000	7.51117734700000	9.41377555600000	6.04519331700000
7.57078986600000	31.15960013000000	0.97857280800000	7.57078986600000	9.41190002500000	6.04528618600000
7.63040238500000	31.15872969000000	0.97760616900000	7.63040238500000	9.41264270800000	6.04489066100000
7.69001490300000	31.20055025000000	0.97108601870000	7.69001490300000	9.41367982500000	6.04496288700000
7.74962742200000	31.24188330000000	0.96708008850000	7.74962742200000	9.41427145200000	6.04437372200000
7.80923994000000	31.25806275000000	0.96567471640000	7.80923994000000	9.41138266200000	6.04440497200000
7.86885245900000	31.28364167000000	0.95370920160000	7.86885245900000	9.41445962000000	6.04381605400000
7.92846497800000	31.31065765000000	0.94003199500000	7.92846497800000	9.41435212400000	6.04353760400000
7.98807749600000	31.33367807000000	0.92974264460000	7.98807749600000	9.41439206300000	6.04390091700000
8.04769001500000	31.32950580000000	0.95780404200000	8.04769001500000	9.40521083000000	6.04403351700000
8.10730253400000	31.35901993000000	0.95022584960000	8.10730253400000	9.40842292900000	6.04370536100000
8.16691505200000	31.35451806000000	0.95370810440000	8.16691505200000	9.40667377300000	6.04317707900000
8.22652757100000	31.37330941000000	0.94600626040000	8.22652757100000	9.40839119800000	6.04310040100000
8.28614008900000	31.37582669000000	0.95623710720000	8.28614008900000	9.40405788500000	6.04354945100000
8.34575260800000	31.39939567000000	0.95449644860000	8.34575260800000	9.40611569300000	6.04348157500000
8.40536512700000	31.44182567000000	0.94609741760000	8.40536512700000	9.40663384400000	6.04291255200000
8.46497764500000	31.46305702000000	0.93515569610000	8.46497764500000	9.40829348900000	6.04308292800000
8.52459016400000	31.50737743000000	0.92691299700000	8.52459016400000	9.40836291200000	6.04350656600000
8.58420268300000	31.50975460000000	0.92795067200000	8.58420268300000	9.40957879800000	6.04363291400000
8.64381520100000	31.53851944000000	0.93228687040000	8.64381520100000	9.40985370600000	6.04374821300000
8.70342772000000	31.60748243000000	0.92074927230000	8.70342772000000	9.41364741700000	6.04392267600000
8.76304023800000	31.63356675000000	0.91531681130000	8.76304023800000	9.41309942600000	6.04400525200000
8.82265275700000	31.66293780000000	0.90875001430000	8.82265275700000	9.41179704000000	6.04449437000000
8.88226527600000	31.67471265000000	0.91459788850000	8.88226527600000	9.41214191000000	6.04515550300000
8.94187779400000	31.72436102000000	0.91537507190000	8.94187779400000	9.41277720600000	6.04502328100000
9.00149031300000	31.74911757000000	0.91388692270000	9.00149031300000	9.41074693800000	6.04578362300000
9.06110283200000	31.79449506000000	0.90931061820000	9.06110283200000	9.41347475600000	6.04606187100000
9.12071535000000	31.83413839000000	0.90318701530000	9.12071535000000	9.41455813600000	6.04625444100000
9.18032786900000	31.87797227000000	0.89733042410000	9.18032786900000	9.41824929700000	6.04584202600000
9.23994038700000	31.88585542000000	0.89334274920000	9.23994038700000	9.41721235400000	6.04564981900000
9.29955290600000	31.91900521000000	0.87182461690000	9.29955290600000	9.42362634900000	6.04499977800000
9.35916542500000	31.94790770000000	0.86451217720000	9.35916542500000	9.42458204900000	6.04473401500000
9.41877794300000	31.97701674000000	0.85332176690000	9.41877794300000	9.42509851800000	6.04480553200000
9.47839046200000	32.01614457000000	0.82237908060000	9.47839046200000	9.42168074300000	6.04440610700000
9.53800298100000	32.02363913000000	0.82223159510000	9.53800298100000	9.42068229100000	6.04423297200000
9.59761549900000	32.07481276000000	0.81307274520000	9.59761549900000	9.42237446000000	6.04419580000000
9.65722801800000	32.09123801000000	0.80975809240000	9.65722801800000	9.41968943500000	6.04477441100000
9.71684053700000	32.09043131000000	0.80817823320000	9.71684053700000	9.41991641500000	6.04523332800000
9.77645305500000	32.12266741000000	0.80503443660000	9.77645305500000	9.41980549700000	6.04578188500000
9.83606557400000	32.13950520000000	0.80408768030000	9.83606557400000	9.41947771000000	6.04663339800000
9.89567809200000	32.14051321000000	0.80697798220000	9.89567809200000	9.41454498900000	6.04688218700000
9.95529061100000	32.16069786000000	0.80254029540000	9.95529061100000	9.41734991900000	6.04550800200000
10.01490313000000	32.19734459000000	0.79207396250000	10.01490313000000	9.41600887100000	6.04489828700000
10.07451565000000	32.22536072000000	0.78741763000000	10.07451565000000	9.41291764000000	6.04522339700000
10.13412817000000	32.21509965000000	0.78861040570000	10.13412817000000	9.41475072700000	6.04530066700000
10.19374069000000	32.23885858000000	0.78425783920000	10.19374069000000	9.41499301700000	6.04417290300000
10.25335320000000	32.28946228000000	0.77458926310000	10.25335320000000	9.41767268200000	6.04456068500000
10.31296572000000	32.29527633000000	0.77171608580000	10.31296572000000	9.41979053300000	6.04465513800000
10.37257824000000	32.31346816000000	0.75901596100000	10.37257824000000	9.42178115200000	6.04463359800000
10.43219076000000	32.39580232000000	0.71447535660000	10.43219076000000	9.42812662700000	6.04373892700000
10.49180328000000	32.42487952000000	0.69729800110000	10.49180328000000	9.42872956100000	6.04412728900000
10.55141580000000	32.42303271000000	0.70027064620000	10.55141580000000	9.42336597200000	6.04464530000000
10.61102832000000	32.44333963000000	0.70311885380000	10.61102832000000	9.42442423000000	6.04528540100000
10.67064083000000	32.46405287000000	0.70371819410000	10.67064083000000	9.42445157400000	6.04529942800000
10.73025335000000	32.50029694000000	0.69430848270000	10.73025335000000	9.42550405200000	6.04241304600000
10.78986587000000	32.54819455000000	0.68530631230000	10.78986587000000	9.42795176000000	6.04231276700000
10.84947839000000	32.55567459000000	0.68716557100000	10.84947839000000	9.42383764500000	6.04484839800000
10.90909091000000	32.57926151000000	0.68128265870000	10.90909091000000	9.41916124100000	6.04528211400000
10.96870343000000	32.57139597000000	0.69205811300000	10.96870343000000	9.41812222300000	6.04533478700000
11.02831595000000	32.58595472000000	0.68957221600000	11.02831595000000	9.41768598700000	6.04609380100000
11.08792846000000	32.57842972000000	0.68906338420000	11.08792846000000	9.41849005000000	6.04530381200000
11.14754098000000	32.58579510000000	0.68264377330000	11.14754098000000	9.41791329900000	6.04582135400000
11.20715350000000	32.61521677000000	0.67689030590000	11.20715350000000	9.41770984900000	6.04541411400000
11.26676602000000	32.66271583000000	0.67237388960000	11.26676602000000	9.42006509500000	6.04615006900000
11.32637854000000	32.64045326000000	0.67744886020000	11.32637854000000	9.41783409000000	6.04628321200000
11.38599106000000	32.65379251000000	0.68007606620000	11.38599106000000	9.41635701000000	6.04733850300000
11.44560358000000	32.66575256000000	0.67330049200000	11.44560358000000	9.41831845500000	6.04597230600000
11.50521610000000	32.65890537000000	0.67285358400000	11.50521610000000	9.41411285900000	6.04694958300000
11.56482861000000	32.65042624000000	0.67100735930000	11.56482861000000	9.41614793800000	6.04601741000000
11.62444113000000	32.64624951000000	0.67787001980000	11.62444113000000	9.41339845300000	6.04718885100000
11.68405365000000	32.65518516000000	0.67247758100000	11.68405365000000	9.41463430500000	6.04651214700000
11.74366617000000	32.66493447000000	0.66734208770000	11.74366617000000	9.41648276400000	6.04508468700000
11.80327869000000	32.70773205000000	0.65178990580000	11.80327869000000	9.41862447500000	6.04534963400000
11.86289121000000	32.70653150000000	0.65594650370000	11.86289121000000	9.41812975000000	6.04513963900000
11.92250373000000	32.71250655000000	0.66439554470000	11.92250373000000	9.41851947000000	6.04553660900000
11.98211624000000	32.73619138000000	0.66064547640000	11.98211624000000	9.41989338000000	6.04528165000000
12.04172876000000	32.76225068000000	0.66112292620000	12.04172876000000	9.42040409500000	6.04493060900000
12.10134128000000	32.77752524000000	0.66045297870000	12.10134128000000	9.41998557100000	6.04587149300000
12.16095380000000	32.77959970000000	0.65802653820000	12.16095380000000	9.41847474100000	6.04650582200000
12.22056632000000	32.79220583000000	0.65403669320000	12.22056632000000	9.41929889600000	6.04565640100000
12.28017884000000	32.79193506000000	0.65441710930000	12.28017884000000	9.41772553700000	6.04734404200000
12.33979136000000	32.79493824000000	0.65100222200000	12.33979136000000	9.41812424700000	6.04820204200000
12.39940387000000	32.79990077000000	0.63910287430000	12.39940387000000	9.41966897300000	6.04700976100000
12.45901639000000	32.81125178000000	0.62989838100000	12.45901639000000	9.42210433800000	6.04615423300000
12.51862891000000	32.81705673000000	0.61123382770000	12.51862891000000	9.41785806700000	6.04605078100000
12.57824143000000	32.81950548000000	0.59971507380000	12.57824143000000	9.41839862000000	6.04556557700000
12.63785395000000	32.83182325000000	0.59527427230000	12.63785395000000	9.41764568300000	6.04623693200000
12.69746647000000	32.85353088000000	0.59612144930000	12.69746647000000	9.41817232300000	6.04585514600000
12.75707899000000	32.87793675000000	0.58017804560000	12.75707899000000	9.42071401800000	6.04538536700000
12.81669151000000	32.87998238000000	0.57572080490000	12.81669151000000	9.42028055700000	6.04545994800000
12.87630402000000	32.89019196000000	0.57020089070000	12.87630402000000	9.41973158200000	6.04576312000000
12.93591654000000	32.91192415000000	0.55977166960000	12.93591654000000	9.42022331700000	6.04773336200000
12.99552906000000	32.92209548000000	0.56985931760000	12.99552906000000	9.42054283800000	6.04672838400000
13.05514158000000	32.92466210000000	0.57171493970000	13.05514158000000	9.42021176400000	6.04686661800000
13.11475410000000	32.92666150000000	0.56911860280000	13.11475410000000	9.41931646600000	6.04717877100000
13.17436662000000	32.92407423000000	0.57052300490000	13.17436662000000	9.41541820800000	6.04699756700000
13.23397914000000	32.92866917000000	0.56232082970000	13.23397914000000	9.41654136400000	6.04792714000000
13.29359165000000	32.92886652000000	0.56962265470000	13.29359165000000	9.41496664000000	6.04848388500000
13.35320417000000	32.92786156000000	0.56544938970000	13.35320417000000	9.41657118200000	6.04783646300000
13.41281669000000	32.94095452000000	0.56318006930000	13.41281669000000	9.41887808700000	6.04780715000000
13.47242921000000	32.93876439000000	0.56384054330000	13.47242921000000	9.41765934300000	6.04821667900000
13.53204173000000	32.94498351000000	0.56490112640000	13.53204173000000	9.42072342800000	6.04683283900000
13.59165425000000	32.94007009000000	0.56922199250000	13.59165425000000	9.41824856500000	6.04675717200000
13.65126677000000	32.93616417000000	0.56791864070000	13.65126677000000	9.41742750100000	6.04629999300000
13.71087928000000	32.94263096000000	0.56859190330000	13.71087928000000	9.41772515300000	6.04615660800000
13.77049180000000	32.94090099000000	0.57275673510000	13.77049180000000	9.41742122200000	6.04771008900000
13.83010432000000	32.93616284000000	0.57604231610000	13.83010432000000	9.41811070000000	6.04643126300000
13.88971684000000	32.95342793000000	0.56970789580000	13.88971684000000	9.41857972400000	6.04575102700000
13.94932936000000	32.96604878000000	0.56295009820000	13.94932936000000	9.42141591800000	6.04505531200000
14.00894188000000	33.00612870000000	0.55035242540000	14.00894188000000	9.42416093900000	6.04564843300000
14.06855440000000	33.00426252000000	0.54860099280000	14.06855440000000	9.42347143700000	6.04560989000000
14.12816692000000	33.01254924000000	0.55388007960000	14.12816692000000	9.42043095500000	6.04583878900000
14.18777943000000	33.00757454000000	0.55929664980000	14.18777943000000	9.42145960900000	6.04537605900000
14.24739195000000	33.00302063000000	0.56215309910000	14.24739195000000	9.41980972900000	6.04507536800000
14.30700447000000	33.00358754000000	0.56687069730000	14.30700447000000	9.41825494500000	6.04529115700000
14.36661699000000	33.00226618000000	0.56635191120000	14.36661699000000	9.41742091800000	6.04419955900000
14.42622951000000	33.01420071000000	0.56927240200000	14.42622951000000	9.41893023300000	6.04488213700000
14.48584203000000	33.01098205000000	0.57002813920000	14.48584203000000	9.41904634500000	6.04442796000000
14.54545455000000	33.00452431000000	0.57238514060000	14.54545455000000	9.41434093300000	6.04591297300000
14.60506706000000	33.00792829000000	0.57132103850000	14.60506706000000	9.41387623100000	6.04645946000000
14.66467958000000	32.99836138000000	0.57717610610000	14.66467958000000	9.41199596000000	6.04689407900000
14.72429210000000	33.00599429000000	0.61232645990000	14.72429210000000	9.41043661900000	6.04724098600000
14.78390462000000	33.00117401000000	0.63022625130000	14.78390462000000	9.41196165400000	6.04724883600000
14.84351714000000	33.00226666000000	0.63502459550000	14.84351714000000	9.41135733300000	6.04694152200000
14.90312966000000	33.00383965000000	0.62647294830000	14.90312966000000	9.41158798700000	6.04634282700000
14.96274218000000	33.01952268000000	0.60158784100000	14.96274218000000	9.41253932600000	6.04628253700000
15.02235469000000	33.02929436000000	0.60467839310000	15.02235469000000	9.41784298800000	6.04486009400000
15.08196721000000	33.02725907000000	0.60951251380000	15.08196721000000	9.41816662500000	6.04387378500000
15.14157973000000	33.01482883000000	0.63559292760000	15.14157973000000	9.41539523800000	6.04450652100000
15.20119225000000	33.00859792000000	0.63966337950000	15.20119225000000	9.41630150100000	6.04384308000000
15.26080477000000	33.01628063000000	0.63213654680000	15.26080477000000	9.41842304300000	6.04256256200000
15.32041729000000	33.02515618000000	0.62436908950000	15.32041729000000	9.41562936600000	6.04253283500000
15.38002981000000	33.01610802000000	0.62823410590000	15.38002981000000	9.41600041300000	6.04266892900000
15.43964232000000	33.00504487000000	0.63428749520000	15.43964232000000	9.41685984900000	6.04196436500000
15.49925484000000	33.01499007000000	0.63745358870000	15.49925484000000	9.41958950000000	6.04159177800000
15.55886736000000	33.01124422000000	0.63957157110000	15.55886736000000	9.41890805300000	6.04241922200000
15.61847988000000	33.00858135000000	0.65157651020000	15.61847988000000	9.41592516700000	6.04242887700000
15.67809240000000	33.02025775000000	0.65194038560000	15.67809240000000	9.41804174600000	6.04261617500000
15.73770492000000	33.00385442000000	0.65014002140000	15.73770492000000	9.41573983500000	6.04214616400000
15.79731744000000	33.00615193000000	0.64364848660000	15.79731744000000	9.41830541700000	6.04180641600000
15.85692996000000	33.01931078000000	0.64186013370000	15.85692996000000	9.41756951900000	6.04211578300000
15.91654247000000	33.00919569000000	0.64247021040000	15.91654247000000	9.41635959400000	6.04202955400000
15.97615499000000	33.00926416000000	0.63839569120000	15.97615499000000	9.41686115500000	6.04250217400000
16.03576751000000	33.00454155000000	0.63891319330000	16.03576751000000	9.41631396900000	6.04216043500000
16.09538003000000	32.99534531000000	0.64383022600000	16.09538003000000	9.41435315300000	6.04257156600000
16.15499255000000	32.98726958000000	0.65235362090000	16.15499255000000	9.41335228300000	6.04301556500000
16.21460507000000	32.99426278000000	0.67416721460000	16.21460507000000	9.41498335800000	6.04238840400000
16.27421759000000	32.99822244000000	0.64931095410000	16.27421759000000	9.41505800100000	6.04232557600000
16.33383010000000	33.00509324000000	0.64155974830000	16.33383010000000	9.41508423100000	6.04164586800000
16.39344262000000	33.01393367000000	0.63375328960000	16.39344262000000	9.41748128700000	6.04126432000000
16.45305514000000	33.00454041000000	0.63786746600000	16.45305514000000	9.41262577000000	6.04254909800000
16.51266766000000	33.00153164000000	0.65253033660000	16.51266766000000	9.41391429400000	6.04265653500000
16.57228018000000	32.99953810000000	0.65137350270000	16.57228018000000	9.41648483100000	6.04201243200000
16.63189270000000	33.00748065000000	0.63880843660000	16.63189270000000	9.41823841400000	6.04108134500000
16.69150522000000	33.01089272000000	0.63693877590000	16.69150522000000	9.41737211400000	6.04154875800000
16.75111773000000	33.00434257000000	0.63757976770000	16.75111773000000	9.41440293000000	6.04193774500000
16.81073025000000	32.99594132000000	0.64009987120000	16.81073025000000	9.41459545600000	6.04175001200000
16.87034277000000	32.99791823000000	0.63930677840000	16.87034277000000	9.41547058500000	6.04226174000000
16.92995529000000	32.99417696000000	0.64625111940000	16.92995529000000	9.41365739300000	6.04239573700000
16.98956781000000	32.99744242000000	0.64669908780000	16.98956781000000	9.41572197800000	6.04221308500000
17.04918033000000	33.00284570000000	0.64548436070000	17.04918033000000	9.41556115600000	6.04254806000000
17.10879285000000	32.99689739000000	0.65143919600000	17.10879285000000	9.41592676500000	6.04250653200000
17.16840537000000	33.00064572000000	0.68130641610000	17.16840537000000	9.41328435100000	6.04300572400000
17.22801788000000	32.96979890000000	0.71173284800000	17.22801788000000	9.41139242600000	6.04318612900000
