Concave			mass_A		
6.19970193700000	34.30433113000000	-0.32338102260000	6.19970193700000	25.44405401000000	4.38742460000000
6.25931445600000	34.30135916000000	-0.32237896850000	6.25931445600000	25.44262216000000	4.38752242600000
6.31892697500000	34.29885929000000	-0.32330051550000	6.31892697500000	25.44655159000000	4.38803712300000
6.37853949300000	34.29771188000000	-0.32291001270000	6.37853949300000	25.44201216000000	4.38766130300000
6.43815201200000	34.28407950000000	-0.32375027130000	6.43815201200000	25.44134078000000	4.38881501200000
6.49776453100000	34.27646249000000	-0.32524527780000	6.49776453100000	25.44012764000000	4.39015612000000
6.55737704900000	34.26390423000000	-0.32388016370000	6.55737704900000	25.43933452000000	4.39119303700000
6.61698956800000	34.23175787000000	-0.32570729230000	6.61698956800000	25.43885088000000	4.39183687300000
6.67660208600000	34.22357029000000	-0.32592210550000	6.67660208600000	25.44062135000000	4.39064325200000
6.73621460500000	34.21569460000000	-0.32496113550000	6.73621460500000	25.44308754000000	4.39073496500000
6.79582712400000	34.22190974000000	-0.32513394280000	6.79582712400000	25.43947225000000	4.39002682200000
6.85543964200000	34.20705100000000	-0.32582214560000	6.85543964200000	25.44000937000000	4.39143916800000
6.91505216100000	34.20071911000000	-0.32751610450000	6.91505216100000	25.43885460000000	4.39234355300000
6.97466468000000	34.19825732000000	-0.32749648720000	6.97466468000000	25.43664005000000	4.39175400300000
7.03427719800000	34.17116757000000	-0.33052219230000	7.03427719800000	25.43533894000000	4.39316542800000
7.09388971700000	34.15117352000000	-0.33108717640000	7.09388971700000	25.43439461000000	4.39292926900000
7.15350223500000	34.14192015000000	-0.33187688700000	7.15350223500000	25.43593246000000	4.39490051100000
7.21311475400000	34.14126380000000	-0.33086311300000	7.21311475400000	25.43754374000000	4.39455749300000
7.27272727300000	34.13627847000000	-0.32957765040000	7.27272727300000	25.43782849000000	4.39267284800000
7.33233979100000	34.13243910000000	-0.32599223740000	7.33233979100000	25.43325647000000	4.39300343700000
7.39195231000000	34.11646527000000	-0.32736812570000	7.39195231000000	25.42785128000000	4.39490106400000
7.45156482900000	34.06021542000000	-0.32834264810000	7.45156482900000	25.42557754000000	4.39581164300000
7.51117734700000	34.07280995000000	-0.32611791560000	7.51117734700000	25.43357390000000	4.39115700300000
7.57078986600000	34.08177566000000	-0.32555683580000	7.57078986600000	25.43701943000000	4.38864246100000
7.63040238500000	34.08463950000000	-0.32461056380000	7.63040238500000	25.43989319000000	4.38756322800000
7.69001490300000	34.08313319000000	-0.32453987240000	7.69001490300000	25.44244973000000	4.38732697500000
7.74962742200000	34.08160634000000	-0.32498857160000	7.74962742200000	25.44253428000000	4.38734597000000
7.80923994000000	34.07982589000000	-0.32595782770000	7.80923994000000	25.44449998000000	4.38741959600000
7.86885245900000	34.08312382000000	-0.32623571080000	7.86885245900000	25.44519801000000	4.38725187100000
7.92846497800000	34.08452934000000	-0.32591696760000	7.92846497800000	25.44431930000000	4.38773281700000
7.98807749600000	34.08430753000000	-0.32517010900000	7.98807749600000	25.44688494000000	4.38741766400000
8.04769001500000	34.08539549000000	-0.32499819800000	8.04769001500000	25.44647608000000	4.38715223200000
8.10730253400000	34.08500838000000	-0.32523592300000	8.10730253400000	25.44599207000000	4.38741827100000
8.16691505200000	34.08459858000000	-0.32575210070000	8.16691505200000	25.44670632000000	4.38775904300000
8.22652757100000	34.08411099000000	-0.32646138620000	8.22652757100000	25.44754278000000	4.38823902900000
8.28614008900000	34.08441515000000	-0.32644850700000	8.28614008900000	25.44805809000000	4.38810436400000
8.34575260800000	34.08329018000000	-0.32719257820000	8.34575260800000	25.44708773000000	4.38818091900000
8.40536512700000	34.07621277000000	-0.32591024780000	8.40536512700000	25.44621867000000	4.38851733300000
8.46497764500000	34.06940778000000	-0.32865902830000	8.46497764500000	25.44670530000000	4.38882575600000
8.52459016400000	34.08400993000000	-0.32577865940000	8.52459016400000	25.44820751000000	4.38711754700000
8.58420268300000	34.08826503000000	-0.32475191360000	8.58420268300000	25.45081600000000	4.38500472400000
8.64381520100000	34.09164721000000	-0.32380149970000	8.64381520100000	25.45190860000000	4.38430827600000
8.70342772000000	34.09295623000000	-0.32442109890000	8.70342772000000	25.45423662000000	4.38317554300000
8.76304023800000	34.09971312000000	-0.32567986320000	8.76304023800000	25.46183429000000	4.38402943300000
8.82265275700000	34.09981094000000	-0.32682510390000	8.82265275700000	25.46631370000000	4.38874773200000
8.88226527600000	34.10224040000000	-0.32631492240000	8.88226527600000	25.45356641000000	4.38785031400000
8.94187779400000	34.10396182000000	-0.32540049420000	8.94187779400000	25.45819935000000	4.38506972000000
9.00149031300000	34.10370680000000	-0.32514662200000	9.00149031300000	25.45762680000000	4.38418075300000
9.06110283200000	34.10050462000000	-0.32540173060000	9.06110283200000	25.45536413000000	4.38437484900000
9.12071535000000	34.10170304000000	-0.32441598700000	9.12071535000000	25.45379412000000	4.38342239100000
9.18032786900000	34.10497899000000	-0.32338040360000	9.18032786900000	25.45257242000000	4.38313331900000
9.23994038700000	34.10580610000000	-0.32428754100000	9.23994038700000	25.45495577000000	4.38199964300000
9.29955290600000	34.10619174000000	-0.32557069010000	9.29955290600000	25.45478678000000	4.38250491700000
9.35916542500000	34.10886143000000	-0.32533519530000	9.35916542500000	25.45694091000000	4.38257796600000
9.41877794300000	34.10783163000000	-0.32767568080000	9.41877794300000	25.45857507000000	4.38342855500000
9.47839046200000	34.11190367000000	-0.32746974790000	9.47839046200000	25.45733538000000	4.38149624600000
9.53800298100000	34.10400953000000	-0.32707141840000	9.53800298100000	25.45387952000000	4.38251330900000
9.59761549900000	34.10246320000000	-0.32660593690000	9.59761549900000	25.45371824000000	4.38284460400000
9.65722801800000	34.10645514000000	-0.32532598200000	9.65722801800000	25.45635773000000	4.38303430500000
9.71684053700000	34.11152486000000	-0.32580177370000	9.71684053700000	25.46039542000000	4.38166845000000
9.77645305500000	34.12503160000000	-0.32745715540000	9.77645305500000	25.46045316000000	4.38188929800000
9.83606557400000	34.12574027000000	-0.32749462450000	9.83606557400000	25.45747163000000	4.38169051700000
9.89567809200000	34.11553720000000	-0.32534992980000	9.89567809200000	25.45410053000000	4.38205447000000
9.95529061100000	34.10738614000000	-0.32481405700000	9.95529061100000	25.45752428000000	4.38267213000000
10.01490313000000	34.10875204000000	-0.32461279850000	10.01490313000000	25.45777991000000	4.38306241800000
10.07451565000000	34.11922090000000	-0.32516430090000	10.07451565000000	25.45809467000000	4.38195536600000
10.13412817000000	34.13647222000000	-0.32782975740000	10.13412817000000	25.45576722000000	4.38186896500000
10.19374069000000	34.18142741000000	-0.32820467370000	10.19374069000000	25.45870611000000	4.38053698700000
10.25335320000000	34.20623002000000	-0.32620444760000	10.25335320000000	25.46023953000000	4.37969108500000
10.31296572000000	34.23465694000000	-0.32741800820000	10.31296572000000	25.46316582000000	4.37980024400000
10.37257824000000	34.25596331000000	-0.32905506320000	10.37257824000000	25.46485408000000	4.37943687200000
10.43219076000000	34.27272086000000	-0.33037599870000	10.43219076000000	25.46452982000000	4.38027352200000
10.49180328000000	34.32609910000000	-0.33154407360000	10.49180328000000	25.47135625000000	4.37849583800000
10.55141580000000	34.37495970000000	-0.32667669510000	10.55141580000000	25.47535964000000	4.37737670100000
10.61102832000000	34.39975638000000	-0.32651868620000	10.61102832000000	25.47503858000000	4.37659360300000
10.67064083000000	34.42247691000000	-0.32576320860000	10.67064083000000	25.47446338000000	4.37773304500000
10.73025335000000	34.45770176000000	-0.32539654570000	10.73025335000000	25.46959800000000	4.37709991200000
10.78986587000000	34.46938739000000	-0.32494495590000	10.78986587000000	25.47150768000000	4.37760395200000
10.84947839000000	34.48640362000000	-0.32763143590000	10.84947839000000	25.47003262000000	4.37761340600000
10.90909091000000	34.48488116000000	-0.32846796850000	10.90909091000000	25.46785848000000	4.37872334600000
10.96870343000000	34.49776143000000	-0.32738746460000	10.96870343000000	25.47228283000000	4.37863163800000
11.02831595000000	34.52959486000000	-0.32917399030000	11.02831595000000	25.46561656000000	4.37865336500000
11.08792846000000	34.53788650000000	-0.33254126800000	11.08792846000000	25.47271410000000	4.37899317600000
11.14754098000000	34.54958307000000	-0.33435991030000	11.14754098000000	25.47400028000000	4.37925707400000
11.20715350000000	34.57440625000000	-0.33571329220000	11.20715350000000	25.46490331000000	4.37704046000000
11.26676602000000	34.62131059000000	-0.33594115130000	11.26676602000000	25.46734433000000	4.37674478100000
11.32637854000000	34.65919988000000	-0.33793254190000	11.32637854000000	25.46712327000000	4.37651299200000
11.38599106000000	34.61435707000000	-0.32500627530000	11.38599106000000	25.45663911000000	4.38044865100000
11.44560358000000	34.58475047000000	-0.32076343760000	11.44560358000000	25.45775523000000	4.38244571700000
11.50521610000000	34.57326668000000	-0.31898762500000	11.50521610000000	25.45506230000000	4.38385543500000
11.56482861000000	34.58354739000000	-0.32009863070000	11.56482861000000	25.45626266000000	4.38368342400000
11.62444113000000	34.58963122000000	-0.32200757760000	11.62444113000000	25.45385551000000	4.38354237600000
11.68405365000000	34.59522254000000	-0.32290090050000	11.68405365000000	25.45301014000000	4.38432228600000
11.74366617000000	34.60240241000000	-0.32430907920000	11.74366617000000	25.45173877000000	4.38375260400000
11.80327869000000	34.60350765000000	-0.32807043070000	11.80327869000000	25.45327102000000	4.38325283900000
11.86289121000000	34.60468858000000	-0.32748946840000	11.86289121000000	25.45240877000000	4.38355569200000
11.92250373000000	34.60310566000000	-0.32756511120000	11.92250373000000	25.45254403000000	4.38353865100000
11.98211624000000	34.60751631000000	-0.32763327880000	11.98211624000000	25.45287081000000	4.38383937600000
12.04172876000000	34.61229006000000	-0.32870633570000	12.04172876000000	25.45359060000000	4.38303424200000
12.10134128000000	34.61042619000000	-0.32845565870000	12.10134128000000	25.45239808000000	4.38333632700000
12.16095380000000	34.61141692000000	-0.32846236590000	12.16095380000000	25.45268227000000	4.38339615500000
12.22056632000000	34.61221126000000	-0.32885345120000	12.22056632000000	25.45304307000000	4.38334349800000
12.28017884000000	34.61172597000000	-0.32857137600000	12.28017884000000	25.45328178000000	4.38308996600000
12.33979136000000	34.60619598000000	-0.32636880980000	12.33979136000000	25.45041158000000	4.38354200300000
12.39940387000000	34.58766904000000	-0.32415330180000	12.39940387000000	25.44996376000000	4.38556584000000
12.45901639000000	34.54113036000000	-0.32214975910000	12.45901639000000	25.44942005000000	4.38665896200000
12.51862891000000	34.50292651000000	-0.31745376860000	12.51862891000000	25.44624246000000	4.38740403800000
12.57824143000000	34.50308708000000	-0.31526717650000	12.57824143000000	25.43899107000000	4.38766175500000
12.63785395000000	34.49647705000000	-0.31321598860000	12.63785395000000	25.43536693000000	4.38635335000000
12.69746647000000	34.49166429000000	-0.31061557150000	12.69746647000000	25.43696501000000	4.38612156000000
12.75707899000000	34.46857609000000	-0.31230956300000	12.75707899000000	25.43961383000000	4.38614842600000
12.81669151000000	34.45822534000000	-0.30913465700000	12.81669151000000	25.43965950000000	4.38694670100000
12.87630402000000	34.46191641000000	-0.31285953650000	12.87630402000000	25.43427274000000	4.38698607700000
12.93591654000000	34.45345043000000	-0.31433898840000	12.93591654000000	25.44061564000000	4.38775691700000
12.99552906000000	34.45498991000000	-0.31735568550000	12.99552906000000	25.43943333000000	4.38823200700000
13.05514158000000	34.45347553000000	-0.31706627110000	13.05514158000000	25.43989831000000	4.38808320400000
13.11475410000000	34.45155285000000	-0.31704929510000	13.11475410000000	25.43988656000000	4.38821019600000
13.17436662000000	34.44606820000000	-0.31700879690000	13.17436662000000	25.44599754000000	4.38789336200000
13.23397914000000	34.45977159000000	-0.31728722790000	13.23397914000000	25.44666630000000	4.38675214700000
13.29359165000000	34.46721958000000	-0.31810472850000	13.29359165000000	25.44346874000000	4.38689207200000
13.35320417000000	34.46181887000000	-0.31713794070000	13.35320417000000	25.44247761000000	4.38678489300000
13.41281669000000	34.45262875000000	-0.31628838530000	13.41281669000000	25.43927249000000	4.38724804000000
13.47242921000000	34.45210707000000	-0.31633264700000	13.47242921000000	25.44195136000000	4.38708102400000
13.53204173000000	34.45172271000000	-0.31759147190000	13.53204173000000	25.44380756000000	4.38687283100000
13.59165425000000	34.45571693000000	-0.31916224690000	13.59165425000000	25.44491611000000	4.38677743100000
13.65126677000000	34.45707466000000	-0.32124786320000	13.65126677000000	25.44654425000000	4.38658612800000
13.71087928000000	34.45666398000000	-0.32065596590000	13.71087928000000	25.44828347000000	4.38766368000000
13.77049180000000	34.45061414000000	-0.31789834140000	13.77049180000000	25.44451478000000	4.38813335800000
13.83010432000000	34.44474277000000	-0.31816534880000	13.83010432000000	25.44267236000000	4.38861815000000
13.88971684000000	34.44447392000000	-0.32064002860000	13.88971684000000	25.44468619000000	4.38808585900000
13.94932936000000	34.44007376000000	-0.32180090700000	13.94932936000000	25.44377737000000	4.38908015400000
14.00894188000000	34.43487159000000	-0.32155176850000	14.00894188000000	25.44046848000000	4.39021876500000
14.06855440000000	34.42268436000000	-0.32019301480000	14.06855440000000	25.44144922000000	4.38946996900000
14.12816692000000	34.42560649000000	-0.31950139110000	14.12816692000000	25.44061552000000	4.39028750500000
14.18777943000000	34.42438105000000	-0.32031235840000	14.18777943000000	25.43926622000000	4.39023851500000
14.24739195000000	34.42854676000000	-0.32187253300000	14.24739195000000	25.43910518000000	4.38954632100000
14.30700447000000	34.43134121000000	-0.32349246410000	14.30700447000000	25.43847301000000	4.38899655500000
14.36661699000000	34.44294596000000	-0.32293856780000	14.36661699000000	25.44225800000000	4.38734779100000
14.42622951000000	34.67046114000000	-0.33588089020000	14.42622951000000	25.54683553000000	4.37077799100000
14.48584203000000	35.16884521000000	-0.45893250590000	14.48584203000000	25.78836276000000	4.31597449300000
14.54545455000000	35.65017304000000	-0.62805633560000	14.54545455000000	25.92715146000000	4.25510703300000
14.60506706000000	35.61189401000000	-0.59149841590000	14.60506706000000	25.90668228000000	4.24776617800000
14.66467958000000	35.57265704000000	-0.63418877660000	14.66467958000000	25.87283691000000	4.26610058100000
14.72429210000000	35.55191181000000	-0.64282534540000	14.72429210000000	25.89031192000000	4.24360939300000
14.78390462000000	35.61677726000000	-0.67242127210000	14.78390462000000	25.90427485000000	4.23295152700000
14.84351714000000	35.64793316000000	-0.69937956460000	14.84351714000000	25.92526271000000	4.22032496600000
14.90312966000000	35.66566326000000	-0.70288030910000	14.90312966000000	25.94235431000000	4.22287057500000
14.96274218000000	35.65768712000000	-0.70825333650000	14.96274218000000	25.96633145000000	4.22734162100000
15.02235469000000	35.65210006000000	-0.70163857910000	15.02235469000000	25.97674409000000	4.23278536600000
15.08196721000000	35.64966990000000	-0.71232467370000	15.08196721000000	25.98099047000000	4.23310747500000
15.14157973000000	35.65893780000000	-0.71352053870000	15.14157973000000	25.98436137000000	4.23564495600000
15.20119225000000	35.71520480000000	-0.73691022180000	15.20119225000000	25.99164353000000	4.23155049900000
15.26080477000000	35.78905488000000	-0.79312975000000	15.26080477000000	26.04981815000000	4.21411799400000
15.32041729000000	35.86165949000000	-0.83869632890000	15.32041729000000	26.11144952000000	4.19811350600000
15.38002981000000	35.90262895000000	-0.91025704070000	15.38002981000000	26.14831667000000	4.16015954600000
15.43964232000000	35.92489104000000	-0.99007262810000	15.43964232000000	26.22726440000000	4.13887119200000
15.49925484000000	36.01287453000000	-1.05501705200000	15.49925484000000	26.33763306000000	4.10356585600000
15.55886736000000	36.05404558000000	-1.25579140900000	15.55886736000000	26.51611676000000	3.99195739400000
15.61847988000000	36.13174520000000	-1.50068808600000	15.61847988000000	26.82123618000000	3.87977842200000
15.67809240000000	36.13775614000000	-1.80537534900000	15.67809240000000	28.53924633000000	0.77961039280000
			15.85692996000000	25.17777116000000	4.15441792900000
