GMfasSUPMMM3			GMfasEXTMMM		
t	x	y	t	x	y
19.67285588	13.00544404	20.13150967	19.67285588000	22.80083023000	26.05213403000
19.72811671	13.01982976	20.12935793	19.72811671000	22.80670547000	26.05198175000
19.78337754	13.03463307	20.13275415	19.78337754000	22.80867107000	26.05221733000
19.83863837	13.01326338	20.13335324	19.83863837000	22.81133543000	26.05156357000
19.8938992	12.99020311	20.13757673	19.89389920000	22.80594248000	26.05161587000
19.94916004	12.9981529	20.13730345	19.94916004000	22.80262922000	26.05199892000
20.00442087	13.03025382	20.13852679	20.00442087000	22.79847457000	26.05180728000
20.0596817	13.04222689	20.13546519	20.05968170000	22.81176234000	26.04843260000
20.11494253	13.03702437	20.13623315	20.11494253000	22.82361676000	26.04762322000
20.17020336	13.03538184	20.13791351	20.17020336000	22.82644516000	26.04542277000
20.22546419	13.01563385	20.14153093	20.22546419000	22.82756430000	26.04596276000
20.28072502	13.02854863	20.14164869	20.28072502000	22.83039967000	26.04627355000
20.33598585	13.04195819	20.13834743	20.33598585000	22.84394553000	26.04583810000
20.39124668	13.03091189	20.14172241	20.39124668000	22.84523200000	26.04680837000
20.44650752	13.04763754	20.14136473	20.44650752000	22.85445126000	26.04401735000
20.50176835	13.04425669	20.14447101	20.50176835000	22.85979062000	26.04426075000
20.55702918	13.03291619	20.14373421	20.55702918000	22.84382392000	26.04312570000
20.61229001	13.03124243	20.14973989	20.61229001000	22.86946995000	26.04659509000
20.66755084	13.02316944	20.14548466	20.66755084000	22.86386393000	26.04533299000
20.72281167	13.01003387	20.15000036	20.72281167000	22.87744851000	26.04804655000
20.7780725	12.98564916	20.1544803	20.77807250000	22.87074081000	26.04653794000
20.83333333	13.00848385	20.15353346	20.83333333000	22.87152049000	26.04724397000
20.88859416	12.96098465	20.14420823	20.88859416000	22.87217527000	26.05070946000
20.943855	12.93894197	20.14305798	20.94385500000	22.87979737000	26.04792359000
20.99911583	12.92693611	20.13351513	20.99911583000	22.88616356000	26.04863186000
21.05437666	12.89802263	20.13796011	21.05437666000	22.87668471000	26.05110882000
21.10963749	12.86951018	20.13362116	21.10963749000	22.87923116000	26.04807699000
21.16489832	12.8852892	20.13788228	21.16489832000	22.87734025000	26.05152497000
21.22015915	12.83138387	20.13870025	21.22015915000	22.88193930000	26.04945154000
21.27541998	12.8632244	20.14207968	21.27541998000	22.88809138000	26.04985548000
21.33068081	12.84298765	20.1442001	21.33068081000	22.88486086000	26.04825181000
21.38594164	12.84634533	20.14442052	21.38594164000	22.88361568000	26.04891613000
21.44120248	12.84031528	20.14396268	21.44120248000	22.88729220000	26.04580030000
21.49646331	12.83152283	20.14368343	21.49646331000	22.88380841000	26.04668884000
21.55172414	12.83010765	20.1425841	21.55172414000	22.88320919000	26.04510466000
21.60698497	12.83132027	20.14277347	21.60698497000	22.89124965000	26.04534710000
21.6622458	12.83382865	20.14326967	21.66224580000	22.88986219000	26.04640914000
21.71750663	12.87062286	20.14254002	21.71750663000	22.89976176000	26.04305919000
21.77276746	12.87731752	20.14216211	21.77276746000	22.89929765000	26.04268466000
21.82802829	12.91481573	20.14299269	21.82802829000	22.90407925000	26.04487401000
21.88328912	12.95929514	20.14358976	21.88328912000	22.91326965000	26.04489100000
21.93854996	12.95091214	20.14225651	21.93854996000	22.91547416000	26.04080895000
