03_SOLfas_lenger			mass_A		
5.829027453000	-21.412758260000	-1.069549632000	5.829027453000	4.971795435000	3.649014061000
5.847415553000	-21.434106650000	-1.071368164000	5.847415553000	4.980642174000	3.649443811000
5.865803652000	-21.482789050000	-1.071754919000	5.865803652000	4.977173018000	3.650276624000
5.884191751000	-21.512066870000	-1.073215015000	5.884191751000	4.979633110000	3.651946040000
5.902579850000	-21.535347550000	-1.070779664000	5.902579850000	4.982518287000	3.653725956000
5.920967950000	-21.540559300000	-1.071177321000	5.920967950000	4.989577359000	3.652965115000
5.939356049000	-21.547735410000	-1.070761696000	5.939356049000	4.987693981000	3.652800287000
5.957744148000	-21.576793900000	-1.070391821000	5.957744148000	4.983616036000	3.651664030000
5.976132247000	-21.573878550000	-1.070641302000	5.976132247000	4.990235039000	3.651061920000
5.994520346000	-21.598602140000	-1.071023508000	5.994520346000	4.990006398000	3.651217337000
6.012908446000	-21.662157020000	-1.071561434000	6.012908446000	4.988533202000	3.650996768000
6.031296545000	-21.692857700000	-1.071352571000	6.031296545000	4.992737950000	3.650186169000
6.049684644000	-21.736415330000	-1.070000904000	6.049684644000	4.992951475000	3.650452923000
6.068072743000	-21.835787380000	-1.069539625000	6.068072743000	4.992196971000	3.650671626000
6.086460843000	-21.901824540000	-1.068870957000	6.086460843000	4.992288937000	3.650107982000
6.104848942000	-21.943996700000	-1.067862544000	6.104848942000	4.993367822000	3.649803274000
6.123237041000	-21.998914140000	-1.069640981000	6.123237041000	4.986075375000	3.650245449000
6.141625140000	-22.046831570000	-1.071524801000	6.141625140000	4.982917198000	3.649566578000
6.160013239000	-22.095701920000	-1.071027306000	6.160013239000	4.985776117000	3.651014371000
6.178401339000	-22.192519620000	-1.072467410000	6.178401339000	4.982248413000	3.653571018000
6.196789438000	-22.244486290000	-1.071337130000	6.196789438000	4.987612779000	3.652960829000
6.215177537000	-22.285274830000	-1.071969283000	6.215177537000	4.991130720000	3.652957147000
6.233565636000	-22.330233000000	-1.070114513000	6.233565636000	4.993554485000	3.652895259000
6.251953736000	-22.328127510000	-1.069268380000	6.251953736000	4.997864663000	3.651165066000
6.270341835000	-22.336480270000	-1.068867351000	6.270341835000	4.996992356000	3.651205359000
6.288729934000	-22.381284210000	-1.069952982000	6.288729934000	4.998231419000	3.650096733000
6.307118033000	-22.387788290000	-1.069565737000	6.307118033000	4.998920700000	3.650333307000
6.325506132000	-22.387961350000	-1.069564924000	6.325506132000	4.997596371000	3.649957053000
6.343894232000	-22.389691810000	-1.069237018000	6.343894232000	5.000199785000	3.648971985000
6.362282331000	-22.399540090000	-1.067976435000	6.362282331000	4.997652795000	3.648453168000
6.380670430000	-22.402157320000	-1.067727695000	6.380670430000	4.997677956000	3.647679479000
6.399058529000	-22.394113750000	-1.068179154000	6.399058529000	4.998400773000	3.648265998000
6.417446629000	-22.395081300000	-1.066688886000	6.417446629000	5.001285807000	3.647723417000
6.435834728000	-22.400838230000	-1.066123208000	6.435834728000	5.001838472000	3.647302537000
6.454222827000	-22.433644850000	-1.065190162000	6.454222827000	5.003131619000	3.646869821000
6.472610926000	-22.458225000000	-1.066046320000	6.472610926000	5.003076940000	3.647145504000
6.490999025000	-22.488848940000	-1.067063963000	6.490999025000	4.999775119000	3.646729640000
6.509387125000	-22.523842040000	-1.066383452000	6.509387125000	4.995845586000	3.647780227000
6.527775224000	-22.533207950000	-1.065133609000	6.527775224000	4.993943545000	3.648500358000
6.546163323000	-22.534136720000	-1.066183838000	6.546163323000	4.995764669000	3.649039641000
6.564551422000	-22.532466000000	-1.066498155000	6.564551422000	4.995672281000	3.648935072000
6.582939522000	-22.529486820000	-1.067207357000	6.582939522000	4.996196543000	3.648139054000
6.601327621000	-22.524654030000	-1.067818313000	6.601327621000	4.997934496000	3.647961980000
6.619715720000	-22.523455980000	-1.068473863000	6.619715720000	4.998605818000	3.647672314000
6.638103819000	-22.528207470000	-1.069617401000	6.638103819000	4.999591890000	3.646618530000
6.656491918000	-22.535561030000	-1.071609765000	6.656491918000	4.999169037000	3.645060352000
6.674880018000	-22.540729920000	-1.073124814000	6.674880018000	4.995867133000	3.645593959000
6.693268117000	-22.539725150000	-1.073928676000	6.693268117000	4.996901691000	3.645409233000
6.711656216000	-22.533955500000	-1.072750524000	6.711656216000	4.998650040000	3.646653066000
6.730044315000	-22.533041370000	-1.072612555000	6.730044315000	4.997453143000	3.647346590000
6.748432415000	-22.536524220000	-1.072262203000	6.748432415000	4.998276227000	3.647430207000
6.766820514000	-22.540512450000	-1.071721144000	6.766820514000	4.995644674000	3.647700053000
6.785208613000	-22.537723170000	-1.070791165000	6.785208613000	4.997637009000	3.647827678000
6.803596712000	-22.540138750000	-1.070766618000	6.803596712000	4.998413617000	3.648028082000
6.821984811000	-22.538643990000	-1.071529181000	6.821984811000	4.998698936000	3.648339693000
6.840372911000	-22.533981960000	-1.073819707000	6.840372911000	4.997475741000	3.648609537000
6.858761010000	-22.531478260000	-1.072946767000	6.858761010000	5.000604606000	3.648616874000
6.877149109000	-22.530791970000	-1.072513688000	6.877149109000	4.999204184000	3.649224211000
6.895537208000	-22.527104970000	-1.072251472000	6.895537208000	4.999890026000	3.649759567000
6.913925308000	-22.524197810000	-1.071701141000	6.913925308000	5.001634238000	3.649448201000
6.932313407000	-22.518663830000	-1.071518861000	6.932313407000	5.002255073000	3.650163134000
6.950701506000	-22.515931970000	-1.073310205000	6.950701506000	5.001914398000	3.650452611000
6.969089605000	-22.514261690000	-1.074014593000	6.969089605000	5.002529885000	3.650978604000
6.987477704000	-22.516727910000	-1.074963287000	6.987477704000	5.000496180000	3.650908103000
