GMend			GExt		
17.34724292000000	26.52096310000000	2.29403282600000	17.34724292000000	8.96931409700000	10.91368806000000
17.40685544000000	26.53449076000000	2.30165044000000	17.40685544000000	9.00465602300000	10.90812610000000
17.46646796000000	26.53398082000000	2.30063634100000	17.46646796000000	9.05084093600000	10.90002904000000
17.52608048000000	26.52584425000000	2.29437769700000	17.52608048000000	9.05274953800000	10.89994240000000
17.58569300000000	26.51606089000000	2.29063448600000	17.58569300000000	9.05116037200000	10.90071887000000
17.64530551000000	26.51789505000000	2.28835081500000	17.64530551000000	9.04833967200000	10.90181026000000
17.70491803000000	26.51678970000000	2.28621896000000	17.70491803000000	9.04346398700000	10.90252186000000
17.76453055000000	26.51243337000000	2.28556857600000	17.76453055000000	9.03997947600000	10.90314003000000
17.82414307000000	26.50609870000000	2.28593385300000	17.82414307000000	9.03380468700000	10.90410001000000
17.88375559000000	26.50470032000000	2.28560940600000	17.88375559000000	9.03155978200000	10.90438643000000
17.94336811000000	26.51585560000000	2.28368618200000	17.94336811000000	9.03061412600000	10.90473264000000
18.00298063000000	26.50731990000000	2.28442410100000	18.00298063000000	9.02934956000000	10.90475359000000
18.06259314000000	26.51439997000000	2.28245309900000	18.06259314000000	9.02995930400000	10.90484978000000
18.12220566000000	26.52728498000000	2.28071701200000	18.12220566000000	9.03494655200000	10.90457970000000
18.18181818000000	26.53774781000000	2.28063346200000	18.18181818000000	9.04760268800000	10.90406845000000
18.24143070000000	26.55525308000000	2.27807932700000	18.24143070000000	9.04833932500000	10.90483805000000
18.30104322000000	26.58691635000000	2.27726080400000	18.30104322000000	9.04912338400000	10.90478681000000
18.36065574000000	26.58768869000000	2.27910937300000	18.36065574000000	9.05298197800000	10.90230677000000
18.42026826000000	26.58802640000000	2.27865818900000	18.42026826000000	9.06119182300000	10.90001224000000
18.47988077000000	26.59211193000000	2.27972673400000	18.47988077000000	9.05677020700000	10.90090149000000
18.53949329000000	26.61023762000000	2.26959777600000	18.53949329000000	9.01330646600000	10.90688787000000
18.59910581000000	26.65596196000000	2.25721343600000	18.59910581000000	8.99387857000000	10.91034263000000
18.65871833000000	26.66071158000000	2.25749211400000	18.65871833000000	9.01362252900000	10.90709530000000
18.71833085000000	26.64685364000000	2.25764907200000	18.71833085000000	9.02447279000000	10.90444392000000
18.77794337000000	26.66995414000000	2.25195723700000	18.77794337000000	9.04569812600000	10.89964816000000
18.83755589000000	26.68786866000000	2.25111702500000	18.83755589000000	9.08842956300000	10.89437835000000
18.89716841000000	26.71335159000000	2.24727182500000	18.89716841000000	9.10131580300000	10.89301932000000
18.95678092000000	26.72447770000000	2.24722533700000	18.95678092000000	9.09210817700000	10.89469968000000
19.01639344000000	26.73619334000000	2.24537038100000	19.01639344000000	9.09818515800000	10.89400465000000
19.07600596000000	26.73489124000000	2.24627178400000	19.07600596000000	9.09732040400000	10.89425250000000
19.13561848000000	26.74418195000000	2.24508668900000	19.13561848000000	9.10160013400000	10.89350981000000
19.19523100000000	26.73954488000000	2.24699484100000	19.19523100000000	9.10426105900000	10.89345370000000
19.25484352000000	26.75120450000000	2.24539444000000	19.25484352000000	9.11000738400000	10.89281994000000
19.31445604000000	26.75488487000000	2.24481482000000	19.31445604000000	9.11122760300000	10.89318358000000
19.37406855000000	26.77518821000000	2.24325640600000	19.37406855000000	9.10850762600000	10.89394502000000
19.43368107000000	26.79837166000000	2.23959551100000	19.43368107000000	9.11137094100000	10.89358055000000
19.49329359000000	26.81375307000000	2.23615302800000	19.49329359000000	9.11541267100000	10.89300994000000
19.55290611000000	26.84589675000000	2.22985581400000	19.55290611000000	9.13100908900000	10.89038059000000
19.61251863000000	26.88324468000000	2.22078996100000	19.61251863000000	9.13758274300000	10.89022074000000
19.67213115000000	26.87269406000000	2.22316289800000	19.67213115000000	9.12634534700000	10.89106620000000
19.73174367000000	26.88292285000000	2.22011858800000	19.73174367000000	9.12068787700000	10.89180655000000
19.79135618000000	26.89937086000000	2.21975037100000	19.79135618000000	9.12127788300000	10.89156615000000
19.85096870000000	26.88626240000000	2.22279760500000	19.85096870000000	9.11687814200000	10.89206698000000
19.91058122000000	26.88958406000000	2.22258075400000	19.91058122000000	9.11684525900000	10.89157626000000
19.97019374000000	26.88640685000000	2.22190839700000	19.97019374000000	9.11598255600000	10.89172603000000
20.02980626000000	26.89912386000000	2.21952458100000	20.02980626000000	9.11482857000000	10.89187499000000
20.08941878000000	26.90341217000000	2.21816817800000	20.08941878000000	9.11770503800000	10.89155422000000
20.14903130000000	26.91215590000000	2.21327510100000	20.14903130000000	9.11582657500000	10.89210287000000
20.20864382000000	26.96193231000000	2.20075600000000	20.20864382000000	9.11504806400000	10.89224080000000
20.26825633000000	26.97548169000000	2.19317657500000	20.26825633000000	9.12005061900000	10.89216446000000
20.32786885000000	26.95563618000000	2.19656264300000	20.32786885000000	9.13125242100000	10.89027669000000
20.38748137000000	26.93713489000000	2.20447742000000	20.38748137000000	9.12799015400000	10.89043429000000
20.44709389000000	26.94358100000000	2.20598106500000	20.44709389000000	9.12301699000000	10.89110943000000
20.50670641000000	26.95272602000000	2.20882241000000	20.50670641000000	9.12079668600000	10.89119888000000
20.56631893000000	26.95630431000000	2.20913983900000	20.56631893000000	9.11599520800000	10.89173690000000
20.62593145000000	26.95354396000000	2.21101246100000	20.62593145000000	9.10828985900000	10.89290719000000
20.68554396000000	26.97717381000000	2.20722767300000	20.68554396000000	9.10679799500000	10.89328117000000
20.74515648000000	27.00396226000000	2.20445606300000	20.74515648000000	9.10710772900000	10.89320944000000
20.80476900000000	27.04859080000000	2.19865694700000	20.80476900000000	9.10652487700000	10.89323040000000
20.86438152000000	27.01311741000000	2.20447145700000	20.86438152000000	9.10571133500000	10.89336340000000
20.92399404000000	27.02773442000000	2.20162642700000	20.92399404000000	9.11021186200000	10.89235679000000
20.98360656000000	27.02208572000000	2.20343442300000	20.98360656000000	9.11970999600000	10.88986445000000
21.04321908000000	27.02825295000000	2.20016241500000	21.04321908000000	9.12286291000000	10.88925067000000
21.10283159000000	27.01226308000000	2.20475745600000	21.10283159000000	9.12191899100000	10.88947530000000
21.16244411000000	27.01647545000000	2.20462068000000	21.16244411000000	9.12293617100000	10.88909223000000
21.22205663000000	27.01355555000000	2.20520860700000	21.22205663000000	9.12789365300000	10.88903927000000
21.28166915000000	27.01449036000000	2.20370052900000	21.28166915000000	9.12940282100000	10.88937035000000
21.34128167000000	27.02105711000000	2.20387258800000	21.34128167000000	9.12152239900000	10.89084671000000
21.40089419000000	27.01962359000000	2.20265662700000	21.40089419000000	9.12029597900000	10.89104966000000
21.46050671000000	27.02856557000000	2.20192828400000	21.46050671000000	9.12149743800000	10.89075976000000
21.52011923000000	27.03097984000000	2.20304917700000	21.52011923000000	9.11593284100000	10.89177189000000
21.57973174000000	27.03156074000000	2.20239990100000	21.57973174000000	9.10992042300000	10.89256818000000
21.63934426000000	27.05209736000000	2.19582634500000	21.63934426000000	9.10692039500000	10.89281155000000
21.69895678000000	27.11378221000000	2.18222685200000	21.69895678000000	9.10456293300000	10.89340729000000
21.75856930000000	27.11003441000000	2.18298539200000	21.75856930000000	9.11591774600000	10.89167903000000
21.81818182000000	27.09473526000000	2.18810550200000	21.81818182000000	9.11904224800000	10.89114570000000
21.87779434000000	27.09628062000000	2.18853360300000	21.87779434000000	9.12521729600000	10.89004805000000
21.93740686000000	27.09069834000000	2.19079951400000	21.93740686000000	9.11885393700000	10.89105219000000
21.99701937000000	27.08387496000000	2.19158839800000	21.99701937000000	9.12606535800000	10.88933935000000
22.05663189000000	27.08221248000000	2.19237454800000	22.05663189000000	9.15264190600000	10.88559084000000
22.11624441000000	27.03849698000000	2.19841621400000	22.11624441000000	9.18952516500000	10.88026399000000
22.17585693000000	26.97509390000000	2.20869302000000	22.17585693000000	9.26673411800000	10.86711563000000
22.23546945000000	26.94657564000000	2.21572801400000	22.23546945000000	9.26656757800000	10.86761175000000
22.29508197000000	26.94878568000000	2.21678811100000	22.29508197000000	9.27905422700000	10.86640817000000
22.35469449000000	26.95303195000000	2.21487094300000	22.35469449000000	9.28085893200000	10.86647811000000
22.41430700000000	26.95513247000000	2.21442210300000	22.41430700000000	9.27228053200000	10.86804905000000
22.47391952000000	26.95907365000000	2.21229075500000	22.47391952000000	9.26570452700000	10.86911529000000
22.53353204000000	26.94881179000000	2.21284319200000	22.53353204000000	9.25867012900000	10.87014324000000
22.59314456000000	26.94732818000000	2.21413823600000	22.59314456000000	9.25836950800000	10.87033081000000
22.65275708000000	26.95028695000000	2.21425015600000	22.65275708000000	9.25640119200000	10.87052809000000
22.71236960000000	26.95243972000000	2.21441239800000	22.71236960000000	9.25931891700000	10.87008226000000
22.77198212000000	26.94597807000000	2.21506415600000	22.77198212000000	9.25889335100000	10.87028556000000
22.83159463000000	26.94282298000000	2.21582961400000	22.83159463000000	9.26021185700000	10.86999144000000
22.89120715000000	26.93349616000000	2.21617384500000	22.89120715000000	9.25600603000000	10.87053159000000
