Gfsup			Ext		
20.15061023	13.24305573	21.41983847	20.15061023	10.85016527	29.98554109
20.20254479	13.24101567	21.42310964	20.20254479	10.84877697	29.98596761
20.25447936	13.25033765	21.42492416	20.25447936	10.8512067	29.98548792
20.30641392	13.24945449	21.42676987	20.30641392	10.85307882	29.98560335
					
					
			21.77276746	25.50159273	22.46241175
			21.82802829	25.49986949	22.46296152
			21.88328912	25.50260901	22.46261308
			21.93854996	25.5060031	22.46240242
