FASCsup_BEST			mass_A		
16.02564103000000	33.97555821000000	20.70378216000000	16.02564103000000	25.72828977000000	22.88778103000000
16.08090186000000	33.98867455000000	20.70292959000000	16.08090186000000	25.72169118000000	22.88855420000000
16.13616269000000	33.99295015000000	20.70216437000000	16.13616269000000	25.71973555000000	22.88963512000000
16.19142352000000	34.01007230000000	20.70116781000000	16.19142352000000	25.72189425000000	22.88842303000000
16.24668435000000	34.00345051000000	20.70071944000000	16.24668435000000	25.72261201000000	22.88887790000000
16.30194518000000	34.01293835000000	20.69972764000000	16.30194518000000	25.72485159000000	22.88880567000000
16.35720601000000	34.01154039000000	20.70052157000000	16.35720601000000	25.72700940000000	22.88728521000000
16.41246684000000	34.01482005000000	20.70144257000000	16.41246684000000	25.72860141000000	22.88772057000000
16.46772767000000	34.01739857000000	20.70152473000000	16.46772767000000	25.72971865000000	22.88734921000000
16.52298851000000	34.02776964000000	20.70100194000000	16.52298851000000	25.72764769000000	22.88802498000000
16.57824934000000	34.04037203000000	20.70110174000000	16.57824934000000	25.72945658000000	22.88837454000000
16.63351017000000	34.02302842000000	20.70042593000000	16.63351017000000	25.72854596000000	22.88762347000000
16.68877100000000	34.06696705000000	20.69881320000000	16.68877100000000	25.73025552000000	22.88782601000000
16.74403183000000	34.17511610000000	20.69365873000000	16.74403183000000	25.73712909000000	22.88778122000000
16.79929266000000	34.21161435000000	20.69172403000000	16.79929266000000	25.73907433000000	22.88720719000000
16.85455349000000	34.20140851000000	20.69028108000000	16.85455349000000	25.73356182000000	22.88689615000000
16.90981432000000	34.19390183000000	20.68955796000000	16.90981432000000	25.73198760000000	22.88596338000000
16.96507515000000	34.20242836000000	20.68855293000000	16.96507515000000	25.73051262000000	22.88606215000000
17.02033599000000	34.21356585000000	20.68872107000000	17.02033599000000	25.72989872000000	22.88694304000000
17.07559682000000	34.23411936000000	20.68906531000000	17.07559682000000	25.73289221000000	22.88670691000000
17.13085765000000	34.23038086000000	20.68806327000000	17.13085765000000	25.72941857000000	22.88676714000000
17.18611848000000	34.24350741000000	20.68872415000000	17.18611848000000	25.73358076000000	22.88606093000000
17.24137931000000	34.27236268000000	20.68863829000000	17.24137931000000	25.73823746000000	22.88645141000000
17.29664014000000	34.25481569000000	20.68875995000000	17.29664014000000	25.73433702000000	22.88586509000000
17.35190097000000	34.24488982000000	20.68885513000000	17.35190097000000	25.73320519000000	22.88611539000000
17.40716180000000	34.24514391000000	20.68896704000000	17.40716180000000	25.73129803000000	22.88673413000000
17.46242263000000	34.25054279000000	20.68852437000000	17.46242263000000	25.72758118000000	22.88650925000000
17.51768347000000	34.24081754000000	20.68843286000000	17.51768347000000	25.72629937000000	22.88657516000000
17.57294430000000	34.25023595000000	20.68908220000000	17.57294430000000	25.73233512000000	22.88567667000000
17.62820513000000	34.23518205000000	20.68872356000000	17.62820513000000	25.72971728000000	22.88615443000000
17.68346596000000	34.23447634000000	20.68858081000000	17.68346596000000	25.73199640000000	22.88641866000000
17.73872679000000	34.23300113000000	20.68869641000000	17.73872679000000	25.73284804000000	22.88555464000000
17.79398762000000	34.25455822000000	20.68970963000000	17.79398762000000	25.73594749000000	22.88574767000000
17.84924845000000	34.25934342000000	20.68988923000000	17.84924845000000	25.73634000000000	22.88582749000000
17.90450928000000	34.24020109000000	20.68911310000000	17.90450928000000	25.73239350000000	22.88501450000000
17.95977011000000	34.23767507000000	20.68897617000000	17.95977011000000	25.73289739000000	22.88545471000000
18.01503095000000	34.23020569000000	20.68864243000000	18.01503095000000	25.72808502000000	22.88578417000000
18.07029178000000	34.23249428000000	20.68905169000000	18.07029178000000	25.72871935000000	22.88601084000000
18.12555261000000	34.22990542000000	20.68889886000000	18.12555261000000	25.72946605000000	22.88592873000000
18.18081344000000	34.23729770000000	20.68918569000000	18.18081344000000	25.73182278000000	22.88543663000000
18.23607427000000	34.24193933000000	20.68963493000000	18.23607427000000	25.73275980000000	22.88576524000000
18.29133510000000	34.24617848000000	20.68987959000000	18.29133510000000	25.73345010000000	22.88571992000000
18.34659593000000	34.24519940000000	20.68978285000000	18.34659593000000	25.73294183000000	22.88583067000000
18.40185676000000	34.24461640000000	20.68893833000000	18.40185676000000	25.73281927000000	22.88559818000000
18.45711760000000	34.23627069000000	20.68889232000000	18.45711760000000	25.73276578000000	22.88606371000000
18.51237843000000	34.24787101000000	20.68816301000000	18.51237843000000	25.73457686000000	22.88419949000000
18.56763926000000	34.24683401000000	20.68815988000000	18.56763926000000	25.73141879000000	22.88529047000000
18.62290009000000	34.24207002000000	20.68740005000000	18.62290009000000	25.73177212000000	22.88505771000000
18.67816092000000	34.24453241000000	20.68723635000000	18.67816092000000	25.72829130000000	22.88541489000000
18.73342175000000	34.25437822000000	20.68725119000000	18.73342175000000	25.73116501000000	22.88337859000000
18.78868258000000	34.24269119000000	20.68688640000000	18.78868258000000	25.72934844000000	22.88397268000000
18.84394341000000	34.25107569000000	20.68760810000000	18.84394341000000	25.72895700000000	22.88420192000000
18.89920424000000	34.24689477000000	20.68637306000000	18.89920424000000	25.72859229000000	22.88364112000000
18.95446508000000	34.23551294000000	20.68572606000000	18.95446508000000	25.72271288000000	22.88471896000000
19.00972591000000	34.23480597000000	20.68642029000000	19.00972591000000	25.72401749000000	22.88511274000000
19.06498674000000	34.23332058000000	20.68686358000000	19.06498674000000	25.72557015000000	22.88542895000000
19.12024757000000	34.24268920000000	20.68650552000000	19.12024757000000	25.72499804000000	22.88605947000000
19.17550840000000	34.25207382000000	20.68729300000000	19.17550840000000	25.72549308000000	22.88545851000000
19.23076923000000	34.25344158000000	20.68629875000000	19.23076923000000	25.72807343000000	22.88514203000000
19.28603006000000	34.24585301000000	20.68731968000000	19.28603006000000	25.72774464000000	22.88627579000000
19.34129089000000	34.24893269000000	20.68779845000000	19.34129089000000	25.73223065000000	22.88625672000000
19.39655172000000	34.23546629000000	20.68840855000000	19.39655172000000	25.72658615000000	22.88626190000000
19.45181256000000	34.24237643000000	20.68796157000000	19.45181256000000	25.73013324000000	22.88755654000000
19.50707339000000	34.23699031000000	20.68817285000000	19.50707339000000	25.72898921000000	22.88735816000000
19.56233422000000	34.23658902000000	20.68812065000000	19.56233422000000	25.72875781000000	22.88692034000000
19.61759505000000	34.23492714000000	20.68845469000000	19.61759505000000	25.72390493000000	22.88641198000000
19.67285588000000	34.24130797000000	20.68884940000000	19.67285588000000	25.72796840000000	22.88716445000000
19.72811671000000	34.24505594000000	20.68869528000000	19.72811671000000	25.72571801000000	22.88729308000000
19.78337754000000	34.25154271000000	20.68864034000000	19.78337754000000	25.73109530000000	22.88718793000000
19.83863837000000	34.22834935000000	20.68799481000000	19.83863837000000	25.72633210000000	22.88679815000000
19.89389920000000	34.22223199000000	20.68811750000000	19.89389920000000	25.72669224000000	22.88666273000000
19.94916004000000	34.23357704000000	20.68847397000000	19.94916004000000	25.72570945000000	22.88674368000000
20.00442087000000	34.23132965000000	20.68801788000000	20.00442087000000	25.72803660000000	22.88597961000000
20.05968170000000	34.22420185000000	20.68770359000000	20.05968170000000	25.72927970000000	22.88519667000000
20.11494253000000	34.22929496000000	20.68691437000000	20.11494253000000	25.72944012000000	22.88418674000000
20.17020336000000	34.23504561000000	20.68671535000000	20.17020336000000	25.72974948000000	22.88508905000000
20.22546419000000	34.28755062000000	20.68533989000000	20.22546419000000	25.73593425000000	22.88513315000000
20.28072502000000	34.32411628000000	20.68348131000000	20.28072502000000	25.73241775000000	22.88568048000000
20.33598585000000	34.26677365000000	20.68483930000000	20.33598585000000	25.72770288000000	22.88433376000000
20.39124668000000	34.25543852000000	20.68491827000000	20.39124668000000	25.72557027000000	22.88515153000000
20.44650752000000	34.27715686000000	20.68548074000000	20.44650752000000	25.72910593000000	22.88549031000000
20.50176835000000	34.24381866000000	20.68644204000000	20.50176835000000	25.72423203000000	22.88558059000000
20.55702918000000	34.22645776000000	20.68635311000000	20.55702918000000	25.72406737000000	22.88512250000000
20.61229001000000	34.22720393000000	20.68682963000000	20.61229001000000	25.72546814000000	22.88562880000000
20.66755084000000	34.23331689000000	20.68641622000000	20.66755084000000	25.72682463000000	22.88509600000000
20.72281167000000	34.23084261000000	20.68671822000000	20.72281167000000	25.72609275000000	22.88554988000000
20.77807250000000	34.23269963000000	20.68721124000000	20.77807250000000	25.72714167000000	22.88647683000000
20.83333333000000	34.22490530000000	20.68760189000000	20.83333333000000	25.72582843000000	22.88671091000000
20.88859416000000	34.22478223000000	20.68754035000000	20.88859416000000	25.72578678000000	22.88635319000000
20.94385500000000	34.23208143000000	20.68760331000000	20.94385500000000	25.72554501000000	22.88674592000000
20.99911583000000	34.23852677000000	20.68770883000000	20.99911583000000	25.72643924000000	22.88670230000000
21.05437666000000	34.25219916000000	20.68706890000000	21.05437666000000	25.72889720000000	22.88658390000000
21.10963749000000	34.26773496000000	20.68649565000000	21.10963749000000	25.72716164000000	22.88664052000000
21.16489832000000	34.24027436000000	20.68707175000000	21.16489832000000	25.72791826000000	22.88650267000000
21.22015915000000	34.22021327000000	20.68691124000000	21.22015915000000	25.72532621000000	22.88513361000000
21.27541998000000	34.22196192000000	20.68663110000000	21.27541998000000	25.72558893000000	22.88519215000000
21.33068081000000	34.23114118000000	20.68758270000000	21.33068081000000	25.72868923000000	22.88565352000000
21.38594164000000	34.24205744000000	20.68754679000000	21.38594164000000	25.72798878000000	22.88551932000000
21.44120248000000	34.24295209000000	20.68740870000000	21.44120248000000	25.72942543000000	22.88596646000000
21.49646331000000	34.25433478000000	20.68742853000000	21.49646331000000	25.72895521000000	22.88673405000000
21.55172414000000	34.24067160000000	20.68688648000000	21.55172414000000	25.73130512000000	22.88543328000000
21.60698497000000	34.23374770000000	20.68629644000000	21.60698497000000	25.73157750000000	22.88569364000000
21.66224580000000	34.23449940000000	20.68549275000000	21.66224580000000	25.73040975000000	22.88569995000000
21.71750663000000	34.24140287000000	20.68539144000000	21.71750663000000	25.73173955000000	22.88534686000000
21.77276746000000	34.25853739000000	20.68637498000000	21.77276746000000	25.73194645000000	22.88564879000000
21.82802829000000	34.24799774000000	20.68678687000000	21.82802829000000	25.73260687000000	22.88502863000000
21.88328912000000	34.24011071000000	20.68699606000000	21.88328912000000	25.73372945000000	22.88612224000000
