SOLfasMMM1			mass_A		
t	x	y	t	x	y
5.817485594000	-28.076350770000	-1.529017009000	5.817485594000	5.401519976000	3.801156019000
5.835895359000	-28.092983480000	-1.527133077000	5.835895359000	5.402425283000	3.800570776000
5.854305123000	-28.106413760000	-1.528191388000	5.854305123000	5.402458738000	3.801087366000
5.872714888000	-28.130203320000	-1.530514118000	5.872714888000	5.402321678000	3.801156053000
5.891124653000	-28.159867540000	-1.527637411000	5.891124653000	5.402107529000	3.800681097000
5.909534417000	-28.214707680000	-1.528249588000	5.909534417000	5.401083885000	3.801122068000
5.927944182000	-28.273137610000	-1.525665017000	5.927944182000	5.399600422000	3.801836814000
5.946353946000	-28.310768680000	-1.523632841000	5.946353946000	5.397438552000	3.801671601000
5.964763711000	-28.324304080000	-1.530572681000	5.964763711000	5.397770365000	3.802251935000
5.983173475000	-28.378843270000	-1.532198698000	5.983173475000	5.395793705000	3.802005478000
6.001583240000	-28.419636040000	-1.535322934000	6.001583240000	5.395256043000	3.802874731000
6.019993004000	-28.460550350000	-1.536664124000	6.019993004000	5.395701204000	3.803282810000
6.038402769000	-28.467813530000	-1.536845616000	6.038402769000	5.397937463000	3.802624975000
6.056812533000	-28.476744440000	-1.540718464000	6.056812533000	5.397226809000	3.801748103000
6.075222298000	-28.481394660000	-1.543459325000	6.075222298000	5.397435334000	3.801520678000
6.093632062000	-28.470115450000	-1.541516179000	6.093632062000	5.399807795000	3.800578328000
6.112041827000	-28.456494790000	-1.541940767000	6.112041827000	5.400329441000	3.801087617000
6.130451592000	-28.448262760000	-1.543455985000	6.130451592000	5.402209874000	3.800285018000
6.148861356000	-28.425513880000	-1.544680072000	6.148861356000	5.401870796000	3.801018948000
6.167271121000	-28.393027150000	-1.543078092000	6.167271121000	5.401985594000	3.800683464000
6.185680885000	-28.360995500000	-1.543291463000	6.185680885000	5.403340378000	3.800732440000
6.204090650000	-28.325823070000	-1.544460271000	6.204090650000	5.403264510000	3.800770828000
6.222500414000	-28.317915630000	-1.542112231000	6.222500414000	5.402942415000	3.800580533000
6.240910179000	-28.270396390000	-1.544231387000	6.240910179000	5.402795212000	3.800475753000
6.259319943000	-28.252548030000	-1.542984393000	6.259319943000	5.403510517000	3.800564012000
6.277729708000	-28.214011100000	-1.542426398000	6.277729708000	5.403989054000	3.801321112000
6.296139472000	-28.193200360000	-1.542545408000	6.296139472000	5.402863071000	3.801498932000
6.314549237000	-28.172949850000	-1.543329347000	6.314549237000	5.403238920000	3.801685783000
6.332959001000	-28.131062550000	-1.542502897000	6.332959001000	5.403391609000	3.801757749000
6.351368766000	-28.107129100000	-1.543188315000	6.351368766000	5.403584842000	3.801801583000
6.369778531000	-28.065913590000	-1.545483161000	6.369778531000	5.403202013000	3.801626634000
6.388188295000	-28.044634960000	-1.545999770000	6.388188295000	5.403142288000	3.801634227000
6.406598060000	-28.042848500000	-1.545545966000	6.406598060000	5.403123148000	3.801685124000
6.425007824000	-28.040202960000	-1.545451613000	6.425007824000	5.403998299000	3.801634424000
6.443417589000	-28.052780260000	-1.545598115000	6.443417589000	5.403496107000	3.801852744000
6.461827353000	-28.066174260000	-1.542690882000	6.461827353000	5.403338583000	3.801956107000
6.480237118000	-28.085808870000	-1.542716553000	6.480237118000	5.401573909000	3.801963456000
6.498646882000	-28.112360890000	-1.540750407000	6.498646882000	5.402887091000	3.802191443000
6.517056647000	-28.135215220000	-1.540819602000	6.517056647000	5.402304797000	3.802257141000
6.535466411000	-28.151270720000	-1.540767751000	6.535466411000	5.401516795000	3.802455427000
6.553876176000	-28.155910030000	-1.541032221000	6.553876176000	5.401624860000	3.802487172000
6.572285940000	-28.157538470000	-1.539716678000	6.572285940000	5.402531105000	3.802430970000
6.590695705000	-28.162461680000	-1.540372045000	6.590695705000	5.402077358000	3.802646820000
6.609105470000	-28.183508390000	-1.538859301000	6.609105470000	5.402628344000	3.802419547000
6.627515234000	-28.242809870000	-1.538670751000	6.627515234000	5.402796903000	3.803212121000
6.645924999000	-28.255979740000	-1.541746902000	6.645924999000	5.404224586000	3.802627284000
6.664334763000	-28.288746190000	-1.541800320000	6.664334763000	5.403295852000	3.803100031000
6.682744528000	-28.303836620000	-1.540467839000	6.682744528000	5.404523680000	3.802439197000
6.701154292000	-28.330456240000	-1.542387768000	6.701154292000	5.404210057000	3.802331664000
6.719564057000	-28.357446090000	-1.539420853000	6.719564057000	5.405188966000	3.802290464000
6.737973821000	-28.371204620000	-1.538985560000	6.737973821000	5.404807851000	3.802335251000
6.756383586000	-28.401067450000	-1.539706551000	6.756383586000	5.404526078000	3.802339104000
6.774793350000	-28.436791370000	-1.539031557000	6.774793350000	5.404598490000	3.802535340000
6.793203115000	-28.433573420000	-1.540100020000	6.793203115000	5.405131020000	3.802920500000
6.811612879000	-28.441656910000	-1.540003017000	6.811612879000	5.405377902000	3.802684801000
6.830022644000	-28.446964200000	-1.539431399000	6.830022644000	5.405047428000	3.802665418000
6.848432409000	-28.458209450000	-1.539138213000	6.848432409000	5.405590013000	3.802545396000
6.866842173000	-28.464892840000	-1.539886459000	6.866842173000	5.405226332000	3.802105075000
6.885251938000	-28.462716150000	-1.541729514000	6.885251938000	5.404352266000	3.801870957000
6.903661702000	-28.461834040000	-1.539584919000	6.903661702000	5.403368637000	3.802071962000
6.922071467000	-28.458620000000	-1.540907767000	6.922071467000	5.403202363000	3.802319895000
6.940481231000	-28.454149410000	-1.541962690000	6.940481231000	5.403268247000	3.801901142000
6.958890996000	-28.445218090000	-1.542930766000	6.958890996000	5.403204801000	3.801790262000
6.977300760000	-28.441840420000	-1.544038505000	6.977300760000	5.402492530000	3.801941628000
