MTJend_BEST			mass_A		
17.28763040000000	17.36626823000000	1.10107836000000	17.28763040000000	6.90056658500000	6.88551529100000
17.34724292000000	17.36378746000000	1.10234580600000	17.34724292000000	6.90077854100000	6.88551840800000
17.40685544000000	17.35691691000000	1.10253223900000	17.40685544000000	6.90155228900000	6.88552749600000
17.46646796000000	17.36010455000000	1.10189283500000	17.46646796000000	6.90155760500000	6.88553004300000
17.52608048000000	17.36720080000000	1.10120525500000	17.52608048000000	6.90089973600000	6.88563499600000
17.58569300000000	17.36206686000000	1.10285439000000	17.58569300000000	6.90065037700000	6.88552885500000
17.64530551000000	17.36187396000000	1.10276377100000	17.64530551000000	6.90056470800000	6.88540675000000
17.70491803000000	17.36352334000000	1.10313774100000	17.70491803000000	6.90076420000000	6.88550080500000
17.76453055000000	17.35152337000000	1.10623956600000	17.76453055000000	6.90022119400000	6.88558491300000
17.82414307000000	17.36109951000000	1.10434680600000	17.82414307000000	6.90111188000000	6.88562996800000
17.88375559000000	17.35769327000000	1.10399340100000	17.88375559000000	6.90009210300000	6.88558995800000
17.94336811000000	17.36457484000000	1.10293824000000	17.94336811000000	6.89908885900000	6.88590247500000
18.00298063000000	17.37470554000000	1.10220446200000	18.00298063000000	6.90017498600000	6.88553406500000
18.06259314000000	17.37247053000000	1.10284308500000	18.06259314000000	6.90029696200000	6.88567769700000
18.12220566000000	17.37314645000000	1.10262517400000	18.12220566000000	6.89892473800000	6.88586111800000
18.18181818000000	17.36769689000000	1.10305891200000	18.18181818000000	6.90039312400000	6.88569328500000
18.24143070000000	17.36644106000000	1.10394564900000	18.24143070000000	6.90044704900000	6.88572291700000
18.30104322000000	17.36779402000000	1.10397768200000	18.30104322000000	6.90001355500000	6.88567109300000
18.36065574000000	17.36616106000000	1.10362084700000	18.36065574000000	6.90012121900000	6.88561065300000
18.42026826000000	17.35282581000000	1.10334180600000	18.42026826000000	6.89930366000000	6.88555940600000
18.47988077000000	17.34858152000000	1.10340037900000	18.47988077000000	6.89675911700000	6.88539928600000
18.53949329000000	17.34845997000000	1.10621215900000	18.53949329000000	6.89979916900000	6.88546186500000
18.59910581000000	17.35684730000000	1.10501734700000	18.59910581000000	6.89932409400000	6.88569541100000
18.65871833000000	17.36399957000000	1.10555058100000	18.65871833000000	6.90031158600000	6.88561581200000
18.71833085000000	17.36054204000000	1.10564808900000	18.71833085000000	6.90101941200000	6.88555051000000
18.77794337000000	17.35894414000000	1.10605864000000	18.77794337000000	6.90273459000000	6.88564412800000
18.83755589000000	17.36386531000000	1.10633490200000	18.83755589000000	6.90293983800000	6.88556154700000
18.89716841000000	17.36016616000000	1.10687318700000	18.89716841000000	6.90259581100000	6.88568502300000
18.95678092000000	17.36744652000000	1.10863085200000	18.95678092000000	6.90334484100000	6.88551264700000
19.01639344000000	17.36650350000000	1.10804388900000	19.01639344000000	6.90374603600000	6.88547519100000
19.07600596000000	17.36248001000000	1.10695714600000	19.07600596000000	6.90189058500000	6.88555191800000
19.13561848000000	17.36425493000000	1.10591046300000	19.13561848000000	6.90179921600000	6.88555424400000
19.19523100000000	17.36190253000000	1.10677219300000	19.19523100000000	6.90316153900000	6.88539206500000
19.25484352000000	17.36369540000000	1.10651843800000	19.25484352000000	6.90242912200000	6.88545977400000
19.31445604000000	17.36674797000000	1.10612259000000	19.31445604000000	6.90254817000000	6.88547317300000
19.37406855000000	17.36126525000000	1.10632159500000	19.37406855000000	6.90242298100000	6.88554712600000
19.43368107000000	17.35192664000000	1.10820921200000	19.43368107000000	6.90254118600000	6.88540532700000
19.49329359000000	17.34445301000000	1.10942625600000	19.49329359000000	6.90251102000000	6.88547995900000
19.55290611000000	17.33335450000000	1.10956048500000	19.55290611000000	6.90184447100000	6.88538737200000
19.61251863000000	17.32779875000000	1.10887548200000	19.61251863000000	6.89899565800000	6.88585077400000
19.67213115000000	17.32734927000000	1.11016653800000	19.67213115000000	6.89897448000000	6.88582211700000
19.73174367000000	17.33168512000000	1.11089390900000	19.73174367000000	6.89612897400000	6.88555045800000
19.79135618000000	17.30823319000000	1.11260107600000	19.79135618000000	6.88774947200000	6.88637775300000
19.85096870000000	17.25057812000000	1.11330682800000	19.85096870000000	6.87345376600000	6.88776180000000
19.91058122000000	17.27496693000000	1.11201006800000	19.91058122000000	6.87209369200000	6.88771045300000
19.97019374000000	17.27383138000000	1.11000715000000	19.97019374000000	6.87378136600000	6.88744211700000
20.02980626000000	17.27052330000000	1.10911263300000	20.02980626000000	6.87703131000000	6.88726882500000
20.08941878000000	17.25954299000000	1.11116883300000	20.08941878000000	6.88060840800000	6.88655299000000
20.14903130000000	17.25846666000000	1.11092896000000	20.14903130000000	6.88431951200000	6.88647139600000
20.20864382000000	17.26646428000000	1.10963733400000	20.20864382000000	6.88881130800000	6.88607046100000
20.26825633000000	17.25692420000000	1.11063056100000	20.26825633000000	6.89073791500000	6.88625208500000
20.32786885000000	17.26492046000000	1.11052478600000	20.32786885000000	6.89121691600000	6.88630378300000
20.38748137000000	17.25971301000000	1.10930155800000	20.38748137000000	6.89051492900000	6.88624986500000
20.44709389000000	17.26422665000000	1.10943864700000	20.44709389000000	6.89221812400000	6.88630509300000
20.50670641000000	17.26940577000000	1.10935178200000	20.50670641000000	6.89332372800000	6.88622145100000
20.56631893000000	17.25544833000000	1.11057743800000	20.56631893000000	6.89269745300000	6.88609900800000
20.62593145000000	17.25704282000000	1.11089318800000	20.62593145000000	6.89183996000000	6.88599694900000
20.68554396000000	17.27904694000000	1.11006779300000	20.68554396000000	6.89522104400000	6.88596493200000
20.74515648000000	17.28472279000000	1.11023495000000	20.74515648000000	6.89795565400000	6.88563565600000
20.80476900000000	17.27682604000000	1.11053950100000	20.80476900000000	6.89748415600000	6.88556416100000
20.86438152000000	17.27647380000000	1.10972176600000	20.86438152000000	6.89718312500000	6.88558691400000
20.92399404000000	17.26294126000000	1.10981438100000	20.92399404000000	6.89786539300000	6.88548604800000
20.98360656000000	17.26739129000000	1.10972945800000	20.98360656000000	6.89720187000000	6.88555734300000
21.04321908000000	17.25289968000000	1.10929452400000	21.04321908000000	6.89634073400000	6.88591416200000
21.10283159000000	17.26259615000000	1.11102959800000	21.10283159000000	6.89611852000000	6.88571579300000
21.16244411000000	17.27248992000000	1.11074778200000	21.16244411000000	6.89584340800000	6.88581119200000
21.22205663000000	17.27176370000000	1.11071723200000	21.22205663000000	6.89593186900000	6.88571704100000
21.28166915000000	17.27040335000000	1.11079593500000	21.28166915000000	6.89719897800000	6.88560866200000
21.34128167000000	17.27303976000000	1.10925519400000	21.34128167000000	6.89659277100000	6.88567726700000
21.40089419000000	17.26550418000000	1.10979732000000	21.40089419000000	6.89540571000000	6.88576232500000
21.46050671000000	17.25747330000000	1.11109177100000	21.46050671000000	6.89450353600000	6.88577191500000
21.52011923000000	17.25014616000000	1.11145503500000	21.52011923000000	6.89320866000000	6.88589823100000
21.57973174000000	17.20962055000000	1.11275311900000	21.57973174000000	6.88956709000000	6.88605162900000
21.63934426000000	17.18238812000000	1.11336857000000	21.63934426000000	6.88768893800000	6.88634651600000
21.69895678000000	17.18651661000000	1.11442185500000	21.69895678000000	6.88612282500000	6.88625548700000
21.75856930000000	17.18518971000000	1.11345388700000	21.75856930000000	6.88918079400000	6.88631400700000
21.81818182000000	17.19114139000000	1.11306135300000	21.81818182000000	6.88986036200000	6.88606550000000
21.87779434000000	17.16444545000000	1.11392553200000	21.87779434000000	6.88701861900000	6.88633812600000
21.93740686000000	17.13582178000000	1.11646187800000	21.93740686000000	6.88592672900000	6.88622337100000
21.99701937000000	17.09328971000000	1.11947090500000	21.99701937000000	6.88561104000000	6.88648235500000
22.05663189000000	17.05540063000000	1.11964812700000	22.05663189000000	6.88765486200000	6.88643745400000
22.11624441000000	17.05357575000000	1.11996118200000	22.11624441000000	6.88952039900000	6.88632145100000
22.17585693000000	17.05178013000000	1.12100286200000	22.17585693000000	6.89258253200000	6.88605555900000
22.23546945000000	17.05355984000000	1.12135937100000	22.23546945000000	6.89365816200000	6.88627987000000
22.29508197000000	17.05063345000000	1.12058132300000	22.29508197000000	6.89613200100000	6.88583704000000
22.35469449000000	17.03511675000000	1.12099497800000	22.35469449000000	6.89482517700000	6.88604789700000
22.41430700000000	17.03025298000000	1.12302850800000	22.41430700000000	6.89554071600000	6.88576083400000
22.47391952000000	16.97746070000000	1.12608872000000	22.47391952000000	6.89377302500000	6.88605485300000
22.53353204000000	16.94082126000000	1.12983602000000	22.53353204000000	6.89148087900000	6.88596100100000
22.59314456000000	16.91875448000000	1.13131049900000	22.59314456000000	6.88631933900000	6.88618198900000
22.65275708000000	16.90234884000000	1.13108129700000	22.65275708000000	6.88414836100000	6.88633822400000
22.71236960000000	16.86624302000000	1.13340548800000	22.71236960000000	6.87253328000000	6.88666461900000
22.77198212000000	16.83671595000000	1.13666020700000	22.77198212000000	6.86015813800000	6.88747078500000
22.83159463000000	16.79264229000000	1.14014151300000	22.83159463000000	6.80515883300000	6.89045670700000
22.89120715000000	16.74638197000000	1.14190576100000	22.89120715000000	6.78572490700000	6.89106096100000
22.95081967000000	16.72779951000000	1.14279258500000	22.95081967000000	6.76178638700000	6.89237057100000
